thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,best_cost,ac1,ac2,ac3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.37989319480740086,5.712427207745229,0.01858102168102027,4,6.2432875822737754,515.5,5.0,29.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.39857572769163097,4.430756218391956,0.14147621432193458,2,6.0235719851764635,530.0,5.0,28.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.44952807741238343,5.130991468615252,0.5344909829770739,1,5.366719529453335,438.1,4.5,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4555834340207445,4.492182755202898,0.055031731935403005,2,5.3320475891219425,581.0,6.1,34.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5069589434617098,3.425293230393117,0.44501634626528475,1,5.200680105698982,482.4,6.7,37.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5455000518380331,2.260806748616733,-0.16791042910508702,6,1.7903989300892158,242.4,6.7,36.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5539450161704962,2.1126757910721112,0.6085339298019181,1,0.5923631316808691,173.5,6.9,28.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5799570982443782,1.0877353823601343,0.10118863092906172,5,-0.26276656005433163,176.3,8.7,30.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5970253328306521,0.8805425896527872,-0.09071310977005909,7,-1.2220187220667622,118.3,8.3,49.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5518137127366172,3.051582725084667,0.07867431226617838,1,0.7551660410866706,89.9,6.7,37.7
