Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,ori_l,ori_theta,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3737915995838591,4.36842310708894,-0.0019462203355875562,2.977060611971963e-15,14.119789836800548,0.3118604899246469,1.359035426223001e-16,07dea3ec,5.647915934720218,540.4,4.9,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3737915995838591,4.36842310708894,-0.0019462203355875562,2.9410256707867925e-15,14.119789836800548,0.3118604899246469,1.359035426223001e-16,07dea3ec,5.647915934720218,540.4,4.9,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3737915995838591,4.36842310708894,-0.0019462203355875562,2.9706374778376827e-15,14.119789836800548,0.3118604899246469,1.359035426223001e-16,07dea3ec,5.647915934720218,540.4,4.9,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3737915995838591,4.36842310708894,-0.0019462203355875562,2.9588566379004498e-15,14.119789836800548,0.3118604899246469,1.359035426223001e-16,07dea3ec,5.647915934720218,540.4,4.9,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3737915995838591,4.36842310708894,-0.0019462203355875562,2.6696739483735896e-15,14.119789836800548,0.3118604899246469,1.359035426223001e-16,07dea3ec,5.647915934720218,540.4,4.9,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35302214566258555,5.355441434348963,0.084702647239985,5.347318453272284e-15,14.921050640367124,0.3278307806531444,2.6126272105984274e-16,0e2d668b,5.968420256146846,672.7,6.1,32.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35302214566258555,5.355441434348963,0.084702647239985,5.347475019725469e-15,14.921050640367124,0.3278307806531444,2.6126272105984274e-16,0e2d668b,5.968420256146846,672.7,6.1,32.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35302214566258555,5.355441434348963,0.084702647239985,5.386085611871944e-15,14.921050640367124,0.3278307806531444,2.6126272105984274e-16,0e2d668b,5.968420256146846,672.7,6.1,32.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35302214566258555,5.355441434348963,0.084702647239985,5.3108550463672314e-15,14.921050640367124,0.3278307806531444,2.6126272105984274e-16,0e2d668b,5.968420256146846,672.7,6.1,32.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35302214566258555,5.355441434348963,0.084702647239985,5.115444973985177e-15,14.921050640367124,0.3278307806531444,2.6126272105984274e-16,0e2d668b,5.968420256146846,672.7,6.1,32.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,4.669127090843158,0.7636620179603737,9.76184637565505e-16,14.333443568071056,0.3173583393656131,4.735013479570192e-17,080bc38a,5.7333774272284215,526.1,5.1,36.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,4.669127090843158,0.7636620179603737,9.030308228373586e-16,14.333443568071056,0.3173583393656131,4.735013479570192e-17,080bc38a,5.7333774272284215,526.1,5.1,36.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,4.669127090843158,0.7636620179603737,9.797096390685978e-16,14.333443568071056,0.3173583393656131,4.735013479570192e-17,080bc38a,5.7333774272284215,526.1,5.1,36.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,4.669127090843158,0.7636620179603737,8.9918756434484e-16,14.333443568071056,0.3173583393656131,4.735013479570192e-17,080bc38a,5.7333774272284215,526.1,5.1,36.3
