Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,ori_l,ori_theta,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3737915995838591,4.36842310708894,-0.0019462203355875562,2.6407210871725106e-15,14.119789836800548,0.3118604899246469,1.359035426223001e-16,26d3c9ef,4.94192644288019,540.4,4.9,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3737915995838591,4.36842310708894,-0.0019462203355875562,2.57010389349735e-15,14.119789836800548,0.3118604899246469,1.359035426223001e-16,26d3c9ef,4.94192644288019,540.4,4.9,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3737915995838591,4.36842310708894,-0.0019462203355875562,3.154165407452876e-15,14.119789836800548,0.3118604899246469,1.359035426223001e-16,26d3c9ef,4.94192644288019,540.4,4.9,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3737915995838591,4.36842310708894,-0.0019462203355875562,3.421821858250995e-15,14.119789836800548,0.3118604899246469,1.359035426223001e-16,26d3c9ef,4.94192644288019,540.4,4.9,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3737915995838591,4.36842310708894,-0.0019462203355875562,3.3861882559085865e-15,14.119789836800548,0.3118604899246469,1.359035426223001e-16,26d3c9ef,4.94192644288019,540.4,4.9,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,4.669127090843158,0.7636620179603737,7.601044843450222e-16,14.333443568071056,0.3173583393656131,4.735013479570192e-17,758fdf5e,5.016705248824868,526.1,5.1,36.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,4.669127090843158,0.7636620179603737,9.61714904454337e-16,14.333443568071056,0.3173583393656131,4.735013479570192e-17,758fdf5e,5.016705248824868,526.1,5.1,36.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,4.669127090843158,0.7636620179603737,1.0830489920715908e-15,14.333443568071056,0.3173583393656131,4.735013479570192e-17,758fdf5e,5.016705248824868,526.1,5.1,36.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,4.669127090843158,0.7636620179603737,1.0609076959500411e-15,14.333443568071056,0.3173583393656131,4.735013479570192e-17,758fdf5e,5.016705248824868,526.1,5.1,36.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,4.669127090843158,0.7636620179603737,1.178185624383186e-15,14.333443568071056,0.3173583393656131,4.735013479570192e-17,758fdf5e,5.016705248824868,526.1,5.1,36.3
