thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,ac1,ac2,ac3
0.25025516633412326,0.2737813059828765,MN8014,VT8020,8.676161970843904,6.389299095004908,CPG,CPG,0.0992640611514653,0.3072048638694103,5.789378548371921,-0.589921041161717,5.0,417.3,5.9,29.2
0.23862919134103966,0.2325850805374243,VT8020,VT8020,12.14922326941793,4.300997717197205,CPG,CPG,0.1043518407731411,0.3322805605205332,6.970537876631182,-1.030305088747518,2.0,529.6,6.2,31.7
0.2629748993277255,0.2913884545220373,VT8020,MN8014,13.729910832609162,4.151059318519741,CPG,SSPG,0.1075748145897723,0.3069884133443827,5.029155048661904,-1.021238159726659,7.0,529.4,5.2,33.1
0.2731684202023529,0.2775041566106876,MAD_M6C12,VT8020,5.73512149271399,7.377333114541045,SSPG,CPG,0.1118193707971683,0.3234276941891436,6.872809944658316,-1.3047845927488977,0.0,429.0,6.8,34.5
0.2722398923782047,0.293428964106964,MAD_M6C12,MN8014,4.308972213115936,4.269627521105364,CPG,CPG,0.099046940956346,0.3002251143758378,6.84127819989232,-1.1703542385910324,2.0,632.8,6.5,28.7
0.23212940722660202,0.2943699035738708,MAD_M6C12,MN8014,4.031219677912834,7.883385628110034,CPG,CPG,0.0960119497420679,0.305056907018314,6.255285136750151,-1.541480290376981,4.0,700.8,6.5,35.3
0.23632056598412765,0.2580212071331457,MAD_M6C12,VT8020,4.015243767308205,7.799334676615524,CPG,CPG,0.1013795014613156,0.3019491959060033,7.958581221149434,-1.496977263195007,6.0,585.9,5.3,29.2
0.230821386263175,0.2658152946884469,MAD_M6C12,MN8014,4.000599590029895,5.3341996759131645,CPG,CPG,0.0891625094984141,0.3245800040665736,7.074584919508503,-1.5700719326421757,0.0,672.5,4.7,24.5
0.23758073086059248,0.3133453690830917,MAD_M6C12,MN8014,4.592658341951691,4.4478428113677415,SSPG,SSPG,0.0650952099461323,0.306102842739373,5.768451232262741,-1.5520598060529196,4.0,664.2,5.7,34.7
0.26600780796451623,0.3102242382832026,MAD_M6C12,U12,6.430672366409384,5.327294109964914,CPG,SSPG,0.0581589717400188,0.3016667498679418,8.407369564581202,-1.5391540914654958,0.0,737.6,5.3,22.5
0.28535668660147817,0.3454398039701907,MAD_M6C12,MN8014,4.06216387693265,10.095080247128983,CPG,CPG,0.0532863825264695,0.301238742972815,7.363318220856923,-1.071410837815991,0.0,570.8,5.2,30.1
0.22783037768984313,0.3127490653791079,MAD_M6C12,MN8014,4.5361768921548,11.678243673340754,CPG,CPG,0.0761318484077849,0.3047753698055754,7.144683880801521,-1.5147515468133916,5.0,646.5,5.5,34.4
0.2374436019241009,0.2511157204001078,MAD_M6C12,MN8014,4.074715050490794,8.733744644302988,CPG,CPG,0.0710457231907694,0.3330365799412459,5.984078823429972,-1.4228191088017788,3.0,764.0,5.5,25.4
0.20812074670838454,0.2757741825128158,MAD_M6C12,MN8014,4.03353524437389,10.550776781322623,CPG,CPG,0.0728035184310818,0.3011381506264571,6.413407228306775,-1.4190684584580675,6.0,771.5,8.5,33.7
0.25379704176562623,0.2606030895728486,MAD_M6C12,MN8014,5.231924066030267,9.25057531632928,SSPG,CPG,0.0689328949898328,0.350727470273924,6.743136696243653,-1.1386535636827335,4.0,623.8,6.1,32.4
0.2358244706883631,0.2604453590882712,MAD_M6C12,MN8014,5.668857653042105,14.86409636899742,SSPG,CPG,0.0574660929598996,0.3004991388088726,5.986018734356858,-1.0343141107245586,5.0,699.3,8.3,30.2
0.2500597501857662,0.2788166057374661,MAD_M6C12,MN8014,5.170960355521297,9.006477223891226,SSPG,CPG,0.0773465327960274,0.300055187594904,5.013334016261397,-1.1087983946494109,3.0,619.3,8.5,36.3
0.2557068136192244,0.3048496226690806,MAD_M6C12,MN8014,4.003370712488568,8.169007953153171,CPG,CPG,0.0711607097698082,0.3198584044964497,4.49838208693895,-1.2213785976497502,6.0,744.0,8.2,33.9
0.25011488759432127,0.2973359313442782,MAD_M6C12,VT8020,4.0515608560193375,6.542967427953311,CPG,CPG,0.0690548593037956,0.3026944366735332,4.753794161699581,-1.021963955323384,5.0,626.9,8.9,34.8
0.252919916615057,0.3235912363263373,MAD_M6C12,VT8020,4.00134255538197,5.814373787306163,CPG,SSPG,0.0835313111875859,0.3248843521123137,3.631599242225131,-0.8574174462460484,7.0,683.1,9.9,30.5
0.28086025025415184,0.3284460321479596,MAD_M6C12,MN8014,5.859178579468965,7.26677130599397,SSPG,SSPG,0.0900032393094064,0.3190158176347402,5.1840913923954,-1.110668968467874,6.0,843.1,10.0,35.5
0.27683484449349766,0.3498535518467858,MAD_M6C12,MN8014,4.470906513723859,5.453433143382684,CPG,SSPG,0.0904117088541094,0.3158298093267754,3.8601032559527777,-1.0376579012493845,0.0,901.6,9.7,28.7
0.29123196560062137,0.3270404428623888,MAD_M6C12,MN8014,4.178607440403725,5.561120691137245,CPG,SSPG,0.0706649688146473,0.3029015624214229,4.882922300281926,-1.1445520231379018,7.0,813.2,9.8,28.4
0.26793593421719153,0.3499761005129487,MAD_M6C12,MN8014,4.604886602101801,5.83026690790282,SSPG,SSPG,0.0800381898846689,0.3342803051133599,2.89984982605617,-0.7869413295589863,6.0,945.0,7.4,26.7
0.26358691150627334,0.3425036195907428,MAD_M6C12,MN8014,4.250350439993235,8.348527068014317,CPG,CPG,0.0678615177616686,0.3088194568518417,4.57002286016765,-0.8630129601129061,3.0,928.5,7.7,25.7
0.2695769258218198,0.3470548488545411,MAD_M6C12,MN8014,4.393327644018413,6.549763810192975,SSPG,CPG,0.0910308398900567,0.3215309188588235,3.00153732188061,-1.2365243180562318,3.0,962.1,9.4,26.5
0.24482891337416646,0.3054091348283004,MAD_M6C12,MN8014,4.002551896360564,5.942065772240524,CPG,SSPG,0.0907663795714145,0.3128150710484723,3.7887896020608047,-0.5364438443286585,5.0,998.8,9.9,32.7
0.24678771093549118,0.3035999831387905,MAD_M6C12,MN8014,4.406676186492771,6.205709430808401,SSPG,CPG,0.0944373413418918,0.3000080390898013,3.6976025547742326,-0.4235660826280916,1.0,955.1,10.0,36.9
0.23260579689611857,0.3144789104178283,MAD_M6C12,MN8014,4.032296249341648,7.13811286558262,CPG,CPG,0.0982200510273196,0.3013919125395914,4.0207295941153625,-0.4306737447530695,2.0,956.1,8.2,38.4
0.2577473040217687,0.2839632312176625,MAD_M6C12,MN8014,4.90464813940539,5.938975462457528,CPG,SSPG,0.0775596748741762,0.3126522987066448,4.532127051182576,-0.6745759111409582,6.0,978.2,8.7,36.0
0.24374240810192194,0.2916036287910899,MAD_M6C12,MN8014,6.57525718670173,9.32722435292182,CPG,CPG,0.0803018384205638,0.3078739490628637,5.190765812156178,-0.4881277741950953,0.0,957.9,9.7,37.9
0.22044598974307095,0.2981812737487678,MAD_M6C12,MN8014,4.030007886542853,9.261218440120048,CPG,CPG,0.0751014799546161,0.3000003883201611,4.565809170985769,-0.8528640455795773,3.0,998.5,9.9,31.0
0.2580369915357974,0.3161747869603996,MAD_M6C12,MN8014,4.66301063770606,13.653600324035452,CPG,CPG,0.0680779194811296,0.306228721782043,3.539389072826192,-0.4905273590267247,3.0,963.1,9.9,35.9
0.2387989769472993,0.296389476820178,MAD_M6C12,MN8014,4.168382223130136,8.839070202347271,CPG,CPG,0.0780010654226805,0.3021381845553241,3.41718266967723,-0.5179825456601819,2.0,983.4,9.2,38.1
0.25018221584248823,0.2790678824768743,MAD_M6C12,MN8014,5.945644607920616,8.818167078384676,SSPG,CPG,0.0767876259797392,0.3055591410968835,4.19400204465158,0.058022362285824,7.0,898.9,8.2,36.9
0.23283899248490533,0.2789807274536005,MAD_M6C12,MN8014,5.144350489674119,8.744725662033876,CPG,CPG,0.0875354176252185,0.302096283254521,4.754753896958794,-0.0726928292181434,6.0,902.6,7.2,40.2
0.22114214463947052,0.2778270795820892,MAD_M6C12,MN8014,4.08990144629102,11.20190100021599,CPG,CPG,0.065340316832032,0.3017788242556692,4.442550694107711,-0.2054430511574789,6.0,918.5,7.1,35.8
0.22468729555836037,0.2819474779333344,MAD_M6C12,MN8014,4.1269986064654285,9.7334102990874,CPG,CPG,0.0687403291994941,0.3004515298019956,5.450236235044633,-0.0346639768578564,1.0,981.1,7.2,36.7
0.22932430976892604,0.2916314273278075,MAD_M6C12,MN8014,4.6353051505696365,11.160632380918864,SSPG,CPG,0.0588284989154535,0.3055192047423469,5.240108176817671,0.2232163424551301,1.0,894.2,7.0,40.1
0.24241214351546453,0.2869501780290192,MAD_M6C12,MN8014,4.804801003499357,5.936736965720851,SSPG,SSPG,0.0728440792243517,0.3027544918680271,5.868737420534954,-0.1826560413885323,4.0,974.9,5.1,45.4
0.22817090972070456,0.2637026156197697,MAD_M6C12,MN8014,4.000000553595264,6.582291580296258,CPG,CPG,0.057336521323789,0.3089111973718359,7.531573704110204,-0.0839980770939508,0.0,965.7,4.5,39.0
0.2340722400409216,0.261808806256833,MAD_M6C12,MN8014,4.163574489612625,7.257596628785073,CPG,SSPG,0.0579889210883673,0.3284466388507125,6.3943100366564165,0.1741612519176325,3.0,983.5,4.7,38.3
0.24508484134561861,0.2832418406871429,MAD_M6C12,MN8014,4.147836437259064,7.538159032727986,CPG,CPG,0.0600691743547525,0.3103071978275394,8.298163766574762,-0.2296813216324265,0.0,991.4,5.4,31.4
0.24261606145584536,0.2623418805910981,MAD_M6C12,MN8014,4.189602745508736,4.533153506804744,CPG,SSPG,0.0686433581822518,0.3086821565861936,8.033876195751999,0.303011733747321,2.0,999.9,6.3,32.5
0.2480056713704804,0.234891059385131,MAD_M6C12,MN8014,4.161420140129193,5.878930509371278,CPG,SSPG,0.0666641391928328,0.3057331228921441,6.976553301668652,0.0808838758885548,4.0,969.9,5.9,25.8
0.2256150263095724,0.2364949507085694,MAD_M6C12,MN8014,4.000891345080407,5.02931728019748,CPG,SSPG,0.0733208695404823,0.3198568138231155,8.050615976422332,0.1643180005668081,6.0,996.1,4.5,23.8
0.23637164688149592,0.2638435322732963,MAD_M6C12,U12,4.010245247813629,4.175539062908163,CPG,CPG,0.0774718933171776,0.3051524726663162,5.7320155428162565,-0.134670946943334,5.0,989.2,5.4,30.5
0.23245182051743343,0.2392441741231939,MAD_M6C12,MN8014,4.6691383019668775,6.39095774453204,CPG,CPG,0.0653840655463939,0.3032261652059705,6.26178781700197,-0.1016845828837846,1.0,924.5,5.9,29.3
0.24575662826828368,0.2596083940794847,MAD_M6C12,MN8014,5.0342584611279415,7.145404163284834,SSPG,CPG,0.0753262280564798,0.3002917167592518,4.912849130922773,-0.2514792151420342,1.0,978.8,6.2,33.9
0.23555955048924115,0.2530746660028275,MAD_M6C12,MN8014,4.210081349631283,6.904124229296316,CPG,CPG,0.0674251333592812,0.3245854623178336,5.564383362603805,-0.377371599496396,1.0,966.7,4.5,29.9
0.2421915162461284,0.2535080342639521,MAD_M6C12,MN8014,4.02681414825065,7.343756103173411,CPG,SSPG,0.0698915696152808,0.3322427597345397,3.632845621132637,-0.3471276846407962,1.0,999.4,4.8,33.7
0.23818820540461194,0.2922389967856461,MAD_M6C12,MN8014,4.07761733161752,6.48572581606556,CPG,CPG,0.0650863748750982,0.3254621460209896,3.5582783147934016,-0.422052433888135,0.0,965.4,6.0,34.3
0.2402450203622245,0.2549198508777486,MAD_M6C12,MN8014,4.200596945548189,8.40637601884492,CPG,CPG,0.0569317391345482,0.3321388256528783,4.112283275161984,-0.2551429676930166,6.0,999.0,4.5,32.6
0.23811791100363966,0.2673559948562339,MAD_M6C12,MN8014,4.177041813271909,6.823706346928414,CPG,CPG,0.0512362595780978,0.3132031212248358,4.82237073509914,-0.1584635894474466,3.0,995.8,3.4,40.2
0.23607666087685325,0.2471451124964541,MAD_M6C12,MN8014,4.01146641297593,7.239528022018425,CPG,SSPG,0.0651994121626158,0.3000736934028774,4.051509519421221,-0.3275273403761116,2.0,973.6,4.6,34.2
0.2332553699722528,0.2666030032164965,MAD_M6C12,MN8014,4.373570823406619,7.290093655001049,SSPG,SSPG,0.057549461415417,0.30317542081918,4.721717234737398,-0.4881539646448338,4.0,990.4,5.1,34.1
0.237898262522414,0.2720392327098631,MAD_M6C12,MN8014,4.035489637882944,8.42602845865818,CPG,CPG,0.0596881591530231,0.3122376146033193,3.763100599449096,-0.2047604330920198,2.0,999.4,4.8,34.9
0.24399774978184996,0.2926554282019625,MAD_M6C12,MN8014,4.031039031737355,8.030684736013159,CPG,CPG,0.0556654000936553,0.3030164256027769,4.304959177781285,-0.6102441714206043,5.0,959.2,4.8,34.7
0.2231556213272825,0.2688241593988594,MAD_M6C12,MN8014,4.354577252751754,7.205875211881095,SSPG,SSPG,0.0597374133710606,0.3090086148374954,4.597003884796336,-0.5268127328989598,6.0,956.6,5.3,32.8
0.2381912100478481,0.2790240920587997,MAD_M6C12,MN8014,4.014885622662596,6.638178711504442,CPG,CPG,0.0562343062187492,0.3001186424742374,4.315811688261942,-0.3672849093537755,4.0,906.6,4.9,32.7
0.22517418601157313,0.2703189501306848,MAD_M6C12,MN8014,4.020660264744258,7.84440028033667,CPG,CPG,0.0643340020484343,0.3001343897954644,4.52806888188609,-0.8899009519833667,6.0,969.5,5.2,33.9
0.22020953947621547,0.2628479414529805,MAD_M6C12,MN8014,4.12839949950951,10.039554088714862,CPG,CPG,0.0654330032423074,0.3008787107311056,4.839492655758879,-0.6197040440053998,2.0,977.4,4.8,32.4
0.2193110866100998,0.2740570346586701,MAD_M6C12,MN8014,4.024957278327583,8.967626335625399,CPG,CPG,0.070355871887038,0.3023071159834006,5.35125914275411,-0.6274758270793301,4.0,976.6,5.4,31.2
0.22582522863861082,0.2646625647561084,MAD_M6C12,MN8014,4.1118570781308765,6.580570536131564,CPG,CPG,0.0696655535866114,0.3001958438605366,5.531971313805274,-0.562834484107908,2.0,957.3,4.4,34.6
0.23014767747539436,0.2781506145185615,MAD_M6C12,MN8014,4.014330210117908,7.992613047614078,CPG,CPG,0.0706082317470653,0.3036427824900945,5.122383828795648,-0.7550961784324927,7.0,938.1,5.5,32.7
0.23405535208331812,0.276726278100382,MAD_M6C12,MN8014,4.094975372755133,7.331411823359501,CPG,SSPG,0.0705554058237392,0.3003435985266887,5.57571307756795,-0.5547526273165433,3.0,975.5,5.6,37.0
0.22322816000732457,0.2714143675205694,MAD_M6C12,MN8014,4.154342426695987,7.54929119526245,CPG,CPG,0.071776948705596,0.3026643916782471,5.720273464331733,-0.5997642892408432,6.0,985.7,6.3,35.4
0.2248052478718546,0.266638669103743,MAD_M6C12,MN8014,4.0244587148088256,7.214819246938941,CPG,SSPG,0.0787708567485153,0.3001304542804212,5.389973810525907,-0.4817885258326368,7.0,918.0,5.0,35.4
0.22933003642619534,0.2544927741265699,MAD_M6C12,MN8014,4.128979305785143,7.258456140895527,CPG,SSPG,0.0692116448550036,0.3014329687549029,5.613320612672949,-0.325105274809329,2.0,969.5,5.2,36.0
0.2330067473913843,0.2680646018651641,MAD_M6C12,MN8014,4.212185124504769,6.148720808789322,CPG,SSPG,0.0682213448947766,0.3000194086816133,5.7736308178727,-0.4238643677219509,2.0,959.1,5.3,39.6
0.23111705541281782,0.270609004897986,MAD_M6C12,MN8014,4.001667914574298,7.860324714935619,CPG,CPG,0.066557969316582,0.3000434858741712,5.30363521376411,-0.3624800067294125,6.0,932.8,5.7,35.9
0.2335768391670956,0.2772584008156001,MAD_M6C12,MN8014,4.061890532145572,7.012614937018367,CPG,SSPG,0.0703021752479214,0.3030056023790555,5.209890080269522,-0.3841283196067442,1.0,896.5,6.0,35.9
0.23565321290040603,0.2828502728111953,MAD_M6C12,MN8014,4.044244059683711,8.029305473727574,CPG,CPG,0.068306613740732,0.3002310823738822,5.123197101488918,-0.4899325788807047,0.0,933.9,5.7,34.7
0.2360396509818266,0.2781775900125974,MAD_M6C12,MN8014,4.079176321396408,7.934494092085423,CPG,CPG,0.0725360558670775,0.3000534366433532,5.074000705358616,-0.4162192087438483,4.0,923.3,5.3,35.4
0.2372137693418222,0.2892182893297308,MAD_M6C12,MN8014,4.000211753412654,8.205437974825537,CPG,CPG,0.0719111952003574,0.3000880120684485,4.834221645960312,-0.5403329008249431,4.0,934.9,6.2,34.7
0.24213168331714377,0.281137989357264,MAD_M6C12,MN8014,4.112114762264882,7.102508834756071,CPG,CPG,0.0712553001451436,0.3011147702095763,5.078077514366153,-0.6310134793131418,2.0,935.2,6.1,36.1
0.24378104542444917,0.2793297012476903,MAD_M6C12,MN8014,4.020626481921924,6.018326371226147,CPG,SSPG,0.0660984465797223,0.3015540304300522,5.50119637508343,-0.6804999888216945,6.0,912.4,6.3,36.1
0.23822347188962814,0.2833895865061369,MAD_M6C12,MN8014,4.0042857089077,7.110093238171508,CPG,CPG,0.070678880119062,0.3016163880744684,5.376225234298771,-0.6077859308379248,7.0,901.3,6.3,34.9
0.23239836180916393,0.2785469625995093,MAD_M6C12,MN8014,4.066548985560976,7.183447870108946,CPG,SSPG,0.0740741419065523,0.3001031759715825,5.216506054224142,-0.5721112733571047,1.0,941.3,6.3,34.3
0.2310832308950957,0.2757254842570483,MAD_M6C12,MN8014,4.017345939725981,7.105131911318775,CPG,CPG,0.0766750739285574,0.3000397628069805,5.3108709505783,-0.6659607915166382,4.0,934.5,6.3,34.2
0.2345953590101448,0.285605340118607,MAD_M6C12,MN8014,4.000043845077916,7.23418368304112,CPG,SSPG,0.0743174216163834,0.3037483933965604,5.445195416095147,-0.6684373073065726,1.0,940.5,6.2,34.5
0.23119597199874142,0.2854155049611803,MAD_M6C12,MN8014,4.023273506190696,7.297879313608955,CPG,SSPG,0.0727294832164132,0.3001023425421978,5.064180471205468,-0.6847427349718802,4.0,906.8,6.1,33.3
0.23245312912849705,0.2875188163266167,MAD_M6C12,MN8014,4.043706692764094,7.240252520801059,CPG,SSPG,0.0721003612899373,0.3000046913979633,5.186494943661098,-0.744486927507303,1.0,919.3,6.2,34.0
0.22812970370659866,0.2827424363858647,MAD_M6C12,MN8014,4.125516996209123,7.292190868848481,CPG,SSPG,0.0727614239515942,0.3000043914620396,5.3405711853145625,-0.635011796406945,4.0,960.5,5.7,33.7
0.22869336292499332,0.281823174127332,MAD_M6C12,MN8014,4.005536014534205,7.072109443584752,CPG,CPG,0.0752203574338493,0.3026487817644942,5.493812816838743,-0.6761681189464415,1.0,916.8,6.0,33.5
0.2257551949794794,0.2874949539800677,MAD_M6C12,MN8014,4.00156554005551,7.283047345086764,CPG,SSPG,0.0737133973968627,0.3002416394567627,5.364236316084838,-0.6422413643432273,1.0,936.2,6.2,33.4
0.22615845023444264,0.2900969987131465,MAD_M6C12,MN8014,4.021326617812026,8.206574696421832,CPG,CPG,0.0758270976257492,0.3013259246171306,5.625301276029227,-0.6610358665101946,1.0,933.9,5.7,33.6
