Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,ori_l,ori_theta,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.15647912481350576,0.31646238522625786,MN8014,MAD_M6C12,34.94744743861497,4.013771086482773,WPG,CPG,0.858,0.963,0.13260806715929052,0.3000826794363297,7.401674450923518,0.7506507487975678,87.9149577524053,225.8279030387732,2.783751383327369,8.297216441948864,a59962c4,-28.824047681764625,991.2,3.6,34.3
0.15647912481350576,0.31646238522625786,MN8014,MAD_M6C12,34.94744743861497,4.013771086482773,WPG,CPG,0.858,0.963,0.13260806715929052,0.3000826794363297,7.401674450923518,0.7506507487975678,88.60120756583632,225.8279030387732,2.783751383327369,8.297216441948864,a59962c4,-28.824047681764625,991.2,3.6,34.3
0.15647912481350576,0.31646238522625786,MN8014,MAD_M6C12,34.94744743861497,4.013771086482773,WPG,CPG,0.858,0.963,0.13260806715929052,0.3000826794363297,7.401674450923518,0.7506507487975678,88.27309073675852,225.8279030387732,2.783751383327369,8.297216441948864,a59962c4,-28.824047681764625,991.2,3.6,34.3
0.15647912481350576,0.31646238522625786,MN8014,MAD_M6C12,34.94744743861497,4.013771086482773,WPG,CPG,0.858,0.963,0.13260806715929052,0.3000826794363297,7.401674450923518,0.7506507487975678,89.32874068578762,225.8279030387732,2.783751383327369,8.297216441948864,a59962c4,-28.824047681764625,991.2,3.6,34.3
0.15603208878984012,0.3160236496818549,MN8014,MAD_M6C12,34.994151965279286,4.005796805741102,WPG,CPG,0.83,0.963,0.1315954624392145,0.3001065984263717,7.527013528154462,0.6145085873604139,87.62982377684547,222.45611573192355,2.787218432027948,8.331396035424232,e0d8d9a8,-30.448507954341792,998.8,3.9,34.9
0.15603208878984012,0.3160236496818549,MN8014,MAD_M6C12,34.994151965279286,4.005796805741102,WPG,CPG,0.83,0.963,0.1315954624392145,0.3001065984263717,7.527013528154462,0.6145085873604139,88.31883708054855,222.45611573192355,2.787218432027948,8.331396035424232,e0d8d9a8,-30.448507954341792,998.8,3.9,34.9
0.15603208878984012,0.3160236496818549,MN8014,MAD_M6C12,34.994151965279286,4.005796805741102,WPG,CPG,0.83,0.963,0.1315954624392145,0.3001065984263717,7.527013528154462,0.6145085873604139,88.51615511668271,222.45611573192355,2.787218432027948,8.331396035424232,e0d8d9a8,-30.448507954341792,998.8,3.9,34.9
0.15603208878984012,0.3160236496818549,MN8014,MAD_M6C12,34.994151965279286,4.005796805741102,WPG,CPG,0.83,0.963,0.1315954624392145,0.3001065984263717,7.527013528154462,0.6145085873604139,88.29049750489276,222.45611573192355,2.787218432027948,8.331396035424232,e0d8d9a8,-30.448507954341792,998.8,3.9,34.9
0.15603208878984012,0.3160236496818549,MN8014,MAD_M6C12,34.994151965279286,4.005796805741102,WPG,CPG,0.83,0.963,0.1315954624392145,0.3001065984263717,7.527013528154462,0.6145085873604139,88.75423895846043,222.45611573192355,2.787218432027948,8.331396035424232,e0d8d9a8,-30.448507954341792,998.8,3.9,34.9
0.15518075992081232,0.3153595756309376,MN8014,MAD_M6C12,34.98979804440641,4.000307361117119,WPG,CPG,0.83,0.963,0.13190377437472733,0.3000148145724459,7.34619810670749,0.677630484887183,88.10805985744473,226.48964375662203,2.8043397348963457,8.352475618371562,dac30381,-29.310807724012605,982.6,3.2,35.7
0.15518075992081232,0.3153595756309376,MN8014,MAD_M6C12,34.98979804440641,4.000307361117119,WPG,CPG,0.83,0.963,0.13190377437472733,0.3000148145724459,7.34619810670749,0.677630484887183,87.70637853166443,226.48964375662203,2.8043397348963457,8.352475618371562,dac30381,-29.310807724012605,982.6,3.2,35.7
0.15518075992081232,0.3153595756309376,MN8014,MAD_M6C12,34.98979804440641,4.000307361117119,WPG,CPG,0.83,0.963,0.13190377437472733,0.3000148145724459,7.34619810670749,0.677630484887183,87.27723898294785,226.48964375662203,2.8043397348963457,8.352475618371562,dac30381,-29.310807724012605,982.6,3.2,35.7
0.15518075992081232,0.3153595756309376,MN8014,MAD_M6C12,34.98979804440641,4.000307361117119,WPG,CPG,0.83,0.963,0.13190377437472733,0.3000148145724459,7.34619810670749,0.677630484887183,87.5625720678107,226.48964375662203,2.8043397348963457,8.352475618371562,dac30381,-29.310807724012605,982.6,3.2,35.7
0.15518075992081232,0.3153595756309376,MN8014,MAD_M6C12,34.98979804440641,4.000307361117119,WPG,CPG,0.83,0.963,0.13190377437472733,0.3000148145724459,7.34619810670749,0.677630484887183,87.75361305361561,226.48964375662203,2.8043397348963457,8.352475618371562,dac30381,-29.310807724012605,982.6,3.2,35.7
0.1524841309010433,0.3088984733102973,MN8014,MAD_M6C12,34.98697875334476,4.002083776565349,WPG,CPG,0.83,0.963,0.13187031260539037,0.30000004668012337,7.233845699034921,0.7602448542570754,86.58583216358858,222.69039950713915,2.8504363423351693,8.251461121624905,e39444fb,-29.327354753625073,986.2,3.5,35.5
0.1524841309010433,0.3088984733102973,MN8014,MAD_M6C12,34.98697875334476,4.002083776565349,WPG,CPG,0.83,0.963,0.13187031260539037,0.30000004668012337,7.233845699034921,0.7602448542570754,86.92967183487679,222.69039950713915,2.8504363423351693,8.251461121624905,e39444fb,-29.327354753625073,986.2,3.5,35.5
0.1524841309010433,0.3088984733102973,MN8014,MAD_M6C12,34.98697875334476,4.002083776565349,WPG,CPG,0.83,0.963,0.13187031260539037,0.30000004668012337,7.233845699034921,0.7602448542570754,86.17490977248316,222.69039950713915,2.8504363423351693,8.251461121624905,e39444fb,-29.327354753625073,986.2,3.5,35.5
0.1524841309010433,0.3088984733102973,MN8014,MAD_M6C12,34.98697875334476,4.002083776565349,WPG,CPG,0.83,0.963,0.13187031260539037,0.30000004668012337,7.233845699034921,0.7602448542570754,85.0065368692837,222.69039950713915,2.8504363423351693,8.251461121624905,e39444fb,-29.327354753625073,986.2,3.5,35.5
0.1524841309010433,0.3088984733102973,MN8014,MAD_M6C12,34.98697875334476,4.002083776565349,WPG,CPG,0.83,0.963,0.13187031260539037,0.30000004668012337,7.233845699034921,0.7602448542570754,87.13671915715169,222.69039950713915,2.8504363423351693,8.251461121624905,e39444fb,-29.327354753625073,986.2,3.5,35.5
