Thigh,Calf,Hip motor,Knee motor,Hip ratio,Knee ratio,Gearbox hip,Gearbox knee,Efficiency hip,Efficiency knee,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,ac1,ac2,ac3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.02675338349628952,8.820251141338854,0.23046406544454476,0.0727981814175432,b7919d41,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.02807185466149249,8.820251141338854,0.23046406544454476,0.0727981814175432,b7919d41,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.02801143065713574,8.820251141338854,0.23046406544454476,0.0727981814175432,b7919d41,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.028100598535316573,8.820251141338854,0.23046406544454476,0.0727981814175432,b7919d41,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.02808864276323592,8.820251141338854,0.23046406544454476,0.0727981814175432,b7919d41,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.027877357398555846,9.130367771961673,0.2375856671243613,0.0795308152232877,70792fea,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.026777263116793282,9.130367771961673,0.2375856671243613,0.0795308152232877,70792fea,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.030188946427601136,9.130367771961673,0.2375856671243613,0.0795308152232877,70792fea,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.030208365194813038,9.130367771961673,0.2375856671243613,0.0795308152232877,70792fea,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.030420760574086218,9.130367771961673,0.2375856671243613,0.0795308152232877,70792fea,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,0.031534206938850444,9.38243560130796,0.24257150809424657,0.09148580993141359,67538f7c,518.6,7.4,29.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,0.03340255493090909,9.38243560130796,0.24257150809424657,0.09148580993141359,67538f7c,518.6,7.4,29.0
