Thigh,Calf,Hip motor,Knee motor,Hip ratio,Knee ratio,Gearbox hip,Gearbox knee,Efficiency hip,Efficiency knee,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,ac1,ac2,ac3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.0269656844655883,8.820251141338854,0.23046406544454476,0.0727981814175432,0b45b145,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.027340628297658095,8.820251141338854,0.23046406544454476,0.0727981814175432,0b45b145,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.027966186389002477,8.820251141338854,0.23046406544454476,0.0727981814175432,0b45b145,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.02832387637179,8.820251141338854,0.23046406544454476,0.0727981814175432,0b45b145,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.02826178300595739,8.820251141338854,0.23046406544454476,0.0727981814175432,0b45b145,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.029597409193084977,9.130367771961673,0.2375856671243613,0.0795308152232877,30dd2e5b,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.030164448233640576,9.130367771961673,0.2375856671243613,0.0795308152232877,30dd2e5b,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.029806764738775766,9.130367771961673,0.2375856671243613,0.0795308152232877,30dd2e5b,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.03010928352298256,9.130367771961673,0.2375856671243613,0.0795308152232877,30dd2e5b,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.03010633779734335,9.130367771961673,0.2375856671243613,0.0795308152232877,30dd2e5b,617.7,5.1,28.5
