iter, gearRatio, moduleBig, moduleSmall, Ns, NpBig, NpSmall, NrBig, NrSmall, numPlanet, fwSunMM, fwPlanetBigMM, fwPanetSmallMM, fwRingBigMM, fwRingSmallMM,  mass, eff, peakTorque, Cost, Torque_Density, Outer_Bearing_mass, Actuator_width
4 , 8.90625 , 0.5 , 0.5 , 64 , 60 , 28 , 184 , 152 , 4 , 7.844 , 20.143 , 32.653 , 20.143 , 32.653 , 1.649 , 0.933 , 67.33 , -0.0809875752339202 , 40.831 , 0.134 , 141.89621018591606
3 , 9.007407407407408 , 0.5 , 0.5 , 60 , 64 , 28 , 188 , 152 , 4 , 8.417 , 19.809 , 33.024 , 19.809 , 33.024 , 1.649 , 0.937 , 68.095 , -0.08388412190756322 , 41.295 , 0.134 , 141.93293446478387
4 , 9.117647058823529 , 0.5 , 0.5 , 68 , 62 , 30 , 192 , 160 , 4 , 7.311 , 19.756 , 31.072 , 19.756 , 31.072 , 1.662 , 0.934 , 68.928 , -0.07696883069605065 , 41.473 , 0.134 , 139.92774793192132
6 , 9.206349206349206 , 0.5 , 0.5 , 72 , 58 , 30 , 188 , 160 , 4 , 6.867 , 20.567 , 31.374 , 20.567 , 31.374 , 1.672 , 0.928 , 69.599 , -0.06982152551647292 , 41.626 , 0.134 , 141.0410108287879
5 , 9.25 , 0.5 , 0.5 , 60 , 60 , 28 , 180 , 148 , 4 , 8.44 , 21.474 , 34.798 , 21.474 , 34.798 , 1.65 , 0.932 , 69.929 , -0.0801041863952614 , 42.381 , 0.128 , 145.37164356438484
4 , 9.396825396825397 , 0.5 , 0.5 , 56 , 64 , 28 , 184 , 148 , 4 , 9.105 , 21.212 , 35.35 , 21.212 , 35.35 , 1.652 , 0.936 , 71.039 , -0.08214068186411105 , 43.002 , 0.128 , 145.66264389212617
9 , 9.504201680672269 , 0.5 , 0.5 , 68 , 58 , 30 , 184 , 156 , 4 , 7.332 , 21.765 , 33.193 , 21.765 , 33.193 , 1.679 , 0.927 , 71.85 , -0.06680301941194178 , 42.793 , 0.134 , 144.05738728427622
6 , 9.595238095238095 , 0.5 , 0.5 , 60 , 65 , 30 , 190 , 155 , 5 , 6.729 , 16.801 , 26.976 , 16.801 , 26.976 , 1.628 , 0.936 , 72.539 , -0.08999387614813692 , 44.557 , 0.134 , 132.8771360646641
3 , 9.676923076923076 , 0.5 , 0.5 , 52 , 68 , 28 , 188 , 148 , 4 , 9.891 , 21.291 , 36.404 , 21.291 , 36.404 , 1.662 , 0.94 , 73.156 , -0.08110786539865811 , 44.017 , 0.128 , 146.79484460323582
4 , 9.816666666666666 , 0.5 , 0.5 , 60 , 62 , 30 , 184 , 152 , 4 , 8.428 , 22.366 , 35.156 , 22.366 , 35.156 , 1.684 , 0.932 , 74.213 , -0.06885984059668415 , 44.069 , 0.134 , 146.62187422564546
4 , 9.846153846153847 , 0.5 , 0.5 , 52 , 64 , 28 , 180 , 144 , 4 , 9.916 , 22.831 , 38.032 , 22.831 , 38.032 , 1.669 , 0.935 , 74.436 , -0.07598664823391277 , 44.599 , 0.128 , 149.9633916118196
6 , 10.0 , 0.5 , 0.5 , 60 , 60 , 30 , 180 , 150 , 5 , 6.752 , 18.741 , 29.019 , 18.741 , 29.019 , 1.631 , 0.929 , 75.599 , -0.08400472402751091 , 46.351 , 0.128 , 136.85948574673657
3 , 10.090909090909092 , 0.5 , 0.5 , 48 , 72 , 28 , 192 , 148 , 4 , 10.839 , 21.676 , 37.961 , 21.676 , 37.961 , 1.679 , 0.942 , 76.286 , -0.07718609024661915 , 45.435 , 0.128 , 148.73698130732296
3 , 10.2 , 0.5 , 0.5 , 48 , 68 , 28 , 184 , 144 , 4 , 10.864 , 23.053 , 39.399 , 23.053 , 39.399 , 1.682 , 0.939 , 77.111 , -0.07359811950816575 , 45.845 , 0.128 , 151.55170864352525
8 , 10.285714285714286 , 0.5 , 0.5 , 98 , 42 , 28 , 182 , 168 , 7 , 2.809 , 14.521 , 19.559 , 14.521 , 19.559 , 1.65 , 0.881 , 77.759 , -0.04559736265136416 , 47.127 , 0.149 , 123.1799852573244
6 , 10.4 , 0.5 , 0.5 , 60 , 64 , 32 , 188 , 156 , 4 , 8.417 , 23.254 , 35.564 , 23.254 , 35.564 , 1.709 , 0.932 , 78.623 , -0.060405252435845935 , 46.005 , 0.134 , 147.91824313467
8 , 10.523809523809524 , 0.5 , 0.5 , 56 , 52 , 28 , 160 , 136 , 4 , 9.19 , 28.362 , 42.949 , 28.362 , 42.949 , 1.677 , 0.915 , 79.559 , -0.059897438062817776 , 47.441 , 0.103 , 160.41118805301645
4 , 10.625 , 0.5 , 0.5 , 48 , 60 , 28 , 168 , 136 , 4 , 10.921 , 26.791 , 43.362 , 26.791 , 43.362 , 1.672 , 0.929 , 80.324 , -0.07054462744553114 , 48.041 , 0.103 , 159.2527668425644
3 , 10.710743801652892 , 0.5 , 0.5 , 44 , 72 , 28 , 188 , 144 , 4 , 12.031 , 23.634 , 41.372 , 23.634 , 41.372 , 1.704 , 0.941 , 80.972 , -0.06791501805314881 , 47.519 , 0.128 , 154.10585644193773
4 , 10.791666666666666 , 0.5 , 0.5 , 48 , 70 , 30 , 188 , 148 , 4 , 10.851 , 23.929 , 39.656 , 23.929 , 39.656 , 1.709 , 0.939 , 81.583 , -0.06498396632102499 , 47.737 , 0.128 , 152.68429055676822
5 , 10.88 , 0.5 , 0.5 , 60 , 48 , 28 , 156 , 136 , 4 , 8.529 , 30.56 , 44.402 , 30.56 , 44.402 , 1.701 , 0.904 , 82.251 , -0.04432801615459914 , 48.354 , 0.103 , 164.06279416313114
3 , 11.0 , 0.5 , 0.5 , 48 , 56 , 28 , 160 , 132 , 4 , 10.955 , 29.458 , 46.198 , 29.458 , 46.198 , 1.69 , 0.922 , 83.158 , -0.0597706020453741 , 49.206 , 0.103 , 164.7553464808849
10 , 11.11111111111111 , 0.5 , 0.5 , 72 , 48 , 30 , 168 , 150 , 6 , 4.619 , 19.405 , 26.869 , 19.405 , 26.869 , 1.643 , 0.898 , 83.998 , -0.05955760815325184 , 51.125 , 0.128 , 135.3738455073689
4 , 11.2 , 0.5 , 0.5 , 55 , 55 , 30 , 165 , 140 , 5 , 7.486 , 23.39 , 34.737 , 23.39 , 34.737 , 1.644 , 0.917 , 84.67 , -0.07220244911248619 , 51.502 , 0.103 , 147.2266872550229
5 , 11.302083333333334 , 0.5 , 0.5 , 48 , 62 , 30 , 172 , 140 , 4 , 10.906 , 27.907 , 43.817 , 27.907 , 43.817 , 1.701 , 0.929 , 85.442 , -0.06083398490704739 , 50.23 , 0.103 , 160.8235833695125
5 , 11.4 , 0.5 , 0.5 , 48 , 72 , 32 , 192 , 152 , 4 , 10.839 , 24.797 , 39.975 , 24.797 , 39.975 , 1.736 , 0.938 , 86.182 , -0.05592533420980128 , 49.644 , 0.128 , 153.87222556464422
5 , 11.5 , 0.5 , 0.5 , 48 , 60 , 30 , 168 , 138 , 3 , 14.561 , 38.969 , 60.274 , 38.969 , 60.274 , 1.808 , 0.925 , 86.938 , -0.023351585394134622 , 48.085 , 0.103 , 188.3426356963803
4 , 11.636363636363637 , 0.5 , 0.5 , 44 , 56 , 28 , 156 , 128 , 4 , 12.16 , 32.11 , 50.334 , 32.11 , 50.334 , 1.687 , 0.92 , 87.969 , -0.059862162879046 , 52.145 , 0.081 , 170.54375766872099
3 , 11.666666666666666 , 0.5 , 0.5 , 44 , 66 , 30 , 176 , 140 , 4 , 12.073 , 28.023 , 45.23 , 28.023 , 45.23 , 1.716 , 0.933 , 88.198 , -0.05872521148451104 , 51.397 , 0.103 , 162.35330079872102
4 , 11.815384615384616 , 0.5 , 0.5 , 52 , 48 , 28 , 148 , 128 , 4 , 10.048 , 35.201 , 51.108 , 35.201 , 51.108 , 1.708 , 0.902 , 89.323 , -0.04065007607960447 , 52.297 , 0.081 , 174.40875047472218
5 , 11.88 , 0.6 , 0.6 , 50 , 55 , 30 , 160 , 135 , 5 , 5.805 , 17.851 , 26.498 , 17.851 , 26.498 , 1.659 , 0.916 , 89.811 , -0.06612719914289478 , 54.136 , 0.134 , 133.44886886219086
3 , 12.0 , 0.5 , 0.5 , 40 , 60 , 28 , 160 , 128 , 4 , 13.635 , 32.103 , 51.906 , 32.103 , 51.906 , 1.701 , 0.926 , 90.718 , -0.058775010139755945 , 53.332 , 0.081 , 172.10912470130197
7 , 12.1 , 0.5 , 0.5 , 75 , 55 , 35 , 185 , 165 , 5 , 5.253 , 22.774 , 30.503 , 22.774 , 30.503 , 1.739 , 0.907 , 91.474 , -0.03365270820635713 , 52.601 , 0.134 , 142.37684981429922
6 , 12.212121212121213 , 0.5 , 0.5 , 44 , 52 , 28 , 148 , 124 , 4 , 12.203 , 36.007 , 54.454 , 36.007 , 54.454 , 1.718 , 0.911 , 92.322 , -0.0436367171837736 , 53.738 , 0.081 , 178.56035504454792
6 , 12.272727272727273 , 0.5 , 0.5 , 55 , 50 , 30 , 155 , 135 , 5 , 7.52 , 27.871 , 39.419 , 27.871 , 39.419 , 1.688 , 0.903 , 92.78 , -0.04768695289569613 , 54.964 , 0.103 , 156.3894926407397
4 , 12.4 , 0.5 , 0.5 , 40 , 56 , 28 , 152 , 124 , 4 , 13.678 , 35.292 , 55.291 , 35.292 , 55.291 , 1.722 , 0.919 , 93.742 , -0.047106900909837934 , 54.438 , 0.081 , 178.68307187658266
5 , 12.5 , 0.5 , 0.5 , 48 , 60 , 32 , 168 , 140 , 4 , 10.921 , 32.01 , 47.451 , 32.01 , 47.451 , 1.756 , 0.922 , 94.498 , -0.0382177627706386 , 53.814 , 0.103 , 168.56143012368733
6 , 12.604395604395604 , 0.5 , 0.5 , 52 , 62 , 34 , 176 , 148 , 4 , 9.929 , 30.74 , 44.507 , 30.74 , 44.507 , 1.791 , 0.923 , 95.287 , -0.02724897795331216 , 53.203 , 0.128 , 164.3467136902215
2 , 12.692307692307692 , 0.5 , 0.5 , 39 , 66 , 30 , 171 , 135 , 3 , 18.691 , 42.121 , 67.944 , 42.121 , 67.944 , 1.862 , 0.931 , 95.952 , -0.008913031481699307 , 51.532 , 0.103 , 199.16484318047887
2 , 12.7875 , 0.5 , 0.5 , 40 , 62 , 30 , 164 , 132 , 4 , 13.615 , 33.443 , 52.46 , 33.443 , 52.46 , 1.767 , 0.926 , 96.672 , -0.037076843241991786 , 54.71 , 0.103 , 175.00241530553882
2 , 12.916666666666666 , 0.5 , 0.5 , 36 , 60 , 28 , 156 , 124 , 4 , 15.588 , 35.642 , 57.595 , 35.642 , 57.595 , 1.744 , 0.923 , 97.648 , -0.043222929463498705 , 55.991 , 0.081 , 181.3367137558357
6 , 13.0 , 0.6 , 0.6 , 50 , 50 , 30 , 150 , 130 , 5 , 5.832 , 21.267 , 30.066 , 21.267 , 30.066 , 1.684 , 0.901 , 98.278 , -0.04788832511890029 , 58.36 , 0.128 , 140.43328767507654
5 , 13.090909090909092 , 0.5 , 0.5 , 44 , 54 , 30 , 152 , 128 , 4 , 12.181 , 37.626 , 55.313 , 37.626 , 55.313 , 1.756 , 0.911 , 98.965 , -0.031192666317513607 , 56.358 , 0.081 , 181.03850273688596
6 , 13.222222222222221 , 0.6 , 0.6 , 48 , 56 , 32 , 160 , 136 , 4 , 7.608 , 25.003 , 35.842 , 25.003 , 35.842 , 1.757 , 0.913 , 99.958 , -0.0317859290631769 , 56.891 , 0.134 , 149.94460602031808
1 , 13.333333333333334 , 0.5 , 0.5 , 36 , 56 , 28 , 148 , 120 , 4 , 15.637 , 39.178 , 61.345 , 39.178 , 61.345 , 1.767 , 0.917 , 100.798 , -0.03094337870718622 , 57.045 , 0.081 , 188.62276958967948
4 , 13.384615384615385 , 0.5 , 0.5 , 52 , 58 , 34 , 168 , 144 , 4 , 9.958 , 34.628 , 48.528 , 34.628 , 48.528 , 1.799 , 0.914 , 101.186 , -0.018760848794008522 , 56.246 , 0.103 , 172.2561770861528
9 , 13.5 , 0.6 , 0.6 , 42 , 54 , 30 , 150 , 126 , 3 , 11.94 , 36.482 , 53.619 , 36.482 , 53.619 , 1.843 , 0.91 , 102.058 , -0.0016878140974051492 , 55.376 , 0.128 , 179.2002246139791
8 , 13.6 , 0.5 , 0.5 , 40 , 64 , 32 , 168 , 136 , 4 , 13.597 , 34.776 , 53.087 , 34.776 , 53.087 , 1.803 , 0.926 , 102.814 , -0.025037538170637474 , 57.024 , 0.103 , 176.96300919025498
5 , 13.681818181818182 , 0.5 , 0.5 , 36 , 63 , 30 , 162 , 129 , 3 , 20.739 , 48.446 , 76.507 , 48.446 , 76.507 , 1.889 , 0.925 , 103.433 , 0.0037683125842513654 , 54.755 , 0.081 , 213.05263971799354
8 , 13.777777777777779 , 0.6 , 0.6 , 36 , 62 , 30 , 160 , 128 , 4 , 10.809 , 25.785 , 40.427 , 25.785 , 40.427 , 1.762 , 0.924 , 104.158 , -0.037443635997409075 , 59.114 , 0.128 , 155.31236583455888
6 , 13.92 , 0.5 , 0.5 , 40 , 48 , 28 , 136 , 116 , 4 , 13.781 , 45.622 , 66.147 , 45.622 , 66.147 , 1.763 , 0.897 , 105.233 , -0.01926004878868104 , 59.69 , 0.05 , 197.86907854873985
7 , 14.0 , 0.5 , 0.5 , 44 , 56 , 32 , 156 , 132 , 4 , 12.16 , 39.246 , 56.238 , 39.246 , 56.238 , 1.795 , 0.911 , 105.838 , -0.018052879301602043 , 58.963 , 0.081 , 183.58417763790766
7 , 14.097222222222221 , 0.5 , 0.5 , 48 , 58 , 34 , 164 , 140 , 4 , 10.938 , 37.488 , 52.518 , 37.488 , 52.518 , 1.83 , 0.913 , 106.573 , -0.007624007417072143 , 58.237 , 0.103 , 179.10541206410593
8 , 14.192307692307692 , 0.6 , 0.6 , 39 , 54 , 30 , 147 , 123 , 3 , 13.096 , 39.261 , 57.683 , 39.261 , 57.683 , 1.873 , 0.909 , 107.292 , 0.008991220871739536 , 57.284 , 0.128 , 186.0437481631456
5 , 14.3 , 0.5 , 0.5 , 48 , 52 , 32 , 152 , 132 , 4 , 10.993 , 41.625 , 57.444 , 41.625 , 57.444 , 1.814 , 0.9 , 108.106 , -0.0044389950166779935 , 59.595 , 0.081 , 187.16828377730624
6 , 14.392857142857142 , 0.5 , 0.5 , 56 , 62 , 38 , 180 , 156 , 4 , 9.117 , 34.71 , 46.798 , 34.71 , 46.798 , 1.876 , 0.915 , 108.808 , 0.006140452048743472 , 58.0 , 0.128 , 170.60835709341166
8 , 14.5 , 0.6 , 0.6 , 44 , 44 , 28 , 132 , 116 , 4 , 8.547 , 34.651 , 47.849 , 34.651 , 47.849 , 1.769 , 0.881 , 109.618 , -0.006349692259060125 , 61.966 , 0.103 , 171.60009008113224
10 , 14.578512396694215 , 0.6 , 0.6 , 33 , 63 , 30 , 159 , 126 , 3 , 16.13 , 36.681 , 57.902 , 36.681 , 57.902 , 1.881 , 0.923 , 110.212 , 0.002109259258886942 , 58.592 , 0.128 , 183.68273900807316
7 , 14.694444444444445 , 0.5 , 0.5 , 36 , 69 , 33 , 174 , 138 , 3 , 20.66 , 48.212 , 74.687 , 48.212 , 74.687 , 1.965 , 0.929 , 111.088 , 0.026082924551012465 , 56.533 , 0.103 , 211.99905883208712
8 , 14.8 , 0.5 , 0.5 , 56 , 56 , 36 , 168 , 148 , 4 , 9.158 , 38.772 , 51.392 , 38.772 , 51.392 , 1.897 , 0.903 , 111.886 , 0.02119416489713677 , 58.98 , 0.128 , 179.2639996093552
10 , 14.933333333333334 , 0.7 , 0.7 , 36 , 48 , 28 , 132 , 112 , 4 , 8.039 , 25.833 , 37.434 , 25.833 , 37.434 , 1.744 , 0.895 , 112.894 , -0.024003245977126553 , 64.733 , 0.128 , 152.36674351481437
9 , 15.0 , 0.6 , 0.6 , 40 , 50 , 30 , 140 , 120 , 4 , 9.55 , 33.15 , 46.815 , 33.15 , 46.815 , 1.781 , 0.897 , 113.398 , -0.013431220649049225 , 63.671 , 0.103 , 169.06564472449
6 , 15.102564102564102 , 0.5 , 0.5 , 52 , 62 , 38 , 176 , 152 , 4 , 9.929 , 37.358 , 50.355 , 37.358 , 50.355 , 1.906 , 0.914 , 114.173 , 0.016840753723864288 , 59.902 , 0.128 , 176.81284178787564
6 , 15.166666666666666 , 0.7 , 0.7 , 32 , 52 , 28 , 136 , 112 , 4 , 9.339 , 25.183 , 38.019 , 25.183 , 38.019 , 1.751 , 0.905 , 114.658 , -0.02850738761974847 , 65.481 , 0.128 , 152.301971319996
7 , 15.3 , 0.5 , 0.5 , 40 , 68 , 36 , 176 , 144 , 4 , 13.563 , 37.416 , 54.551 , 37.416 , 54.551 , 1.882 , 0.926 , 115.666 , 0.0009633680881818707 , 61.459 , 0.103 , 181.06794354257977
8 , 15.4 , 0.7 , 0.7 , 40 , 44 , 28 , 128 , 112 , 4 , 7.063 , 27.969 , 38.603 , 27.969 , 38.603 , 1.765 , 0.879 , 116.422 , -0.006577268942865366 , 65.961 , 0.128 , 155.6721794381718
5 , 15.507692307692308 , 0.5 , 0.5 , 52 , 56 , 36 , 164 , 144 , 4 , 9.974 , 41.725 , 55.292 , 41.725 , 55.292 , 1.898 , 0.902 , 117.236 , 0.02235405746747121 , 61.768 , 0.103 , 186.11698631541856
8 , 15.583333333333334 , 0.6 , 0.6 , 48 , 51 , 33 , 150 , 132 , 3 , 10.188 , 42.937 , 57.404 , 42.937 , 57.404 , 1.949 , 0.892 , 117.808 , 0.045369559492821954 , 60.445 , 0.128 , 189.44101037824313
7 , 15.681818181818182 , 0.7 , 0.7 , 44 , 46 , 30 , 136 , 120 , 4 , 6.264 , 26.662 , 35.958 , 26.662 , 35.958 , 1.79 , 0.881 , 118.552 , 0.0003507946411280827 , 66.23 , 0.134 , 151.72031926404958
10 , 15.785714285714286 , 0.6 , 0.6 , 36 , 51 , 30 , 138 , 117 , 3 , 14.544 , 47.179 , 67.295 , 47.179 , 67.295 , 1.921 , 0.899 , 119.338 , 0.03199303178791679 , 62.123 , 0.103 , 203.5745561006761
10 , 15.909090909090908 , 0.5 , 0.5 , 44 , 60 , 36 , 164 , 140 , 4 , 12.123 , 42.481 , 58.284 , 42.481 , 58.284 , 1.913 , 0.911 , 120.27 , 0.020693097460783627 , 62.87 , 0.103 , 189.8655375354208
7 , 16.0 , 0.5 , 0.5 , 45 , 45 , 30 , 135 , 120 , 5 , 9.57 , 43.204 , 57.527 , 43.204 , 57.527 , 1.772 , 0.875 , 120.958 , -0.001798516028440944 , 68.261 , 0.05 , 186.8309327908942
10 , 16.11111111111111 , 0.7 , 0.7 , 36 , 50 , 30 , 136 , 116 , 4 , 8.022 , 27.032 , 38.156 , 27.032 , 38.156 , 1.796 , 0.895 , 121.798 , -0.006875298563558951 , 67.816 , 0.134 , 154.28848610567428
9 , 16.2 , 0.7 , 0.7 , 32 , 48 , 28 , 128 , 108 , 4 , 9.377 , 29.026 , 42.034 , 29.026 , 42.034 , 1.786 , 0.893 , 122.47 , -0.008718475314594132 , 68.572 , 0.128 , 160.1602432125141
5 , 16.3125 , 0.6 , 0.6 , 32 , 54 , 30 , 140 , 116 , 4 , 12.688 , 35.825 , 52.584 , 35.825 , 52.584 , 1.83 , 0.905 , 123.32 , -0.0024051659671107117 , 67.388 , 0.103 , 177.50921012841027
3 , 16.38095238095238 , 0.5 , 0.5 , 27 , 72 , 30 , 171 , 129 , 3 , 30.216 , 54.736 , 91.6 , 54.736 , 91.6 , 2.03 , 0.929 , 123.838 , 0.0474123722722154 , 61.004 , 0.081 , 234.43630113307134
6 , 16.5 , 0.7 , 0.7 , 36 , 44 , 28 , 124 , 108 , 4 , 8.075 , 31.035 , 42.812 , 31.035 , 42.812 , 1.8 , 0.877 , 124.738 , 0.006279405069610777 , 69.299 , 0.128 , 162.94725808494874
6 , 16.615384615384617 , 0.6 , 0.6 , 65 , 40 , 30 , 145 , 135 , 5 , 4.368 , 29.937 , 37.06 , 29.937 , 37.06 , 1.84 , 0.838 , 125.61 , 0.04608714740467945 , 68.266 , 0.134 , 156.09737260808424
5 , 16.692307692307693 , 0.7 , 0.7 , 52 , 42 , 30 , 136 , 124 , 4 , 5.163 , 29.05 , 37.095 , 29.05 , 37.095 , 1.858 , 0.855 , 126.192 , 0.03986351447032954 , 67.918 , 0.149 , 155.24468103062398
8 , 16.77922077922078 , 0.7 , 0.7 , 33 , 51 , 30 , 135 , 114 , 3 , 11.968 , 37.782 , 53.869 , 37.782 , 53.869 , 1.9 , 0.897 , 126.849 , 0.02613583684134213 , 66.763 , 0.128 , 180.75099029253488
8 , 16.90909090909091 , 0.6 , 0.6 , 44 , 48 , 32 , 140 , 124 , 4 , 8.508 , 37.938 , 50.082 , 37.938 , 50.082 , 1.89 , 0.881 , 127.83 , 0.033434329821201425 , 67.635 , 0.128 , 177.11985668569042
5 , 17.0 , 0.6 , 0.6 , 40 , 60 , 36 , 160 , 136 , 4 , 9.469 , 32.427 , 44.474 , 32.427 , 44.474 , 1.893 , 0.91 , 128.518 , 0.015202861862401829 , 67.891 , 0.128 , 166.00091080761464
5 , 17.1 , 0.7 , 0.7 , 30 , 54 , 30 , 138 , 114 , 3 , 13.545 , 37.414 , 54.899 , 37.414 , 54.899 , 1.909 , 0.904 , 129.274 , 0.024609362427621573 , 67.718 , 0.128 , 181.41267781767087
5 , 17.185185185185187 , 0.6 , 0.6 , 36 , 58 , 34 , 152 , 128 , 4 , 10.841 , 34.629 , 48.457 , 34.629 , 48.457 , 1.896 , 0.908 , 129.918 , 0.017788778208773226 , 68.522 , 0.128 , 172.18515634335543
7 , 17.30909090909091 , 0.6 , 0.6 , 44 , 56 , 36 , 156 , 136 , 4 , 8.445 , 34.191 , 45.283 , 34.191 , 45.283 , 1.905 , 0.899 , 130.854 , 0.026563622585616398 , 68.69 , 0.128 , 168.57403309301287
5 , 17.4 , 0.5 , 0.5 , 48 , 58 , 38 , 164 , 144 , 4 , 10.938 , 46.941 , 61.125 , 46.941 , 61.125 , 1.984 , 0.9 , 131.542 , 0.051722028709042855 , 66.301 , 0.103 , 197.16569412510552
9 , 17.5 , 0.7 , 0.7 , 32 , 50 , 30 , 132 , 112 , 4 , 9.358 , 30.377 , 42.852 , 30.377 , 42.852 , 1.833 , 0.893 , 132.298 , 0.006725721150152686 , 72.176 , 0.128 , 162.32840837558533
9 , 17.64 , 0.6 , 0.6 , 30 , 63 , 33 , 156 , 126 , 3 , 18.306 , 45.788 , 67.944 , 45.788 , 67.944 , 2.021 , 0.916 , 133.356 , 0.05299284898237422 , 65.985 , 0.128 , 202.83180838757218
9 , 17.704545454545453 , 0.6 , 0.6 , 33 , 57 , 33 , 147 , 123 , 3 , 16.203 , 49.335 , 69.783 , 49.335 , 69.783 , 2.001 , 0.906 , 133.844 , 0.0533357835954672 , 66.889 , 0.103 , 208.21815306508947
8 , 17.82857142857143 , 0.7 , 0.7 , 28 , 48 , 28 , 124 , 104 , 4 , 11.214 , 33.129 , 47.94 , 33.129 , 47.94 , 1.813 , 0.889 , 134.782 , 0.0022231845752930246 , 74.342 , 0.103 , 170.16932034378237
11 , 17.875 , 0.8 , 0.8 , 32 , 44 , 28 , 120 , 104 , 4 , 7.213 , 26.693 , 36.8 , 26.693 , 36.8 , 1.801 , 0.874 , 135.132 , 0.008395524255883191 , 75.032 , 0.134 , 152.5928278076356
8 , 18.0 , 0.7 , 0.7 , 40 , 48 , 32 , 136 , 120 , 4 , 7.031 , 30.627 , 40.415 , 30.627 , 40.415 , 1.866 , 0.879 , 136.077 , 0.026821816173100976 , 72.924 , 0.134 , 160.14232276233733
4 , 18.083333333333332 , 0.5 , 0.5 , 40 , 62 , 38 , 164 , 140 , 4 , 13.615 , 48.467 , 65.274 , 48.467 , 65.274 , 2.016 , 0.91 , 136.707 , 0.055814638143597106 , 67.811 , 0.103 , 202.84096320303013
9 , 18.22222222222222 , 0.6 , 0.6 , 30 , 60 , 33 , 150 , 123 , 3 , 18.346 , 49.539 , 71.823 , 49.539 , 71.823 , 2.022 , 0.911 , 137.757 , 0.05696095808609025 , 68.129 , 0.103 , 210.46250553548106
6 , 18.333333333333332 , 0.6 , 0.6 , 24 , 66 , 30 , 156 , 120 , 3 , 24.729 , 47.403 , 76.291 , 47.403 , 76.291 , 2.024 , 0.92 , 138.597 , 0.05189788432620002 , 68.477 , 0.103 , 212.79434873019264
7 , 18.416666666666668 , 0.6 , 0.6 , 48 , 52 , 36 , 152 , 136 , 4 , 7.634 , 37.853 , 48.18 , 37.853 , 48.18 , 1.952 , 0.882 , 139.227 , 0.05289247934959673 , 71.325 , 0.128 , 175.1334037344821
