time,slide_x,slide_z,left_hip,left_knee,right_hip,right_knee,ctrl_left,ctrl_right
0.0011699199676513672,-4.1126430372826824e-18,-0.00044337537820538723,-2.4200284167887047,2.0884939314359667,-0.7215642368010889,-2.0884939314359667,15.195862972073657,-19.637856
0.001361846923828125,5.855274799571619e-06,-0.00043547912141805205,-2.4206194606294575,2.0902996648345757,-0.72101988090929,-2.0902890232742446,15.203475320217372,-19.637856
0.0015065670013427734,1.7552668515502894e-05,-0.00042062733213991987,-2.4212278477890417,2.092097406775788,-0.7205042369594822,-2.092065704039264,15.210634006539689,-19.637856
0.0016360282897949219,3.507940379378813e-05,-0.0003987598303583772,-2.4218514587158864,2.0938809312262046,-0.7200188578601789,-2.0938179447523173,15.217342533562611,-19.637856
0.0017631053924560547,5.8423128546488944e-05,-0.00036983109595905856,-2.4224883919761018,2.0956446449725137,-0.7195651374266234,-2.0955403271676314,15.223607070270468,-19.637856
0.001889944076538086,8.757195135882568e-05,-0.00033380928812425906,-2.4231369493238706,2.0973835399288774,-0.7191443189255574,-2.0972279985688775,15.22943580679509,-19.637856
0.0020151138305664062,0.0001225144673573619,-0.0002906753002045233,-2.4237956213005805,2.099093148624474,-0.7187575036762003,-2.0988766294693613,15.2348384116453,-19.637856
0.002142667770385742,0.00016323796069683274,-0.0002404214986552609,-2.424463192649199,2.1007696114765393,-0.718405677135868,-2.1004824297601306,15.23983109513824,-19.637856
0.002265453338623047,0.00020972958744779432,-0.00018305040260695367,-2.4251386427721977,2.1024095584114795,-0.7180897078341457,-2.1020420718722836,15.24442428659731,-19.637856
0.0023889541625976562,0.00026197720586091153,-0.00011857380235281101,-2.425821076581037,2.104010020804748,-0.7178103482554202,-2.103552629531257,15.248625608229688,-19.637856
0.002513885498046875,0.00031996936150491576,-4.7012012863401957e-05,-2.426509715250601,2.1055684001740413,-0.7175682429897212,-2.105011546096837,15.252443562473944,-19.637856
0.0026352405548095703,0.0003836952710336647,3.160684623302087e-05,-2.4272038872326243,2.1070824388509326,-0.7173639366304555,-2.1064166049785564,15.255887236004869,-19.637856
0.0027611255645751953,0.00045314480496531136,0.00011724754349592619,-2.427903019576242,2.1085501925251813,-0.7171978813881736,-2.107765902002243,15.25896606176857,-19.637856
0.0028824806213378906,0.0005283084697998528,0.00020986840087626436,-2.4286066295917843,2.109970004560318,-0.717070444397673,-2.10905781961086,15.261689630348803,-19.637856
0.0030062198638916016,0.0006091773897503579,0.000309421930995079,-2.4293143168840325,2.1113404819835146,-0.7169819147024348,-2.1102910027897703,15.26406754309005,-19.637856
0.003131866455078125,0.0006957432883175553,0.00041585544634983624,-2.4300257557731175,2.1126604730572254,-0.7169325099058439,-2.1114643366131216,15.266109300381528,-19.637856
0.003253459930419922,0.000787998469896799,0.0005291116403997912,-2.4307406881146734,2.113929046344504,-0.7169223824830542,-2.1125769253143005,15.267824219348373,-19.637856
0.003374338150024414,0.0008859358015703621,0.0006491291405512055,-2.431458916525556,2.1151454711842725,-0.716951625750926,-2.1136280727892767,15.269221375928792,-19.637856
0.0034945011138916016,0.0009895486952061943,0.0007758430331120353,-2.432180298017141,2.1163091994970666,-0.7170202794963377,-2.1146172644472143,15.270309566950438,-19.637856
0.003615140914916992,0.0010988310899564112,0.0009091853603212675,-2.4329047380347233,2.117419848845907,-0.7171283352654969,-2.1155441503279393,15.271097288375255,-19.637856
0.0037374496459960938,0.001213778140263217,0.0010490860287045278,-2.433632174791977,2.118477204132871,-0.717275698859532,-2.116408566109114,15.27159412720802,-19.637856
0.003857851028442383,0.001334386876695265,0.0011954739736247944,-2.434362563421357,2.1194812182295575,-0.7174621573544819,-2.1172105504216194,15.271809997872241,-19.637856
0.0039784908294677734,0.0014606546389794937,0.0013482770474459783,-2.435095892290014,2.120431957325357,-0.7176874822969125,-2.117950244961397,15.271750143547196,-19.637856
0.004098415374755859,0.0015925790785817683,0.0015074223494005294,-2.435832178649149,2.121329588763913,-0.7179514318488485,-2.1186278836257397,15.271420037743393,-19.637856
0.004237651824951172,0.0017301581601206844,0.001672836758716091,-2.4365714622718455,2.1221743684967187,-0.7182537552268168,-2.119243780942229,15.270825338486576,-19.637856
0.004358768463134766,0.0018733901627896806,0.0018444475714234725,-2.437313798290822,2.122966628694481,-0.7185941981749372,-2.119798320446072,15.2699720543191,-19.637856
0.004478931427001953,0.0020222736805331288,0.002022182619154973,-2.438059255766,2.1237067690998237,-0.7189725027894884,-2.120291947081643,15.268866815386893,-19.637856
0.004606723785400391,0.002176807620116837,0.0022059703651924585,-2.438807916432547,2.1243952491472116,-0.7193884073329784,-2.1207251602484742,15.26751668195491,-19.637856
0.0047283172607421875,0.00233699119749248,0.0023957399909184033,-2.439559873493384,2.125032580725424,-0.7198416461603585,-2.121098507371447,15.265928970509377,-19.637856
0.004851818084716797,0.002502823932832364,0.0025914214743377947,-2.4403152304480353,2.1256193215291312,-0.7203319497510727,-2.121412577954435,15.264111106163814,-19.637856
0.004973173141479492,0.002674305644568826,0.0027929456619622565,-2.4410740999533913,2.1261560689515693,-0.7208590448381151,-2.121667998081106,15.262070499208765,-19.637856
0.005093812942504883,0.002851436442732121,0.0030002443350303516,-2.441836602714767,2.1266434544751442,-0.7214226546235538,-2.1218654253304376,15.259814443565485,-19.637856
0.0052187442779541016,0.003034216721842306,0.003213250270777624,-2.4426028664076584,2.1270821385211103,-0.7220224990689599,-2.1220055440778367,15.25735003488922,-19.637856
0.005339145660400391,0.0032226471535747024,0.0034318972992620714,-2.443373024631972,2.127472805723234,-0.7226582952487535,-2.1220890611556205,15.254684106105968,-19.637856
0.005458831787109375,0.0034167286793852325,0.003656120356089549,-2.444147215901308,2.1278161605936687,-0.7233297577545225,-2.122116701849038,15.251823178247719,-19.637856
0.005578756332397461,0.0036164625032514353,0.0038858555312627162,-2.4449255826702774,2.1281129235521643,-0.7240365991387874,-2.1220892062060845,15.248773424564046,-19.637856
0.005697727203369141,0.0038218500846573145,0.004121040114290039,-2.445708270402873,2.1283638272922603,-0.7247785303873675,-2.1220073256411163,15.245540646025507,-19.637856
0.005816221237182617,0.00403289313192536,0.004361612635631935,-2.4464954266847396,2.128569613460327,-0.7255552614103764,-2.121871819813785,15.242130256482739,-19.637856
0.005934953689575195,0.004249593595977021,0.004607512904523814,-2.447287200381823,2.128731029625257,-0.7263665015428576,-2.121683453766089,15.238547275904992,-19.637856
0.006054401397705078,0.004471953664583511,0.004858682043195565,-2.4480837408474225,2.128848826518325,-0.7272119600471161,-2.1214429953014653,15.23479633027931,-19.637856
0.0061800479888916016,0.004699975757151886,0.005115062517499814,-2.448885197179148,2.128923755524241,-0.7280913466098524,-2.1211512125908185,15.230881656910682,-19.637856
0.006303310394287109,0.004933662520076743,0.005376598163963438,-2.449691717526741,2.12895656640578,-0.729004371828242,-2.1208088719912626,15.226807114011134,-19.637856
0.0064237117767333984,0.005173016822675451,0.005643234213285543,-2.4505034484511974,2.1289480052455687,-0.7299507476800816,-2.1204167360641115,15.222576193611296,-19.637856
0.006547212600708008,0.0054180417537142605,0.005914917310318073,-2.4513205343351037,2.1288988125897124,-0.7309301879740516,-2.119975561779388,15.2181920369566,-19.637856
0.0066678524017333984,0.005668740618523922,0.006191595530580553,-2.4521431168436583,2.128809721778932,-0.7319424087769826,-2.119486098894751,15.213657451675392,-19.637856
0.006788015365600586,0.00592511693669623,0.006473218393376898,-2.4529713344354147,2.12868145745379,-0.7329871288157824,-2.118949088497369,15.208974930113438,-19.637856
0.006907939910888672,0.006187174440347107,0.006759736871598573,-2.453805321921432,2.1285147342214135,-0.7340640698523617,-2.118365261697832,15.204146668330283,-19.637856
0.0070285797119140625,0.006454917072927281,0.007051103398314012,-2.4546452100712095,2.1283102554719155,-0.7351729570304929,-2.117735338465732,15.19917458534045,-19.637856
