thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,best_index,best_cost,ac1,ac2,ac3
0.2730440954075135,0.24785671056131447,U12,MN8014,15.444352614522657,8.651974712289872,WPG,CPG,0.1226012732023888,0.3696988527267003,5,-5.522681416768442,471.7,5.6,30.1
0.2557488605575202,0.21546496266872855,U12,MN8014,25.60490407044999,5.1312654527150094,WPG,SSPG,0.09655788895397052,0.35386342348782296,1,-6.867974035450519,460.0,4.2,39.4
0.2686879485912687,0.24322656035463497,U12,MN8014,23.470878200265798,4.843162414784462,WPG,SSPG,0.09955411884438664,0.36443644840978684,5,-8.223830494237184,606.7,7.1,36.2
0.2361479227279824,0.2538626251551447,U12,MN8014,22.69688954870205,4.870967454313161,WPG,CPG,0.10634248847323273,0.32664362170143885,6,-18.149818621131793,631.3,6.1,30.5
0.23029682567778698,0.24684809268011282,U12,MN8014,24.76965826234311,4.039235138804631,WPG,SSPG,0.10340994907826087,0.30637919475665204,4,-17.235048299797626,512.9,7.0,36.1
0.24765898849340195,0.24393967751449133,U12,MN8014,17.08677637745873,4.007562807898392,WPG,SSPG,0.08616029709807514,0.33143257285802796,2,-13.930008192572465,656.1,6.2,31.3
0.22615015768443314,0.24452741816583629,U12,MN8014,20.493762053069673,4.529468945751665,WPG,SSPG,0.09939964495399756,0.3000014347562408,4,-20.442794639531996,647.7,4.0,31.8
0.22961408813787887,0.22469386103271533,MN8014,MN8014,26.002957897713813,6.190289062740142,WPG,CPG,0.09007871953725424,0.3022769029297357,5,-23.989593055763002,850.8,5.5,41.8
0.21695269321363544,0.2675742016859506,U12,MN8014,20.471334438118927,4.198703343564016,WPG,SSPG,0.08514576684308665,0.3079466416143256,5,-30.25290570723992,835.6,6.9,41.7
0.21609866375385994,0.2677885819243345,U12,MN8014,22.50772837301397,4.110741882440877,WPG,SSPG,0.08001580098525703,0.3018925903132863,5,-32.49441978362522,776.8,7.0,47.1
0.23359999726715552,0.25720972863498487,MN8014,MN8014,23.490627612998978,4.147768866904322,WPG,SSPG,0.07800979294598155,0.3161000941006817,1,-26.78153060345737,603.2,5.7,42.4
0.21535356993968371,0.2554982192645838,U12,U10,26.53359644135732,4.0589439092813295,WPG,CPG,0.07802984367645961,0.3056704669984652,0,-21.092751703925302,769.5,6.5,47.7
0.22830466756415077,0.29621316399337877,U12,MN8014,19.125916356039816,9.634901946671334,WPG,CPG,0.07452621549790213,0.3010914641138333,5,-14.003569146196128,673.4,6.8,31.2
0.22965912696802832,0.28430109811169946,MN8014,MN8014,23.392159057728744,4.602728284171106,WPG,SSPG,0.0548739323778446,0.30194681262191375,4,-16.89863049798509,739.4,6.6,42.0
0.24178795439671857,0.2653343593185295,MN8014,U12,25.376067371635976,5.155568290705885,WPG,SSPG,0.05883044289816812,0.31118522676427424,7,-14.156878246888148,861.5,7.1,42.6
0.2543862348393695,0.22307111736182045,MN8014,MN8014,30.30310273255593,4.549387856636887,WPG,SSPG,0.07108745551497324,0.34650160060939594,5,-13.912306961987142,849.2,6.3,43.7
0.25086567065964177,0.24987229200866196,MN8014,MN8014,25.343817078698674,4.295663177645584,WPG,CPG,0.05237888252480329,0.3504035045428662,6,-12.53187635369352,832.0,6.0,39.2
0.22755678659752385,0.2634540456381277,MN8014,MN8014,27.36351944971709,4.0072141017839815,WPG,SSPG,0.05734504798230753,0.3469138762448043,7,-14.500747637027672,828.0,6.2,49.7
0.23507353894450395,0.2746466016559128,MN8014,MN8014,23.487079649617648,4.602537554117133,WPG,SSPG,0.06220880956021366,0.3029900376483188,0,-15.547635208494604,638.5,5.8,49.5
0.24920708995441146,0.27863282533933453,MN8014,MN8014,23.20683524702283,6.331348460852075,WPG,SSPG,0.0740734605118726,0.3171892149259168,5,-15.843972856532574,693.3,6.9,44.9
0.20834423819108278,0.3193039006674395,MN8014,MN8014,21.77981321376821,7.97341638625945,WPG,CPG,0.07400262700008552,0.30790125773170457,6,-16.033597704322503,740.4,7.0,44.3
0.23565773009325522,0.3067510486026759,U12,MN8014,20.75051192591612,6.649745608976004,WPG,CPG,0.08200130019399003,0.31781909926226026,1,-17.433101124194756,737.2,5.1,37.0
0.2162264637290864,0.3037764177421263,MN8014,VT8020,25.48621046668459,6.763611538063024,WPG,CPG,0.06511870189886315,0.3002030110867665,0,-15.904805941738324,733.6,7.4,38.7
0.20788801573024973,0.32725073964354956,MN8014,MN8014,18.718339994175736,4.024085189120713,WPG,SSPG,0.07669501672202712,0.310127893597199,6,-19.884729161948755,839.0,7.4,44.1
0.20427616603563387,0.302718467609618,MN8014,MN8014,24.007998566693587,4.047753240096488,WPG,SSPG,0.0711087652337692,0.30882397918348015,2,-22.921250243861024,798.7,7.4,42.5
0.20682559118773336,0.328161631069438,MN8014,MN8014,22.050685525559174,4.00393863955614,WPG,SSPG,0.07540381797389745,0.33391128140326876,1,-19.867762073794843,807.8,8.2,38.0
0.21507907696924056,0.3111738610836108,MN8014,MN8014,25.140481063991906,4.033734283596479,WPG,SSPG,0.08070962921309946,0.34480260460448725,6,-20.222478873879204,670.9,7.2,44.7
0.20014608401318637,0.33785702328881884,MN8014,MN8014,27.66953913603974,4.49279448279514,WPG,SSPG,0.08103809282977828,0.33496600765057843,4,-23.37598494852856,702.9,8.6,44.4
0.20415075523606993,0.3363674639533909,MN8014,MN8014,27.312462041510997,4.029321825569486,WPG,SSPG,0.07733417791188925,0.32783893139818987,7,-25.782358245347666,794.7,8.8,47.4
0.2173455301528561,0.3284443396613889,MN8014,MN8014,36.83959229278062,4.014078623165771,WPG,SSPG,0.0727959709767951,0.33093424093074714,5,-23.190501709904126,728.8,9.4,43.2
0.22152951840356197,0.32550160641302306,MN8014,MN8014,34.06346894462527,4.01961376705268,WPG,SSPG,0.07007686148393459,0.3259006191078122,4,-28.056827736624705,718.9,8.8,38.6
0.21397375865784235,0.34086608787440575,MN8014,MN8014,37.05669983559143,5.884609509626791,WPG,SSPG,0.0572790489132797,0.30074362286549,7,-19.48751134424159,791.8,8.2,45.4
0.2060032486385286,0.3420930925700917,MN8014,MN8014,33.70846332867968,4.727377797760021,WPG,CPG,0.06205887243553235,0.300289659736646,6,-24.579577902935632,842.1,8.6,40.8
0.2016477854662233,0.33429867961055293,MN8014,MN8014,31.041474957805654,4.002899825267138,WPG,SSPG,0.05566378621623066,0.300000037272818,7,-23.50510546836471,764.6,9.1,38.5
0.20535538587102828,0.33946606928147177,MN8014,MN8014,32.548887681253944,4.329853503209094,WPG,CPG,0.06635467268911127,0.31459038513956084,6,-25.54189854154923,813.1,9.2,40.7
0.21652048553159114,0.3131163715290681,MN8014,MN8014,30.644796405194597,4.0143518000534995,WPG,SSPG,0.07822898782352745,0.3156645744205722,5,-31.716056521536736,859.8,9.8,44.7
0.19442432627495237,0.34447719474195587,MN8014,MN8014,31.004638182122847,4.0090080367992185,WPG,SSPG,0.07295174456449273,0.3095545308135854,1,-32.51214235952569,793.0,8.2,42.3
0.17562892533482047,0.34941843871956496,MN8014,MN8014,30.269643169820156,4.0388449830443065,WPG,SSPG,0.08748369648254098,0.30001218825785453,4,-35.191165528338296,810.4,9.5,45.5
0.18986364484455953,0.33763868129271885,MN8014,MN8014,29.962808948967528,4.368475205259426,WPG,SSPG,0.09793615409566894,0.30452439654399943,6,-31.915946555040534,855.7,9.3,47.5
0.17534374044557446,0.34770504306093664,MN8014,MN8014,30.71012714618519,4.117911618814742,WPG,SSPG,0.0897641292047951,0.3008379232279892,2,-34.81004866548134,891.9,8.7,45.3
0.1826294471019691,0.3416896506520338,MN8014,MN8014,26.701262308348326,5.584422809238738,WPG,SSPG,0.08891281342335168,0.3000604716236141,6,-30.049497775318855,932.7,7.8,48.7
0.17708143834588122,0.3454166731350673,MN8014,MN8014,32.98997710364728,4.52561603123851,WPG,SSPG,0.09257361652245427,0.30051160970398216,6,-38.63031452156097,842.3,7.6,46.4
0.21086445248060703,0.34384388793116505,MN8014,MN8014,31.71818797224065,4.034930717111744,WPG,SSPG,0.10270704214087516,0.3081996448923664,0,-36.667263761296226,838.8,8.9,46.8
0.19879756057652176,0.3474339959543068,MN8014,MN8014,39.020907339938276,4.117296768060834,WPG,SSPG,0.11096960720607034,0.30110796025964426,1,-32.55329953549713,840.3,7.7,48.0
0.1650359985743923,0.349039960208917,MN8014,MN8014,37.649445887537375,4.064756580904583,WPG,SSPG,0.11037577114084837,0.3113259831422522,7,-35.866992289406554,778.8,9.6,49.3
0.19909546457886407,0.3494803033168936,MN8014,MN8014,38.68632048029227,4.0356251903394345,WPG,SSPG,0.11658074110313335,0.30268514793871637,4,-32.58580250048176,844.2,7.4,49.9
0.18959735439322473,0.3479258139481473,MN8014,MN8014,35.917953879261944,7.164486297899598,WPG,SSPG,0.12081560853195075,0.30223001143351674,7,-32.99519184458306,779.2,7.0,49.9
0.1735583609537205,0.34930585236805795,MN8014,MN8014,32.79163888560709,4.485419520794812,WPG,SSPG,0.12070880145729342,0.30059393300988807,4,-38.00732887289645,877.7,7.8,47.9
0.1683682196691655,0.34987633124886164,MN8014,MN8014,41.2315229203675,4.1880168419023205,WPG,SSPG,0.11230944054474556,0.3006891566502266,4,-39.8100103452295,998.0,8.0,48.1
0.16731853572202865,0.3496522801282212,MN8014,MN8014,42.79065634265102,5.059037464192135,WPG,SSPG,0.11660351871019112,0.3043648680103687,1,-42.417149531470855,984.9,7.5,48.9
0.1655395971454682,0.34674280530029533,MN8014,MN8014,35.886598071080485,4.095636372659416,WPG,SSPG,0.1139957153175914,0.3000721596044868,4,-40.20594095469474,954.3,6.6,48.4
0.17188359400477152,0.3495649352054745,MN8014,MN8014,35.64125545933783,4.197592171187683,WPG,SSPG,0.12654236539468608,0.31610998294103976,4,-34.3444360635668,794.2,8.4,49.1
0.18110345691271112,0.3499522109241837,MN8014,MN8014,34.229659661076056,4.245310882152132,WPG,SSPG,0.112602630174505,0.31132006281115965,6,-33.87256110745165,863.1,8.6,48.9
0.1667034385636015,0.3418902127940369,MN8014,MN8014,32.90221681311503,4.0086131748078,WPG,SSPG,0.11707231997570794,0.30188645133723485,5,-36.27823280020236,825.7,8.0,47.8
0.16956621367068817,0.34113945364328974,MN8014,MN8014,31.428667122125574,4.021869496628317,WPG,SSPG,0.11342722571271459,0.30143689227578935,0,-34.83677110577182,880.3,7.5,49.5
0.1759339986985822,0.3496900876641473,MN8014,MN8014,38.97942176745499,4.009150316944046,WPG,SSPG,0.11732900200755066,0.31403948592483366,3,-37.35105719330086,849.5,7.4,49.0
0.15484689576278154,0.3498336786341517,MN8014,MN8014,38.451814031414386,5.180906016105512,WPG,SSPG,0.12008881833466235,0.30418712239265605,0,-38.47442084500776,922.4,7.6,44.8
0.1538405781420752,0.34808178280227814,MN8014,MN8014,39.05179589426575,4.247977162139975,WPG,SSPG,0.12195878683656948,0.3020746605820076,5,-41.4137768316492,919.8,6.5,41.8
0.1618974803358765,0.3476353516626611,MN8014,MN8014,39.14763504577083,4.074671714198226,WPG,SSPG,0.1257751216426755,0.3000559458067706,1,-40.06747675847504,900.5,6.9,48.4
0.15840635181062768,0.3429925897619344,MN8014,MN8014,35.374093790791875,4.001909027901159,WPG,SSPG,0.12797868905632676,0.30073978092915354,0,-39.1590543808758,894.7,6.4,48.6
0.16665261413658974,0.3483472345376829,MN8014,MN8014,36.29875050348739,4.01788191828438,WPG,SSPG,0.11080990296130598,0.30483571272784754,3,-41.719956491060444,893.9,5.9,49.6
0.16726302521905256,0.34378283079347854,MN8014,MN8014,35.967245908136334,4.594472835465995,WPG,SSPG,0.10931565850588075,0.3038115138212909,2,-37.700607263428566,843.8,6.6,49.1
0.18059371216021194,0.3481445354696376,MN8014,MN8014,36.23017870605276,4.000904157202522,WPG,SSPG,0.11042909468482212,0.3014392864517261,2,-40.91981926211075,813.3,6.7,50.0
0.1834780197779141,0.3499469805937794,MN8014,MN8014,36.34513906407651,4.322925683527567,WPG,CPG,0.11103257600117714,0.30000003215375687,1,-40.72699437404654,741.0,6.5,48.8
0.16416292617271352,0.34588632547351383,MN8014,MN8014,40.01107903857606,4.176284892233871,WPG,SSPG,0.10373240835280616,0.3007937110699543,2,-42.68807645323716,843.5,6.1,49.6
0.17376152617172552,0.3488834193101627,MN8014,MN8014,39.20251562680942,4.008776559699197,WPG,SSPG,0.11352416236988806,0.30142104774591194,2,-41.29598172237266,862.2,5.6,49.6
0.1862133793310122,0.34973900931938257,MN8014,MN8014,36.265828823298065,4.121485784490131,WPG,SSPG,0.11156373103831616,0.300122169227459,2,-38.851613612028345,849.7,6.3,49.9
0.18064259518941037,0.34835948768475533,MN8014,MN8014,38.46431427831245,4.240723643851815,WPG,SSPG,0.11145722713966105,0.3023907537304509,1,-39.60093292314063,858.2,6.2,49.8
0.17128210341282812,0.3477376352587414,MN8014,MN8014,36.184351308396394,5.735729939764033,WPG,SSPG,0.1185848033264774,0.30048836871478496,2,-39.04052248948494,915.1,5.7,47.2
0.1680527032544485,0.3438387631502547,MN8014,MN8014,38.96240334025849,4.176013184843476,WPG,SSPG,0.11263786298378477,0.30110315795183795,1,-40.75586679231358,957.7,6.3,48.1
0.17533611115882108,0.34939707080019167,MN8014,MN8014,38.659937185292385,4.381078637471719,WPG,SSPG,0.11121575920036347,0.3000244770631092,1,-39.106331271626956,901.9,6.8,48.2
0.1604363264151106,0.34535902835318816,MN8014,MN8014,39.23966321688537,4.431644411962566,WPG,SSPG,0.11116365736863673,0.302227283639681,3,-41.431938793728236,898.8,6.3,49.3
0.17432719589623752,0.34865810273911163,MN8014,MN8014,39.93127914937304,4.1033858206709075,WPG,SSPG,0.10751515975041923,0.3014777206903835,1,-43.04480656721232,883.2,6.6,49.4
0.167043506335008,0.3487229551178194,MN8014,MN8014,41.80158873088398,4.171952944678625,WPG,SSPG,0.11336155734816075,0.30019816666843036,1,-43.7819413631033,962.1,6.5,46.2
0.1711338065972514,0.34846559727183385,MN8014,MN8014,42.02047442819707,4.036389839431369,WPG,SSPG,0.11167876113249495,0.3096061533791877,6,-41.04179096464628,944.8,6.8,46.8
0.16793103844863905,0.34945128886608723,MN8014,MN8014,42.81754029424907,4.30353818094191,WPG,CPG,0.11217524125386816,0.3066795044678962,0,-41.50542025468454,919.7,7.2,49.4
0.160662399019587,0.3486655992491035,MN8014,MN8014,42.448516774693694,4.012244461261922,WPG,SSPG,0.11269671516382099,0.31645917815832564,3,-40.42030709892417,967.3,7.2,47.5
0.1738794814396043,0.3499460555809709,MN8014,MN8014,42.46680604032867,4.0345287337460585,WPG,SSPG,0.11642764256897224,0.30006134018878117,0,-42.119627368682444,951.7,7.2,49.2
0.16077584514126222,0.3470834056561398,MN8014,MN8014,45.0724155039004,4.000252919216268,WPG,SSPG,0.11689082542457215,0.3000457657547633,7,-40.27075205131409,969.6,6.7,46.9
0.16744267781541375,0.3499881444380153,MN8014,MN8014,46.076274972850186,4.394365104982817,WPG,SSPG,0.11659600554347875,0.3019143391297355,2,-43.67504053268139,965.0,6.5,49.9
0.1689444852971213,0.34989975751938107,MN8014,MN8014,44.721651748730714,5.445294460767823,WPG,SSPG,0.11217510470074704,0.3076364092785994,2,-37.366072589258906,965.0,6.8,50.0
0.16761013680125758,0.3490694831078503,MN8014,MN8014,46.09456515196113,5.609973640499806,WPG,SSPG,0.11639623090036508,0.3044844595655169,1,-40.88416818480026,951.3,6.5,48.9
