thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,best_cost,ac1,ac2,ac3
0.25025516633412326,0.2737813059828765,MN8014,VT8020,8.676161970843904,6.389299095004908,CPG,CPG,0.0992640611514653,0.3072048638694103,5.789378548371921,-0.589921041161717,5,5.677261099188149,417.3,5.9,29.2
0.23862919134103966,0.23258508053742435,VT8020,VT8020,12.14922326941793,4.300997717197205,CPG,CPG,0.10435184077314119,0.33228056052053323,6.970537876631182,-1.030305088747518,2,4.714573267675746,529.6,6.2,31.7
0.268166287511022,0.2308761211253159,MN8014,VT8020,7.124269131244941,4.010859930423523,CPG,CPG,0.10260586443927472,0.30083898554566696,6.934893567591103,-0.011613470812603,0,3.730170825675706,516.5,6.8,23.6
0.24414727541919806,0.27838616519333526,MN8014,VT8020,10.329919228419568,4.277115280240858,CPG,CPG,0.09309397236761979,0.30020591093300536,6.10253430486114,-0.6954478529692764,1,4.231425658264268,556.2,5.4,29.6
0.25079432034369364,0.26062926240491446,VT8020,VT8020,8.230258049267835,4.01505576775026,CPG,CPG,0.10885659088136904,0.3128537444452626,5.097473238381713,-0.4035736590596941,2,3.253536417864538,652.8,5.6,22.4
0.24982994842659645,0.2602190483308845,MN8014,MAD_M6C12,6.260057114112627,7.514591967836388,SSPG,CPG,0.10999423955056607,0.3097231033896204,4.859084343071562,-0.069116713940919,4,1.9374501056042082,431.7,5.4,24.5
0.2589684978386079,0.2871428223428588,MN8014,MAD_M6C12,6.384267564379834,4.129325435009807,CPG,CPG,0.11136629752520083,0.353458260925472,5.5640941272808195,0.42204440641091034,4,1.1846770178281396,333.5,6.4,24.9
0.2669161748673941,0.26646298623618814,VT8020,MAD_M6C12,5.833565016160766,4.0008627380908806,SSPG,CPG,0.10141194421637217,0.3466206889838376,5.959763677328418,0.3759259827214132,0,1.209881600833052,228.4,5.6,29.2
0.24580139687678856,0.29681195384946746,MN8014,MAD_M6C12,4.031953703778146,4.080953273524153,SSPG,CPG,0.12322834698581599,0.32809366481510444,7.2695334133217955,-0.25918081654385383,3,0.7087744809989509,407.1,5.2,28.0
0.24915240365414537,0.2959981386663232,MN8014,MAD_M6C12,4.004372683467248,4.310841933806863,SSPG,CPG,0.11638444367001126,0.3709779516161164,5.192916581660083,0.29954427523605354,0,1.2422527763174331,299.3,3.6,24.7
0.2633154002685653,0.29434492395588197,VT8020,MAD_M6C12,5.217533808401047,5.067783586379808,SSPG,CPG,0.10378671690412739,0.38543139728789344,6.591192839014864,0.4903905388867038,5,2.0405735915282777,223.0,5.0,24.4
0.24945151806446186,0.2870260827570774,MN8014,MAD_M6C12,7.305519702656427,4.58968005727708,SSPG,SSPG,0.10088810632739703,0.3684983580793922,7.588967262686019,-0.29604031291531663,1,1.3856637444549342,343.8,4.8,27.7
0.2956917480331284,0.3045438345421241,MN8014,MAD_M6C12,4.228291830589317,4.013574211659901,SSPG,CPG,0.1058505606454577,0.4191698512577574,6.040487838359105,-0.11453880366270908,0,0.6899520875084963,129.9,3.2,32.4
0.2977476063702752,0.3082973974439564,MN8014,MAD_M6C12,4.421699814783698,4.009583949119266,SSPG,CPG,0.09079121531924425,0.3872587523232843,6.0408566781727036,-0.23889890234005073,5,0.6656764261451946,93.2,3.7,30.0
0.28679802499981455,0.30782652635449037,MN8014,MAD_M6C12,4.039307038776018,5.516805227689104,SSPG,SSPG,0.08830069917414982,0.39649087234938646,5.381270781433023,0.2976189189192735,6,1.8777812777644867,234.4,2.2,37.3
0.28386732588748265,0.3492712433873086,MN8014,MAD_M6C12,5.207503690243129,4.310146802256092,SSPG,CPG,0.07883249364021049,0.34842709741482686,5.782163810412465,-0.3619360906661786,1,0.9495999001911786,231.9,2.9,32.0
0.2910183198051707,0.34282959906803456,MN8014,MAD_M6C12,4.031059364799661,4.268440749078364,SSPG,CPG,0.08783312836668064,0.39403286017718553,6.721656658873279,-0.5552146418933805,0,0.4623656920489143,115.3,3.8,33.2
0.2969445436570482,0.32762259991666126,MN8014,MAD_M6C12,4.783563742026429,7.036452635618543,SSPG,CPG,0.10443087068555254,0.3751762795757355,4.76133409827447,-0.3145700677500789,4,0.7701276518420892,142.8,4.0,35.9
0.2992111202996032,0.32792819197928685,MN8014,MAD_M6C12,6.763575248791174,4.064683383835246,CPG,CPG,0.08700164683154,0.41298349674410634,6.345760272022853,-0.33102691624182556,2,0.8095798872049138,94.6,3.2,36.6
0.31615011623471967,0.3470095552213506,MN8014,MAD_M6C12,4.002608271377493,7.930531030600026,SSPG,CPG,0.08942700475651899,0.43208502594578835,5.907547247302388,-0.564689027178481,4,0.538149757262409,158.7,1.8,38.8
0.3062840277920392,0.33521010042405885,MN8014,MAD_M6C12,4.034629816297211,4.134145940113566,SSPG,CPG,0.09829731963801774,0.4164255910937449,4.387435719263219,-0.2043204639700935,4,0.7537272778596797,179.9,1.3,36.9
