Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,ori_l,ori_theta,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.2380328013315573,0.24513158725044654,MN8014,VT8020,7.797486245701094,9.332894720780562,CPG,CPG,0.948,0.945,0.12088530753157103,0.3604076999007846,5.745738422843015,0.24407741183026843,2.892607717266403,30.497941508193566,0.5364792446956409,0.11722212112591798,92e46c1b,10.792511149766412,477.7,4.3,34.6
0.2380328013315573,0.24513158725044654,MN8014,VT8020,7.797486245701094,9.332894720780562,CPG,CPG,0.948,0.945,0.12088530753157103,0.3604076999007846,5.745738422843015,0.24407741183026843,2.9577939295476807,30.497941508193566,0.5364792446956409,0.11722212112591798,92e46c1b,10.792511149766412,477.7,4.3,34.6
0.2380328013315573,0.24513158725044654,MN8014,VT8020,7.797486245701094,9.332894720780562,CPG,CPG,0.948,0.945,0.12088530753157103,0.3604076999007846,5.745738422843015,0.24407741183026843,2.946467294277578,30.497941508193566,0.5364792446956409,0.11722212112591798,92e46c1b,10.792511149766412,477.7,4.3,34.6
0.2380328013315573,0.24513158725044654,MN8014,VT8020,7.797486245701094,9.332894720780562,CPG,CPG,0.948,0.945,0.12088530753157103,0.3604076999007846,5.745738422843015,0.24407741183026843,2.8287835515449364,30.497941508193566,0.5364792446956409,0.11722212112591798,92e46c1b,10.792511149766412,477.7,4.3,34.6
0.2380328013315573,0.24513158725044654,MN8014,VT8020,7.797486245701094,9.332894720780562,CPG,CPG,0.948,0.945,0.12088530753157103,0.3604076999007846,5.745738422843015,0.24407741183026843,2.8208472407839627,30.497941508193566,0.5364792446956409,0.11722212112591798,92e46c1b,10.792511149766412,477.7,4.3,34.6
0.25025516633412326,0.2737813059828765,MN8014,VT8020,8.676161970843904,6.389299095004908,CPG,CPG,0.953,0.958,0.0992640611514653,0.3072048638694103,5.789378548371921,-0.589921041161717,22.92529477365697,29.7140895160572,0.4520954557178524,0.9179783658840451,9e525747,0.8698954158143408,417.3,5.9,29.2
0.25025516633412326,0.2737813059828765,MN8014,VT8020,8.676161970843904,6.389299095004908,CPG,CPG,0.953,0.958,0.0992640611514653,0.3072048638694103,5.789378548371921,-0.589921041161717,23.406386328874778,29.7140895160572,0.4520954557178524,0.9179783658840451,9e525747,0.8698954158143408,417.3,5.9,29.2
0.25025516633412326,0.2737813059828765,MN8014,VT8020,8.676161970843904,6.389299095004908,CPG,CPG,0.953,0.958,0.0992640611514653,0.3072048638694103,5.789378548371921,-0.589921041161717,23.25455745233715,29.7140895160572,0.4520954557178524,0.9179783658840451,9e525747,0.8698954158143408,417.3,5.9,29.2
0.25025516633412326,0.2737813059828765,MN8014,VT8020,8.676161970843904,6.389299095004908,CPG,CPG,0.953,0.958,0.0992640611514653,0.3072048638694103,5.789378548371921,-0.589921041161717,18.18563265779452,29.7140895160572,0.4520954557178524,0.9179783658840451,9e525747,0.8698954158143408,417.3,5.9,29.2
0.25025516633412326,0.2737813059828765,MN8014,VT8020,8.676161970843904,6.389299095004908,CPG,CPG,0.953,0.958,0.0992640611514653,0.3072048638694103,5.789378548371921,-0.589921041161717,18.034437797152705,29.7140895160572,0.4520954557178524,0.9179783658840451,9e525747,0.8698954158143408,417.3,5.9,29.2
