Thigh,Calf,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.09,0.16,0,1000000.0,-1000000.0,0,a1bea7f2,339999.99999999994,5143.0,5.6,218.4
0.09,0.16,0,1000000.0,-1000000.0,0,a1bea7f2,339999.99999999994,5143.0,5.6,218.4
0.09,0.16,0,1000000.0,-1000000.0,0,a1bea7f2,339999.99999999994,5143.0,5.6,218.4
0.09,0.16,0,1000000.0,-1000000.0,0,a1bea7f2,339999.99999999994,5143.0,5.6,218.4
0.09,0.16,0,1000000.0,-1000000.0,0,a1bea7f2,339999.99999999994,5143.0,5.6,218.4
0.09,0.16,0,1000000.0,-1000000.0,0,2ac3a6c4,339999.99999999994,5171.8,3.8,290.0
0.09,0.16,0,1000000.0,-1000000.0,0,2ac3a6c4,339999.99999999994,5171.8,3.8,290.0
0.09,0.16,0,1000000.0,-1000000.0,0,2ac3a6c4,339999.99999999994,5171.8,3.8,290.0
0.09,0.16,0,1000000.0,-1000000.0,0,2ac3a6c4,339999.99999999994,5171.8,3.8,290.0
0.09,0.16,0,1000000.0,-1000000.0,0,2ac3a6c4,339999.99999999994,5171.8,3.8,290.0
0.09,0.16,0,1000000.0,-1000000.0,0,e4361b2a,339999.99999999994,3996.4,5.6,251.9
0.09,0.16,0,1000000.0,-1000000.0,0,e4361b2a,339999.99999999994,3996.4,5.6,251.9
0.09,0.16,0,1000000.0,-1000000.0,0,e4361b2a,339999.99999999994,3996.4,5.6,251.9
0.09,0.16,0,1000000.0,-1000000.0,0,e4361b2a,339999.99999999994,3996.4,5.6,251.9
0.09,0.16,0,1000000.0,-1000000.0,0,e4361b2a,339999.99999999994,3996.4,5.6,251.9
0.09,0.16,0,1000000.0,-1000000.0,0,5111aa66,339999.99999999994,4647.4,4.1,279.3
0.09,0.16,0,1000000.0,-1000000.0,0,5111aa66,339999.99999999994,4647.4,4.1,279.3
0.09,0.16,0,1000000.0,-1000000.0,0,5111aa66,339999.99999999994,4647.4,4.1,279.3
0.09,0.16,0,1000000.0,-1000000.0,0,5111aa66,339999.99999999994,4647.4,4.1,279.3
0.09,0.16,0,1000000.0,-1000000.0,0,5111aa66,339999.99999999994,4647.4,4.1,279.3
0.09,0.16,0,1000000.0,-1000000.0,0,f1e0c0e9,339999.99999999994,5249.2,5.1,377.5
0.09,0.16,0,1000000.0,-1000000.0,0,f1e0c0e9,339999.99999999994,5249.2,5.1,377.5
0.09,0.16,0,1000000.0,-1000000.0,0,f1e0c0e9,339999.99999999994,5249.2,5.1,377.5
0.09,0.16,0,1000000.0,-1000000.0,0,f1e0c0e9,339999.99999999994,5249.2,5.1,377.5
0.09,0.16,0,1000000.0,-1000000.0,0,f1e0c0e9,339999.99999999994,5249.2,5.1,377.5
0.09,0.16,0,1000000.0,-1000000.0,0,e2e1c5ea,339999.99999999994,5939.0,4.7,419.1
0.09,0.16,0,1000000.0,-1000000.0,0,e2e1c5ea,339999.99999999994,5939.0,4.7,419.1
0.09,0.16,0,1000000.0,-1000000.0,0,e2e1c5ea,339999.99999999994,5939.0,4.7,419.1
0.09,0.16,0,1000000.0,-1000000.0,0,e2e1c5ea,339999.99999999994,5939.0,4.7,419.1
0.09,0.16,0,1000000.0,-1000000.0,0,e2e1c5ea,339999.99999999994,5939.0,4.7,419.1
0.09,0.16,0,1000000.0,-1000000.0,0,e736b923,339999.99999999994,4803.3,6.2,391.0
0.09,0.16,0,1000000.0,-1000000.0,0,e736b923,339999.99999999994,4803.3,6.2,391.0
0.09,0.16,0,1000000.0,-1000000.0,0,e736b923,339999.99999999994,4803.3,6.2,391.0
0.09,0.16,0,1000000.0,-1000000.0,0,e736b923,339999.99999999994,4803.3,6.2,391.0
0.09,0.16,0,1000000.0,-1000000.0,0,e736b923,339999.99999999994,4803.3,6.2,391.0
0.09,0.16,0,1000000.0,-1000000.0,0,d93005bd,339999.99999999994,4595.3,4.4,309.2
0.09,0.16,0,1000000.0,-1000000.0,0,d93005bd,339999.99999999994,4595.3,4.4,309.2
0.09,0.16,0,1000000.0,-1000000.0,0,d93005bd,339999.99999999994,4595.3,4.4,309.2
0.09,0.16,0,1000000.0,-1000000.0,0,d93005bd,339999.99999999994,4595.3,4.4,309.2
0.09,0.16,0,1000000.0,-1000000.0,0,d93005bd,339999.99999999994,4595.3,4.4,309.2
