Thigh,Calf,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.09,0.16,0,1000000.0,-1000000.0,0,e3fca82a,400000.0,5171.8,3.8,290.0
0.09,0.16,0,1000000.0,-1000000.0,0,e3fca82a,400000.0,5171.8,3.8,290.0
0.09,0.16,0,1000000.0,-1000000.0,0,e3fca82a,400000.0,5171.8,3.8,290.0
0.09,0.16,0,1000000.0,-1000000.0,0,e3fca82a,400000.0,5171.8,3.8,290.0
0.09,0.16,0,1000000.0,-1000000.0,0,e3fca82a,400000.0,5171.8,3.8,290.0
0.09,0.16,0,1000000.0,-1000000.0,0,6d5369f9,400000.0,4595.3,4.4,309.2
0.09,0.16,0,1000000.0,-1000000.0,0,6d5369f9,400000.0,4595.3,4.4,309.2
0.09,0.16,0,1000000.0,-1000000.0,0,6d5369f9,400000.0,4595.3,4.4,309.2
0.09,0.16,0,1000000.0,-1000000.0,0,6d5369f9,400000.0,4595.3,4.4,309.2
0.09,0.16,0,1000000.0,-1000000.0,0,6d5369f9,400000.0,4595.3,4.4,309.2
0.09,0.16,0,1000000.0,-1000000.0,0,5cf5fd00,400000.0,4803.3,6.2,391.0
0.09,0.16,0,1000000.0,-1000000.0,0,5cf5fd00,400000.0,4803.3,6.2,391.0
0.09,0.16,0,1000000.0,-1000000.0,0,5cf5fd00,400000.0,4803.3,6.2,391.0
0.09,0.16,0,1000000.0,-1000000.0,0,5cf5fd00,400000.0,4803.3,6.2,391.0
0.09,0.16,0,1000000.0,-1000000.0,0,5cf5fd00,400000.0,4803.3,6.2,391.0
0.09,0.16,0,1000000.0,-1000000.0,0,31efe45d,400000.0,5143.0,5.6,218.4
0.09,0.16,0,1000000.0,-1000000.0,0,31efe45d,400000.0,5143.0,5.6,218.4
0.09,0.16,0,1000000.0,-1000000.0,0,31efe45d,400000.0,5143.0,5.6,218.4
0.09,0.16,0,1000000.0,-1000000.0,0,31efe45d,400000.0,5143.0,5.6,218.4
0.09,0.16,0,1000000.0,-1000000.0,0,31efe45d,400000.0,5143.0,5.6,218.4
0.09,0.16,0,1000000.0,-1000000.0,0,ebc3cdaf,400000.0,5249.2,5.1,377.5
0.09,0.16,0,1000000.0,-1000000.0,0,ebc3cdaf,400000.0,5249.2,5.1,377.5
0.09,0.16,0,1000000.0,-1000000.0,0,ebc3cdaf,400000.0,5249.2,5.1,377.5
0.09,0.16,0,1000000.0,-1000000.0,0,ebc3cdaf,400000.0,5249.2,5.1,377.5
0.09,0.16,0,1000000.0,-1000000.0,0,ebc3cdaf,400000.0,5249.2,5.1,377.5
0.09,0.16,0,1000000.0,-1000000.0,0,b7358674,400000.0,3996.4,5.6,251.9
0.09,0.16,0,1000000.0,-1000000.0,0,b7358674,400000.0,3996.4,5.6,251.9
0.09,0.16,0,1000000.0,-1000000.0,0,b7358674,400000.0,3996.4,5.6,251.9
0.09,0.16,0,1000000.0,-1000000.0,0,b7358674,400000.0,3996.4,5.6,251.9
0.09,0.16,0,1000000.0,-1000000.0,0,b7358674,400000.0,3996.4,5.6,251.9
0.09,0.16,0,1000000.0,-1000000.0,0,d5f99fd7,400000.0,5939.0,4.7,419.1
0.09,0.16,0,1000000.0,-1000000.0,0,d5f99fd7,400000.0,5939.0,4.7,419.1
0.09,0.16,0,1000000.0,-1000000.0,0,d5f99fd7,400000.0,5939.0,4.7,419.1
0.09,0.16,0,1000000.0,-1000000.0,0,d5f99fd7,400000.0,5939.0,4.7,419.1
0.09,0.16,0,1000000.0,-1000000.0,0,d5f99fd7,400000.0,5939.0,4.7,419.1
0.09,0.16,0,1000000.0,-1000000.0,0,4574decb,400000.0,4647.4,4.1,279.3
0.09,0.16,0,1000000.0,-1000000.0,0,4574decb,400000.0,4647.4,4.1,279.3
0.09,0.16,0,1000000.0,-1000000.0,0,4574decb,400000.0,4647.4,4.1,279.3
0.09,0.16,0,1000000.0,-1000000.0,0,4574decb,400000.0,4647.4,4.1,279.3
0.09,0.16,0,1000000.0,-1000000.0,0,4574decb,400000.0,4647.4,4.1,279.3
