Thigh,Calf,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.09,0.16,0,1000000.0,-1000000.0,0,d9b64c39,319999.99999999994,5143.0,5.6,218.4
0.09,0.16,0,1000000.0,-1000000.0,0,d9b64c39,319999.99999999994,5143.0,5.6,218.4
0.09,0.16,0,1000000.0,-1000000.0,0,d9b64c39,319999.99999999994,5143.0,5.6,218.4
0.09,0.16,0,1000000.0,-1000000.0,0,d9b64c39,319999.99999999994,5143.0,5.6,218.4
0.09,0.16,0,1000000.0,-1000000.0,0,d9b64c39,319999.99999999994,5143.0,5.6,218.4
0.09,0.16,0,1000000.0,-1000000.0,0,defe214c,319999.99999999994,4595.3,4.4,309.2
0.09,0.16,0,1000000.0,-1000000.0,0,defe214c,319999.99999999994,4595.3,4.4,309.2
0.09,0.16,0,1000000.0,-1000000.0,0,defe214c,319999.99999999994,4595.3,4.4,309.2
0.09,0.16,0,1000000.0,-1000000.0,0,defe214c,319999.99999999994,4595.3,4.4,309.2
0.09,0.16,0,1000000.0,-1000000.0,0,defe214c,319999.99999999994,4595.3,4.4,309.2
0.09,0.16,0,1000000.0,-1000000.0,0,da71ab72,319999.99999999994,5171.8,3.8,290.0
0.09,0.16,0,1000000.0,-1000000.0,0,da71ab72,319999.99999999994,5171.8,3.8,290.0
0.09,0.16,0,1000000.0,-1000000.0,0,da71ab72,319999.99999999994,5171.8,3.8,290.0
0.09,0.16,0,1000000.0,-1000000.0,0,da71ab72,319999.99999999994,5171.8,3.8,290.0
0.09,0.16,0,1000000.0,-1000000.0,0,da71ab72,319999.99999999994,5171.8,3.8,290.0
0.09,0.16,0,1000000.0,-1000000.0,0,9e4d1c76,319999.99999999994,3996.4,5.6,251.9
0.09,0.16,0,1000000.0,-1000000.0,0,9e4d1c76,319999.99999999994,3996.4,5.6,251.9
0.09,0.16,0,1000000.0,-1000000.0,0,9e4d1c76,319999.99999999994,3996.4,5.6,251.9
0.09,0.16,0,1000000.0,-1000000.0,0,9e4d1c76,319999.99999999994,3996.4,5.6,251.9
0.09,0.16,0,1000000.0,-1000000.0,0,9e4d1c76,319999.99999999994,3996.4,5.6,251.9
0.09,0.16,0,1000000.0,-1000000.0,0,c438d440,319999.99999999994,5939.0,4.7,419.1
0.09,0.16,0,1000000.0,-1000000.0,0,c438d440,319999.99999999994,5939.0,4.7,419.1
0.09,0.16,0,1000000.0,-1000000.0,0,c438d440,319999.99999999994,5939.0,4.7,419.1
0.09,0.16,0,1000000.0,-1000000.0,0,c438d440,319999.99999999994,5939.0,4.7,419.1
0.09,0.16,0,1000000.0,-1000000.0,0,c438d440,319999.99999999994,5939.0,4.7,419.1
0.09,0.16,0,1000000.0,-1000000.0,0,ca239109,319999.99999999994,4803.3,6.2,391.0
0.09,0.16,0,1000000.0,-1000000.0,0,ca239109,319999.99999999994,4803.3,6.2,391.0
0.09,0.16,0,1000000.0,-1000000.0,0,ca239109,319999.99999999994,4803.3,6.2,391.0
0.09,0.16,0,1000000.0,-1000000.0,0,ca239109,319999.99999999994,4803.3,6.2,391.0
0.09,0.16,0,1000000.0,-1000000.0,0,ca239109,319999.99999999994,4803.3,6.2,391.0
0.09,0.16,0,1000000.0,-1000000.0,0,fa62430b,319999.99999999994,5249.2,5.1,377.5
0.09,0.16,0,1000000.0,-1000000.0,0,fa62430b,319999.99999999994,5249.2,5.1,377.5
0.09,0.16,0,1000000.0,-1000000.0,0,fa62430b,319999.99999999994,5249.2,5.1,377.5
0.09,0.16,0,1000000.0,-1000000.0,0,fa62430b,319999.99999999994,5249.2,5.1,377.5
0.09,0.16,0,1000000.0,-1000000.0,0,fa62430b,319999.99999999994,5249.2,5.1,377.5
0.09,0.16,0,1000000.0,-1000000.0,0,ecc2a786,319999.99999999994,4647.4,4.1,279.3
0.09,0.16,0,1000000.0,-1000000.0,0,ecc2a786,319999.99999999994,4647.4,4.1,279.3
0.09,0.16,0,1000000.0,-1000000.0,0,ecc2a786,319999.99999999994,4647.4,4.1,279.3
0.09,0.16,0,1000000.0,-1000000.0,0,ecc2a786,319999.99999999994,4647.4,4.1,279.3
0.09,0.16,0,1000000.0,-1000000.0,0,ecc2a786,319999.99999999994,4647.4,4.1,279.3
