thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,best_cost,ac1,ac2,ac3
0.297,0.302,U12,MN8014,18.862115805670513,5.227709385874933,WPG,SSPG,0.125,0.3632368246065512,4.669128193751017,0.7636569268972244,0,4.6293502577952985,493.8,5.2,28.7
0.297,0.302,U10,MN8014,18.691020837164604,6.113171285990213,WPG,SSPG,0.125,0.38340260486501726,7.027284476043317,0.4629410729223382,6,3.4413901111442016,532.9,5.3,33.1
0.297,0.302,U12,MN8014,13.116199137696075,4.219699977891959,CPG,SSPG,0.125,0.32991525366724417,6.306932503526188,0.5817310819258172,7,6.516374732428369,452.6,5.0,28.1
0.297,0.302,U12,MN8014,16.634475349507124,4.003580920320685,CPG,SSPG,0.125,0.384309551691367,6.322781664015001,0.967632231764536,7,3.7906208323754793,423.9,4.0,31.2
0.297,0.302,MN8014,MN8014,16.345751685396998,4.013837613812159,CPG,SSPG,0.125,0.3705216855997183,6.18165788648103,0.9767836975122477,1,1.8728816113855604,427.2,2.6,33.7
0.297,0.302,VT8020,MN8014,20.052553160815336,4.725672614803274,WPG,CPG,0.125,0.34723032790328145,6.302494653984121,0.7433998548575507,0,4.379726356914425,492.2,3.2,36.3
0.297,0.302,MN8014,MN8014,11.015219138014439,4.114472617017005,CPG,SSPG,0.125,0.34939041763547757,4.439631281175085,0.448030831798226,5,1.5088530683126748,426.8,3.4,26.6
0.297,0.302,MN8014,MN8014,17.57815981393919,4.422722688062609,WPG,SSPG,0.125,0.3543247563823804,4.984357465033128,0.7922467993296198,3,1.7227329346706952,389.7,0.3,28.1
0.297,0.302,VT8020,MN8014,12.185648633726702,4.0205066622341965,CPG,SSPG,0.125,0.37380723308984576,4.042649181982894,0.8101429994151479,7,1.8467653421533203,551.8,2.5,30.4
0.297,0.302,MN8014,MN8014,4.291128810756218,7.06336828936243,CPG,CPG,0.125,0.36664842455510005,3.637024826102202,1.2156512656441616,4,1.6891088777436387,503.9,2.2,28.6
0.297,0.302,MN8014,VT8020,17.536826016518177,5.513108321383555,CPG,SSPG,0.125,0.38911028062780717,4.056787983481055,0.99129101781093,4,2.524158462243152,547.6,3.0,26.4
0.297,0.302,MN8014,MN8014,21.20763415071297,4.024929602411512,WPG,SSPG,0.125,0.3824726671265004,4.345161873110438,0.6948297253712017,1,1.653478308862102,575.0,3.1,25.7
0.297,0.302,MN8014,MN8014,21.126105264542005,4.146573556424974,WPG,SSPG,0.125,0.37291599597880454,5.047236628561479,1.01199078154412,1,2.237598092744358,514.4,3.2,28.4
0.297,0.302,MN8014,MN8014,21.553807785867573,4.809397165119423,WPG,SSPG,0.125,0.38153247796825485,4.64768830340401,0.7861720005854567,2,1.919478584174744,577.4,2.9,28.8
0.297,0.302,MN8014,MN8014,16.969223349966697,4.1864916793742415,WPG,SSPG,0.125,0.3568253749444651,3.767829584951797,0.7982130819708306,4,1.590767025270706,572.7,3.7,29.9
0.297,0.302,MN8014,MN8014,14.902230419183233,4.069374859504454,CPG,SSPG,0.125,0.3377630095013836,3.2942218702305,0.6720006533124665,1,1.831214363678475,562.2,4.2,30.2
0.297,0.302,MN8014,MN8014,18.488113086525015,4.962663130498184,WPG,SSPG,0.125,0.3348542560561902,4.1713785855732235,0.6316214483066696,5,2.5964010279753946,561.9,4.3,30.1
0.297,0.302,MN8014,MN8014,19.56602490787465,6.4400631616726045,WPG,CPG,0.125,0.33495057961582786,4.315868006203685,0.7835215683656211,6,3.679950374991975,565.8,4.0,29.9
0.297,0.302,MN8014,MN8014,14.955902424932722,5.194368503908279,CPG,SSPG,0.125,0.36028792022320344,4.151004865693323,0.8850015966489173,0,2.047323979518156,576.1,3.2,29.5
0.297,0.302,MN8014,MN8014,15.631152326000946,5.0060689647177234,CPG,SSPG,0.125,0.3539541852511021,4.3648580007047,1.0991400951490746,2,2.0012907970519045,560.2,3.6,31.9
