thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,ac1,ac2,ac3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.300674830837741,4.266866056321433,1.5141814294060327,3.0,195.5,7.5,10.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3008481579706124,4.357225258626754,1.5181418831718108,3.0,188.1,7.6,10.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3031236236800735,4.1840247944880895,1.4845926339863835,0.0,196.1,7.6,10.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3007067906765706,4.134560540022944,1.5475891385158635,2.0,200.3,7.7,10.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000217766878785,4.070161291278163,1.5285169340325004,6.0,204.8,7.9,11.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3001313629235049,4.124897204027863,1.5317094746623332,6.0,201.2,7.8,10.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3002181888475076,4.061704117477288,1.5454585333356192,1.0,208.0,7.8,11.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000243597489434,4.05011732411662,1.5428290921958654,7.0,209.0,7.9,11.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3001830811409916,4.194836317839084,1.525529202126832,2.0,199.9,7.8,11.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000014551665434,4.143630045690872,1.5285910145803223,3.0,199.9,7.8,10.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3001195815856423,4.083901910864071,1.5440675664382706,1.0,208.9,7.9,11.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3002357943272846,4.221514785437038,1.5111813753432033,0.0,200.8,7.8,11.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000002596744461,4.169792668970173,1.497699805826216,0.0,201.5,7.9,11.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3001859130996951,4.079904668926735,1.5309489847170243,5.0,208.6,7.9,11.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3003167823316978,4.128428723646155,1.5296870926213089,1.0,203.0,7.9,11.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3011556637147394,4.020887766516728,1.529444492177452,1.0,208.9,7.9,11.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3006463193790718,3.9771562875601463,1.544232862898371,6.0,212.3,7.9,11.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3012068129955446,4.021826881925947,1.5351657697611114,1.0,210.7,7.8,11.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3012349288453523,4.010712089847092,1.5351337347871197,7.0,210.6,7.9,11.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3027166898962799,3.785643191965849,1.5647925898361716,4.0,221.0,8.0,10.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3018745153563574,3.8487465579513382,1.5597849682110416,5.0,217.6,7.9,10.8
