thigh_left_length,calf_left_length,thigh_right_length,calf_right_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,best_index,best_cost,ac1,ac2,ac3
0.25025516633412326,0.2737813059828765,0.2485281223029306,0.1928055807357493,MN8014,VT8020,7.608550657008344,4.463102590733637,CPG,CPG,0.10789378548371922,0.30125185863856896,5,4.810784115308072,417.3,5.9,29.2
0.2609519703147043,0.27054279328465675,0.24483237438979746,0.24467615489791705,MN8014,MN8014,8.681476661841767,4.070793045672618,CPG,SSPG,0.09946250244335741,0.32465745000744267,4,6.106492031479533,436.9,7.6,29.4
0.2731406760709828,0.27838160583463006,0.24721324797365077,0.23804678208228014,MN8014,VT8020,4.548070829530095,5.114153934712144,SSPG,CPG,0.1011492617076249,0.3513560316657667,1,8.275341305020753,363.1,7.0,31.9
0.24954291719683663,0.2563988847158223,0.22224403853312225,0.22317838911820484,MN8014,VT8020,6.249293605027562,4.975356187139634,CPG,SSPG,0.09968247863836116,0.32143794658875374,5,5.783269839121198,431.7,6.0,38.3
0.24930940896682913,0.255464703015698,0.21712968265321042,0.19221671893125544,MN8014,VT8020,10.411957261735665,4.230003730914416,CPG,CPG,0.10203222337017659,0.3250913896260892,3,4.638760676040249,437.7,6.5,37.0
0.24916766359510795,0.28295147290613715,0.2441542530968276,0.19299201475124667,MN8014,VT8020,8.21684146698382,5.602624117785398,CPG,SSPG,0.09145692878192936,0.3939071254561443,1,4.259035012691448,489.7,4.9,40.9
0.2281449901542004,0.27202615402132807,0.22447849540313805,0.16764942341357145,MN8014,VT8020,8.794755981914914,4.826902122629907,CPG,SSPG,0.09253304939474176,0.39191787559130953,2,1.9870949251070704,507.0,3.5,40.5
0.20606878406132156,0.23393142934525882,0.20513989523982828,0.1539376732703651,VT8020,VT8020,4.006740952728671,6.757924784270603,CPG,CPG,0.10961237828385098,0.4279478586960471,5,2.2474686962934802,512.2,6.7,29.5
0.21491075799948187,0.23370198919222065,0.17986258342533482,0.16491453248393753,MN8014,MAD_M6C12,4.052680978218193,4.039662652367321,SSPG,CPG,0.10802156493158035,0.4317160283204469,3,0.5849896187320816,601.2,7.7,30.1
0.20942068874085987,0.23578909172470713,0.15558764614756432,0.16506348002076707,MN8014,MAD_M6C12,4.885586364217554,4.2427089792872135,CPG,CPG,0.10564933990952599,0.41689063432469103,4,0.7781582003112033,663.1,5.5,34.4
