thigh_left_length,calf_left_length,thigh_right_length,calf_right_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,best_index,best_cost,ac1,ac2,ac3
0.25025516633412326,0.2737813059828765,0.2485281223029306,0.1928055807357493,MN8014,VT8020,7.608550657008344,4.463102590733637,CPG,CPG,0.10789378548371922,0.30125185863856896,5,-4.813166731489374,417.3,5.9,29.2
0.2657105764369573,0.2403189406909506,0.2738176899386427,0.2350969421213216,U12,VT8020,13.62031371917462,6.649126036875476,CPG,CPG,0.10576449302279123,0.3474646180036749,5,-8.257156696748467,440.6,7.7,39.4
0.26979869915528915,0.27395365703834174,0.2870941148073095,0.17735610324806023,MN8014,MN8014,23.41701922851541,11.5726476015402,WPG,WPG,0.09316620456340177,0.3395411118060535,7,-5.236280915684478,490.5,6.2,36.0
0.26140405348833107,0.24689856312621145,0.26225555054625516,0.15593911911814243,MN8014,MN8014,23.85906946209999,8.082060957626378,WPG,CPG,0.08879747554278841,0.3487384458014332,7,-7.7141295104211824,443.6,6.1,38.6
0.2692976270240435,0.306606831952806,0.2871784314082143,0.1838569250216032,MN8014,VT8020,21.969123620771782,6.156803848594106,WPG,SSPG,0.09836523131932245,0.3642356654224544,2,-9.831289346480911,448.9,7.2,31.0
0.24325853326841557,0.32569666279962384,0.29009654901124016,0.16723690239861821,U12,MN8014,18.095440194703336,4.512410474076294,WPG,SSPG,0.07886683886542538,0.36412427512672685,5,-12.394847006157255,407.0,9.3,33.4
0.24635221122555895,0.2530107130302096,0.2540045595456966,0.17405502674518433,U12,MN8014,15.790707083945215,4.109948521790178,WPG,SSPG,0.09934430452253497,0.34825582304762875,2,-13.106577942247476,362.0,7.4,29.2
0.24564752770360546,0.31130152435401315,0.2562803440326701,0.177123166153615,U12,MN8014,14.875365063189948,4.007176231232471,WPG,SSPG,0.09081664721830418,0.35830098210013794,4,-9.232939692261809,356.6,5.9,33.3
0.2862015871746175,0.3199325256680479,0.2612152888539688,0.19610155854628813,U12,MN8014,9.856504867943823,4.780519429604344,WPG,SSPG,0.10513589632382353,0.36947418694956813,0,-10.990673179897366,460.5,6.9,36.1
0.2521001453603144,0.2846730273616539,0.2716328844892631,0.2372803443397375,MN8014,MN8014,24.777232259615023,4.926921085109887,WPG,CPG,0.10305007711138979,0.3201028941607664,3,-20.08395692827824,382.6,7.8,33.0
0.27922154937907817,0.3332119554305641,0.24701384884883137,0.22605035024529646,MN8014,MN8014,23.983726526063542,4.742810162470106,WPG,CPG,0.10370977230120071,0.34740322891823333,3,-11.97717819050014,440.8,5.8,33.5
0.26838849188147307,0.29840436903882017,0.26494155446121814,0.23761111573496502,MN8014,MN8014,22.617224470777572,4.851561880962977,WPG,CPG,0.10837217639057023,0.33505478627172547,1,-18.38091799274532,382.2,7.7,31.8
0.2610681013529302,0.2970288577927733,0.2577587186899918,0.241785395517792,MN8014,MN8014,25.176546686692813,4.41718341030747,WPG,SSPG,0.09660755555750278,0.3266644156863542,5,-25.661280288678554,520.9,8.3,31.6
0.27908207760062176,0.30214350139750024,0.24132729700837885,0.21098865587404494,MN8014,MN8014,24.200879947182624,5.568192910448305,WPG,SSPG,0.10372149049378869,0.3374622167323583,6,-17.29354553107752,636.0,9.7,28.8
0.2759351061753187,0.2871964647080023,0.2508053350187738,0.2356055317484999,MN8014,MN8014,23.51812079099359,4.813032769662803,WPG,SSPG,0.11397147557654116,0.3134308227929887,0,-26.65119490380963,443.8,9.8,35.6
0.2678722200139759,0.29810953891263614,0.2324111454843905,0.24279460776097053,MN8014,MN8014,23.207712024269274,4.757984220337337,WPG,SSPG,0.11034824281190325,0.3467047624618337,5,-14.126184117837767,634.5,10.0,36.0
0.25775453607281884,0.2662766348927512,0.20208295989679648,0.21910415150881993,MN8014,MN8014,22.395361274375666,4.6250006724333605,WPG,SSPG,0.11216769605597271,0.33741831302350606,5,-17.41186865548815,684.7,9.1,30.6
0.23439923217277436,0.2831818321452867,0.213368341487389,0.2232660690324459,U12,MN8014,20.121237556706888,4.604965378346784,WPG,SSPG,0.11209189073158982,0.3458145227522692,5,-14.995405344206056,753.3,9.0,32.2
0.22815208681218505,0.2616108194939027,0.23431944443222127,0.2316247343067312,U12,MN8014,23.91539343458629,5.351862876132073,WPG,SSPG,0.11493767263035401,0.324041323363564,6,-18.00517552125722,823.2,9.0,30.8
0.21740947766370605,0.2844432283554462,0.24326512388294302,0.21841291906128732,MN8014,MN8014,17.267217811577645,4.194018711071397,WPG,SSPG,0.11349074816912422,0.31514364926666594,6,-15.353847222480965,814.6,9.6,36.8
0.22819337492657127,0.269704325087642,0.270106298610425,0.23059845088812364,U12,MN8014,14.37237825753693,4.034067604756256,WPG,SSPG,0.09714861557524426,0.31469438079207257,1,-16.744628624880182,852.2,8.9,39.2
0.21824122251141664,0.28470687539244977,0.2461553660640124,0.22346492597709722,MN8014,MN8014,22.395548425005067,4.726729148323334,WPG,CPG,0.09016037681938664,0.3002492508824117,1,-27.91825811431686,861.4,9.7,34.8
0.214277416320024,0.2789750475745104,0.2921506691141008,0.2422362555938865,MN8014,MN8014,28.609721207298442,4.299263054312037,WPG,CPG,0.08198581694726739,0.3049750351973401,0,-35.04198290854107,758.7,10.0,41.4
