thigh_left_length,calf_left_length,thigh_right_length,calf_right_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,best_index,best_cost,ac1,ac2,ac3
0.28123064586897784,0.24388291604946666,0.24044529815701193,0.2520147870224655,MN8014,VT8020,12.768951426672798,8.11645175021664,WPG,CPG,0.10355443940675607,0.35808852774051575,3,-14.863765758513184,540.4,6.4,30.9
0.2985795760279578,0.2663742824848748,0.2548672437879458,0.22426886924680545,U12,MN8014,13.598440545929982,5.203092859709206,CPG,SSPG,0.10182269881846599,0.3294767046168653,4,-19.954686149411963,454.0,6.1,29.0
0.2745054955722755,0.2378164065337766,0.24223298906307994,0.20628200485215106,U12,MN8014,17.805414444381118,4.2607857882143865,WPG,CPG,0.09592351840476449,0.33856520157023784,3,-29.406746288003866,455.6,6.3,30.1
0.25300443826991603,0.25715067755173404,0.24426926174963914,0.20871238304640627,U12,MN8014,12.37763460857974,4.120505886001887,CPG,SSPG,0.08565136506911857,0.3460334291901246,3,-32.3766016654991,572.5,7.2,26.3
0.2537475900199264,0.26040487416788,0.2554452543357526,0.22837169347288652,U12,MN8014,16.056803711014684,4.926074546215181,WPG,CPG,0.09176427818324276,0.4003936117874366,1,-37.03900486030901,564.9,4.7,25.0
0.2545274527556043,0.2660924186090621,0.25413261542539,0.2275826088699507,MN8014,VT8020,25.62825821626979,4.18104679271178,WPG,CPG,0.09092977892481505,0.38352651318322845,3,-37.30175710991142,508.1,5.1,28.0
0.25933633348543866,0.2512163678047503,0.27180854429159995,0.20850026231353638,MN8014,VT8020,23.223997617421457,4.010402485979725,WPG,CPG,0.08655107513448444,0.3810618371860691,1,-35.86782859712932,519.8,4.6,21.5
0.2320114390787087,0.257009450628905,0.27213917829301465,0.21425157317864169,MN8014,VT8020,28.12129772748696,4.00100589900289,WPG,CPG,0.09670595538551935,0.33299117439519005,1,-52.11965968032915,616.6,4.5,20.9
0.25423044085414986,0.24189588959920594,0.2546226206123787,0.2034678629796769,MN8014,MAD_M6C12,24.239960507754432,4.8428350044088875,WPG,SSPG,0.10073567481568904,0.3002617976793209,3,-64.79431775754509,512.3,3.2,20.0
0.22656462431076607,0.2394937931949642,0.23889355408511204,0.21674887917920432,U12,VT8020,20.39097108047812,9.007672264941476,WPG,CPG,0.1065108724495174,0.31199346033962777,6,-53.05799616284406,561.5,2.8,23.5
0.2306095841885175,0.26256133192330305,0.28752167348844593,0.22342849199875386,U12,MAD_M6C12,18.88944286515188,6.079624190609169,WPG,SSPG,0.10895899896076289,0.3340595338815557,4,-61.10033082313127,557.1,3.0,16.6
0.25243196076511465,0.2714599622263747,0.2828761996628455,0.202735139841987,MN8014,MAD_M6C12,27.70202919420499,4.309065699862292,WPG,CPG,0.10440187341851037,0.3301298546133711,4,-67.51985197599642,567.7,1.9,21.9
0.23285165418169304,0.25809404589853635,0.2771452328687447,0.19223436292863996,MN8014,MAD_M6C12,24.158396331059013,5.962946114278804,WPG,SSPG,0.09972077505646602,0.32063125222457356,6,-78.26889689651034,666.9,3.0,22.6
0.22666974141773272,0.25840845745992186,0.28197742175516394,0.20623247543211992,MN8014,VT8020,29.431772992350112,4.419119249525454,WPG,SSPG,0.10445937298914929,0.3414593375059588,5,-59.49181584080171,577.3,2.4,24.6
0.22567298861919521,0.26100175154987026,0.2512830302665068,0.21966284890982227,U12,VT8020,28.97487632378247,4.732711852851332,WPG,CPG,0.12025346733652771,0.3264841709397061,7,-77.16561983781455,753.3,2.4,23.4
0.20878450727009112,0.2609296224607303,0.27229686373625844,0.2063204128882856,U12,VT8020,26.633264981791793,5.26937053828412,WPG,CPG,0.1271377436570347,0.3085495423958545,2,-81.9838020783695,743.0,3.7,24.3
0.21384563543573634,0.24111271306551857,0.28185873864607325,0.2037234828218345,U12,MAD_M6C12,28.354253754533822,13.593319375894442,WPG,CPG,0.13627465657017684,0.3129188921302569,4,-92.62573490411722,803.4,3.9,24.8
0.223625067197191,0.2923939309730983,0.2660873426983386,0.2260700330523609,U12,VT8020,31.40951600101582,5.721555010835379,WPG,SSPG,0.1344970324310818,0.3155326623757355,0,-83.4472090044867,836.7,2.9,19.7
0.22943994412503282,0.3207816137525024,0.2888883309566971,0.24670668586502584,U12,MN8014,30.546421182815813,6.01641298764992,WPG,SSPG,0.12462486735197513,0.31335619560331796,7,-101.30968269293268,977.7,2.9,17.4
0.20550523008865454,0.2976535977090501,0.2754552084665842,0.22642835894604052,U12,VT8020,35.25570181936266,11.797520958732132,WPG,CPG,0.1319762014781537,0.3032485429424905,5,-98.0963349417091,707.3,4.5,22.7
0.17044794785043302,0.30569425099298886,0.27231990721957944,0.2199301470511617,U12,MAD_M6C12,43.686339028555885,8.327892186804327,WPG,CPG,0.11991728919748308,0.30370242251839913,5,-150.26114052331235,816.0,4.4,20.4
0.19216874894742808,0.30901951528706306,0.2628893804573197,0.24904245547835446,U12,MN8014,40.78521498986871,6.685874554114163,WPG,CPG,0.1333281514006956,0.30690499813163963,6,-140.9199231499487,932.9,3.8,23.0
0.18538049140418242,0.31884443425578235,0.28614176985566825,0.22560080257400558,U12,MN8014,38.092611298419946,6.5503500103661505,WPG,CPG,0.12054422882615297,0.3018493650271956,5,-142.86890679008695,949.9,5.8,15.9
0.19166905163275008,0.30266628502369874,0.2603549042513357,0.22838108185219358,U12,MN8014,35.1943695260897,4.0351003595109916,WPG,SSPG,0.12561402965766744,0.30127617883108293,5,-124.20943912799785,814.9,5.4,21.4
0.18136542506329273,0.3163376784220264,0.2947768497322971,0.21892839291227048,MN8014,MN8014,38.51556474562574,8.409492370884262,WPG,CPG,0.11822973631381364,0.3002071782399349,2,-121.93058911807427,991.4,6.3,19.6
0.20361726016709486,0.334262757314805,0.2801500231545352,0.25111261625852427,U12,MN8014,36.99637995551909,4.345419600014296,WPG,CPG,0.12309203217415714,0.30913138536744794,1,-127.9952850478807,986.0,7.0,20.3
0.19233501975151923,0.3454938823320507,0.3038224859352333,0.20968255525388918,U12,MN8014,34.670209895143046,8.176605278233861,WPG,CPG,0.14703248368703586,0.3009273783627492,2,-116.87682054946663,960.5,5.0,21.8
0.193506363898692,0.3436090869766312,0.31466634945148797,0.21467959289593525,U12,MN8014,36.41158046756244,8.431710914230717,WPG,CPG,0.13292494008626815,0.3035267817236458,5,-145.87080871719797,919.3,5.5,21.5
0.2106167036213086,0.3497986012460389,0.3013793191927534,0.2425026842305834,U12,MN8014,37.55881442071144,4.34454921293028,WPG,CPG,0.11196569039818743,0.3000254413943893,0,-139.95285435168785,998.8,3.6,19.4
0.18552057513849202,0.3490583747343724,0.3031642670748429,0.23883815829526742,U12,MN8014,35.96710656044971,4.175584278024665,WPG,SSPG,0.13413050260078208,0.325621722147767,4,-169.83351196935044,997.3,4.5,15.9
0.17857589705863314,0.3492771561072338,0.3048860355738315,0.23290039482991992,U12,VT8020,36.075963006878034,10.910775681143974,WPG,WPG,0.12100537614697872,0.30335872838961786,5,-149.34204389879505,998.5,2.5,21.3
0.17931748896117802,0.34523360364074074,0.2979849676853392,0.2528626427861467,U12,MN8014,33.12808371042307,4.806097017728269,WPG,SSPG,0.1283413456990371,0.31055442039005926,0,-120.42598529255481,918.4,3.6,20.5
0.17951134559152016,0.3274538204228876,0.282141235683131,0.21895094766109624,U12,VT8020,41.23127097808822,6.681151614303903,WPG,CPG,0.1348041634417011,0.3049301794004367,7,-147.95932300454473,990.5,3.4,16.9
0.2055536490988455,0.3469280985539522,0.30896382604674466,0.2348450312734931,U12,MN8014,38.9303670133811,7.377430988005777,WPG,CPG,0.1325553166877012,0.3024436146306078,2,-129.2239319675695,907.3,3.4,19.7
0.20931257668092237,0.34947095493410196,0.2887901758382714,0.23694442022178985,U12,MN8014,33.369977873705295,5.873162100717044,WPG,SSPG,0.12003263094953699,0.30694170897481726,5,-129.56115373663383,864.0,3.6,16.8
0.19271605700255368,0.32620264192221093,0.3096702575009518,0.2348430401184639,U12,MN8014,37.29380647278954,9.667550621635048,WPG,CPG,0.12385557992125774,0.3000053865492981,5,-139.42577220384948,898.4,3.1,17.2
0.15581295355039518,0.3482452462477927,0.29975667925236654,0.22004398788217566,U12,MN8014,37.97664137960117,4.5056569457301086,WPG,SSPG,0.12447572434549956,0.3012460543523592,0,-149.56315638737448,955.1,4.5,20.0
0.153360507769611,0.34390990036898983,0.2804026683870072,0.23511610882910988,U10,MN8014,40.03144137173693,4.184311356324926,WPG,SSPG,0.12099431194845237,0.3016473414293171,6,-101.49693754388962,902.4,4.0,18.7
0.1864336797458659,0.3351237986639114,0.28877445810107427,0.2174306237191977,U12,MN8014,46.460804270981946,4.556539891238126,WPG,SSPG,0.13288718444592462,0.30746996795357956,7,-148.03733233800563,998.1,4.2,16.7
0.1799738949021092,0.3324551429863968,0.29846838493322825,0.22668431857222546,U12,MN8014,54.039229746327415,4.0628233482019915,WPG,SSPG,0.13029022253686057,0.32033001714433995,2,-130.08268232218876,953.7,3.8,15.4
0.1981703973081781,0.33464398180585403,0.2748509082998317,0.22969623974363299,U12,U12,52.49220820072184,4.011877676103297,WPG,CPG,0.12264915599993213,0.3276623025095417,3,-87.84839820848188,920.8,5.2,13.2
0.17867584914118528,0.3175912164713318,0.296328801554301,0.23284734613842856,U12,U12,45.71399128883543,4.105772014898271,WPG,SSPG,0.13486063282138727,0.3026919716121744,3,-104.93452862948027,903.3,3.0,10.3
0.1598961230077917,0.29935928347512136,0.304005470972884,0.23221305636945389,U12,U12,43.40433696750224,4.003255972965642,WPG,CPG,0.11091178232973936,0.3011793105496809,4,-110.05218412307444,899.2,1.6,11.4
0.1917185196662502,0.3257464018811659,0.2919690379802428,0.26771786445267387,U12,U12,43.05348997783196,4.196229941177549,WPG,CPG,0.11875330909238947,0.30121286698508276,6,-85.67821243418034,841.3,1.8,10.2
0.18683874121893013,0.31785843572310857,0.30497056481834006,0.23838130008353597,U12,MN8014,34.88794424482421,4.058083831177265,WPG,SSPG,0.12192483654234511,0.32405244303536634,2,-123.06001752782292,770.2,1.8,11.5
0.20326532844308062,0.3235972178357245,0.2876659369549607,0.23558930996359867,U12,MN8014,40.180475603383016,6.833723469167321,WPG,CPG,0.10792342644299346,0.3138174103189051,0,-95.91808311022899,791.6,1.4,12.8
0.20052254033400674,0.28972491829492664,0.26892087621127125,0.258283580398759,U12,U12,43.145668146432705,4.03181586005741,WPG,CPG,0.11640526593681166,0.30007416615866145,7,-93.96350050044116,961.2,1.9,16.1
0.20935493889335127,0.31427150411999377,0.26821267920671915,0.24471688481275422,MN8014,MN8014,39.387775331038476,4.002825895399115,WPG,SSPG,0.09059387457095935,0.3139935354917028,6,-95.81522401797,850.1,1.9,20.3
0.20489208691684668,0.3122688135057301,0.24740263839671545,0.23343749571818703,U12,MN8014,38.6882569352966,6.19848002762142,WPG,CPG,0.0995392189381635,0.30152602365349973,2,-104.54555619332538,986.6,1.7,10.0
0.15463477424083807,0.3499535231377663,0.2531360505987916,0.2645808683920533,U12,MN8014,32.283123427333024,7.068794921495816,WPG,CPG,0.09613022508211787,0.3015347357408388,6,-126.70631004908626,888.8,2.5,11.1
0.15366547981725845,0.34060784044780346,0.28357168769004015,0.2774684686943032,U12,MN8014,28.372840150113497,4.355679388485041,WPG,SSPG,0.09755777939223227,0.30590073504108467,0,-117.09807268802604,841.3,3.2,15.3
0.15000156893425384,0.3383145622986564,0.2749241336341129,0.29009813952934616,U12,MN8014,34.848471667378945,4.109256352999778,WPG,SSPG,0.09912256219213937,0.300408521320048,6,-112.99493661111973,802.0,3.0,10.4
0.16781228894151126,0.326265022811406,0.27836948433477615,0.25895042448616434,MN8014,VT8020,35.02486599506739,5.063630098571117,WPG,CPG,0.09170476936533555,0.3000301599322243,4,-124.27988510419898,872.2,2.6,11.4
0.16035896200592015,0.34544513648662967,0.29804557773328333,0.23202886672534276,MN8014,MN8014,32.09601874515728,4.094924144731609,WPG,SSPG,0.09195068958412082,0.3036521199815875,3,-118.02114939005685,994.7,1.8,13.7
0.15029991027119838,0.34039299982982807,0.2997860769405775,0.2540437788813919,U12,MN8014,31.46648808396136,6.623956720026085,WPG,CPG,0.08907408500766269,0.3000757249917559,1,-111.31548456788283,955.9,1.7,10.2
0.16682335910892898,0.34500168124412844,0.28338233538575563,0.246141383287007,U12,MN8014,31.36527114346603,4.127938273610037,WPG,SSPG,0.07468221022383063,0.3212138259171896,6,-107.86517981352031,995.9,0.1,12.8
0.18037556388857176,0.34621630358784455,0.2735093936386385,0.24652128435957033,U12,MN8014,33.64631287621888,4.294141634283825,WPG,CPG,0.08587189803365167,0.30352100671123655,3,-111.38038340752448,997.8,0.2,12.6
