Thigh_left_length,Calf_left_length,Thigh_right_length,Calf_right_length,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.2799517099940865,0.2476626461677675,0.2332140017306879,0.20450214138354303,MN8014,VT8020,10.994355162021417,5.079710915155885,CPG,CPG,0.951,0.955,0.10787586110908162,0.31228284725466193,33.956188539304684,27.146010766489965,0.18090662021893264,1.0315650805659777,c773eadc,0.390715834916632,497.2,3.9,30.5
0.2799517099940865,0.2476626461677675,0.2332140017306879,0.20450214138354303,MN8014,VT8020,10.994355162021417,5.079710915155885,CPG,CPG,0.951,0.955,0.10787586110908162,0.31228284725466193,34.265986185559306,27.146010766489965,0.18090662021893264,1.0315650805659777,c773eadc,0.390715834916632,497.2,3.9,30.5
0.2799517099940865,0.2476626461677675,0.2332140017306879,0.20450214138354303,MN8014,VT8020,10.994355162021417,5.079710915155885,CPG,CPG,0.951,0.955,0.10787586110908162,0.31228284725466193,33.901380155126716,27.146010766489965,0.18090662021893264,1.0315650805659777,c773eadc,0.390715834916632,497.2,3.9,30.5
0.2799517099940865,0.2476626461677675,0.2332140017306879,0.20450214138354303,MN8014,VT8020,10.994355162021417,5.079710915155885,CPG,CPG,0.951,0.955,0.10787586110908162,0.31228284725466193,33.36107225276771,27.146010766489965,0.18090662021893264,1.0315650805659777,c773eadc,0.390715834916632,497.2,3.9,30.5
0.26688358383428945,0.2675076874982938,0.237030105538159,0.2155113998680913,MN8014,MN8014,13.146651599929733,4.176105657195778,WPG,SSPG,0.911,0.954,0.10929094352875156,0.30008592541603696,43.25446211613394,35.14799332427766,0.2543094741914025,1.3950151441988161,a8535a34,-0.15905255234457627,350.4,5.8,29.4
0.26688358383428945,0.2675076874982938,0.237030105538159,0.2155113998680913,MN8014,MN8014,13.146651599929733,4.176105657195778,WPG,SSPG,0.911,0.954,0.10929094352875156,0.30008592541603696,42.61122390560082,35.14799332427766,0.2543094741914025,1.3950151441988161,a8535a34,-0.15905255234457627,350.4,5.8,29.4
0.26688358383428945,0.2675076874982938,0.237030105538159,0.2155113998680913,MN8014,MN8014,13.146651599929733,4.176105657195778,WPG,SSPG,0.911,0.954,0.10929094352875156,0.30008592541603696,42.95186345658779,35.14799332427766,0.2543094741914025,1.3950151441988161,a8535a34,-0.15905255234457627,350.4,5.8,29.4
0.26688358383428945,0.2675076874982938,0.237030105538159,0.2155113998680913,MN8014,MN8014,13.146651599929733,4.176105657195778,WPG,SSPG,0.911,0.954,0.10929094352875156,0.30008592541603696,42.62519286491248,35.14799332427766,0.2543094741914025,1.3950151441988161,a8535a34,-0.15905255234457627,350.4,5.8,29.4
0.26688358383428945,0.2675076874982938,0.237030105538159,0.2155113998680913,MN8014,MN8014,13.146651599929733,4.176105657195778,WPG,SSPG,0.911,0.954,0.10929094352875156,0.30008592541603696,41.93748279367597,35.14799332427766,0.2543094741914025,1.3950151441988161,a8535a34,-0.15905255234457627,350.4,5.8,29.4
0.27608656637269746,0.24458853999823438,0.28009279945346277,0.1829784366887163,U12,VT8020,17.258379777672964,16.301601489974928,WPG,WPG,0.899,0.884,0.10367426662602272,0.34101051212674943,46.083068969313196,80.3400325782171,0.698095141929372,2.198950153235994,c632e059,10.721372618172381,474.6,6.0,31.7
