thigh_left_length,calf_left_length,thigh_right_length,calf_right_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,best_index,best_cost,ac1,ac2,ac3
0.25025516633412326,0.2737813059828765,0.2485281223029306,0.1928055807357493,MN8014,VT8020,7.608550657008344,4.463102590733637,CPG,CPG,0.10789378548371922,0.30125185863856896,5,-1.3485444266423077,417.3,5.9,29.2
0.26688358383428945,0.2675076874982938,0.237030105538159,0.2155113998680913,MN8014,MN8014,13.146651599929733,4.176105657195778,WPG,SSPG,0.10929094352875156,0.30008592541603696,6,-0.15905255234457627,350.4,5.8,29.4
0.32652232404067727,0.22112232052025504,0.23546587133796876,0.2133008439339641,MN8014,VT8020,11.655779132378363,4.001295032786385,CPG,CPG,0.10223141221942442,0.37174265129394335,7,-3.047952571816383,389.8,5.9,24.2
0.3110702873949466,0.2383206765739232,0.23630270064102132,0.25295747623497405,MN8014,MN8014,8.098697142769378,4.005574415358754,CPG,SSPG,0.09105635828602861,0.36336962816013196,3,-0.9773161548381246,364.9,5.8,29.2
0.3098879792526472,0.24237976281452595,0.22666719986883266,0.2073381199930273,U12,VT8020,6.008978795268869,4.042428269444343,SSPG,CPG,0.10031985130371299,0.36153597099229556,4,-6.546115349979003,536.0,5.6,34.6
