Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,ac1,ac2,ac3
0.297,0.302,MN8014,MN8014,29.31460064979794,24.028865323148768,WPG,WPG,0.89,0.902,0.125,0.35,0.033672720912124074,1.795042215642905,-0.0006178760302439518,0.0019318503978841667,dc359d80,54.3,10.0,23.6
0.297,0.302,MN8014,MN8014,29.31460064979794,24.028865323148768,WPG,WPG,0.89,0.902,0.125,0.35,0.03890063012495392,1.795042215642905,-0.0006178760302439518,0.0019318503978841667,dc359d80,54.3,10.0,23.6
0.297,0.302,U12,U12,21.46267211418408,20.17655811275187,WPG,WPG,0.883,0.898,0.125,0.35,0.00865400323306792,0.43094053308644686,-0.0010076267228454284,0.00034937644516435236,f9669c8a,50.1,9.9,19.5
0.297,0.302,U12,U12,21.46267211418408,20.17655811275187,WPG,WPG,0.883,0.898,0.125,0.35,0.008660089245790037,0.43094053308644686,-0.0010076267228454284,0.00034937644516435236,f9669c8a,50.1,9.9,19.5
0.297,0.302,U12,U12,21.46267211418408,20.17655811275187,WPG,WPG,0.883,0.898,0.125,0.35,0.008213154475163232,0.43094053308644686,-0.0010076267228454284,0.00034937644516435236,f9669c8a,50.1,9.9,19.5
0.297,0.302,U12,U12,21.46267211418408,20.17655811275187,WPG,WPG,0.883,0.898,0.125,0.35,0.00868632089589643,0.43094053308644686,-0.0010076267228454284,0.00034937644516435236,f9669c8a,50.1,9.9,19.5
0.297,0.302,U12,U12,21.46267211418408,20.17655811275187,WPG,WPG,0.883,0.898,0.125,0.35,0.00863004941937105,0.43094053308644686,-0.0010076267228454284,0.00034937644516435236,f9669c8a,50.1,9.9,19.5
0.297,0.302,U12,U12,18.33710931561,16.982634822519294,WPG,WPG,0.92,0.91,0.125,0.35,0.026706294399652747,0.3660972755501654,-0.0008167832073937925,0.0011107077586830676,37fe7591,50.3,9.9,17.3
0.297,0.302,U12,U12,18.33710931561,16.982634822519294,WPG,WPG,0.92,0.91,0.125,0.35,0.02626868378804949,0.3660972755501654,-0.0008167832073937925,0.0011107077586830676,37fe7591,50.3,9.9,17.3
0.297,0.302,U12,U12,18.33710931561,16.982634822519294,WPG,WPG,0.92,0.91,0.125,0.35,0.026288547023200604,0.3660972755501654,-0.0008167832073937925,0.0011107077586830676,37fe7591,50.3,9.9,17.3
0.297,0.302,U12,U12,18.33710931561,16.982634822519294,WPG,WPG,0.92,0.91,0.125,0.35,0.02652368180023699,0.3660972755501654,-0.0008167832073937925,0.0011107077586830676,37fe7591,50.3,9.9,17.3
0.297,0.302,U12,U12,18.33710931561,16.982634822519294,WPG,WPG,0.92,0.91,0.125,0.35,0.026192180514749613,0.3660972755501654,-0.0008167832073937925,0.0011107077586830676,37fe7591,50.3,9.9,17.3
