Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,ac1,ac2,ac3
0.297,0.302,U12,MN8014,17.475258804401573,9.513486179660788,WPG,CPG,0.893,0.954,0.125,0.35,38.84071649028608,131.30795253123705,0.5237761806871036,2.212065732864639,9c6c12b5,698.3,4.7,28.1
0.297,0.302,U12,MN8014,17.475258804401573,9.513486179660788,WPG,CPG,0.893,0.954,0.125,0.35,37.32040317456975,131.30795253123705,0.5237761806871036,2.212065732864639,9c6c12b5,698.3,4.7,28.1
0.297,0.302,U12,MN8014,17.475258804401573,9.513486179660788,WPG,CPG,0.893,0.954,0.125,0.35,35.33576374826079,131.30795253123705,0.5237761806871036,2.212065732864639,9c6c12b5,698.3,4.7,28.1
0.297,0.302,U12,MN8014,17.475258804401573,9.513486179660788,WPG,CPG,0.893,0.954,0.125,0.35,36.83764313922231,131.30795253123705,0.5237761806871036,2.212065732864639,9c6c12b5,698.3,4.7,28.1
0.297,0.302,U12,MN8014,17.475258804401573,9.513486179660788,WPG,CPG,0.893,0.954,0.125,0.35,39.46303890814897,131.30795253123705,0.5237761806871036,2.212065732864639,9c6c12b5,698.3,4.7,28.1
0.297,0.302,U12,MN8014,23.612513110327544,8.588253822843097,WPG,CPG,0.885,0.948,0.125,0.35,44.745015689316524,178.25558126857925,0.4285824658879242,2.3805204691869104,8a4872c1,560.4,6.6,26.4
0.297,0.302,U12,MN8014,23.612513110327544,8.588253822843097,WPG,CPG,0.885,0.948,0.125,0.35,21.277704193670655,178.25558126857925,0.4285824658879242,2.3805204691869104,8a4872c1,560.4,6.6,26.4
0.297,0.302,U12,MN8014,23.612513110327544,8.588253822843097,WPG,CPG,0.885,0.948,0.125,0.35,36.44849026419312,178.25558126857925,0.4285824658879242,2.3805204691869104,8a4872c1,560.4,6.6,26.4
0.297,0.302,U12,MN8014,23.612513110327544,8.588253822843097,WPG,CPG,0.885,0.948,0.125,0.35,45.375384698550455,178.25558126857925,0.4285824658879242,2.3805204691869104,8a4872c1,560.4,6.6,26.4
0.297,0.302,U12,MN8014,23.612513110327544,8.588253822843097,WPG,CPG,0.885,0.948,0.125,0.35,49.909657022566584,178.25558126857925,0.4285824658879242,2.3805204691869104,8a4872c1,560.4,6.6,26.4
0.297,0.302,U10,MN8014,16.447881765066853,20.401276522604228,WPG,WPG,0.884,0.916,0.125,0.35,20.691749560171292,98.28715423575593,0.6730419468431956,1.882186206446522,5605e021,406.4,5.6,26.1
0.297,0.302,U10,MN8014,16.447881765066853,20.401276522604228,WPG,WPG,0.884,0.916,0.125,0.35,15.923347165659443,98.28715423575593,0.6730419468431956,1.882186206446522,5605e021,406.4,5.6,26.1
0.297,0.302,U10,MN8014,16.447881765066853,20.401276522604228,WPG,WPG,0.884,0.916,0.125,0.35,29.11828153322541,98.28715423575593,0.6730419468431956,1.882186206446522,5605e021,406.4,5.6,26.1
0.297,0.302,U10,MN8014,16.447881765066853,20.401276522604228,WPG,WPG,0.884,0.916,0.125,0.35,31.148985308052623,98.28715423575593,0.6730419468431956,1.882186206446522,5605e021,406.4,5.6,26.1
0.297,0.302,U10,MN8014,16.447881765066853,20.401276522604228,WPG,WPG,0.884,0.916,0.125,0.35,34.08205781800999,98.28715423575593,0.6730419468431956,1.882186206446522,5605e021,406.4,5.6,26.1
0.297,0.302,U12,MN8014,7.633921795814824,15.580182604775203,CPG,WPG,0.963,0.892,0.125,0.35,7.557507435427461,70.6106305872341,0.7730377359954606,0.7372125881065518,68012c98,617.7,5.1,28.5
0.297,0.302,U12,MN8014,7.633921795814824,15.580182604775203,CPG,WPG,0.963,0.892,0.125,0.35,6.114917627408047,70.6106305872341,0.7730377359954606,0.7372125881065518,68012c98,617.7,5.1,28.5
0.297,0.302,U12,MN8014,7.633921795814824,15.580182604775203,CPG,WPG,0.963,0.892,0.125,0.35,9.47927990050633,70.6106305872341,0.7730377359954606,0.7372125881065518,68012c98,617.7,5.1,28.5
0.297,0.302,U12,MN8014,7.633921795814824,15.580182604775203,CPG,WPG,0.963,0.892,0.125,0.35,10.854821884320533,70.6106305872341,0.7730377359954606,0.7372125881065518,68012c98,617.7,5.1,28.5
0.297,0.302,U12,MN8014,7.633921795814824,15.580182604775203,CPG,WPG,0.963,0.892,0.125,0.35,11.10251094111992,70.6106305872341,0.7730377359954606,0.7372125881065518,68012c98,617.7,5.1,28.5
0.297,0.302,U12,MN8014,11.509851045248105,17.235149984239705,CPG,WPG,0.947,0.908,0.125,0.35,1.5779406804993863,86.18242694260643,1.0368473793211386,0.25882634239006264,9098600d,658.2,5.5,28.7
0.297,0.302,U12,MN8014,11.509851045248105,17.235149984239705,CPG,WPG,0.947,0.908,0.125,0.35,3.1681813923935644,86.18242694260643,1.0368473793211386,0.25882634239006264,9098600d,658.2,5.5,28.7
0.297,0.302,U12,MN8014,11.509851045248105,17.235149984239705,CPG,WPG,0.947,0.908,0.125,0.35,3.3245636440230824,86.18242694260643,1.0368473793211386,0.25882634239006264,9098600d,658.2,5.5,28.7
0.297,0.302,U12,MN8014,11.509851045248105,17.235149984239705,CPG,WPG,0.947,0.908,0.125,0.35,3.6986690851828192,86.18242694260643,1.0368473793211386,0.25882634239006264,9098600d,658.2,5.5,28.7
0.297,0.302,U12,MN8014,11.509851045248105,17.235149984239705,CPG,WPG,0.947,0.908,0.125,0.35,3.7686205163888653,86.18242694260643,1.0368473793211386,0.25882634239006264,9098600d,658.2,5.5,28.7
0.297,0.302,U10,MN8014,16.130194288791376,4.115342407098939,WPG,SSPG,0.895,0.964,0.125,0.35,22.638792663623,52.39402703447128,0.19067162264901,0.947662206440674,72cc63f6,531.9,3.5,24.4
0.297,0.302,U10,MN8014,16.130194288791376,4.115342407098939,WPG,SSPG,0.895,0.964,0.125,0.35,20.998602040926762,52.39402703447128,0.19067162264901,0.947662206440674,72cc63f6,531.9,3.5,24.4
0.297,0.302,U10,MN8014,16.130194288791376,4.115342407098939,WPG,SSPG,0.895,0.964,0.125,0.35,21.06693759141665,52.39402703447128,0.19067162264901,0.947662206440674,72cc63f6,531.9,3.5,24.4
0.297,0.302,U10,MN8014,16.130194288791376,4.115342407098939,WPG,SSPG,0.895,0.964,0.125,0.35,20.93004709187051,52.39402703447128,0.19067162264901,0.947662206440674,72cc63f6,531.9,3.5,24.4
0.297,0.302,U10,MN8014,16.130194288791376,4.115342407098939,WPG,SSPG,0.895,0.964,0.125,0.35,20.89253232933127,52.39402703447128,0.19067162264901,0.947662206440674,72cc63f6,531.9,3.5,24.4
0.297,0.302,U12,VT8020,12.494725253580189,8.789701947288197,CPG,CPG,0.949,0.948,0.125,0.35,32.837597865411574,100.63682414649125,0.3088215637934204,1.5388396288962618,3fe6bb86,574.9,5.5,32.0
0.297,0.302,U12,VT8020,12.494725253580189,8.789701947288197,CPG,CPG,0.949,0.948,0.125,0.35,30.787979387604913,100.63682414649125,0.3088215637934204,1.5388396288962618,3fe6bb86,574.9,5.5,32.0
0.297,0.302,U12,VT8020,12.494725253580189,8.789701947288197,CPG,CPG,0.949,0.948,0.125,0.35,30.481908393333963,100.63682414649125,0.3088215637934204,1.5388396288962618,3fe6bb86,574.9,5.5,32.0
0.297,0.302,U12,VT8020,12.494725253580189,8.789701947288197,CPG,CPG,0.949,0.948,0.125,0.35,30.59678505628425,100.63682414649125,0.3088215637934204,1.5388396288962618,3fe6bb86,574.9,5.5,32.0
0.297,0.302,U12,VT8020,12.494725253580189,8.789701947288197,CPG,CPG,0.949,0.948,0.125,0.35,31.065830513650614,100.63682414649125,0.3088215637934204,1.5388396288962618,3fe6bb86,574.9,5.5,32.0
0.297,0.302,U10,VT8020,10.189421341542012,4.623109659722924,CPG,SSPG,0.952,0.957,0.125,0.35,20.18945358059573,61.98764849202469,0.23940615848148233,1.067691492727265,8e6d0a33,528.2,4.7,40.0
0.297,0.302,U10,VT8020,10.189421341542012,4.623109659722924,CPG,SSPG,0.952,0.957,0.125,0.35,11.891412476365568,61.98764849202469,0.23940615848148233,1.067691492727265,8e6d0a33,528.2,4.7,40.0
0.297,0.302,U10,VT8020,10.189421341542012,4.623109659722924,CPG,SSPG,0.952,0.957,0.125,0.35,17.629479285848454,61.98764849202469,0.23940615848148233,1.067691492727265,8e6d0a33,528.2,4.7,40.0
0.297,0.302,U10,VT8020,10.189421341542012,4.623109659722924,CPG,SSPG,0.952,0.957,0.125,0.35,19.19693541059139,61.98764849202469,0.23940615848148233,1.067691492727265,8e6d0a33,528.2,4.7,40.0
0.297,0.302,U10,VT8020,10.189421341542012,4.623109659722924,CPG,SSPG,0.952,0.957,0.125,0.35,20.34778856578369,61.98764849202469,0.23940615848148233,1.067691492727265,8e6d0a33,528.2,4.7,40.0
0.297,0.302,U10,VT8020,5.836091926540604,8.174792131545527,SSPG,CPG,0.962,0.942,0.125,0.35,13.589814225837602,47.13716728382344,0.3127281164744787,0.8273439128253889,c1fb17e7,535.8,2.7,33.6
0.297,0.302,U10,VT8020,5.836091926540604,8.174792131545527,SSPG,CPG,0.962,0.942,0.125,0.35,12.884025466106202,47.13716728382344,0.3127281164744787,0.8273439128253889,c1fb17e7,535.8,2.7,33.6
0.297,0.302,U10,VT8020,5.836091926540604,8.174792131545527,SSPG,CPG,0.962,0.942,0.125,0.35,12.8790524158966,47.13716728382344,0.3127281164744787,0.8273439128253889,c1fb17e7,535.8,2.7,33.6
0.297,0.302,U10,VT8020,5.836091926540604,8.174792131545527,SSPG,CPG,0.962,0.942,0.125,0.35,13.093849079085276,47.13716728382344,0.3127281164744787,0.8273439128253889,c1fb17e7,535.8,2.7,33.6
0.297,0.302,U10,VT8020,5.836091926540604,8.174792131545527,SSPG,CPG,0.962,0.942,0.125,0.35,13.7589534193434,47.13716728382344,0.3127281164744787,0.8273439128253889,c1fb17e7,535.8,2.7,33.6
0.297,0.302,U10,MN8014,7.583089391927408,7.331868439973281,CPG,SSPG,0.952,0.96,0.125,0.35,12.274615600202862,50.23703372104436,0.426829738891969,0.7907422565914186,abb3324f,467.5,5.6,29.8
0.297,0.302,U10,MN8014,7.583089391927408,7.331868439973281,CPG,SSPG,0.952,0.96,0.125,0.35,10.753840349241967,50.23703372104436,0.426829738891969,0.7907422565914186,abb3324f,467.5,5.6,29.8
0.297,0.302,U10,MN8014,7.583089391927408,7.331868439973281,CPG,SSPG,0.952,0.96,0.125,0.35,11.132227509877902,50.23703372104436,0.426829738891969,0.7907422565914186,abb3324f,467.5,5.6,29.8
0.297,0.302,U10,MN8014,7.583089391927408,7.331868439973281,CPG,SSPG,0.952,0.96,0.125,0.35,12.196615328966066,50.23703372104436,0.426829738891969,0.7907422565914186,abb3324f,467.5,5.6,29.8
0.297,0.302,U10,MN8014,7.583089391927408,7.331868439973281,CPG,SSPG,0.952,0.96,0.125,0.35,13.22740633565879,50.23703372104436,0.426829738891969,0.7907422565914186,abb3324f,467.5,5.6,29.8
0.297,0.302,U12,MN8014,14.664195776519927,12.442814208188764,WPG,WPG,0.929,0.919,0.125,0.35,30.66749787371808,113.72713129520262,0.7599793306666832,2.023527949225241,27f17a4b,501.3,3.9,30.5
0.297,0.302,U12,MN8014,14.664195776519927,12.442814208188764,WPG,WPG,0.929,0.919,0.125,0.35,29.376226984037718,113.72713129520262,0.7599793306666832,2.023527949225241,27f17a4b,501.3,3.9,30.5
0.297,0.302,U12,MN8014,14.664195776519927,12.442814208188764,WPG,WPG,0.929,0.919,0.125,0.35,29.410532162822182,113.72713129520262,0.7599793306666832,2.023527949225241,27f17a4b,501.3,3.9,30.5
0.297,0.302,U12,MN8014,14.664195776519927,12.442814208188764,WPG,WPG,0.929,0.919,0.125,0.35,30.329085804556982,113.72713129520262,0.7599793306666832,2.023527949225241,27f17a4b,501.3,3.9,30.5
0.297,0.302,U12,MN8014,14.664195776519927,12.442814208188764,WPG,WPG,0.929,0.919,0.125,0.35,32.33956086291967,113.72713129520262,0.7599793306666832,2.023527949225241,27f17a4b,501.3,3.9,30.5
0.297,0.302,U12,MN8014,9.415430212771083,18.355638717711898,CPG,WPG,0.951,0.882,0.125,0.35,0,1000000.0,-1000000.0,0,a5d8d359,588.4,4.1,29.6
0.297,0.302,U12,MN8014,9.415430212771083,18.355638717711898,CPG,WPG,0.951,0.882,0.125,0.35,0,1000000.0,-1000000.0,0,a5d8d359,588.4,4.1,29.6
0.297,0.302,U12,MN8014,9.415430212771083,18.355638717711898,CPG,WPG,0.951,0.882,0.125,0.35,0,1000000.0,-1000000.0,0,a5d8d359,588.4,4.1,29.6
0.297,0.302,U12,MN8014,9.415430212771083,18.355638717711898,CPG,WPG,0.951,0.882,0.125,0.35,0,1000000.0,-1000000.0,0,a5d8d359,588.4,4.1,29.6
0.297,0.302,U12,MN8014,9.415430212771083,18.355638717711898,CPG,WPG,0.951,0.882,0.125,0.35,0,1000000.0,-1000000.0,0,a5d8d359,588.4,4.1,29.6
0.297,0.302,U12,U12,11.091669545366067,8.805753487981004,CPG,CPG,0.941,0.949,0.125,0.35,0,1000000.0,-1000000.0,0,c7b21d85,506.9,5.1,36.4
0.297,0.302,U12,U12,11.091669545366067,8.805753487981004,CPG,CPG,0.941,0.949,0.125,0.35,0,1000000.0,-1000000.0,0,c7b21d85,506.9,5.1,36.4
0.297,0.302,U12,U12,11.091669545366067,8.805753487981004,CPG,CPG,0.941,0.949,0.125,0.35,0,1000000.0,-1000000.0,0,c7b21d85,506.9,5.1,36.4
0.297,0.302,U12,U12,11.091669545366067,8.805753487981004,CPG,CPG,0.941,0.949,0.125,0.35,0,1000000.0,-1000000.0,0,c7b21d85,506.9,5.1,36.4
0.297,0.302,U12,U12,11.091669545366067,8.805753487981004,CPG,CPG,0.941,0.949,0.125,0.35,0,1000000.0,-1000000.0,0,c7b21d85,506.9,5.1,36.4
0.297,0.302,U12,VT8020,13.034353731932743,4.2250893739519695,WPG,CPG,0.901,0.962,0.125,0.35,34.82267198853482,89.11716249685469,0.12164273074440288,1.1738059547145439,fc81c26e,601.9,3.5,21.4
0.297,0.302,U12,VT8020,13.034353731932743,4.2250893739519695,WPG,CPG,0.901,0.962,0.125,0.35,31.004313834798733,89.11716249685469,0.12164273074440288,1.1738059547145439,fc81c26e,601.9,3.5,21.4
0.297,0.302,U12,VT8020,13.034353731932743,4.2250893739519695,WPG,CPG,0.901,0.962,0.125,0.35,30.905249813770176,89.11716249685469,0.12164273074440288,1.1738059547145439,fc81c26e,601.9,3.5,21.4
0.297,0.302,U12,VT8020,13.034353731932743,4.2250893739519695,WPG,CPG,0.901,0.962,0.125,0.35,30.779467916294873,89.11716249685469,0.12164273074440288,1.1738059547145439,fc81c26e,601.9,3.5,21.4
0.297,0.302,U12,VT8020,13.034353731932743,4.2250893739519695,WPG,CPG,0.901,0.962,0.125,0.35,30.99143277781084,89.11716249685469,0.12164273074440288,1.1738059547145439,fc81c26e,601.9,3.5,21.4
0.297,0.302,U10,MN8014,6.72810153207536,14.075377868782,CPG,WPG,0.946,0.899,0.125,0.35,28.30694960413448,68.42960057693146,0.2155194127075847,1.1432776157473539,e9088386,552.5,2.7,33.9
0.297,0.302,U10,MN8014,6.72810153207536,14.075377868782,CPG,WPG,0.946,0.899,0.125,0.35,25.55873869020179,68.42960057693146,0.2155194127075847,1.1432776157473539,e9088386,552.5,2.7,33.9
0.297,0.302,U10,MN8014,6.72810153207536,14.075377868782,CPG,WPG,0.946,0.899,0.125,0.35,22.290546783681997,68.42960057693146,0.2155194127075847,1.1432776157473539,e9088386,552.5,2.7,33.9
0.297,0.302,U10,MN8014,6.72810153207536,14.075377868782,CPG,WPG,0.946,0.899,0.125,0.35,25.69445777565607,68.42960057693146,0.2155194127075847,1.1432776157473539,e9088386,552.5,2.7,33.9
0.297,0.302,U10,MN8014,6.72810153207536,14.075377868782,CPG,WPG,0.946,0.899,0.125,0.35,26.465187988584365,68.42960057693146,0.2155194127075847,1.1432776157473539,e9088386,552.5,2.7,33.9
0.297,0.302,U10,MN8014,17.246931900956085,5.74881380241685,WPG,SSPG,0.908,0.947,0.125,0.35,21.125714788180105,54.0260203304623,0.32179021705191585,1.1278470593723424,b88648f1,431.3,3.9,24.1
0.297,0.302,U10,MN8014,17.246931900956085,5.74881380241685,WPG,SSPG,0.908,0.947,0.125,0.35,19.460488689151294,54.0260203304623,0.32179021705191585,1.1278470593723424,b88648f1,431.3,3.9,24.1
0.297,0.302,U10,MN8014,17.246931900956085,5.74881380241685,WPG,SSPG,0.908,0.947,0.125,0.35,19.922229658933052,54.0260203304623,0.32179021705191585,1.1278470593723424,b88648f1,431.3,3.9,24.1
0.297,0.302,U10,MN8014,17.246931900956085,5.74881380241685,WPG,SSPG,0.908,0.947,0.125,0.35,21.515725323443824,54.0260203304623,0.32179021705191585,1.1278470593723424,b88648f1,431.3,3.9,24.1
0.297,0.302,U10,MN8014,17.246931900956085,5.74881380241685,WPG,SSPG,0.908,0.947,0.125,0.35,22.620061361419467,54.0260203304623,0.32179021705191585,1.1278470593723424,b88648f1,431.3,3.9,24.1
0.297,0.302,U10,MN8014,9.706410770671962,8.907426310800279,CPG,CPG,0.95,0.954,0.125,0.35,10.904976053158405,39.74908021314192,0.4605436734693329,0.6928499814276625,5fc91ba4,580.7,3.2,36.5
0.297,0.302,U10,MN8014,9.706410770671962,8.907426310800279,CPG,CPG,0.95,0.954,0.125,0.35,10.037245439072308,39.74908021314192,0.4605436734693329,0.6928499814276625,5fc91ba4,580.7,3.2,36.5
0.297,0.302,U10,MN8014,9.706410770671962,8.907426310800279,CPG,CPG,0.95,0.954,0.125,0.35,10.479218242570564,39.74908021314192,0.4605436734693329,0.6928499814276625,5fc91ba4,580.7,3.2,36.5
0.297,0.302,U10,MN8014,9.706410770671962,8.907426310800279,CPG,CPG,0.95,0.954,0.125,0.35,11.193976443156055,39.74908021314192,0.4605436734693329,0.6928499814276625,5fc91ba4,580.7,3.2,36.5
0.297,0.302,U10,MN8014,9.706410770671962,8.907426310800279,CPG,CPG,0.95,0.954,0.125,0.35,11.756899733396327,39.74908021314192,0.4605436734693329,0.6928499814276625,5fc91ba4,580.7,3.2,36.5
0.297,0.302,U10,VT8020,11.410380576351054,7.968805806726399,WPG,CPG,0.903,0.951,0.125,0.35,6.4592224426011215,39.73114048105207,0.42177504450846887,0.4399699105593985,bf11f3c7,493.6,3.0,30.5
0.297,0.302,U10,VT8020,11.410380576351054,7.968805806726399,WPG,CPG,0.903,0.951,0.125,0.35,5.992192399513341,39.73114048105207,0.42177504450846887,0.4399699105593985,bf11f3c7,493.6,3.0,30.5
0.297,0.302,U10,VT8020,11.410380576351054,7.968805806726399,WPG,CPG,0.903,0.951,0.125,0.35,6.0212072505658725,39.73114048105207,0.42177504450846887,0.4399699105593985,bf11f3c7,493.6,3.0,30.5
0.297,0.302,U10,VT8020,11.410380576351054,7.968805806726399,WPG,CPG,0.903,0.951,0.125,0.35,6.449267326512313,39.73114048105207,0.42177504450846887,0.4399699105593985,bf11f3c7,493.6,3.0,30.5
0.297,0.302,U10,VT8020,11.410380576351054,7.968805806726399,WPG,CPG,0.903,0.951,0.125,0.35,6.819010925755678,39.73114048105207,0.42177504450846887,0.4399699105593985,bf11f3c7,493.6,3.0,30.5
0.297,0.302,MN8014,MN8014,11.628388366650281,10.560340226242927,WPG,CPG,0.913,0.951,0.125,0.35,2.3887972901354475,48.665848406854536,0.6895426385444615,0.16937247479410183,e501c725,622.0,3.6,33.8
0.297,0.302,MN8014,MN8014,11.628388366650281,10.560340226242927,WPG,CPG,0.913,0.951,0.125,0.35,2.265695140485927,48.665848406854536,0.6895426385444615,0.16937247479410183,e501c725,622.0,3.6,33.8
0.297,0.302,MN8014,MN8014,11.628388366650281,10.560340226242927,WPG,CPG,0.913,0.951,0.125,0.35,2.3104005428624412,48.665848406854536,0.6895426385444615,0.16937247479410183,e501c725,622.0,3.6,33.8
0.297,0.302,MN8014,MN8014,11.628388366650281,10.560340226242927,WPG,CPG,0.913,0.951,0.125,0.35,2.473407198505651,48.665848406854536,0.6895426385444615,0.16937247479410183,e501c725,622.0,3.6,33.8
0.297,0.302,MN8014,MN8014,11.628388366650281,10.560340226242927,WPG,CPG,0.913,0.951,0.125,0.35,2.5973158442882074,48.665848406854536,0.6895426385444615,0.16937247479410183,e501c725,622.0,3.6,33.8
0.297,0.302,U10,VT8020,4.1658279650233165,8.124324057477548,CPG,CPG,0.962,0.959,0.125,0.35,19.521283252384094,100.1862521019193,0.15461709978024157,1.4986176477516067,698f2744,571.1,3.9,32.9
0.297,0.302,U10,VT8020,4.1658279650233165,8.124324057477548,CPG,CPG,0.962,0.959,0.125,0.35,18.2523644121529,100.1862521019193,0.15461709978024157,1.4986176477516067,698f2744,571.1,3.9,32.9
0.297,0.302,U10,VT8020,4.1658279650233165,8.124324057477548,CPG,CPG,0.962,0.959,0.125,0.35,18.997823849324355,100.1862521019193,0.15461709978024157,1.4986176477516067,698f2744,571.1,3.9,32.9
0.297,0.302,U10,VT8020,4.1658279650233165,8.124324057477548,CPG,CPG,0.962,0.959,0.125,0.35,20.54808105405412,100.1862521019193,0.15461709978024157,1.4986176477516067,698f2744,571.1,3.9,32.9
0.297,0.302,U10,VT8020,4.1658279650233165,8.124324057477548,CPG,CPG,0.962,0.959,0.125,0.35,22.255473864275842,100.1862521019193,0.15461709978024157,1.4986176477516067,698f2744,571.1,3.9,32.9
0.297,0.302,U10,VT8020,6.666965804551266,4.850266060065909,CPG,CPG,0.946,0.959,0.125,0.35,4.62084584617192,38.65368975199325,0.3192046904351635,0.4071624198285403,6896fa20,501.3,4.2,21.8
0.297,0.302,U10,VT8020,6.666965804551266,4.850266060065909,CPG,CPG,0.946,0.959,0.125,0.35,4.42955808801344,38.65368975199325,0.3192046904351635,0.4071624198285403,6896fa20,501.3,4.2,21.8
0.297,0.302,U10,VT8020,6.666965804551266,4.850266060065909,CPG,CPG,0.946,0.959,0.125,0.35,4.607916479733755,38.65368975199325,0.3192046904351635,0.4071624198285403,6896fa20,501.3,4.2,21.8
0.297,0.302,U10,VT8020,6.666965804551266,4.850266060065909,CPG,CPG,0.946,0.959,0.125,0.35,4.990350939726211,38.65368975199325,0.3192046904351635,0.4071624198285403,6896fa20,501.3,4.2,21.8
0.297,0.302,U10,VT8020,6.666965804551266,4.850266060065909,CPG,CPG,0.946,0.959,0.125,0.35,5.37099939028974,38.65368975199325,0.3192046904351635,0.4071624198285403,6896fa20,501.3,4.2,21.8
0.297,0.302,U10,MN8014,7.170669416252192,10.644563569654904,CPG,CPG,0.942,0.951,0.125,0.35,21.94955801839529,51.6884889348112,0.25049362859238933,1.026368371361211,543b42b1,515.0,4.8,29.7
0.297,0.302,U10,MN8014,7.170669416252192,10.644563569654904,CPG,CPG,0.942,0.951,0.125,0.35,20.58500519047575,51.6884889348112,0.25049362859238933,1.026368371361211,543b42b1,515.0,4.8,29.7
0.297,0.302,U10,MN8014,7.170669416252192,10.644563569654904,CPG,CPG,0.942,0.951,0.125,0.35,20.651761390985996,51.6884889348112,0.25049362859238933,1.026368371361211,543b42b1,515.0,4.8,29.7
0.297,0.302,U10,MN8014,7.170669416252192,10.644563569654904,CPG,CPG,0.942,0.951,0.125,0.35,20.50821998596459,51.6884889348112,0.25049362859238933,1.026368371361211,543b42b1,515.0,4.8,29.7
0.297,0.302,U10,MN8014,7.170669416252192,10.644563569654904,CPG,CPG,0.942,0.951,0.125,0.35,20.620699565416846,51.6884889348112,0.25049362859238933,1.026368371361211,543b42b1,515.0,4.8,29.7
0.297,0.302,U10,MN8014,14.566881846153533,5.11387645252754,WPG,SSPG,0.891,0.943,0.125,0.35,19.2650624099215,45.42417252108672,0.2834104208328201,0.9555540844673298,5ec5b331,614.6,2.5,35.0
0.297,0.302,U10,MN8014,14.566881846153533,5.11387645252754,WPG,SSPG,0.891,0.943,0.125,0.35,18.154938932314092,45.42417252108672,0.2834104208328201,0.9555540844673298,5ec5b331,614.6,2.5,35.0
0.297,0.302,U10,MN8014,14.566881846153533,5.11387645252754,WPG,SSPG,0.891,0.943,0.125,0.35,18.30945293310397,45.42417252108672,0.2834104208328201,0.9555540844673298,5ec5b331,614.6,2.5,35.0
