thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,best_index,best_cost,ac1,ac2,ac3
0.297,0.302,U12,MN8014,8.152701846650467,4.401427705193963,CPG,SSPG,0.125,0.35,1,23.422958734720922,530.5,4.6,32.4
0.297,0.302,U12,MN8014,4.215932417924416,8.560004696664901,CPG,CPG,0.125,0.35,2,14.120646412995344,410.3,6.5,30.9
0.297,0.302,U12,MN8014,4.521973090995295,9.000746358142065,CPG,CPG,0.125,0.35,7,15.463329958486442,461.4,5.5,31.9
0.297,0.302,U12,MN8014,4.43955621144992,9.037444448730021,SSPG,CPG,0.125,0.35,0,14.980257678501392,543.1,5.9,26.9
0.297,0.302,U12,MN8014,5.8186051656686395,6.57136152124549,SSPG,CPG,0.125,0.35,2,14.293966132495541,498.7,6.5,31.6
0.297,0.302,U12,VT8020,5.554385621776991,8.1160782070589,SSPG,CPG,0.125,0.35,5,15.529339397591299,430.4,5.6,31.6
0.297,0.302,U10,MN8014,6.660954858832719,4.466309410945632,CPG,SSPG,0.125,0.35,0,10.690827074861685,433.4,5.5,37.2
0.297,0.302,U10,VT8020,5.738614044278716,6.552802458774265,SSPG,CPG,0.125,0.35,4,14.089178054168256,227.6,6.0,30.0
0.297,0.302,U10,MN8014,6.812537831678588,10.174233029967462,CPG,CPG,0.125,0.35,5,16.014689566547084,426.0,6.6,30.8
0.297,0.302,U10,VT8020,4.180388511945066,4.608035994759801,CPG,SSPG,0.125,0.35,0,12.449293394814763,347.1,7.3,32.4
0.297,0.302,U10,MN8014,4.210647204803644,4.03215486812618,CPG,SSPG,0.125,0.35,5,12.467300067421618,331.5,6.0,35.5
0.297,0.302,U10,MN8014,4.13826026566255,7.410067939750087,CPG,CPG,0.125,0.35,7,12.375913017540064,247.9,6.5,37.0
0.297,0.302,U10,MN8014,5.7770748299108465,4.070096218194985,SSPG,SSPG,0.125,0.35,3,10.103769084411189,314.8,8.2,39.6
0.297,0.302,U10,MN8014,6.53602813400773,4.144484230269512,CPG,SSPG,0.125,0.35,2,10.025681582974807,260.8,6.5,40.9
0.297,0.302,U10,MN8014,4.701343176455528,4.029958808144174,CPG,SSPG,0.125,0.35,0,11.937068663105178,357.0,7.3,37.8
0.297,0.302,U10,MN8014,7.5887731289735605,5.177889356444949,CPG,SSPG,0.125,0.35,3,12.491071879123627,300.1,6.8,38.6
0.297,0.302,U10,MN8014,6.230426520719241,4.548572345617648,CPG,SSPG,0.125,0.35,1,10.368474649855504,305.8,6.7,36.7
0.297,0.302,U10,MN8014,6.121770212597985,4.452699031969513,SSPG,SSPG,0.125,0.35,6,10.142987349185322,200.2,6.7,39.4
0.297,0.302,U10,MN8014,6.342302336346662,4.042805225204832,SSPG,SSPG,0.125,0.35,4,9.714119451776352,120.2,6.8,40.1
0.297,0.302,U10,MN8014,4.786049544800218,4.58230272432622,SSPG,SSPG,0.125,0.35,0,12.754401390225606,170.7,6.6,40.1
0.297,0.302,U10,MN8014,4.107433061359657,5.698102521335964,CPG,SSPG,0.125,0.35,5,12.00619062073543,62.0,7.1,43.3
0.297,0.302,U10,MN8014,4.027767337617966,10.178837683208116,CPG,CPG,0.125,0.35,3,8.422414224728168,50.2,6.5,42.4
0.297,0.302,U10,MN8014,4.002338207987074,9.280085865476703,CPG,CPG,0.125,0.35,2,10.700639132931459,59.4,5.4,40.1
0.297,0.302,U8,MN8014,6.625097512070431,14.722572448335264,CPG,WPG,0.125,0.35,2,9.709437538827839,52.0,6.3,38.2
0.297,0.302,U10,U12,6.5502598653278605,23.77286425391563,CPG,WPG,0.125,0.35,3,6.651763377113477,52.4,8.0,45.4
0.297,0.302,U8,MN8014,5.170224093031667,22.088891725137195,SSPG,WPG,0.125,0.35,7,13.138525677523862,126.5,7.9,44.7
0.297,0.302,U10,U12,12.14988214797738,18.032775956352165,WPG,WPG,0.125,0.35,2,0.47115078954978146,50.0,6.5,35.7
0.297,0.302,U8,MN8014,10.865356661863368,8.55667275158502,CPG,CPG,0.125,0.35,3,9.160090305020429,52.8,6.7,28.9
0.297,0.302,U8,MN8014,5.845546676138479,8.167556945986487,CPG,CPG,0.125,0.35,0,10.335267467179076,50.8,7.2,26.1
