thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,best_index,best_cost,ac1,ac2,ac3
0.297,0.302,U12,MN8014,17.475258804401573,9.513486179660788,WPG,CPG,0.125,0.35,5,-36.64068373633066,698.3,4.7,28.1
0.297,0.302,U12,MN8014,18.77051808088494,17.494794886130595,WPG,WPG,0.125,0.35,3,-37.91561333200107,540.1,5.6,34.6
0.297,0.302,U12,MN8014,19.80004842628586,18.526194534861123,WPG,WPG,0.125,0.35,5,-39.402977428333045,601.1,4.1,36.0
0.297,0.302,U12,MN8014,26.498161573269048,13.980983350900654,WPG,WPG,0.125,0.35,5,-50.58061701552876,813.6,6.0,28.4
0.297,0.302,MN8014,MN8014,27.689666921763564,4.668011527309107,WPG,CPG,0.125,0.35,7,-62.68205261540612,786.9,5.5,26.2
0.297,0.302,MN8014,MN8014,32.00989245266986,5.741862794549793,WPG,SSPG,0.125,0.35,3,-71.25577026636066,943.7,5.3,23.4
0.297,0.302,U12,U12,38.992936464797864,4.105826835158455,WPG,SSPG,0.125,0.35,6,-63.88494327019082,1000.0,5.2,23.1
0.297,0.302,U12,MN8014,22.948000442113365,6.326551135020942,WPG,SSPG,0.125,0.35,2,-71.6804333628231,786.1,4.8,21.3
0.297,0.302,U12,MN8014,35.128707268160724,8.901406688919275,WPG,CPG,0.125,0.35,5,-84.26817737434983,986.3,4.8,21.9
0.297,0.302,MN8014,MN8014,38.74246366287055,4.5000803400603555,WPG,SSPG,0.125,0.35,1,-142.80994964050814,895.1,6.2,17.1
0.297,0.302,MN8014,MN8014,38.191028788420326,6.4316944575553014,WPG,CPG,0.125,0.35,0,-64.74646227465522,993.2,6.3,15.6
0.297,0.302,U12,MN8014,35.7256528840817,5.5596746472807235,WPG,SSPG,0.125,0.35,1,-140.59974757556733,960.0,6.5,15.1
0.297,0.302,MN8014,MN8014,34.807115603702826,4.047576105592148,WPG,SSPG,0.125,0.35,5,-97.70584174348227,1000.0,6.3,15.2
0.297,0.302,MN8014,MN8014,40.820602901120616,4.968116812819321,WPG,SSPG,0.125,0.35,0,-149.02799954229502,996.4,6.8,12.1
0.297,0.302,U12,MN8014,44.27959235177387,6.294393792709744,WPG,SSPG,0.125,0.35,3,-63.09709998824218,989.6,6.6,13.0
0.297,0.302,U12,VT8020,31.889049951290563,6.738973956280531,WPG,CPG,0.125,0.35,5,-104.60983757515524,971.1,8.4,14.3
0.297,0.302,U12,MN8014,40.12408875711009,10.325619354389989,WPG,CPG,0.125,0.35,5,-90.6906799465074,999.7,7.4,12.7
0.297,0.302,MN8014,MN8014,50.71201676899216,4.952129580523177,WPG,SSPG,0.125,0.35,4,-115.39657746995954,813.6,9.4,12.3
0.297,0.302,MN8014,MN8014,47.65394434234083,5.1924879315330035,WPG,SSPG,0.125,0.35,0,-129.45215101880228,944.8,6.1,10.0
0.297,0.302,U12,MN8014,39.313828316147955,7.14176501249279,WPG,CPG,0.125,0.35,4,-90.68173015397109,914.3,7.6,17.5
0.297,0.302,MN8014,U12,46.12305260231391,4.033903365200715,WPG,CPG,0.125,0.35,7,-68.262679236593,870.4,5.6,13.6
0.297,0.302,MN8014,U12,43.33519043632468,4.235933059056146,WPG,CPG,0.125,0.35,0,-75.4877914792629,935.2,4.9,12.6
0.297,0.302,U12,MN8014,37.67536983255117,5.694667363726072,WPG,SSPG,0.125,0.35,3,-88.89285244081121,985.2,7.4,10.3
0.297,0.302,U12,U12,35.25683874651537,4.926852069875185,WPG,CPG,0.125,0.35,3,-88.92604292062336,994.3,5.6,11.0
0.297,0.302,U12,MN8014,39.343788071510595,6.015261769280148,WPG,SSPG,0.125,0.35,7,-108.9358200819444,998.9,5.6,10.9
0.297,0.302,U12,U12,39.011101725005354,4.013279915239668,WPG,CPG,0.125,0.35,5,-122.84034100641911,999.0,5.4,10.1
0.297,0.302,MN8014,U12,39.239103003771916,4.050228681367089,WPG,SSPG,0.125,0.35,5,-79.30133748105209,980.9,4.8,10.1
0.297,0.302,MN8014,MN8014,45.519621844277154,7.0117694339239165,WPG,SSPG,0.125,0.35,7,-98.71490390452267,993.0,5.2,10.5
0.297,0.302,MN8014,MN8014,46.606220726881276,7.2452082124742345,WPG,SSPG,0.125,0.35,4,-83.77130356871322,954.9,6.3,13.7
0.297,0.302,MN8014,MN8014,45.012390910922775,5.708639154806367,WPG,SSPG,0.125,0.35,6,-141.66910660139143,931.2,5.6,12.7
0.297,0.302,MN8014,MN8014,48.7851133756338,7.733362933170696,WPG,CPG,0.125,0.35,7,-93.62431034527071,911.3,5.6,12.2
0.297,0.302,MN8014,MN8014,52.83161271899635,7.4899329247475706,WPG,CPG,0.125,0.35,3,-96.41607079706397,866.0,5.9,11.1
0.297,0.302,MN8014,U12,48.685193201229545,4.204892096960918,WPG,CPG,0.125,0.35,1,-81.07419499563262,886.7,5.4,10.1
0.297,0.302,MN8014,U12,46.87002867877702,4.609762646612058,WPG,SSPG,0.125,0.35,3,-78.7580499774597,961.8,4.6,10.1
0.297,0.302,MN8014,U12,43.07311700397732,4.0264160467318,WPG,CPG,0.125,0.35,1,-86.67566546380837,942.0,5.5,10.9
0.297,0.302,MN8014,U12,48.03145784203001,4.134355951731683,WPG,SSPG,0.125,0.35,6,-81.87181903947132,876.2,5.1,11.3
0.297,0.302,MN8014,U12,49.51190846412425,4.115067735708017,WPG,SSPG,0.125,0.35,0,-98.83960187207947,890.8,5.1,10.0
0.297,0.302,MN8014,U12,47.95014485623453,4.361917221625573,WPG,SSPG,0.125,0.35,3,-83.27110667734138,905.5,5.3,10.7
