thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,best_index,best_cost,ac1,ac2,ac3
0.297,0.302,U12,MN8014,8.152701846650467,4.401427705193963,CPG,SSPG,0.125,0.35,1,32.42639982855632,530.5,4.6,32.4
0.297,0.302,U12,MN8014,5.8524052398764885,6.490593425139377,SSPG,CPG,0.125,0.35,5,20.54454804388822,578.9,5.4,34.4
0.297,0.302,U10,MN8014,6.561083867820157,4.1346378953158505,CPG,SSPG,0.125,0.35,4,12.297305588221914,518.6,6.1,30.3
0.297,0.302,U10,MN8014,5.975478374870645,5.820805701621137,SSPG,SSPG,0.125,0.35,5,20.146275365416855,415.6,7.8,23.5
0.297,0.302,U10,MN8014,4.070364255120801,7.396548581245496,CPG,CPG,0.125,0.35,3,17.56590225587515,285.9,7.1,21.7
0.297,0.302,U10,VT8020,4.24770663061575,4.234506873494353,CPG,CPG,0.125,0.35,2,14.752940308978348,388.0,8.2,23.0
0.297,0.302,U8,MN8014,8.355716538513962,4.039857450442292,CPG,SSPG,0.125,0.35,5,14.77862202213172,241.3,10.0,22.8
0.297,0.302,U10,MN8014,8.28642322237995,5.627693972399002,CPG,SSPG,0.125,0.35,5,16.518906918458782,401.1,8.6,30.3
0.297,0.302,MN8014,MN8014,4.0503052790697405,4.091755906383429,SSPG,SSPG,0.125,0.35,6,11.953320255231523,329.0,8.0,14.4
0.297,0.302,U10,VT8020,4.201223255818855,4.171238994487401,CPG,CPG,0.125,0.35,6,14.32559924679101,463.0,8.3,25.4
0.297,0.302,U12,MAD_M6C12,6.6197198013165455,4.543679489964003,SSPG,CPG,0.125,0.35,4,11.706885200319041,346.8,8.3,26.5
0.297,0.302,U12,MAD_M6C12,4.366327040100078,9.695572494403223,SSPG,CPG,0.125,0.35,7,23.02365796749057,363.9,8.8,28.3
0.297,0.302,U10,MAD_M6C12,5.07155451903305,11.591763269040408,CPG,WPG,0.125,0.35,0,19.616480777593466,483.7,7.3,32.6
0.297,0.302,U10,MAD_M6C12,4.8731101204225515,6.829623014927066,CPG,CPG,0.125,0.35,1,15.986438871795574,481.1,7.4,27.1
0.297,0.302,U10,MAD_M6C12,5.514727361520855,4.76515432917007,SSPG,SSPG,0.125,0.35,7,13.435683718106,317.2,7.8,18.6
0.297,0.302,U12,MAD_M6C12,6.047634708923211,4.0535953731469565,SSPG,CPG,0.125,0.35,7,21.759827076547065,399.4,8.1,22.5
0.297,0.302,U12,MAD_M6C12,7.00904866873525,4.326467736839759,SSPG,CPG,0.125,0.35,4,7.281764624552278,276.6,8.1,26.4
0.297,0.302,U12,MAD_M6C12,4.007943049904596,13.15440631940686,CPG,WPG,0.125,0.35,3,17.8744727182311,381.7,7.7,25.6
0.297,0.302,U10,MAD_M6C12,4.055254872736458,5.7188104462712905,CPG,SSPG,0.125,0.35,1,15.633730184820608,299.6,7.0,29.2
0.297,0.302,U10,MAD_M6C12,4.7705830879185855,6.051061103908804,SSPG,SSPG,0.125,0.35,7,13.898271308728049,315.7,8.3,23.4
0.297,0.302,U10,MAD_M6C12,4.136731845601667,4.780647893297514,CPG,SSPG,0.125,0.35,1,10.304459458219409,334.4,8.3,27.2
0.297,0.302,U10,MAD_M6C12,4.004598389252103,5.007145739443114,CPG,SSPG,0.125,0.35,6,10.055244633595828,352.3,8.9,22.1
0.297,0.302,U8,MAD_M6C12,4.533165113869029,4.0449339594718055,CPG,CPG,0.125,0.35,2,9.76299407380743,370.6,8.3,28.9
0.297,0.302,U8,MAD_M6C12,4.231355989759826,5.124809083446171,CPG,CPG,0.125,0.35,0,12.399564134051253,426.2,8.6,25.2
0.297,0.302,U8,MAD_M6C12,4.4471127732902165,7.911733422054807,CPG,CPG,0.125,0.35,3,12.343219578109625,195.0,8.9,22.2
0.297,0.302,U8,MAD_M6C12,8.118642553658248,7.90842018387281,CPG,CPG,0.125,0.35,7,10.62889523343501,275.0,9.2,22.6
0.297,0.302,U8,MAD_M6C12,4.65127128877005,4.3657569128790685,CPG,SSPG,0.125,0.35,7,11.463344651843222,357.7,8.7,28.0
0.297,0.302,U8,MAD_M6C12,5.912912876039041,4.366175641154659,SSPG,SSPG,0.125,0.35,4,9.322270787379509,400.4,8.5,28.1
0.297,0.302,U8,MAD_M6C12,5.6857148477951895,4.408876602345017,SSPG,SSPG,0.125,0.35,0,8.818335190844763,422.1,7.6,28.3
0.297,0.302,U8,MAD_M6C12,4.085799339024919,5.30345860424904,CPG,CPG,0.125,0.35,7,10.501554861952552,440.6,8.2,29.5
0.297,0.302,U8,MAD_M6C12,4.455534905476419,5.66462721848787,CPG,SSPG,0.125,0.35,0,8.801674035149315,438.6,7.9,31.2
0.297,0.302,U8,MAD_M6C12,4.282540974678422,4.34400211870076,CPG,CPG,0.125,0.35,3,0.7295103486817405,384.6,8.4,26.4
0.297,0.302,U8,MAD_M6C12,4.417319046331268,4.0459726967713445,CPG,CPG,0.125,0.35,6,2.8991746031792003,422.7,7.5,29.6
0.297,0.302,U8,MAD_M6C12,4.352024302249504,4.276688849496172,CPG,CPG,0.125,0.35,5,0.21884897021127833,394.5,8.1,29.8
0.297,0.302,U8,MAD_M6C12,4.504195910196035,4.253792522646645,CPG,CPG,0.125,0.35,5,2.4877248179545575,475.7,7.7,30.6
0.297,0.302,U8,MAD_M6C12,4.401689693773792,4.3445311242488485,CPG,CPG,0.125,0.35,0,0.0010684653328706705,443.9,7.9,27.3
0.297,0.302,U8,MAD_M6C12,4.341376067949982,4.217658274469331,CPG,CPG,0.125,0.35,7,0.9619401348225531,489.3,7.4,30.5
0.297,0.302,U8,MAD_M6C12,4.147345322382102,4.391030912550825,CPG,SSPG,0.125,0.35,6,2.557824755411923,409.6,8.0,28.3
0.297,0.302,U8,MAD_M6C12,4.137141413943965,4.390072948491001,CPG,SSPG,0.125,0.35,1,2.5965366674853665,394.7,8.1,27.9
0.297,0.302,U8,MAD_M6C12,4.063799792656836,4.570450659776445,CPG,SSPG,0.125,0.35,4,10.23388359058452,408.1,8.1,27.5
0.297,0.302,U8,MAD_M6C12,4.115677290321101,4.437253506945404,CPG,SSPG,0.125,0.35,5,3.2723488839278847,421.8,7.7,29.2
