Thigh,Calf,Hip motor,Knee motor,Hip gear ratio,Knee gear ratio,Gearbox hip,Gearbox knee,efficiency_hip,efficiency_knee,ik_height,best_distance,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.2261447077515639,0.245902449300546,U12,U12,6.125326695609315,16.44798308971928,SSPG,WPG,0.955,0.929,0.33923502394074034,0.037140514044599976,45.60497203406863,0.9794796646663351,0.043536543139898486,38b1ca6a,3.776839426888689,726.5,3.5,32.6
0.2261447077515639,0.245902449300546,U12,U12,6.125326695609315,16.44798308971928,SSPG,WPG,0.955,0.929,0.33923502394074034,0.031295410533870395,45.60497203406863,0.9794796646663351,0.043536543139898486,38b1ca6a,3.776839426888689,726.5,3.5,32.6
0.2261447077515639,0.245902449300546,U12,U12,6.125326695609315,16.44798308971928,SSPG,WPG,0.955,0.929,0.33923502394074034,0.025832145204235265,45.60497203406863,0.9794796646663351,0.043536543139898486,38b1ca6a,3.776839426888689,726.5,3.5,32.6
0.2261447077515639,0.245902449300546,U12,U12,6.125326695609315,16.44798308971928,SSPG,WPG,0.955,0.929,0.33923502394074034,0.02995793825993402,45.60497203406863,0.9794796646663351,0.043536543139898486,38b1ca6a,3.776839426888689,726.5,3.5,32.6
0.2261447077515639,0.245902449300546,U12,U12,6.125326695609315,16.44798308971928,SSPG,WPG,0.955,0.929,0.33923502394074034,0.030275926594171675,45.60497203406863,0.9794796646663351,0.043536543139898486,38b1ca6a,3.776839426888689,726.5,3.5,32.6
0.2438829395766674,0.2404453238811746,U12,MN8014,17.235175824107223,16.380512093913207,WPG,WPG,0.908,0.884,0.35302217588419327,0.0014931315607787478,33.86386747074504,0.7586032834236731,0.001867631225836378,b488a192,3.3527693850094487,597.0,4.7,29.6
0.2438829395766674,0.2404453238811746,U12,MN8014,17.235175824107223,16.380512093913207,WPG,WPG,0.908,0.884,0.35302217588419327,0.0013648081226019198,33.86386747074504,0.7586032834236731,0.001867631225836378,b488a192,3.3527693850094487,597.0,4.7,29.6
0.2438829395766674,0.2404453238811746,U12,MN8014,17.235175824107223,16.380512093913207,WPG,WPG,0.908,0.884,0.35302217588419327,0.001426505622690755,33.86386747074504,0.7586032834236731,0.001867631225836378,b488a192,3.3527693850094487,597.0,4.7,29.6
0.2438829395766674,0.2404453238811746,U12,MN8014,17.235175824107223,16.380512093913207,WPG,WPG,0.908,0.884,0.35302217588419327,0.0009413031886721792,33.86386747074504,0.7586032834236731,0.001867631225836378,b488a192,3.3527693850094487,597.0,4.7,29.6
0.2438829395766674,0.2404453238811746,U12,MN8014,17.235175824107223,16.380512093913207,WPG,WPG,0.908,0.884,0.35302217588419327,0.0012089663938109408,33.86386747074504,0.7586032834236731,0.001867631225836378,b488a192,3.3527693850094487,597.0,4.7,29.6
0.21244518232105475,0.28077527678418,U12,U12,4.0850845232530935,14.887012487185734,SSPG,WPG,0.964,0.895,0.40464148856967563,0.009641333186223098,20.68250755851319,0.4883340282800096,0.01617091371053748,0c9402b0,1.777174309061644,530.8,4.4,29.0
0.21244518232105475,0.28077527678418,U12,U12,4.0850845232530935,14.887012487185734,SSPG,WPG,0.964,0.895,0.40464148856967563,0.013283914514547851,20.68250755851319,0.4883340282800096,0.01617091371053748,0c9402b0,1.777174309061644,530.8,4.4,29.0
0.21244518232105475,0.28077527678418,U12,U12,4.0850845232530935,14.887012487185734,SSPG,WPG,0.964,0.895,0.40464148856967563,0.011324042802629554,20.68250755851319,0.4883340282800096,0.01617091371053748,0c9402b0,1.777174309061644,530.8,4.4,29.0
0.21244518232105475,0.28077527678418,U12,U12,4.0850845232530935,14.887012487185734,SSPG,WPG,0.964,0.895,0.40464148856967563,0.009346711248325803,20.68250755851319,0.4883340282800096,0.01617091371053748,0c9402b0,1.777174309061644,530.8,4.4,29.0
0.21244518232105475,0.28077527678418,U12,U12,4.0850845232530935,14.887012487185734,SSPG,WPG,0.964,0.895,0.40464148856967563,0.010374580365120461,20.68250755851319,0.4883340282800096,0.01617091371053748,0c9402b0,1.777174309061644,530.8,4.4,29.0
0.2303878422956276,0.23286285122014852,U12,MN8014,13.989658857133449,10.33121769840853,CPG,CPG,0.938,0.954,0.32384336293726756,0.0026524766323445703,34.408148108407815,0.7645450915761798,0.004654384078843656,f9dbc4ac,3.357035897421595,515.5,5.0,29.6
0.2303878422956276,0.23286285122014852,U12,MN8014,13.989658857133449,10.33121769840853,CPG,CPG,0.938,0.954,0.32384336293726756,0.003151056616393528,34.408148108407815,0.7645450915761798,0.004654384078843656,f9dbc4ac,3.357035897421595,515.5,5.0,29.6
0.2303878422956276,0.23286285122014852,U12,MN8014,13.989658857133449,10.33121769840853,CPG,CPG,0.938,0.954,0.32384336293726756,0.0030729926410302875,34.408148108407815,0.7645450915761798,0.004654384078843656,f9dbc4ac,3.357035897421595,515.5,5.0,29.6
0.2303878422956276,0.23286285122014852,U12,MN8014,13.989658857133449,10.33121769840853,CPG,CPG,0.938,0.954,0.32384336293726756,0.003143830022879162,34.408148108407815,0.7645450915761798,0.004654384078843656,f9dbc4ac,3.357035897421595,515.5,5.0,29.6
0.2303878422956276,0.23286285122014852,U12,MN8014,13.989658857133449,10.33121769840853,CPG,CPG,0.938,0.954,0.32384336293726756,0.0030708695769597516,34.408148108407815,0.7645450915761798,0.004654384078843656,f9dbc4ac,3.357035897421595,515.5,5.0,29.6
0.2412859216194302,0.26944368341175745,U12,MN8014,10.071448359741185,16.658939829815846,WPG,WPG,0.942,0.879,0.34277859351837414,0.025006582656518703,37.90943564106761,0.8640156299898993,0.04590361284865623,1e438018,2.9646785328309484,543.0,2.1,33.2
0.2412859216194302,0.26944368341175745,U12,MN8014,10.071448359741185,16.658939829815846,WPG,WPG,0.942,0.879,0.34277859351837414,0.021844415455646946,37.90943564106761,0.8640156299898993,0.04590361284865623,1e438018,2.9646785328309484,543.0,2.1,33.2
0.2412859216194302,0.26944368341175745,U12,MN8014,10.071448359741185,16.658939829815846,WPG,WPG,0.942,0.879,0.34277859351837414,0.03112628771329418,37.90943564106761,0.8640156299898993,0.04590361284865623,1e438018,2.9646785328309484,543.0,2.1,33.2
0.2412859216194302,0.26944368341175745,U12,MN8014,10.071448359741185,16.658939829815846,WPG,WPG,0.942,0.879,0.34277859351837414,0.024769507909683186,37.90943564106761,0.8640156299898993,0.04590361284865623,1e438018,2.9646785328309484,543.0,2.1,33.2
0.2412859216194302,0.26944368341175745,U12,MN8014,10.071448359741185,16.658939829815846,WPG,WPG,0.942,0.879,0.34277859351837414,0.034733439467159684,37.90943564106761,0.8640156299898993,0.04590361284865623,1e438018,2.9646785328309484,543.0,2.1,33.2
0.25882454973770086,0.24338256387502033,U12,MN8014,18.862115805670513,5.227709385874933,WPG,SSPG,0.887,0.96,0.42292386484523564,0.026655127882236798,13.12434352443595,0.29274199063359874,0.04613126764352259,b121b464,0.48207153486018794,493.8,5.2,28.7
0.25882454973770086,0.24338256387502033,U12,MN8014,18.862115805670513,5.227709385874933,WPG,SSPG,0.887,0.96,0.42292386484523564,0.028404279537873566,13.12434352443595,0.29274199063359874,0.04613126764352259,b121b464,0.48207153486018794,493.8,5.2,28.7
0.25882454973770086,0.24338256387502033,U12,MN8014,18.862115805670513,5.227709385874933,WPG,SSPG,0.887,0.96,0.42292386484523564,0.02339293549639871,13.12434352443595,0.29274199063359874,0.04613126764352259,b121b464,0.48207153486018794,493.8,5.2,28.7
0.25882454973770086,0.24338256387502033,U12,MN8014,18.862115805670513,5.227709385874933,WPG,SSPG,0.887,0.96,0.42292386484523564,0.02584387034002091,13.12434352443595,0.29274199063359874,0.04613126764352259,b121b464,0.48207153486018794,493.8,5.2,28.7
0.25882454973770086,0.24338256387502033,U12,MN8014,18.862115805670513,5.227709385874933,WPG,SSPG,0.887,0.96,0.42292386484523564,0.028741573527415642,13.12434352443595,0.29274199063359874,0.04613126764352259,b121b464,0.48207153486018794,493.8,5.2,28.7
0.2658610663892394,0.2373685042468348,U12,MN8014,11.395653778871814,11.106929717231395,CPG,CPG,0.955,0.941,0.34981415088694534,0.020197286912651827,46.16470324120386,0.8979506489650835,0.03203564113286201,0be47673,4.039828783728869,676.8,4.9,36.2
0.2658610663892394,0.2373685042468348,U12,MN8014,11.395653778871814,11.106929717231395,CPG,CPG,0.955,0.941,0.34981415088694534,0.018200407163624827,46.16470324120386,0.8979506489650835,0.03203564113286201,0be47673,4.039828783728869,676.8,4.9,36.2
0.2658610663892394,0.2373685042468348,U12,MN8014,11.395653778871814,11.106929717231395,CPG,CPG,0.955,0.941,0.34981415088694534,0.016815027209838747,46.16470324120386,0.8979506489650835,0.03203564113286201,0be47673,4.039828783728869,676.8,4.9,36.2
0.2658610663892394,0.2373685042468348,U12,MN8014,11.395653778871814,11.106929717231395,CPG,CPG,0.955,0.941,0.34981415088694534,0.013849109477341458,46.16470324120386,0.8979506489650835,0.03203564113286201,0be47673,4.039828783728869,676.8,4.9,36.2
0.2658610663892394,0.2373685042468348,U12,MN8014,11.395653778871814,11.106929717231395,CPG,CPG,0.955,0.941,0.34981415088694534,0.02208778118591134,46.16470324120386,0.8979506489650835,0.03203564113286201,0be47673,4.039828783728869,676.8,4.9,36.2
0.2782679603584357,0.25442510458248757,U12,MN8014,16.452508024788006,9.399863681165266,WPG,CPG,0.877,0.951,0.3109879695410554,0.05359042635396138,37.6537921201448,0.810153735961094,0.11295181920708298,ac483a95,1.732246466286985,764.7,5.7,30.5
0.2782679603584357,0.25442510458248757,U12,MN8014,16.452508024788006,9.399863681165266,WPG,CPG,0.877,0.951,0.3109879695410554,0.06261140495390785,37.6537921201448,0.810153735961094,0.11295181920708298,ac483a95,1.732246466286985,764.7,5.7,30.5
0.2782679603584357,0.25442510458248757,U12,MN8014,16.452508024788006,9.399863681165266,WPG,CPG,0.877,0.951,0.3109879695410554,0.058269913538379875,37.6537921201448,0.810153735961094,0.11295181920708298,ac483a95,1.732246466286985,764.7,5.7,30.5
0.2782679603584357,0.25442510458248757,U12,MN8014,16.452508024788006,9.399863681165266,WPG,CPG,0.877,0.951,0.3109879695410554,0.04474616023387604,37.6537921201448,0.810153735961094,0.11295181920708298,ac483a95,1.732246466286985,764.7,5.7,30.5
0.2782679603584357,0.25442510458248757,U12,MN8014,16.452508024788006,9.399863681165266,WPG,CPG,0.877,0.951,0.3109879695410554,0.06944432683548607,37.6537921201448,0.810153735961094,0.11295181920708298,ac483a95,1.732246466286985,764.7,5.7,30.5
0.27694114989560603,0.2104546322966612,MN8014,MN8014,7.827381520597092,16.347792321127628,CPG,WPG,0.948,0.884,0.4152711485753893,0.855986309104948,18.083392183392938,0.9620617990713035,1.296840368643607,1a0a0edb,-21.53478741724563,542.5,4.6,29.3
0.27694114989560603,0.2104546322966612,MN8014,MN8014,7.827381520597092,16.347792321127628,CPG,WPG,0.948,0.884,0.4152711485753893,1.0209344528863193,18.083392183392938,0.9620617990713035,1.296840368643607,1a0a0edb,-21.53478741724563,542.5,4.6,29.3
0.27694114989560603,0.2104546322966612,MN8014,MN8014,7.827381520597092,16.347792321127628,CPG,WPG,0.948,0.884,0.4152711485753893,0.9528322147991244,18.083392183392938,0.9620617990713035,1.296840368643607,1a0a0edb,-21.53478741724563,542.5,4.6,29.3
0.27694114989560603,0.2104546322966612,MN8014,MN8014,7.827381520597092,16.347792321127628,CPG,WPG,0.948,0.884,0.4152711485753893,1.0244549901155184,18.083392183392938,0.9620617990713035,1.296840368643607,1a0a0edb,-21.53478741724563,542.5,4.6,29.3
0.27694114989560603,0.2104546322966612,MN8014,MN8014,7.827381520597092,16.347792321127628,CPG,WPG,0.948,0.884,0.4152711485753893,0.90463627989292,18.083392183392938,0.9620617990713035,1.296840368643607,1a0a0edb,-21.53478741724563,542.5,4.6,29.3
0.212150263736297,0.28419104814359564,U10,U12,10.165225763768877,13.939391233648703,CPG,WPG,0.952,0.897,0.38668151688635505,0.0036657355439226476,29.014991514973644,0.6973578554437585,0.005907494606125263,4ab90b3f,2.795164248587109,606.5,4.8,32.4
0.212150263736297,0.28419104814359564,U10,U12,10.165225763768877,13.939391233648703,CPG,WPG,0.952,0.897,0.38668151688635505,0.003606745854600702,29.014991514973644,0.6973578554437585,0.005907494606125263,4ab90b3f,2.795164248587109,606.5,4.8,32.4
0.212150263736297,0.28419104814359564,U10,U12,10.165225763768877,13.939391233648703,CPG,WPG,0.952,0.897,0.38668151688635505,0.004734739304044986,29.014991514973644,0.6973578554437585,0.005907494606125263,4ab90b3f,2.795164248587109,606.5,4.8,32.4
0.212150263736297,0.28419104814359564,U10,U12,10.165225763768877,13.939391233648703,CPG,WPG,0.952,0.897,0.38668151688635505,0.0046870164802319605,29.014991514973644,0.6973578554437585,0.005907494606125263,4ab90b3f,2.795164248587109,606.5,4.8,32.4
0.212150263736297,0.28419104814359564,U10,U12,10.165225763768877,13.939391233648703,CPG,WPG,0.952,0.897,0.38668151688635505,0.00434154296619776,29.014991514973644,0.6973578554437585,0.005907494606125263,4ab90b3f,2.795164248587109,606.5,4.8,32.4
0.2577969628325029,0.24807078951575467,U10,MN8014,8.403098909637194,17.9758938861615,CPG,WPG,0.948,0.879,0.41531214391603544,0.028330255712964332,21.201473381572132,0.5778123559062215,0.05357327772572435,02c76b36,1.1558283390941742,549.5,4.4,29.4
0.2577969628325029,0.24807078951575467,U10,MN8014,8.403098909637194,17.9758938861615,CPG,WPG,0.948,0.879,0.41531214391603544,0.035929291123188475,21.201473381572132,0.5778123559062215,0.05357327772572435,02c76b36,1.1558283390941742,549.5,4.4,29.4
0.2577969628325029,0.24807078951575467,U10,MN8014,8.403098909637194,17.9758938861615,CPG,WPG,0.948,0.879,0.41531214391603544,0.04002606617069299,21.201473381572132,0.5778123559062215,0.05357327772572435,02c76b36,1.1558283390941742,549.5,4.4,29.4
0.2577969628325029,0.24807078951575467,U10,MN8014,8.403098909637194,17.9758938861615,CPG,WPG,0.948,0.879,0.41531214391603544,0.036179230023825615,21.201473381572132,0.5778123559062215,0.05357327772572435,02c76b36,1.1558283390941742,549.5,4.4,29.4
0.2577969628325029,0.24807078951575467,U10,MN8014,8.403098909637194,17.9758938861615,CPG,WPG,0.948,0.879,0.41531214391603544,0.04226885217945723,21.201473381572132,0.5778123559062215,0.05357327772572435,02c76b36,1.1558283390941742,549.5,4.4,29.4
0.2631514935241102,0.23819600382008127,U12,MN8014,17.658661604275537,13.5840799268199,WPG,CPG,0.906,0.944,0.3662787355545355,0.008952307159553675,38.56657590954551,0.822799064986724,0.016237731874740095,e44b16bf,3.5643784172092285,609.3,5.4,31.5
0.2631514935241102,0.23819600382008127,U12,MN8014,17.658661604275537,13.5840799268199,WPG,CPG,0.906,0.944,0.3662787355545355,0.009351866034981402,38.56657590954551,0.822799064986724,0.016237731874740095,e44b16bf,3.5643784172092285,609.3,5.4,31.5
0.2631514935241102,0.23819600382008127,U12,MN8014,17.658661604275537,13.5840799268199,WPG,CPG,0.906,0.944,0.3662787355545355,0.010509300415698107,38.56657590954551,0.822799064986724,0.016237731874740095,e44b16bf,3.5643784172092285,609.3,5.4,31.5
0.2631514935241102,0.23819600382008127,U12,MN8014,17.658661604275537,13.5840799268199,WPG,CPG,0.906,0.944,0.3662787355545355,0.010052383482765128,38.56657590954551,0.822799064986724,0.016237731874740095,e44b16bf,3.5643784172092285,609.3,5.4,31.5
0.2631514935241102,0.23819600382008127,U12,MN8014,17.658661604275537,13.5840799268199,WPG,CPG,0.906,0.944,0.3662787355545355,0.012231752807605125,38.56657590954551,0.822799064986724,0.016237731874740095,e44b16bf,3.5643784172092285,609.3,5.4,31.5
0.28956751818647797,0.24184131832259753,U12,U12,13.685593165901201,12.249870249384557,WPG,WPG,0.925,0.911,0.439869789896405,0.018919971940778615,22.288863714248556,0.4494797328041541,0.03093390584473265,be96ad78,1.6720760662196672,536.7,5.2,35.1
0.28956751818647797,0.24184131832259753,U12,U12,13.685593165901201,12.249870249384557,WPG,WPG,0.925,0.911,0.439869789896405,0.0171097401406357,22.288863714248556,0.4494797328041541,0.03093390584473265,be96ad78,1.6720760662196672,536.7,5.2,35.1
0.28956751818647797,0.24184131832259753,U12,U12,13.685593165901201,12.249870249384557,WPG,WPG,0.925,0.911,0.439869789896405,0.0194476357683563,22.288863714248556,0.4494797328041541,0.03093390584473265,be96ad78,1.6720760662196672,536.7,5.2,35.1
0.28956751818647797,0.24184131832259753,U12,U12,13.685593165901201,12.249870249384557,WPG,WPG,0.925,0.911,0.439869789896405,0.019390474913922533,22.288863714248556,0.4494797328041541,0.03093390584473265,be96ad78,1.6720760662196672,536.7,5.2,35.1
0.28956751818647797,0.24184131832259753,U12,U12,13.685593165901201,12.249870249384557,WPG,WPG,0.925,0.911,0.439869789896405,0.022582352288418147,22.288863714248556,0.4494797328041541,0.03093390584473265,be96ad78,1.6720760662196672,536.7,5.2,35.1
0.2499023576680119,0.24933077549966084,U12,U12,15.879097861671235,4.989291741605985,WPG,SSPG,0.911,0.959,0.41152096165371005,0.03339276105983188,22.58474935386108,0.45450683417104903,0.05980865260988967,1381efa4,1.1819191884080937,622.1,5.3,38.4
0.2499023576680119,0.24933077549966084,U12,U12,15.879097861671235,4.989291741605985,WPG,SSPG,0.911,0.959,0.41152096165371005,0.029359589299970235,22.58474935386108,0.45450683417104903,0.05980865260988967,1381efa4,1.1819191884080937,622.1,5.3,38.4
0.2499023576680119,0.24933077549966084,U12,U12,15.879097861671235,4.989291741605985,WPG,SSPG,0.911,0.959,0.41152096165371005,0.03517670983919772,22.58474935386108,0.45450683417104903,0.05980865260988967,1381efa4,1.1819191884080937,622.1,5.3,38.4
0.2499023576680119,0.24933077549966084,U12,U12,15.879097861671235,4.989291741605985,WPG,SSPG,0.911,0.959,0.41152096165371005,0.035451596045546985,22.58474935386108,0.45450683417104903,0.05980865260988967,1381efa4,1.1819191884080937,622.1,5.3,38.4
0.2499023576680119,0.24933077549966084,U12,U12,15.879097861671235,4.989291741605985,WPG,SSPG,0.911,0.959,0.41152096165371005,0.044190941929512534,22.58474935386108,0.45450683417104903,0.05980865260988967,1381efa4,1.1819191884080937,622.1,5.3,38.4
0.25624114117411745,0.26120274553064554,U12,MN8014,14.058442934064397,8.35621592592403,WPG,CPG,0.913,0.948,0.3910248582065643,0.021250213926120573,28.759425954029027,0.5696596732090047,0.04894723188945591,c47de943,1.9948924213926955,549.6,2.5,33.0
0.25624114117411745,0.26120274553064554,U12,MN8014,14.058442934064397,8.35621592592403,WPG,CPG,0.913,0.948,0.3910248582065643,0.025149836066688795,28.759425954029027,0.5696596732090047,0.04894723188945591,c47de943,1.9948924213926955,549.6,2.5,33.0
0.25624114117411745,0.26120274553064554,U12,MN8014,14.058442934064397,8.35621592592403,WPG,CPG,0.913,0.948,0.3910248582065643,0.022364837663170514,28.759425954029027,0.5696596732090047,0.04894723188945591,c47de943,1.9948924213926955,549.6,2.5,33.0
0.25624114117411745,0.26120274553064554,U12,MN8014,14.058442934064397,8.35621592592403,WPG,CPG,0.913,0.948,0.3910248582065643,0.030765265553331242,28.759425954029027,0.5696596732090047,0.04894723188945591,c47de943,1.9948924213926955,549.6,2.5,33.0
0.25624114117411745,0.26120274553064554,U12,MN8014,14.058442934064397,8.35621592592403,WPG,CPG,0.913,0.948,0.3910248582065643,0.035206272749357136,28.759425954029027,0.5696596732090047,0.04894723188945591,c47de943,1.9948924213926955,549.6,2.5,33.0
0.25842100144027613,0.2827534280738685,U12,MN8014,21.903565504819127,12.050224573973445,WPG,WPG,0.889,0.886,0.3189827555080929,0.053312350343067215,45.312733892889796,0.8794895944728219,0.12015071858871715,a3314980,2.3685604546920698,514.6,3.9,31.2
0.25842100144027613,0.2827534280738685,U12,MN8014,21.903565504819127,12.050224573973445,WPG,WPG,0.889,0.886,0.3189827555080929,0.054636953521063354,45.312733892889796,0.8794895944728219,0.12015071858871715,a3314980,2.3685604546920698,514.6,3.9,31.2
0.25842100144027613,0.2827534280738685,U12,MN8014,21.903565504819127,12.050224573973445,WPG,WPG,0.889,0.886,0.3189827555080929,0.05454346145349011,45.312733892889796,0.8794895944728219,0.12015071858871715,a3314980,2.3685604546920698,514.6,3.9,31.2
0.25842100144027613,0.2827534280738685,U12,MN8014,21.903565504819127,12.050224573973445,WPG,WPG,0.889,0.886,0.3189827555080929,0.07104134810460702,45.312733892889796,0.8794895944728219,0.12015071858871715,a3314980,2.3685604546920698,514.6,3.9,31.2
