thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,best_cost,ac1,ac2,ac3
0.297,0.302,U12,MN8014,13.571924085150503,9.667781680645056,CPG,CPG,0.125,0.3924019405376535,5.221255229124379,-0.4117956425707041,5,-0.17389180033710971,764.7,5.7,30.5
0.297,0.302,MN8014,MN8014,10.94227633580676,4.2926133678429,CPG,CPG,0.125,0.324736846302741,4.751699445767147,0.04647101684949706,3,-2.0088593849134657,828.8,3.3,33.7
0.297,0.302,MN8014,MN8014,13.250975475653737,7.715941629916469,CPG,CPG,0.125,0.3011930083297158,4.559837872582396,-0.20212649699823526,0,-2.6639343294953832,879.4,3.3,35.4
0.297,0.302,MN8014,MN8014,14.454852634244112,8.181572331729758,CPG,CPG,0.125,0.3094367956847978,5.57847400132692,0.18496959252041112,0,-3.0812283197583774,885.6,3.5,38.6
0.297,0.302,MN8014,MN8014,20.632382038545867,8.93605078142948,WPG,CPG,0.125,0.3353767167635688,5.271568424827462,-0.03730700414648669,2,-4.562710105019121,857.2,3.4,42.3
0.297,0.302,MN8014,MN8014,16.332036394318685,8.803785711425737,CPG,CPG,0.125,0.3056214544905705,6.725041055129153,0.17062283763242303,0,-2.8570729464367552,871.6,3.3,31.9
0.297,0.302,MN8014,VT8020,18.572785343789178,8.031792458454115,WPG,CPG,0.125,0.3760795929385955,6.456828597318955,0.47213900731325786,7,-4.537211950289834,976.0,3.1,32.0
0.297,0.302,MN8014,VT8020,12.133917591074812,5.523107960479612,CPG,SSPG,0.125,0.40362963841333555,7.303335101675704,0.3993866598491367,2,-3.4890688895485162,982.8,2.8,26.7
0.297,0.302,MN8014,MN8014,17.15152968100174,5.287555746531284,WPG,CPG,0.125,0.37803750184758006,5.351366521166243,0.25689020314011746,5,-5.773059716398013,945.2,0.4,32.1
0.297,0.302,MN8014,MN8014,15.122423250575435,5.789258567724421,CPG,SSPG,0.125,0.41869951144882545,5.7371871587418,0.5235175045268861,2,-3.674327754675332,944.6,0.0,29.7
