iter, gearRatio, moduleBig, moduleSmall, Ns, NpBig, NpSmall, Nr, numPlanet, fwSunMM, fwPlanetBigMM, fwPanetSmallMM, fwRingMM, mass, eff, peakTorque, Cost, Torque_Density, Outer_Bearing_mass, Actuator_width
8 , 5.1 , 0.5 , 0.5 , 27 , 41 , 40 , 108 , 3 , 9.414 , 9.414 , 7.582 , 7.582 , 0.543 , 0.955 , 11.688 , -0.46097481864305867 , 21.525 , 0.038 , 72.99594534062763
13 , 5.2 , 0.5 , 0.5 , 30 , 48 , 48 , 126 , 3 , 8.096 , 8.096 , 6.451 , 6.451 , 0.558 , 0.96 , 11.918 , -0.4594671689376445 , 21.358 , 0.05 , 70.54689669237739
10 , 5.301075268817205 , 0.6 , 0.6 , 18 , 40 , 62 , 120 , 3 , 11.413 , 11.413 , 4.628 , 4.628 , 0.551 , 0.952 , 12.149 , -0.44507089558822077 , 22.049 , 0.038 , 72.0411159458588
5 , 5.4 , 0.5 , 0.5 , 30 , 44 , 37 , 111 , 3 , 8.134 , 8.134 , 8.09 , 8.09 , 0.563 , 0.956 , 12.376 , -0.4546519613017473 , 21.982 , 0.05 , 72.22368333283583
10 , 5.5 , 0.6 , 0.6 , 24 , 42 , 42 , 108 , 3 , 7.668 , 7.668 , 5.712 , 5.712 , 0.552 , 0.953 , 12.605 , -0.4565948160294961 , 22.835 , 0.05 , 69.38026604601754
10 , 5.6 , 0.5 , 0.5 , 24 , 46 , 50 , 120 , 3 , 10.986 , 10.986 , 7.351 , 7.351 , 0.555 , 0.956 , 12.834 , -0.45754501152279975 , 23.124 , 0.038 , 74.33679616243344
6 , 5.7 , 0.5 , 0.5 , 24 , 52 , 65 , 141 , 3 , 10.916 , 10.916 , 6.2 , 6.2 , 0.58 , 0.959 , 13.063 , -0.45130756280812645 , 22.522 , 0.05 , 73.11568238920194
8 , 5.8 , 0.5 , 0.5 , 30 , 48 , 39 , 117 , 3 , 8.096 , 8.096 , 8.278 , 8.278 , 0.566 , 0.956 , 13.293 , -0.4542100278007114 , 23.486 , 0.05 , 72.37421533083017
12 , 5.901960784313726 , 0.5 , 0.5 , 36 , 50 , 34 , 120 , 3 , 6.355 , 6.355 , 8.574 , 8.574 , 0.612 , 0.957 , 13.526 , -0.41951273399489936 , 22.101 , 0.081 , 72.92948343107426
6 , 6.0 , 0.5 , 0.5 , 30 , 50 , 40 , 120 , 3 , 8.079 , 8.079 , 8.364 , 8.364 , 0.567 , 0.957 , 13.751 , -0.4539707070060136 , 24.252 , 0.05 , 72.44315202100326
8 , 6.099706744868035 , 0.5 , 0.5 , 33 , 47 , 31 , 111 , 3 , 7.141 , 7.141 , 9.89 , 9.89 , 0.568 , 0.953 , 13.979 , -0.4481646879378199 , 24.611 , 0.05 , 73.03053756328256
10 , 6.2 , 0.5 , 0.5 , 24 , 48 , 45 , 117 , 3 , 10.961 , 10.961 , 8.679 , 8.679 , 0.584 , 0.954 , 14.209 , -0.44655862779091593 , 24.33 , 0.05 , 75.64032586909323
7 , 6.3 , 0.5 , 0.5 , 24 , 53 , 55 , 132 , 3 , 10.906 , 10.906 , 7.618 , 7.618 , 0.585 , 0.957 , 14.439 , -0.44815445386940755 , 24.682 , 0.05 , 74.52343599865982
14 , 6.4 , 0.5 , 0.5 , 30 , 54 , 42 , 126 , 3 , 8.048 , 8.048 , 8.522 , 8.522 , 0.624 , 0.958 , 14.668 , -0.43567897485281737 , 23.506 , 0.081 , 74.5706143942006
11 , 6.5 , 0.6 , 0.6 , 21 , 44 , 40 , 105 , 3 , 9.187 , 9.187 , 7.254 , 7.254 , 0.57 , 0.949 , 14.897 , -0.4476200226167456 , 26.135 , 0.05 , 72.44059793408364
3 , 6.6 , 0.5 , 0.5 , 21 , 49 , 50 , 120 , 3 , 13.152 , 13.152 , 8.949 , 8.949 , 0.578 , 0.952 , 15.126 , -0.44744102218965764 , 26.17 , 0.038 , 78.10044726806137
10 , 6.700757575757578 , 0.6 , 0.6 , 18 , 43 , 44 , 105 , 3 , 11.364 , 11.364 , 7.357 , 7.357 , 0.583 , 0.946 , 15.357 , -0.433818852162965 , 26.341 , 0.05 , 74.72156406256417
9 , 6.8 , 0.5 , 0.5 , 30 , 58 , 44 , 132 , 3 , 8.021 , 8.021 , 8.665 , 8.665 , 0.627 , 0.958 , 15.584 , -0.43510843493534623 , 24.855 , 0.081 , 74.6864851603406
7 , 6.9 , 0.5 , 0.5 , 33 , 59 , 40 , 132 , 3 , 7.062 , 7.062 , 9.009 , 9.009 , 0.664 , 0.958 , 15.814 , -0.422947461550029 , 23.816 , 0.103 , 75.07084388996323
11 , 7.0 , 0.6 , 0.6 , 18 , 45 , 45 , 108 , 3 , 11.335 , 11.335 , 7.505 , 7.505 , 0.587 , 0.946 , 16.043 , -0.4404615944125309 , 27.33 , 0.05 , 74.83975197325502
7 , 7.100840336134454 , 0.6 , 0.6 , 21 , 44 , 34 , 99 , 3 , 9.187 , 9.187 , 8.893 , 8.893 , 0.577 , 0.945 , 16.274 , -0.4344417701811958 , 28.205 , 0.05 , 74.0797340309809
4 , 7.200000000000001 , 0.6 , 0.6 , 21 , 42 , 30 , 93 , 3 , 9.211 , 9.211 , 9.971 , 9.971 , 0.581 , 0.942 , 16.501 , -0.43961690361168543 , 28.401 , 0.05 , 75.18226887175985
6 , 7.3 , 0.5 , 0.5 , 24 , 49 , 35 , 108 , 3 , 10.949 , 10.949 , 12.077 , 12.077 , 0.601 , 0.949 , 16.73 , -0.43737206443876864 , 27.837 , 0.05 , 79.02608262027307
6 , 7.4 , 0.5 , 0.5 , 21 , 56 , 55 , 132 , 3 , 13.063 , 13.063 , 9.199 , 9.199 , 0.61 , 0.953 , 16.96 , -0.4374945204538824 , 27.803 , 0.05 , 78.26216213292636
6 , 7.5 , 0.5 , 0.5 , 24 , 52 , 38 , 114 , 3 , 10.916 , 10.916 , 11.569 , 11.569 , 0.601 , 0.951 , 17.189 , -0.43854002650198715 , 28.601 , 0.05 , 78.48467411831915
5 , 7.6 , 0.5 , 0.5 , 21 , 55 , 50 , 126 , 3 , 13.075 , 13.075 , 10.066 , 10.066 , 0.612 , 0.952 , 17.418 , -0.4359596200169768 , 28.461 , 0.05 , 79.14051406040957
7 , 7.69921875 , 0.5 , 0.5 , 24 , 49 , 32 , 105 , 3 , 10.949 , 10.949 , 13.555 , 13.555 , 0.609 , 0.947 , 17.645 , -0.42555012646641704 , 28.974 , 0.05 , 80.50384132011283
10 , 7.8 , 0.5 , 0.5 , 27 , 51 , 30 , 108 , 3 , 9.304 , 9.304 , 13.681 , 13.681 , 0.602 , 0.948 , 17.876 , -0.43640220371650745 , 29.694 , 0.05 , 78.98485606154998
8 , 7.901960784313725 , 0.6 , 0.6 , 18 , 44 , 34 , 96 , 3 , 11.349 , 11.349 , 10.356 , 10.356 , 0.597 , 0.941 , 18.11 , -0.41343966575648716 , 30.335 , 0.05 , 77.7054621001526
