thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,best_cost,ac1,ac2,ac3
0.297,0.302,U12,MN8014,14.90581410671046,7.181294985063606,CPG,SSPG,0.125,0.3632368246065512,4.669128193751017,0.7636569268972244,0,6.890933027389076,493.8,5.2,28.7
0.297,0.302,U10,MN8014,14.500181100770874,4.923571010630986,CPG,CPG,0.125,0.42692440836022205,3.263747177932097,0.22392714128824154,6,2.3585116584456163,641.4,5.5,29.4
0.297,0.302,U10,MN8014,16.47371157205409,4.0362938614292245,CPG,SSPG,0.125,0.40829230042317877,4.187364537055941,0.05812139091374169,7,0.28843437219824075,852.1,6.5,34.3
0.297,0.302,MN8014,MN8014,16.93477507555279,4.076396550873365,WPG,SSPG,0.125,0.38423633887303765,4.282710064131337,-0.014420902824391124,6,0.2388524422090157,449.5,8.0,29.1
0.297,0.302,U10,MN8014,19.973859913303095,4.317156354455529,WPG,CPG,0.125,0.3780333746992323,5.051759113437077,-0.22674705849772336,6,0.2442480566303029,716.5,5.3,28.9
0.297,0.302,U10,VT8020,22.25009513943072,4.241489499841818,WPG,CPG,0.125,0.4000667455321112,6.506038222808604,-0.08278023522491296,3,1.2873400771916081,616.6,7.3,27.1
0.297,0.302,U10,VT8020,23.335437899417016,4.084065803254496,WPG,CPG,0.125,0.40183723590009623,4.159645948058018,-0.26219228835405795,0,1.753494191448958,795.9,6.5,29.7
0.297,0.302,U10,MN8014,16.72136336613349,4.025727569921679,CPG,SSPG,0.125,0.40472039448543573,3.4400639479496293,-0.127858874661557,0,0.31322877715900255,704.1,7.1,34.3
0.297,0.302,U10,MN8014,16.729340340348863,4.606206666949655,CPG,SSPG,0.125,0.3793126178178132,6.002245701960351,0.2253686719345771,6,0.29442811928707613,805.0,6.1,31.0
0.297,0.302,U10,MN8014,17.47387584763785,4.023961688464965,WPG,SSPG,0.125,0.3858093272261639,6.210154997092893,0.545941430662463,2,-0.05729465549749868,719.2,5.9,35.9
0.297,0.302,U10,MN8014,14.988081599919743,4.129823443501515,CPG,SSPG,0.125,0.38207633044078426,4.526716143543176,0.3646940944436825,2,0.27476232138395495,806.4,8.3,36.0
0.297,0.302,U10,MN8014,19.95941901908622,4.019290886800233,WPG,SSPG,0.125,0.39673919027667903,6.082717589161232,0.09081583209640343,7,-0.0009175962196241727,668.4,6.7,36.8
0.297,0.302,U10,MN8014,18.337068388671938,4.000053295546897,WPG,SSPG,0.125,0.39505493673183856,6.00362118043304,0.2599322836473308,1,0.02929150330711039,760.6,5.8,37.0
0.297,0.302,U10,MN8014,19.41387345290481,4.000647528840057,WPG,SSPG,0.125,0.40273575786205007,4.501646847077731,0.2760317705121389,3,-0.050364487280990744,786.9,7.8,38.2
0.297,0.302,U10,MN8014,18.68182126398365,4.11788125227903,WPG,SSPG,0.125,0.3813741057113937,5.74052055139345,0.06139886287264407,1,0.3225034534935052,718.4,7.2,38.2
0.297,0.302,U10,MN8014,18.412007095722753,4.00873522101408,WPG,SSPG,0.125,0.39386193648021656,5.511191251887296,0.13667252438924637,0,0.09347844855719956,713.5,6.6,38.0
0.297,0.302,U10,MN8014,19.375550971750236,4.369471558975879,WPG,SSPG,0.125,0.37907718639860344,5.7202463623138975,0.1368708180331868,0,0.014812063611696402,652.4,7.0,37.6
0.297,0.302,U10,MN8014,18.53998194719719,4.049542277070151,WPG,SSPG,0.125,0.3868814826527448,5.216769410085637,0.034610489714700376,3,0.14568790095682793,657.1,8.4,35.8
0.297,0.302,U10,MN8014,17.873270814490652,4.050341890614406,WPG,SSPG,0.125,0.3855546998358201,5.833951143097771,0.16412366575311133,6,0.09748993856915078,680.0,8.0,35.9
0.297,0.302,U10,MN8014,17.73091256109214,4.038549552843557,WPG,SSPG,0.125,0.3978299926462637,5.401345617270526,0.08070300029136401,2,0.10118371375958901,715.3,8.1,35.5
0.297,0.302,U10,MN8014,18.02197986189243,4.00259106910066,WPG,SSPG,0.125,0.3993866730847315,5.278026289636857,0.10973627808569897,7,-0.07094278465770465,693.5,7.3,33.4
0.297,0.302,U10,MN8014,21.04767207227757,4.000075117455038,WPG,SSPG,0.125,0.3981560807757196,5.61390335176998,0.2688470650489061,5,-0.073992916288109,666.9,7.5,34.1
0.297,0.302,U10,MN8014,19.39068296039209,4.0022524247599005,WPG,SSPG,0.125,0.40007080409112555,4.990254186868933,0.3182339232577842,0,-0.10765891347551104,661.0,7.3,34.7
0.297,0.302,U10,MN8014,19.30040601655466,4.041297440386222,WPG,SSPG,0.125,0.39591169107686397,4.403852837544415,0.2054830074555587,0,-0.0337687455165856,686.7,7.3,33.9
0.297,0.302,U10,MN8014,19.604512612787133,4.234050840741232,WPG,SSPG,0.125,0.39353152588747137,5.256629351833444,0.07034768141895253,5,-0.01837495255344912,639.2,6.8,35.5
0.297,0.302,U10,MN8014,19.285202368095145,4.005284345604444,WPG,SSPG,0.125,0.38537505493359836,4.8521431694706,0.20524558190516973,5,-0.06478895471334312,674.2,6.8,34.0
0.297,0.302,U10,MN8014,18.711963277638,4.00013010307369,WPG,SSPG,0.125,0.39040613684818093,5.495594957104196,0.1624515317840982,1,0.077541016762396,653.3,6.5,34.4
0.297,0.302,U10,MN8014,18.03655168355634,4.034913375579946,WPG,SSPG,0.125,0.3834608440468894,4.989111833883003,0.22381588867558522,6,-0.07221308496821344,607.2,6.9,34.1
0.297,0.302,U10,MN8014,18.616238936196723,4.00626580021675,WPG,SSPG,0.125,0.39270238912603456,4.99814845023458,0.1359300048708958,1,-0.051044311290338484,622.7,7.0,34.7
0.297,0.302,U10,MN8014,17.764308958367074,4.002768171208296,WPG,SSPG,0.125,0.38866855305416836,4.77938696204499,0.09650281917238868,5,0.0663135783554818,587.5,6.4,35.0
0.297,0.302,U10,MN8014,17.947924071215027,4.007534552909358,WPG,SSPG,0.125,0.38248550040850354,4.88015641848701,-0.10929656288720335,2,-0.023101148706366814,545.0,6.5,34.6
0.297,0.302,U10,MN8014,17.477835226997744,4.0358906958698615,WPG,SSPG,0.125,0.38409263767229296,4.81212401486603,0.033291653958487544,3,-0.059473131251687406,549.5,6.9,35.0
0.297,0.302,U10,MN8014,18.356558396661306,4.017207173099061,WPG,SSPG,0.125,0.37878114586915157,4.591326233133801,0.09896023542235954,6,0.10038276161884951,581.5,7.2,34.3
0.297,0.302,U10,MN8014,16.23549768208497,4.044394232556798,WPG,SSPG,0.125,0.3770387858568099,4.318313723367513,0.10785104045491245,7,-0.08532007985439272,540.8,6.6,34.4
0.297,0.302,U10,MN8014,17.864379694962565,4.011349425906283,WPG,SSPG,0.125,0.3837664874491529,4.558325013791934,0.13648344694589043,4,-0.040476744017277966,563.2,7.6,35.1
0.297,0.302,U10,MN8014,17.985594560548456,4.010012191450524,WPG,SSPG,0.125,0.38576002908456675,4.4858545743925955,0.14962845265543723,0,-0.09303700722688113,584.6,7.2,34.4
0.297,0.302,U10,MN8014,17.91659453130224,4.040849852673572,WPG,SSPG,0.125,0.389538818779597,4.9818848195141605,0.28226116146632996,6,-0.08876918618917706,601.7,6.9,35.4
0.297,0.302,U10,MN8014,16.86327386803754,4.000575459697729,WPG,SSPG,0.125,0.3954614029543132,4.667775848312617,0.2158835804896051,6,0.0587712713476396,659.5,6.8,35.3
0.297,0.302,U10,MN8014,17.969679638428268,4.0184481395128815,WPG,SSPG,0.125,0.3924469207036292,4.571015466323408,0.34953210007604496,6,-0.07702569651726066,613.0,6.9,35.9
0.297,0.302,U10,MN8014,17.5089681350809,4.03255178988247,WPG,SSPG,0.125,0.3863962441920823,4.87078363097122,0.3262826123407174,3,-0.061533025881335135,589.4,6.5,33.8
0.297,0.302,U10,MN8014,17.47299603942757,4.0054459906493145,WPG,SSPG,0.125,0.3860424737468974,4.484955871483532,0.2932641011588091,5,-0.06966858479508353,579.6,6.7,34.5
