thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,best_cost,ac1,ac2,ac3
0.297,0.302,U12,MN8014,13.571924085150503,9.667781680645056,CPG,CPG,0.125,0.3924019405376535,5.221255229124379,-0.4117956425707041,5,3.923351881181521,764.7,5.7,30.5
0.297,0.302,U10,MN8014,16.848501246084226,6.439379938791586,CPG,CPG,0.125,0.3710084963473883,6.683408360259949,-0.1380847334702151,6,0.3495299679481274,729.7,3.8,36.4
0.297,0.302,U10,MN8014,21.680898254588907,5.253817155565628,WPG,CPG,0.125,0.38247445741900205,6.622420053809663,-0.23393939338505154,4,-2.153840852445903,769.3,4.2,32.0
0.297,0.302,U10,VT8020,18.57648157648852,4.7143012159219655,WPG,CPG,0.125,0.38408064808531117,6.670287926614734,-0.23512038412987724,0,-1.0869383979956595,780.3,4.9,27.3
0.297,0.302,U10,MN8014,19.518007273847836,5.931043178924064,WPG,SSPG,0.125,0.3745375038169483,7.140456105060822,0.25868403798791295,1,-1.4393821029224974,979.4,5.0,33.2
0.297,0.302,U10,MN8014,16.782221441580113,4.138637152438221,CPG,SSPG,0.125,0.3760493169453376,6.18272274713799,0.6343221591585841,6,-1.8465533373005627,936.4,3.7,33.4
0.297,0.302,U10,VT8020,20.91744369633452,5.227169344635222,WPG,SSPG,0.125,0.3960761395151834,5.4442169719862,0.4341377330750653,3,-1.114206504612115,861.0,2.7,39.2
0.297,0.302,U10,MAD_M6C12,19.574606965741737,4.1785262643021674,WPG,CPG,0.125,0.41965097947391283,7.603755883301978,1.035784544545189,4,-2.861289096510088,910.2,5.5,38.9
0.297,0.302,U8,MAD_M6C12,25.181077507402875,4.236205044745356,WPG,CPG,0.125,0.4564668280874191,7.610549634694591,0.16143168522994178,5,-3.3031394537055565,978.3,2.9,47.8
0.297,0.302,U8,MAD_M6C12,22.29061865005562,4.39129613620377,WPG,SSPG,0.125,0.45745455977627536,8.448208102006054,1.0022111024325655,6,-2.827744991635342,842.8,3.3,46.3
0.297,0.302,U8,MAD_M6C12,22.103226516971755,4.850498673395295,WPG,CPG,0.125,0.4594259844590964,7.55092462447608,0.31585617685711176,3,-2.515564216563126,839.3,1.3,47.7
0.297,0.302,U8,MAD_M6C12,18.821643750275612,4.077883046620902,WPG,CPG,0.125,0.43749724537260004,7.747585519242005,0.6940041943109083,7,-2.6389545945662602,562.1,2.5,47.6
0.297,0.302,U8,MAD_M6C12,17.559388513775616,4.071824848478848,WPG,CPG,0.125,0.39534015685713514,9.541388994746397,0.9910271200807439,6,-2.1538295758416286,897.8,3.9,46.2
0.297,0.302,U8,MAD_M6C12,16.735259083048028,6.608487309576374,CPG,CPG,0.125,0.4008582587645005,9.18810020382886,1.4251881463416147,1,-2.2980398694318023,631.3,2.8,48.8
0.297,0.302,U10,MAD_M6C12,18.014838573002347,4.449498195253263,WPG,SSPG,0.125,0.43895027657069086,8.507575706188106,1.4731017130555748,7,-2.9664024602243,998.6,3.6,46.1
0.297,0.302,U8,MAD_M6C12,21.891181532574628,5.421575855198406,WPG,SSPG,0.125,0.4239809018616656,9.627653954978365,0.7438352703296696,6,-3.021700277389188,711.6,2.9,40.1
0.297,0.302,U8,MAD_M6C12,22.066050872313255,5.212830372883739,WPG,SSPG,0.125,0.4079695853551967,9.963939793634644,0.7867582994837639,5,-3.0119634951463574,911.8,1.2,48.9
