thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,ac1,ac2,ac3
0.297,0.302,U8,MAD_M6C12,24.05748486057264,4.606802177899904,WPG,SSPG,0.125,0.4303864552900293,4.674863876518836,-0.0948365004113247,7.0,974.1,6.6,26.0
0.297,0.302,U8,MAD_M6C12,23.032575651945734,5.254995135345983,WPG,CPG,0.125,0.4080666032195445,4.5467656308496265,-0.0368800286422272,3.0,999.2,6.5,28.8
0.297,0.302,U8,MAD_M6C12,25.686459593864843,6.552597771193552,WPG,CPG,0.125,0.4018041716326509,5.097663807614163,0.1757464636956593,7.0,991.6,6.9,33.6
0.297,0.302,U8,MAD_M6C12,21.36571029772088,4.903294472638319,WPG,CPG,0.125,0.4047598031761254,3.896830776883211,0.212112941776835,6.0,976.5,6.5,30.3
0.297,0.302,U8,MAD_M6C12,22.962494223593044,4.933168920068014,WPG,CPG,0.125,0.4165531886244802,2.637883766777676,0.0818044882754784,4.0,871.1,5.6,26.5
0.297,0.302,U8,MAD_M6C12,24.70104264900396,4.80088831408602,WPG,SSPG,0.125,0.4260142781045334,2.7946547547626945,0.4055068982469489,3.0,958.6,6.0,26.8
0.297,0.302,U8,MAD_M6C12,22.70541860390629,4.778131734088516,WPG,SSPG,0.125,0.4201459865775871,3.2324208750610124,0.2704036166246413,5.0,967.3,7.5,28.7
0.297,0.302,U8,MAD_M6C12,22.52400823133326,5.397860097715301,WPG,SSPG,0.125,0.4174648339453523,3.297871841537124,0.3907092615918006,5.0,1000.0,7.0,28.8
0.297,0.302,U8,MAD_M6C12,23.04071749751681,4.634221999747878,WPG,SSPG,0.125,0.4152572648441351,2.395235863060927,0.4122662061803368,6.0,985.5,5.4,27.0
0.297,0.302,U8,MAD_M6C12,25.39621280227114,4.375490740424344,WPG,SSPG,0.125,0.4203692285501836,2.6849301577966536,0.6453665674655271,4.0,998.4,6.0,28.8
0.297,0.302,U8,MAD_M6C12,23.611552194597284,4.086967705545132,WPG,CPG,0.125,0.4246324105706428,2.4415343698888226,0.6613425627490477,3.0,998.9,5.7,29.4
0.297,0.302,U8,MAD_M6C12,24.773350794014316,4.006783465424426,WPG,CPG,0.125,0.4272905487159635,2.690664296353185,0.8112728947611898,4.0,998.8,6.5,29.3
0.297,0.302,U8,MAD_M6C12,23.649775982127963,4.115389997463701,WPG,CPG,0.125,0.4354904892061352,2.9966369470822407,1.0511836289844747,4.0,995.7,6.0,30.5
0.297,0.302,U8,MAD_M6C12,23.99666467416729,4.381063467803482,WPG,SSPG,0.125,0.4346066585063558,3.48568952563236,0.4977145722123688,3.0,996.6,6.6,30.4
0.297,0.302,U8,MAD_M6C12,21.812721335437484,5.211980797577,WPG,SSPG,0.125,0.4267683668366241,4.046873251769382,0.3778132665404756,7.0,985.0,5.8,25.6
0.297,0.302,U8,MAD_M6C12,20.029499647663723,4.410260590442093,WPG,SSPG,0.125,0.4281448950841038,4.234263800794411,0.3295135952890624,5.0,932.1,5.9,27.3
0.297,0.302,U8,MAD_M6C12,21.351288213835392,4.366508600880435,WPG,SSPG,0.125,0.4332728630573642,3.2179661614592447,0.5025621223690186,0.0,978.0,6.0,31.8
0.297,0.302,U8,MAD_M6C12,19.0492104098899,4.363600409342328,WPG,SSPG,0.125,0.4493177267249368,4.020464764026104,0.513618516559859,1.0,822.8,5.5,33.0
0.297,0.302,U8,MAD_M6C12,20.346136137376607,5.218042328928303,WPG,SSPG,0.125,0.4252607968610968,3.013657989761675,0.7452900387327475,1.0,947.3,5.5,28.5
0.297,0.302,U8,MAD_M6C12,19.194929646395742,4.469503586771273,WPG,CPG,0.125,0.4187649483061644,2.7749682917215,0.9416941560587552,1.0,873.1,5.5,28.2
0.297,0.302,U8,MAD_M6C12,19.110607999181177,5.4300575785793885,WPG,SSPG,0.125,0.423584516373483,3.004896231857554,0.4262647073886192,0.0,839.7,4.9,27.1
0.297,0.302,U8,MAD_M6C12,21.367273671473463,4.387110128269247,WPG,SSPG,0.125,0.4171972577057258,3.004205261056507,0.7294426257402051,4.0,976.1,4.9,27.6
0.297,0.302,U8,MAD_M6C12,20.429784922798657,5.220719716155518,WPG,SSPG,0.125,0.4117026125132026,3.084161603985247,0.6616632651881944,2.0,927.5,4.3,27.4
0.297,0.302,U8,MAD_M6C12,21.35895439267886,4.584110694901774,WPG,SSPG,0.125,0.4039646400331149,2.5427241177524667,0.9796003856657908,6.0,969.9,4.2,25.7
0.297,0.302,U8,MAD_M6C12,21.40405386845516,4.302693888245911,WPG,CPG,0.125,0.4179746022421927,3.323284514298117,0.6946319786895918,6.0,950.1,4.6,27.8
0.297,0.302,U8,MAD_M6C12,21.42239022069761,4.213413795857251,WPG,CPG,0.125,0.4252977447511683,2.8824984037369985,0.5027477010009433,5.0,894.3,4.8,26.9
0.297,0.302,U8,MAD_M6C12,21.448153113505345,4.367096912091316,WPG,SSPG,0.125,0.4188205366090309,3.0726628939848903,0.6437985908473536,5.0,966.9,4.5,24.4
0.297,0.302,U8,MAD_M6C12,21.75543738487201,4.470234735505274,WPG,CPG,0.125,0.4246190000856625,3.312520282901499,0.7052881634428982,4.0,969.6,5.0,25.5
0.297,0.302,U8,MAD_M6C12,22.410906370532985,4.56567504496229,WPG,SSPG,0.125,0.4288865618602763,3.634445551701599,0.4693900896174674,0.0,954.0,4.7,24.6
0.297,0.302,U8,MAD_M6C12,22.03683992520248,4.527348813133062,WPG,CPG,0.125,0.4190748022419706,2.86944229103616,0.5041346929246822,6.0,932.0,4.9,24.9
0.297,0.302,U8,MAD_M6C12,21.716768707700503,4.589423229067717,WPG,SSPG,0.125,0.4219975517735176,3.556864922913952,0.6378516026370984,0.0,962.7,4.7,26.3
0.297,0.302,U8,MAD_M6C12,21.4050759915234,4.146507695856714,WPG,CPG,0.125,0.4291273337346377,2.8812486302296403,0.4976999613844364,0.0,926.0,4.2,24.8
0.297,0.302,U8,MAD_M6C12,21.55762478701193,4.590013066251798,WPG,SSPG,0.125,0.417261115482525,3.4161158372269576,0.3614446997755083,4.0,929.1,4.3,24.9
0.297,0.302,U8,MAD_M6C12,21.369607243644648,4.477485016102905,WPG,CPG,0.125,0.4183910532617556,3.1093744706843536,0.4747784218562603,2.0,915.0,3.9,26.6
0.297,0.302,U8,MAD_M6C12,21.22357344338272,5.131305814553104,WPG,CPG,0.125,0.4187571094495994,3.2137533361502206,0.4284441546539079,1.0,916.8,4.1,26.5
0.297,0.302,U8,MAD_M6C12,22.362195152564187,5.194129874724583,WPG,SSPG,0.125,0.4156028395231638,3.617809259934557,0.2822952821593583,4.0,900.1,4.4,27.7
0.297,0.302,U8,MAD_M6C12,22.664649118266134,4.566905684302683,WPG,SSPG,0.125,0.4221298413078228,3.379042348770028,0.3399610757454081,0.0,893.5,4.3,28.1
0.297,0.302,U8,MAD_M6C12,22.668241335475017,4.422097016006349,WPG,SSPG,0.125,0.4182182433054684,2.9569142013277534,0.5577804189020767,0.0,894.4,4.8,28.7
0.297,0.302,U8,MAD_M6C12,23.00408009536694,4.410199269890192,WPG,SSPG,0.125,0.4149408377129846,2.886579275984253,0.6231176302290309,1.0,900.6,4.7,30.6
0.297,0.302,U8,MAD_M6C12,22.9099414663262,4.36264566542727,WPG,SSPG,0.125,0.427108002650137,2.624603693245099,0.4803567650912459,1.0,881.3,4.2,26.5
0.297,0.302,U8,MAD_M6C12,23.27983203483271,4.106092695160693,WPG,CPG,0.125,0.4279395428206659,2.603030426435864,0.4729484527302947,2.0,916.5,4.6,27.7
0.297,0.302,U8,MAD_M6C12,23.783453389631983,4.437104279501879,WPG,SSPG,0.125,0.4194389919903821,2.823634624512488,0.5714361147010534,3.0,946.5,4.3,28.4
0.297,0.302,U8,MAD_M6C12,24.010006749854952,4.08436649364583,WPG,CPG,0.125,0.430157008077512,2.655932097189499,0.6348516673902487,0.0,886.0,4.5,27.4
0.297,0.302,U8,MAD_M6C12,25.245906189320404,4.466432317530721,WPG,CPG,0.125,0.4257979999720646,2.869548345390671,0.6459755954220312,0.0,947.2,4.9,29.0
0.297,0.302,U8,MAD_M6C12,24.67759024877364,4.242985141526709,WPG,CPG,0.125,0.4292103463711552,2.4628677179834115,0.4618308129085777,1.0,900.8,4.5,28.6
0.297,0.302,U8,MAD_M6C12,24.73672559068546,4.621285212327305,WPG,SSPG,0.125,0.4358214602908767,2.956585304148092,0.379911155205394,0.0,911.7,4.3,28.3
0.297,0.302,U8,MAD_M6C12,24.5779629959594,4.575265711738759,WPG,SSPG,0.125,0.4337042305927283,3.025807585742987,0.3975771218567856,7.0,898.0,4.4,28.3
0.297,0.302,U8,MAD_M6C12,24.02920753555191,4.435855281474426,WPG,SSPG,0.125,0.4344288129575928,3.0625294867007966,0.4318052275003747,7.0,910.4,4.6,29.0
0.297,0.302,U8,MAD_M6C12,24.67787976268568,4.464791419621172,WPG,CPG,0.125,0.4302051680610063,3.459173715619315,0.4177747774719469,7.0,910.4,4.5,28.7
0.297,0.302,U8,MAD_M6C12,25.45603030636657,4.194627648545536,WPG,CPG,0.125,0.441501591292311,3.1845989716631617,0.4888852368981862,6.0,913.3,4.4,28.8
0.297,0.302,U8,MAD_M6C12,25.608143225234382,4.196849779119925,WPG,CPG,0.125,0.435462513578681,3.141268287711412,0.5527485547561248,0.0,931.6,4.5,29.0
0.297,0.302,U8,MAD_M6C12,24.666485792857536,4.595267766205522,WPG,SSPG,0.125,0.4335268093511262,3.2090324194181057,0.320021375792979,1.0,894.9,4.4,27.8
0.297,0.302,U8,MAD_M6C12,25.20080268224255,4.5792659543962015,WPG,SSPG,0.125,0.4275620437894223,3.194716103510487,0.4673456948347554,7.0,906.0,4.3,28.8
0.297,0.302,U8,MAD_M6C12,25.196774813723174,4.423329606771766,WPG,SSPG,0.125,0.4239640186429402,3.2685404718816127,0.5309306474389315,7.0,903.2,4.3,30.1
0.297,0.302,U8,MAD_M6C12,25.210511488298152,4.4708523379323175,WPG,CPG,0.125,0.4291543844723754,3.6118828097664126,0.4441046277823455,3.0,918.9,3.7,27.8
0.297,0.302,U8,MAD_M6C12,25.153935486716826,4.536680360686613,WPG,CPG,0.125,0.4281621644313582,4.049247733299757,0.4444119675971301,0.0,900.5,4.0,28.7
0.297,0.302,U8,MAD_M6C12,24.79374906547872,4.845836857515474,WPG,SSPG,0.125,0.4259632012605558,3.413746240539792,0.5595123521864642,6.0,909.4,3.9,27.3
0.297,0.302,U8,MAD_M6C12,24.83906567371623,4.383099015080175,WPG,SSPG,0.125,0.4338839995359598,4.010098520305663,0.5527921714640347,6.0,920.9,4.8,28.4
0.297,0.302,U8,MAD_M6C12,22.74317314053179,4.546940200145354,WPG,CPG,0.125,0.4208773922825771,4.708260653971539,0.4381339633595429,4.0,966.6,3.6,27.1
0.297,0.302,U8,MAD_M6C12,23.63712256735796,4.541678575651711,WPG,CPG,0.125,0.4320918931135429,4.623988939488762,0.4952968558299377,4.0,900.9,4.6,30.8
0.297,0.302,U8,MAD_M6C12,23.62195045544307,5.08421128747925,WPG,CPG,0.125,0.4234868652284013,5.07741085831753,0.3790332520866548,6.0,919.2,4.6,30.3
0.297,0.302,U8,MAD_M6C12,22.354835722185825,4.374785944912186,WPG,SSPG,0.125,0.4307400633694606,5.018752587104492,0.4956271195578892,6.0,943.2,3.5,29.5
0.297,0.302,U8,MAD_M6C12,23.802978764634627,4.157058722334299,WPG,CPG,0.125,0.4328479843342295,4.394911035560071,0.5678124877632791,6.0,975.6,4.4,28.5
0.297,0.302,U8,MAD_M6C12,21.31691828690414,4.006097127817458,WPG,CPG,0.125,0.4338608173345868,3.822302802437175,0.6169345834958815,4.0,921.4,3.7,24.8
0.297,0.302,U8,MAD_M6C12,22.04060594857069,4.143086783133315,WPG,CPG,0.125,0.4313612630042213,4.135348892319494,0.474197565390225,6.0,955.6,3.6,26.7
0.297,0.302,U8,MAD_M6C12,22.04273141821168,4.191028012954582,WPG,CPG,0.125,0.4334855360509385,3.932760308883309,0.5127297315040797,1.0,962.5,4.3,29.6
0.297,0.302,U8,MAD_M6C12,21.328259212633093,4.161560034005513,WPG,CPG,0.125,0.4289437125401637,3.910049923327247,0.5852903797335967,7.0,967.3,4.6,29.4
0.297,0.302,U8,MAD_M6C12,21.16864775752277,4.219033497837707,WPG,CPG,0.125,0.4210338659569316,3.643277230366564,0.5227091160203527,5.0,963.3,4.0,28.7
0.297,0.302,U8,MAD_M6C12,22.001925012873752,4.589159649192069,WPG,SSPG,0.125,0.4207223965927219,3.932997090165189,0.4660982794225115,7.0,937.9,4.3,29.4
0.297,0.302,U8,MAD_M6C12,22.380431865380643,4.4459292456451776,WPG,SSPG,0.125,0.4298064978992696,3.972866031155084,0.4370861148709126,0.0,934.6,4.4,26.2
0.297,0.302,U8,MAD_M6C12,22.725238257503857,4.439295466341659,WPG,SSPG,0.125,0.4235798457886587,3.2728774472456545,0.4818151594635105,4.0,931.9,4.4,29.5
0.297,0.302,U8,MAD_M6C12,23.811220082096487,4.371559208635762,WPG,SSPG,0.125,0.4325885104146658,3.400391967530588,0.5542814141739325,6.0,910.9,4.8,29.5
0.297,0.302,U8,MAD_M6C12,23.771845826329923,4.592929392764438,WPG,SSPG,0.125,0.4354000245904394,3.82473706763052,0.4614677832367206,7.0,929.2,4.8,29.1
0.297,0.302,U8,MAD_M6C12,22.72494205192219,4.466244018413673,WPG,CPG,0.125,0.433718040709151,3.623638589790604,0.3772570801855068,4.0,931.8,4.4,29.5
0.297,0.302,U8,MAD_M6C12,23.60961510097136,4.363139225498942,WPG,SSPG,0.125,0.4333571514246607,3.5976522602158143,0.440880565909397,5.0,913.1,4.4,29.0
0.297,0.302,U8,MAD_M6C12,22.37918731415018,4.452381128746773,WPG,CPG,0.125,0.43149356581517,3.633295648898272,0.3565355691057146,5.0,945.4,4.4,29.6
0.297,0.302,U8,MAD_M6C12,23.832474908792378,4.5686737925324685,WPG,SSPG,0.125,0.4321050339383021,3.5814601185236445,0.4018401805495426,4.0,923.1,4.8,31.3
0.297,0.302,U8,MAD_M6C12,23.62500556566401,4.232722773681317,WPG,CPG,0.125,0.4353155871243727,3.492607551772303,0.4576339712915844,3.0,925.1,4.9,31.0
0.297,0.302,U8,MAD_M6C12,22.884199521295766,4.373350485281611,WPG,SSPG,0.125,0.4324514416863753,3.368572412183704,0.4316822558308963,7.0,914.6,4.8,31.1
0.297,0.302,U8,MAD_M6C12,22.67853833580249,4.41128976049955,WPG,SSPG,0.125,0.4322736348868944,3.562908458661242,0.3731770091115001,2.0,914.3,4.5,30.4
0.297,0.302,U8,MAD_M6C12,22.736078824853696,4.406648723444272,WPG,SSPG,0.125,0.4282294066094056,3.163513916133552,0.3423280601907386,1.0,910.9,4.4,30.3
0.297,0.302,U8,MAD_M6C12,22.402605526366894,4.449387565993495,WPG,SSPG,0.125,0.4268110276803148,3.1879420200462705,0.3316282753215356,5.0,915.2,4.1,30.4
0.297,0.302,U8,MAD_M6C12,23.003103773070645,4.579396662538656,WPG,SSPG,0.125,0.4299045398843891,3.548695651905115,0.3429480884548068,3.0,924.3,4.5,32.3
0.297,0.302,U8,MAD_M6C12,22.74663052445918,4.389122153131878,WPG,SSPG,0.125,0.4338478749918918,3.5260225809790717,0.3135672227628208,0.0,922.8,4.1,30.5
0.297,0.302,U8,MAD_M6C12,22.42761768592584,4.567892614369871,WPG,SSPG,0.125,0.4310055683690093,3.280194111494412,0.24773892336472,7.0,918.8,4.3,31.4
0.297,0.302,U8,MAD_M6C12,22.44667232931837,4.379681331224994,WPG,SSPG,0.125,0.431807934654157,3.964214114104303,0.3352736494920298,6.0,922.9,4.3,31.7
0.297,0.302,U8,MAD_M6C12,22.728394929228656,4.637410458838263,WPG,SSPG,0.125,0.4284318183793083,3.7570224233736784,0.3121153465751414,2.0,921.0,4.3,31.3
0.297,0.302,U8,MAD_M6C12,22.458938043555943,4.429450669328909,WPG,SSPG,0.125,0.4270298786745637,3.2925107354413887,0.3269203753227763,3.0,911.4,4.4,31.1
0.297,0.302,U8,MAD_M6C12,22.679342499951662,4.542025290212457,WPG,CPG,0.125,0.426558770318226,3.522455067805206,0.3609038905142347,2.0,930.7,4.5,31.6
0.297,0.302,U8,MAD_M6C12,22.933668468939143,4.597908990664783,WPG,SSPG,0.125,0.4275707956728143,3.4801613881661075,0.2879202509230647,6.0,909.5,4.4,32.3
0.297,0.302,U8,MAD_M6C12,22.731134615740316,4.5546295827420415,WPG,SSPG,0.125,0.4274888166221788,3.4989077171258747,0.3284066200754629,0.0,913.2,4.4,30.9
0.297,0.302,U8,MAD_M6C12,22.008053787546284,4.552606344817707,WPG,SSPG,0.125,0.4272879850017083,3.755114125362682,0.2542416641080234,2.0,918.0,4.3,31.5
0.297,0.302,U8,MAD_M6C12,21.9664538992072,4.561863738684227,WPG,SSPG,0.125,0.4253998427057291,3.4931449936206773,0.2646515557972615,6.0,919.3,4.3,31.1
0.297,0.302,U8,MAD_M6C12,22.40297428973091,4.414518962955467,WPG,SSPG,0.125,0.4281976966657042,3.468187076708817,0.3147157843355841,0.0,917.2,4.4,30.9
0.297,0.302,U8,MAD_M6C12,22.028103687980977,4.459858994313724,WPG,CPG,0.125,0.4254754077674964,3.47441493396852,0.2867723641221058,2.0,914.0,4.2,30.8
0.297,0.302,U8,MAD_M6C12,21.967508061557176,4.504252923660599,WPG,CPG,0.125,0.4253111297397127,3.4523821245547834,0.3059740317711008,3.0,915.5,4.2,30.4
0.297,0.302,U8,MAD_M6C12,21.984903492697335,4.529835008771832,WPG,CPG,0.125,0.4246091824427325,3.4673983203137952,0.3133052640429496,5.0,918.3,4.3,30.5
0.297,0.302,U8,MAD_M6C12,21.9784023855826,4.488165015450844,WPG,CPG,0.125,0.4246503391853464,3.508166402968664,0.3180917975945754,6.0,914.6,4.4,30.5
0.297,0.302,U8,MAD_M6C12,22.04751946837771,4.493868286681923,WPG,CPG,0.125,0.4237858652481327,3.4990591190375926,0.3487209424283304,2.0,917.9,4.4,30.5
0.297,0.302,U8,MAD_M6C12,22.012043692583173,4.503874720580024,WPG,CPG,0.125,0.4242114275748846,3.541172654017677,0.3692148082319773,6.0,920.1,4.3,30.8
0.297,0.302,U8,MAD_M6C12,21.99113523398221,4.49354938712598,WPG,CPG,0.125,0.4256925625991509,3.2621323150349357,0.3400091092668389,0.0,917.0,4.3,30.7
0.297,0.302,U8,MAD_M6C12,22.357986037625157,4.598659901368027,WPG,SSPG,0.125,0.4266485314171344,3.5015589132194864,0.3367677753821145,7.0,918.3,4.2,30.9
0.297,0.302,U8,MAD_M6C12,22.44447120183832,4.571332396910744,WPG,SSPG,0.125,0.4278776350602954,3.48746369060118,0.329048465021927,3.0,909.8,4.1,30.4
0.297,0.302,U8,MAD_M6C12,22.745499477758017,4.527859080542571,WPG,CPG,0.125,0.4270740109031458,3.2943998331880398,0.399133050809044,3.0,919.1,4.2,30.6
0.297,0.302,U8,MAD_M6C12,22.730136298355884,4.582107008912182,WPG,SSPG,0.125,0.4270137064103283,3.35187735122182,0.3664028242383028,7.0,909.4,4.1,30.4
0.297,0.302,U8,MAD_M6C12,22.006956979363668,4.647809028918335,WPG,SSPG,0.125,0.425702089301832,3.429932455077535,0.3199972916120881,1.0,918.6,4.1,30.9
0.297,0.302,U8,MAD_M6C12,22.42725391659236,4.600789975680684,WPG,SSPG,0.125,0.4241134678639288,3.4941496245287325,0.3547539323061219,4.0,923.9,4.1,30.8
0.297,0.302,U8,MAD_M6C12,21.96332893011935,4.50548609813276,WPG,CPG,0.125,0.4224475257574258,3.4283602404649063,0.3944124176023698,2.0,919.3,4.1,31.1
