thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,best_cost,ac1,ac2,ac3
0.297,0.302,U12,MN8014,14.90581410671046,7.181294985063606,CPG,SSPG,0.125,0.3632368246065512,4.669128193751017,0.7636569268972244,0,7.508518764794541,493.8,5.2,28.7
0.297,0.302,U10,MN8014,14.500181100770874,4.923571010630986,CPG,CPG,0.125,0.42692440836022205,3.263747177932097,0.22392714128824154,6,2.8211639420739623,641.4,5.5,29.4
0.297,0.302,U12,VT8020,11.516620291989838,4.224641167572311,CPG,CPG,0.125,0.4328084582949235,2.454096401945796,0.017194888538839992,7,2.599257835920721,696.5,4.4,23.8
0.297,0.302,U10,VT8020,14.702276878555342,5.420325457649405,CPG,SSPG,0.125,0.3789083379659071,4.1888201967033245,0.3537946194757118,4,1.429577117950389,631.5,7.2,26.5
0.297,0.302,U8,VT8020,16.70110158978718,4.140725325124393,CPG,CPG,0.125,0.4073199681842856,3.929493133467319,0.08929403712920725,1,0.5188045797709329,708.1,6.8,19.1
0.297,0.302,U10,MAD_M6C12,12.821831928556874,6.0564827770627545,CPG,SSPG,0.125,0.4211561319602169,2.7857442269218344,-0.14678006907028673,1,-0.14489719040286886,838.4,7.5,24.6
0.297,0.302,U8,MAD_M6C12,16.32744493903972,7.005616823491174,WPG,CPG,0.125,0.4047064332889586,2.6450907499008403,0.129997195992684,0,-0.16758500820773392,684.5,7.8,20.7
0.297,0.302,U8,MAD_M6C12,15.075545205559855,7.195576787533014,CPG,CPG,0.125,0.36719847022969304,2.281309248406737,0.03683145822994227,7,-0.3483506835482517,685.6,6.8,21.6
0.297,0.302,U8,MAD_M6C12,12.398316656149573,6.090337471271388,CPG,SSPG,0.125,0.3388907621801519,3.755021626005028,-0.486064990834431,2,0.028909801156162374,996.5,5.1,21.8
0.297,0.302,U10,MAD_M6C12,16.040740804326134,7.448942964114767,CPG,CPG,0.125,0.3668565840221356,3.7472365839018917,-0.6973358862249072,1,0.6364849915163173,998.6,5.3,22.4
0.297,0.302,U10,MAD_M6C12,9.97984083466022,4.659063754967245,CPG,CPG,0.125,0.4466438608843527,4.9707179801381205,-0.9044572559060897,5,-0.14490506270137438,976.7,5.1,24.6
0.297,0.302,U10,MAD_M6C12,9.238807143167074,4.769805301143888,CPG,SSPG,0.125,0.3951072946640886,2.6721309820236883,-0.7287848573124581,5,-0.20106982140232343,737.9,5.1,25.9
0.297,0.302,U10,MAD_M6C12,10.520345360207557,4.042832345857414,CPG,CPG,0.125,0.40589284464745873,4.389480696737756,-0.7539908133533052,7,-0.18487776339934037,997.1,3.5,31.2
0.297,0.302,U8,MAD_M6C12,14.744036469707002,4.211716944906667,CPG,CPG,0.125,0.4058234337453616,4.153689080171107,-0.7140637795091651,2,-0.6660271910033035,983.5,4.3,26.2
0.297,0.302,U8,MAD_M6C12,13.480998666528269,4.041090314734087,CPG,CPG,0.125,0.40442280037521716,2.966164375534573,-0.931877341420818,1,-0.586774540336986,815.7,4.8,26.9
0.297,0.302,U8,MAD_M6C12,13.545291582527662,4.026029771754533,CPG,CPG,0.125,0.41421914787926334,3.9592459982161463,-0.14524789434056884,7,-0.679863616172419,905.5,4.3,21.6
0.297,0.302,U8,MAD_M6C12,14.327276809893876,4.625840463944673,CPG,SSPG,0.125,0.4065450466314823,3.0796896045520494,-0.48810265946588594,0,-0.7452290019466155,734.8,3.7,28.9
0.297,0.302,U8,MAD_M6C12,14.548225581656299,4.032849172063129,CPG,CPG,0.125,0.4168479474913906,3.0222543646251814,-0.4767795539550366,4,-0.7730106593847363,887.6,5.2,30.4
0.297,0.302,U8,MAD_M6C12,16.135666395822582,4.7386063874837925,WPG,CPG,0.125,0.4267878020761968,2.923083263774151,-0.34892086237072717,7,-0.7507981150051473,723.6,5.4,35.3
0.297,0.302,U8,MAD_M6C12,15.034016602497921,4.447694174157277,CPG,SSPG,0.125,0.4353839807712184,3.7827296852473404,-0.4533665132129956,7,-0.764148956743643,844.6,5.8,36.8
0.297,0.302,U8,MAD_M6C12,17.68505174330477,5.421458816842617,WPG,SSPG,0.125,0.42233277334079955,3.9216087642560247,-0.6047731519831919,4,-0.8371831473878348,922.2,6.1,29.8
0.297,0.302,U8,MAD_M6C12,15.228393095957632,4.490505536997095,WPG,CPG,0.125,0.4191756163999164,2.3663714849842528,-0.567072613228226,0,-0.8189159272744284,774.6,6.7,36.6
0.297,0.302,U8,MAD_M6C12,13.37309640096852,4.114982750592381,CPG,CPG,0.125,0.4360142344563793,3.4018365562428827,-0.451803639493346,0,-0.7002448199870202,844.8,6.9,33.1
