Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,ori_l,ori_theta,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3737915995838591,4.36842310708894,-0.0019462203355875562,2.142677469007051e-15,14.119789836800548,0.3118604899246469,1.359035426223001e-16,608f4d21,5.930311731456229,540.4,4.9,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3737915995838591,4.36842310708894,-0.0019462203355875562,1.8816230633518864e-15,14.119789836800548,0.3118604899246469,1.359035426223001e-16,608f4d21,5.930311731456229,540.4,4.9,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3737915995838591,4.36842310708894,-0.0019462203355875562,1.9439838363118984e-15,14.119789836800548,0.3118604899246469,1.359035426223001e-16,608f4d21,5.930311731456229,540.4,4.9,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3737915995838591,4.36842310708894,-0.0019462203355875562,1.5817697205777516e-15,14.119789836800548,0.3118604899246469,1.359035426223001e-16,608f4d21,5.930311731456229,540.4,4.9,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3737915995838591,4.36842310708894,-0.0019462203355875562,1.7451894913872947e-15,14.119789836800548,0.3118604899246469,1.359035426223001e-16,608f4d21,5.930311731456229,540.4,4.9,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35302214566258555,5.355441434348963,0.084702647239985,3.0663840677633525e-15,14.921050640367124,0.3278307806531444,2.6126272105984274e-16,ca4334a5,6.26684126895419,672.7,6.1,32.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35302214566258555,5.355441434348963,0.084702647239985,3.2377368540562228e-15,14.921050640367124,0.3278307806531444,2.6126272105984274e-16,ca4334a5,6.26684126895419,672.7,6.1,32.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35302214566258555,5.355441434348963,0.084702647239985,4.143344863020398e-15,14.921050640367124,0.3278307806531444,2.6126272105984274e-16,ca4334a5,6.26684126895419,672.7,6.1,32.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35302214566258555,5.355441434348963,0.084702647239985,2.3516711826483137e-15,14.921050640367124,0.3278307806531444,2.6126272105984274e-16,ca4334a5,6.26684126895419,672.7,6.1,32.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35302214566258555,5.355441434348963,0.084702647239985,3.734910517427463e-15,14.921050640367124,0.3278307806531444,2.6126272105984274e-16,ca4334a5,6.26684126895419,672.7,6.1,32.0
