Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,3.6613406176308616,15.840062038589853,0.3171967839214216,0.1395311372288113,1905a548,-0.9275542662596186,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,3.6720229832620275,15.840062038589853,0.3171967839214216,0.1395311372288113,1905a548,-0.9275542662596186,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,3.68910549740828,15.840062038589853,0.3171967839214216,0.1395311372288113,1905a548,-0.9275542662596186,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,3.6477166212912833,15.840062038589853,0.3171967839214216,0.1395311372288113,1905a548,-0.9275542662596186,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,3.671815636275157,15.840062038589853,0.3171967839214216,0.1395311372288113,1905a548,-0.9275542662596186,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,3.7062538683420927,15.821993567039728,0.31892604876171304,0.14272196288088357,a157daee,-0.9867959751519317,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,3.7813346038389573,15.821993567039728,0.31892604876171304,0.14272196288088357,a157daee,-0.9867959751519317,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,3.763055229504655,15.821993567039728,0.31892604876171304,0.14272196288088357,a157daee,-0.9867959751519317,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,3.730319552071622,15.821993567039728,0.31892604876171304,0.14272196288088357,a157daee,-0.9867959751519317,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,3.786980064901289,15.821993567039728,0.31892604876171304,0.14272196288088357,a157daee,-0.9867959751519317,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,4.12883661741482,16.447248307172206,0.3300453125570725,0.16456070359545602,cea537d8,-1.3173678340009884,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,4.136408196694527,16.447248307172206,0.3300453125570725,0.16456070359545602,cea537d8,-1.3173678340009884,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,4.145575646915737,16.447248307172206,0.3300453125570725,0.16456070359545602,cea537d8,-1.3173678340009884,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,4.140254079463229,16.447248307172206,0.3300453125570725,0.16456070359545602,cea537d8,-1.3173678340009884,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,4.134153618239859,16.447248307172206,0.3300453125570725,0.16456070359545602,cea537d8,-1.3173678340009884,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,4.5571785714428295,17.048206750067788,0.33844217449348213,0.18242278352011126,26632fc5,-1.5787894283552244,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,4.532853532681292,17.048206750067788,0.33844217449348213,0.18242278352011126,26632fc5,-1.5787894283552244,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,4.557097144785805,17.048206750067788,0.33844217449348213,0.18242278352011126,26632fc5,-1.5787894283552244,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,4.554493027271701,17.048206750067788,0.33844217449348213,0.18242278352011126,26632fc5,-1.5787894283552244,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,4.569480191164482,17.048206750067788,0.33844217449348213,0.18242278352011126,26632fc5,-1.5787894283552244,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,4.215583056715218,16.709857624917333,0.33464135343625706,0.1752928280247659,e9bd33ee,-1.484285141954053,518.7,3.8,29.2
