Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,2.926662934400937,15.840062038589853,0.3171967839214216,0.1395311372288113,008a0cd6,8.38778812532343,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,2.966404479762338,15.840062038589853,0.3171967839214216,0.1395311372288113,008a0cd6,8.38778812532343,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,2.965908377736542,15.840062038589853,0.3171967839214216,0.1395311372288113,008a0cd6,8.38778812532343,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,2.974546155505277,15.840062038589853,0.3171967839214216,0.1395311372288113,008a0cd6,8.38778812532343,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,2.969294186606284,15.840062038589853,0.3171967839214216,0.1395311372288113,008a0cd6,8.38778812532343,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,2.7675930197467427,15.821993567039728,0.31892604876171304,0.14272196288088357,684e3a83,8.351420437176778,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,2.866717268225966,15.821993567039728,0.31892604876171304,0.14272196288088357,684e3a83,8.351420437176778,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,3.074193729582083,15.821993567039728,0.31892604876171304,0.14272196288088357,684e3a83,8.351420437176778,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,3.063605376741411,15.821993567039728,0.31892604876171304,0.14272196288088357,684e3a83,8.351420437176778,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,2.920664031026256,15.821993567039728,0.31892604876171304,0.14272196288088357,684e3a83,8.351420437176778,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,3.3533708598112772,16.447248307172206,0.3300453125570725,0.16456070359545602,fa578793,8.551863355539684,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,3.3750812567638557,16.447248307172206,0.3300453125570725,0.16456070359545602,fa578793,8.551863355539684,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,3.3339014506749534,16.447248307172206,0.3300453125570725,0.16456070359545602,fa578793,8.551863355539684,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,3.374949231992429,16.447248307172206,0.3300453125570725,0.16456070359545602,fa578793,8.551863355539684,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,3.2465398438071107,16.447248307172206,0.3300453125570725,0.16456070359545602,fa578793,8.551863355539684,518.6,7.4,29.0
