Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,2.899587354672977,16.709857624917333,0.33464135343625706,0.183449554252168,5fad342f,-0.6121637785492555,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,2.904534727505031,16.709857624917333,0.33464135343625706,0.183449554252168,5fad342f,-0.6121637785492555,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,2.8051666971621256,16.709857624917333,0.33464135343625706,0.183449554252168,5fad342f,-0.6121637785492555,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,2.863854333497418,16.709857624917333,0.33464135343625706,0.183449554252168,5fad342f,-0.6121637785492555,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,2.919102083918848,16.709857624917333,0.33464135343625706,0.183449554252168,5fad342f,-0.6121637785492555,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,3.0030242938789415,17.048206750067788,0.33844217449348213,0.18985842802645073,d10e4c99,-0.6703622639394933,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,3.042086588194379,17.048206750067788,0.33844217449348213,0.18985842802645073,d10e4c99,-0.6703622639394933,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,3.029806202127057,17.048206750067788,0.33844217449348213,0.18985842802645073,d10e4c99,-0.6703622639394933,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,2.5595642928707028,17.048206750067788,0.33844217449348213,0.18985842802645073,d10e4c99,-0.6703622639394933,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,3.042237672126157,17.048206750067788,0.33844217449348213,0.18985842802645073,d10e4c99,-0.6703622639394933,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.0665429399584196,17.145019316942903,0.3401296172706692,0.19610268603361303,a1b453e1,-0.7619927650299854,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.0977605385736133,17.145019316942903,0.3401296172706692,0.19610268603361303,a1b453e1,-0.7619927650299854,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.087875392562675,17.145019316942903,0.3401296172706692,0.19610268603361303,a1b453e1,-0.7619927650299854,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.097422237943902,17.145019316942903,0.3401296172706692,0.19610268603361303,a1b453e1,-0.7619927650299854,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.0869251023322386,17.145019316942903,0.3401296172706692,0.19610268603361303,a1b453e1,-0.7619927650299854,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.33923513158996266,3.920047151043513,23.994427732574298,0.40887996067810534,0.26758971687851413,39cd91be,-0.9498610270485948,607.3,3.3,27.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.33923513158996266,3.9724796478360656,23.994427732574298,0.40887996067810534,0.26758971687851413,39cd91be,-0.9498610270485948,607.3,3.3,27.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.33923513158996266,4.070698438106086,23.994427732574298,0.40887996067810534,0.26758971687851413,39cd91be,-0.9498610270485948,607.3,3.3,27.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.33923513158996266,4.013562508448073,23.994427732574298,0.40887996067810534,0.26758971687851413,39cd91be,-0.9498610270485948,607.3,3.3,27.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.33923513158996266,4.104416236468895,23.994427732574298,0.40887996067810534,0.26758971687851413,39cd91be,-0.9498610270485948,607.3,3.3,27.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3205817634434413,4.575147026887939,25.930760962159994,0.42945108192855336,0.3250704146933321,c523bf51,-1.636582905462646,468.6,4.1,28.3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3205817634434413,4.78698749971,25.930760962159994,0.42945108192855336,0.3250704146933321,c523bf51,-1.636582905462646,468.6,4.1,28.3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3205817634434413,4.8993644781699,25.930760962159994,0.42945108192855336,0.3250704146933321,c523bf51,-1.636582905462646,468.6,4.1,28.3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3205817634434413,4.779252045785609,25.930760962159994,0.42945108192855336,0.3250704146933321,c523bf51,-1.636582905462646,468.6,4.1,28.3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3205817634434413,4.981946384350536,25.930760962159994,0.42945108192855336,0.3250704146933321,c523bf51,-1.636582905462646,468.6,4.1,28.3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,2.036751055966112,15.821993567039728,0.31892604876171304,0.1445876750147261,450b65d3,-0.08469144019438435,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,2.0483151405578606,15.821993567039728,0.31892604876171304,0.1445876750147261,450b65d3,-0.08469144019438435,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,1.936891695565553,15.821993567039728,0.31892604876171304,0.1445876750147261,450b65d3,-0.08469144019438435,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,2.046096756193561,15.821993567039728,0.31892604876171304,0.1445876750147261,450b65d3,-0.08469144019438435,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,2.141861995927674,15.821993567039728,0.31892604876171304,0.1445876750147261,450b65d3,-0.08469144019438435,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,2.6310840211325184,16.447248307172206,0.3300453125570725,0.17192266833871533,4fec4c67,-0.45559811568232966,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,2.669440400931948,16.447248307172206,0.3300453125570725,0.17192266833871533,4fec4c67,-0.45559811568232966,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,2.0156645650929628,16.447248307172206,0.3300453125570725,0.17192266833871533,4fec4c67,-0.45559811568232966,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,2.470403418719628,16.447248307172206,0.3300453125570725,0.17192266833871533,4fec4c67,-0.45559811568232966,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,2.7634337726534905,16.447248307172206,0.3300453125570725,0.17192266833871533,4fec4c67,-0.45559811568232966,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,1.929166521053946,15.840062038589853,0.3171967839214216,0.14116667039605021,2c35f4e4,-0.02382409094437543,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,1.9336459659930536,15.840062038589853,0.3171967839214216,0.14116667039605021,2c35f4e4,-0.02382409094437543,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,1.934062834801072,15.840062038589853,0.3171967839214216,0.14116667039605021,2c35f4e4,-0.02382409094437543,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,1.8745399266414922,15.840062038589853,0.3171967839214216,0.14116667039605021,2c35f4e4,-0.02382409094437543,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,2.0167579407497414,15.840062038589853,0.3171967839214216,0.14116667039605021,2c35f4e4,-0.02382409094437543,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3459561755136314,3.3386629963199073,17.580182475656976,0.3453540680889375,0.20709354267753544,8a002d18,-0.883562854169555,541.2,5.3,27.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3459561755136314,3.3447181693533525,17.580182475656976,0.3453540680889375,0.20709354267753544,8a002d18,-0.883562854169555,541.2,5.3,27.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3459561755136314,3.340717494948454,17.580182475656976,0.3453540680889375,0.20709354267753544,8a002d18,-0.883562854169555,541.2,5.3,27.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3459561755136314,3.3467027599532932,17.580182475656976,0.3453540680889375,0.20709354267753544,8a002d18,-0.883562854169555,541.2,5.3,27.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3459561755136314,3.3206156173840617,17.580182475656976,0.3453540680889375,0.20709354267753544,8a002d18,-0.883562854169555,541.2,5.3,27.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.36135729549397505,2.6883573485995043,16.629223884825457,0.33186797707058885,0.1780231448415438,7f19505a,-0.5320098795824255,464.8,3.8,23.1
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.36135729549397505,2.739629162101004,16.629223884825457,0.33186797707058885,0.1780231448415438,7f19505a,-0.5320098795824255,464.8,3.8,23.1
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.36135729549397505,2.799869465854722,16.629223884825457,0.33186797707058885,0.1780231448415438,7f19505a,-0.5320098795824255,464.8,3.8,23.1
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.36135729549397505,2.8163120775680675,16.629223884825457,0.33186797707058885,0.1780231448415438,7f19505a,-0.5320098795824255,464.8,3.8,23.1
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.36135729549397505,2.8215053979045743,16.629223884825457,0.33186797707058885,0.1780231448415438,7f19505a,-0.5320098795824255,464.8,3.8,23.1
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3661143110767977,2.5937439938698845,16.4982304227277,0.32933441650153417,0.16819340531461544,9004b7c8,-0.38455332693930666,493.2,4.8,21.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3661143110767977,2.5865449610790967,16.4982304227277,0.32933441650153417,0.16819340531461544,9004b7c8,-0.38455332693930666,493.2,4.8,21.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3661143110767977,2.5819725011610033,16.4982304227277,0.32933441650153417,0.16819340531461544,9004b7c8,-0.38455332693930666,493.2,4.8,21.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3661143110767977,2.5798008165378064,16.4982304227277,0.32933441650153417,0.16819340531461544,9004b7c8,-0.38455332693930666,493.2,4.8,21.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3661143110767977,2.5976120034933343,16.4982304227277,0.32933441650153417,0.16819340531461544,9004b7c8,-0.38455332693930666,493.2,4.8,21.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3444196137069925,3.0701250152248596,17.388331167846697,0.34396667147278814,0.20550413331971765,46057f65,-0.8853205912581954,408.2,3.7,27.7
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3444196137069925,2.996377039798045,17.388331167846697,0.34396667147278814,0.20550413331971765,46057f65,-0.8853205912581954,408.2,3.7,27.7
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3444196137069925,3.2437794560479336,17.388331167846697,0.34396667147278814,0.20550413331971765,46057f65,-0.8853205912581954,408.2,3.7,27.7
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3444196137069925,3.2581252467347754,17.388331167846697,0.34396667147278814,0.20550413331971765,46057f65,-0.8853205912581954,408.2,3.7,27.7
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3444196137069925,3.203786828722216,17.388331167846697,0.34396667147278814,0.20550413331971765,46057f65,-0.8853205912581954,408.2,3.7,27.7
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3261466410980626,4.751078030254811,26.50753453972266,0.4306079607462638,0.31075167451618996,7bcfb48c,-1.3066482858168302,538.1,3.5,19.9
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3261466410980626,4.700735345417526,26.50753453972266,0.4306079607462638,0.31075167451618996,7bcfb48c,-1.3066482858168302,538.1,3.5,19.9
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3261466410980626,4.733409808395417,26.50753453972266,0.4306079607462638,0.31075167451618996,7bcfb48c,-1.3066482858168302,538.1,3.5,19.9
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3261466410980626,4.7632668261136395,26.50753453972266,0.4306079607462638,0.31075167451618996,7bcfb48c,-1.3066482858168302,538.1,3.5,19.9
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3261466410980626,4.727298084725001,26.50753453972266,0.4306079607462638,0.31075167451618996,7bcfb48c,-1.3066482858168302,538.1,3.5,19.9
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.32567756653686564,4.641831089349885,25.161850388803323,0.42258132049029773,0.30657216053396663,ea730550,-1.437449170756934,528.1,3.9,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.32567756653686564,4.632099191332249,25.161850388803323,0.42258132049029773,0.30657216053396663,ea730550,-1.437449170756934,528.1,3.9,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.32567756653686564,4.648257754765386,25.161850388803323,0.42258132049029773,0.30657216053396663,ea730550,-1.437449170756934,528.1,3.9,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.32567756653686564,4.642602021223524,25.161850388803323,0.42258132049029773,0.30657216053396663,ea730550,-1.437449170756934,528.1,3.9,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.32567756653686564,4.587807202218728,25.161850388803323,0.42258132049029773,0.30657216053396663,ea730550,-1.437449170756934,528.1,3.9,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.30051121372689865,5.800909394714811,28.20433134966622,0.44731057073570013,0.40202201412828126,7ed5c73a,-2.603724537730847,489.8,3.9,26.4
