thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,best_index,best_cost,ac1,ac2,ac3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.3500986652880233,7,2.3980681906122916,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.35512854502148783,2,2.461545984144721,579.3,4.8,26.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.36148128897188103,3,2.516085780903305,479.7,5.6,26.7
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.39604537678248086,6,2.153651879138087,431.8,5.5,24.8
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.41105824853184736,7,1.814994967356022,485.3,5.2,26.4
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4135452257070144,4,1.7399681078258844,537.9,6.0,22.8
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4202859215527073,5,1.5935224453811716,462.3,5.9,23.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4038482549543544,6,1.9622915512809214,505.9,5.4,26.7
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4176271012425629,3,1.572844579597497,536.5,5.2,26.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.41790131893705085,7,1.6534273897337606,441.1,6.3,28.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4196028018595161,5,1.5113475183124474,385.6,5.9,21.8
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4211728906773194,2,1.556964894819731,471.1,5.4,24.3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4204216256155951,7,1.4971691232675663,417.5,6.1,21.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.41866715955446276,7,1.4862973293114088,391.8,6.4,23.8
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.41879416801669805,5,1.470041188473691,469.5,5.7,24.8
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4177783610553977,6,1.5583341575534693,435.3,6.4,24.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.41922852607259653,7,1.5481825011912216,427.4,6.6,23.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4203238563593224,6,1.47339843659219,422.2,6.5,23.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.42163772958528334,0,1.5995538297263963,443.0,6.3,23.9
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188419514554037,3,1.4614482679649923,433.9,5.8,24.7
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4186814821469297,3,1.4867287118866037,406.4,6.1,24.7
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4197737261756648,0,1.4831390793645092,430.7,6.2,24.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4187497998465749,0,1.4785764701573236,428.2,6.2,25.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.41882288120572586,1,1.4708616300721382,428.7,6.3,25.1
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.41888160274464076,4,1.4629104186136614,419.4,6.3,24.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.41891290403978226,6,1.464138092189141,451.9,6.1,25.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.41874016796659763,6,1.4782524326151294,440.5,6.1,25.7
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4189212997675177,0,1.474677105307562,442.4,6.0,25.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.418872105886652,0,1.4626429119234343,442.1,5.9,25.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.41885642990766414,1,1.4620185617206651,450.9,5.9,25.7
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.418842884401053,3,1.4614848188286693,444.0,6.0,25.4
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188539173805501,3,1.4619191697452223,458.6,5.8,26.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188816749322957,7,1.4629133073135234,452.8,5.8,26.1
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188773999104048,6,1.462855381078116,458.3,5.8,26.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188492142278772,7,1.4617335694275826,460.5,5.9,26.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188529641340199,3,1.4618815030002668,445.7,6.0,25.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188551808586275,2,1.461969131308292,455.8,5.9,25.7
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188826851299168,6,1.4629536996031538,463.3,5.9,26.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.41888501187079924,3,1.4630465078848398,447.5,6.0,25.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188441857074409,7,1.4615358515364916,443.2,5.9,25.1
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188691073255879,2,1.4625228906654693,444.5,6.0,25.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.41884901527879503,2,1.46172573209831,441.6,6.0,24.8
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188637927120926,1,1.4623108317100453,437.3,6.1,24.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188487676409895,6,1.4617159783781943,440.2,6.2,24.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188526203121921,5,1.461867923074565,423.3,6.2,23.8
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.418855810690837,0,1.4619940517473524,435.8,6.2,24.3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188589775644591,5,1.4621195000197287,443.5,6.0,24.9
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.41884499986139306,3,1.461567808808868,431.1,6.0,24.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188790323914159,0,1.462920828772985,445.4,5.8,25.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188559972512762,3,1.4620014352332622,439.3,6.0,24.7
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188590099811998,6,1.4621207854088527,440.4,6.0,24.8
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.41885686155854784,4,1.4620356529363834,445.0,6.0,24.9
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188437909976171,3,1.4615203663051224,448.1,6.0,25.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.418843836533683,5,1.4615221525050504,449.3,5.9,25.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.41884127139458605,2,1.4614216440374634,443.8,6.0,24.8
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188416737455436,6,1.4614373938086564,434.6,6.1,24.4
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.418850037996326,0,1.4617660329871662,433.5,6.0,24.4
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188466453280383,0,1.4616324628110848,432.6,6.1,24.4
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188451859423281,3,1.4615751159517871,442.7,6.0,24.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188413423237283,3,1.4614244200903364,442.1,6.0,24.5
