Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,2.887281511771692,16.709857624917333,0.33464135343625706,0.183449554252168,aea80cfb,0.4067786569487799,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,2.909488010277869,16.709857624917333,0.33464135343625706,0.183449554252168,aea80cfb,0.4067786569487799,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,2.9000244954191126,16.709857624917333,0.33464135343625706,0.183449554252168,aea80cfb,0.4067786569487799,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,2.889949217263924,16.709857624917333,0.33464135343625706,0.183449554252168,aea80cfb,0.4067786569487799,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,2.897687324923025,16.709857624917333,0.33464135343625706,0.183449554252168,aea80cfb,0.4067786569487799,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,2.9928327668496504,17.048206750067788,0.33844217449348213,0.18985842802645073,f0f46b72,0.37190650159034755,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,2.965979470456763,17.048206750067788,0.33844217449348213,0.18985842802645073,f0f46b72,0.37190650159034755,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,2.973665994895495,17.048206750067788,0.33844217449348213,0.18985842802645073,f0f46b72,0.37190650159034755,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,2.9782369132625517,17.048206750067788,0.33844217449348213,0.18985842802645073,f0f46b72,0.37190650159034755,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,2.9763779363144347,17.048206750067788,0.33844217449348213,0.18985842802645073,f0f46b72,0.37190650159034755,700.3,4.1,27.6
