Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,3.588580537189583,17.048206750067788,0.33844217449348213,0.18985842802645073,133f8687,-1.7126310294693348,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,3.319081389050047,17.048206750067788,0.33844217449348213,0.18985842802645073,133f8687,-1.7126310294693348,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,3.5687030357713483,17.048206750067788,0.33844217449348213,0.18985842802645073,133f8687,-1.7126310294693348,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,3.5918177943891854,17.048206750067788,0.33844217449348213,0.18985842802645073,133f8687,-1.7126310294693348,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,3.6078632292872586,17.048206750067788,0.33844217449348213,0.18985842802645073,133f8687,-1.7126310294693348,700.3,4.1,27.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,3.403862858651118,16.709857624917333,0.33464135343625706,0.183449554252168,75f86d80,-1.6311062140472912,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,3.0243982170577066,16.709857624917333,0.33464135343625706,0.183449554252168,75f86d80,-1.6311062140472912,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,3.4122406226217223,16.709857624917333,0.33464135343625706,0.183449554252168,75f86d80,-1.6311062140472912,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,3.426173530791463,16.709857624917333,0.33464135343625706,0.183449554252168,75f86d80,-1.6311062140472912,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,3.4276692765417196,16.709857624917333,0.33464135343625706,0.183449554252168,75f86d80,-1.6311062140472912,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.6223896365849595,17.145019316942903,0.3401296172706692,0.19610268603361303,7c2be3f8,-1.8153464169107445,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.3956341796807425,17.145019316942903,0.3401296172706692,0.19610268603361303,7c2be3f8,-1.8153464169107445,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.599341322965925,17.145019316942903,0.3401296172706692,0.19610268603361303,7c2be3f8,-1.8153464169107445,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.633061747468064,17.145019316942903,0.3401296172706692,0.19610268603361303,7c2be3f8,-1.8153464169107445,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.620571888305766,17.145019316942903,0.3401296172706692,0.19610268603361303,7c2be3f8,-1.8153464169107445,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,3.1446199070421703,16.447248307172206,0.3300453125570725,0.17192266833871533,77b7aa44,-1.449883199379656,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,2.7101737719537984,16.447248307172206,0.3300453125570725,0.17192266833871533,77b7aa44,-1.449883199379656,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,3.158808378725111,16.447248307172206,0.3300453125570725,0.17192266833871533,77b7aa44,-1.449883199379656,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,3.172734548742942,16.447248307172206,0.3300453125570725,0.17192266833871533,77b7aa44,-1.449883199379656,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,3.164672451718821,16.447248307172206,0.3300453125570725,0.17192266833871533,77b7aa44,-1.449883199379656,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.33923513158996266,4.773470140575015,23.994427732574298,0.40887996067810534,0.26758971687851413,3b1150bf,-2.4171721305558256,607.3,3.3,27.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.33923513158996266,4.433740434553425,23.994427732574298,0.40887996067810534,0.26758971687851413,3b1150bf,-2.4171721305558256,607.3,3.3,27.2
