thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,best_index,best_cost,ac1,ac2,ac3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.3500986652880233,7,1.471872044750536,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.352183759182632,0,1.5057105399652069,565.0,5.0,28.4
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.3013597396053534,1,1.524061625028633,631.1,4.2,25.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.3396388143567584,3,1.3164041906701467,594.7,3.9,28.7
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.30005672648529463,1,1.21784980580993,675.6,3.4,26.3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.300041531959358,0,1.2120920712671062,647.3,3.3,26.1
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.30102293465255403,3,1.2662859160686235,684.9,2.8,24.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000474438335443,7,1.214331108019616,644.3,1.9,23.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.3020290595644144,6,1.3231368733961553,773.3,2.5,22.4
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.3001088794298218,7,1.2376866762141292,779.7,2.8,28.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000004287466096,0,1.3383724420913197,760.0,2.6,25.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.30005542628762405,7,1.2173567278018362,727.7,2.1,26.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.301132181401876,7,1.3067522818189188,647.2,2.9,27.7
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000221208326152,2,1.2047509329151627,700.4,2.4,28.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.3015227377324323,3,1.294523062259997,663.4,2.9,29.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000321491836922,7,1.2085415599924758,672.7,2.7,26.4
