Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,3.054866276932544,15.840062038589853,0.3171967839214216,0.1395311372288113,20f8e022,2.7985826903736006,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,3.073089057406057,15.840062038589853,0.3171967839214216,0.1395311372288113,20f8e022,2.7985826903736006,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,3.073347268992465,15.840062038589853,0.3171967839214216,0.1395311372288113,20f8e022,2.7985826903736006,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,3.0737023807824126,15.840062038589853,0.3171967839214216,0.1395311372288113,20f8e022,2.7985826903736006,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,3.078698772191108,15.840062038589853,0.3171967839214216,0.1395311372288113,20f8e022,2.7985826903736006,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,3.092201558960388,15.821993567039728,0.31892604876171304,0.14272196288088357,511e5692,2.7484905897795517,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,3.1553775672809676,15.821993567039728,0.31892604876171304,0.14272196288088357,511e5692,2.7484905897795517,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,2.9199659517345165,15.821993567039728,0.31892604876171304,0.14272196288088357,511e5692,2.7484905897795517,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,3.0312907626045242,15.821993567039728,0.31892604876171304,0.14272196288088357,511e5692,2.7484905897795517,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,3.1330498351310094,15.821993567039728,0.31892604876171304,0.14272196288088357,511e5692,2.7484905897795517,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,3.4317842999787973,16.447248307172206,0.3300453125570725,0.16456070359545602,d6c9c736,2.63032464181528,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,3.45417957738794,16.447248307172206,0.3300453125570725,0.16456070359545602,d6c9c736,2.63032464181528,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,3.440371329973311,16.447248307172206,0.3300453125570725,0.16456070359545602,d6c9c736,2.63032464181528,518.6,7.4,29.0
