Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,2.912882725375422,15.840062038589853,0.3171967839214216,0.1395311372288113,b55c6740,7.456253886165125,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,2.9210098475865327,15.840062038589853,0.3171967839214216,0.1395311372288113,b55c6740,7.456253886165125,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,2.9381530085265064,15.840062038589853,0.3171967839214216,0.1395311372288113,b55c6740,7.456253886165125,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,2.906835047773826,15.840062038589853,0.3171967839214216,0.1395311372288113,b55c6740,7.456253886165125,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,2.940869679063684,15.840062038589853,0.3171967839214216,0.1395311372288113,b55c6740,7.456253886165125,726.4,3.5,32.6
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,3.270321088499375,16.447248307172206,0.3300453125570725,0.16456070359545602,37ad343a,7.564940236585617,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,3.2598336466190387,16.447248307172206,0.3300453125570725,0.16456070359545602,37ad343a,7.564940236585617,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,3.241554033913978,16.447248307172206,0.3300453125570725,0.16456070359545602,37ad343a,7.564940236585617,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,3.236644223629599,16.447248307172206,0.3300453125570725,0.16456070359545602,37ad343a,7.564940236585617,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,3.256588347605443,16.447248307172206,0.3300453125570725,0.16456070359545602,37ad343a,7.564940236585617,518.6,7.4,29.0
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.5363674812267183,17.145019316942903,0.3401296172706692,0.18762551896567947,d59d58dc,7.74113095362749,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.5618005680164444,17.145019316942903,0.3401296172706692,0.18762551896567947,d59d58dc,7.74113095362749,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.4204580469754307,17.145019316942903,0.3401296172706692,0.18762551896567947,d59d58dc,7.74113095362749,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.5546412183975957,17.145019316942903,0.3401296172706692,0.18762551896567947,d59d58dc,7.74113095362749,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,3.649510117605875,17.145019316942903,0.3401296172706692,0.18762551896567947,d59d58dc,7.74113095362749,539.9,5.8,27.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,2.4541423069634614,15.821993567039728,0.31892604876171304,0.14272196288088357,b18c5918,7.417598795943906,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,2.558398935811906,15.821993567039728,0.31892604876171304,0.14272196288088357,b18c5918,7.417598795943906,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,2.5477823593216695,15.821993567039728,0.31892604876171304,0.14272196288088357,b18c5918,7.417598795943906,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,2.6706073129236163,15.821993567039728,0.31892604876171304,0.14272196288088357,b18c5918,7.417598795943906,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,2.957152312635621,15.821993567039728,0.31892604876171304,0.14272196288088357,b18c5918,7.417598795943906,617.7,5.1,28.5
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,3.050740078902526,16.709857624917333,0.33464135343625706,0.1752928280247659,6314e85f,7.612786241481648,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,3.071372992771335,16.709857624917333,0.33464135343625706,0.1752928280247659,6314e85f,7.612786241481648,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,3.0263037195585363,16.709857624917333,0.33464135343625706,0.1752928280247659,6314e85f,7.612786241481648,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,3.3482922697263358,16.709857624917333,0.33464135343625706,0.1752928280247659,6314e85f,7.612786241481648,518.7,3.8,29.2
0.297,0.302,VT8020,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,3.5045230332257096,16.709857624917333,0.33464135343625706,0.1752928280247659,6314e85f,7.612786241481648,518.7,3.8,29.2
