thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,best_index,best_cost,ac1,ac2,ac3
0.297,0.302,MN8014,MN8014,10.698931326688609,7.559997054129304,CPG,CPG,0.125,0.34678508045527556,7,20.552143844743764,642.4,4.8,26.7
0.297,0.302,MN8014,MN8014,6.563779807992555,4.720685643247323,CPG,CPG,0.125,0.36552445604381223,1,11.263721344097824,702.6,6.5,28.8
0.297,0.302,MN8014,VT8020,7.78254069728366,4.222772904145602,CPG,CPG,0.125,0.3004008952477425,6,9.67245861926114,750.1,5.4,28.8
0.297,0.302,U12,VT8020,10.578975913060178,4.008840221270177,WPG,CPG,0.125,0.30000315992382665,7,6.993257807582255,835.5,6.0,29.0
0.297,0.302,U12,MN8014,6.322967788767835,4.505605840351723,SSPG,SSPG,0.125,0.3121905059283594,4,13.096268150276067,769.0,5.1,20.8
0.297,0.302,U12,VT8020,6.6726961748669975,5.094568496683737,CPG,CPG,0.125,0.3002600157088496,4,13.577185601905123,632.9,5.7,27.3
0.297,0.302,U12,VT8020,5.30357544949109,4.087241497578479,SSPG,CPG,0.125,0.31244377050157707,5,10.848547010977388,654.0,5.3,33.8
0.297,0.302,U12,MN8014,8.121540191341898,4.02689623613441,CPG,SSPG,0.125,0.3000885467601165,5,15.74959791022274,369.4,5.1,32.3
0.297,0.302,MN8014,VT8020,10.529624769979486,4.562894431749818,CPG,SSPG,0.125,0.30167826972453976,5,12.96710083318475,563.5,5.8,31.1
0.297,0.302,MN8014,MN8014,9.024778893698574,4.313346843357814,CPG,CPG,0.125,0.3095480699818605,6,11.25088067177716,529.3,5.3,35.6
0.297,0.302,MN8014,MN8014,9.993208716433408,4.04241473392919,CPG,SSPG,0.125,0.3059764637104006,4,12.38880953033738,433.5,4.5,34.9
0.297,0.302,MN8014,MN8014,8.176567906405863,4.005931822224763,CPG,SSPG,0.125,0.3008579474959679,0,10.180707721564087,522.2,4.8,34.9
0.297,0.302,MN8014,MN8014,8.859179964986282,4.572565644298115,CPG,SSPG,0.125,0.3049425048718865,5,11.686493263003385,583.7,4.4,43.7
0.297,0.302,MN8014,VT8020,8.343121941368175,4.495293922444398,CPG,CPG,0.125,0.34018719307113476,4,10.928520280746795,588.6,5.7,36.1
0.297,0.302,MN8014,VT8020,7.188759988140848,4.019251698815444,SSPG,CPG,0.125,0.31969059787010307,2,9.089239511674162,565.1,5.9,35.8
0.297,0.302,MN8014,MN8014,4.127386263892377,4.414581219412266,SSPG,SSPG,0.125,0.31930755597680793,6,10.489480558427575,527.1,5.6,42.0
0.297,0.302,MN8014,VT8020,8.40890997594605,4.062618586690371,CPG,CPG,0.125,0.30162804041670305,0,10.268741363644937,559.0,6.2,38.5
