iter, gearRatio, moduleBig, moduleSmall, Ns, NpBig, NpSmall, NrBig, NrSmall, numPlanet, fwSunMM, fwPlanetBigMM, fwPanetSmallMM, fwRingBigMM, fwRingSmallMM,  mass, eff, peakTorque, Cost, Torque_Density, Outer_Bearing_mass, Actuator_width
4 , 36.416666666666664 , 0.7 , 0.7 , 24 , 38 , 30 , 100 , 92 , 4 , 7.083 , 45.511 , 54.232 , 45.511 , 54.232 , 1.67 , 0.787 , 139.101 , 0.023856729934649823 , 83.294 , 0.05 , 183.7430875522773
5 , 36.416666666666664 , 0.7 , 0.7 , 24 , 38 , 30 , 100 , 92 , 4 , 7.083 , 45.511 , 54.232 , 45.511 , 54.232 , 1.67 , 0.787 , 139.101 , 0.023856729934649823 , 83.294 , 0.05 , 183.7430875522773
6 , 36.416666666666664 , 0.7 , 0.7 , 24 , 38 , 30 , 100 , 92 , 4 , 7.083 , 45.511 , 54.232 , 45.511 , 54.232 , 1.67 , 0.787 , 139.101 , 0.023856729934649823 , 83.294 , 0.05 , 183.7430875522773
5 , 36.75 , 0.7 , 0.7 , 40 , 35 , 30 , 110 , 105 , 5 , 2.893 , 34.362 , 38.669 , 34.362 , 38.669 , 1.685 , 0.72 , 140.375 , 0.07371785722804541 , 83.309 , 0.103 , 160.03031708481012
3 , 36.833333333333336 , 0.6 , 0.6 , 27 , 51 , 39 , 129 , 117 , 3 , 10.769 , 61.641 , 73.378 , 61.641 , 73.378 , 1.915 , 0.842 , 140.693 , 0.06752916178687196 , 73.469 , 0.081 , 221.0188124485697
3 , 36.833333333333336 , 0.6 , 0.6 , 27 , 51 , 39 , 129 , 117 , 3 , 10.769 , 61.641 , 73.378 , 61.641 , 73.378 , 1.915 , 0.842 , 140.693 , 0.06752916178687196 , 73.469 , 0.081 , 221.0188124485697
3 , 37.0 , 0.6 , 0.6 , 30 , 45 , 36 , 120 , 111 , 3 , 9.402 , 67.885 , 79.187 , 67.885 , 79.187 , 1.881 , 0.809 , 141.33 , 0.07831664888996259 , 75.136 , 0.05 , 231.071857568497
1 , 37.142857142857146 , 0.5 , 0.5 , 18 , 60 , 39 , 138 , 117 , 3 , 26.805 , 81.98 , 106.552 , 81.98 , 106.552 , 2.02 , 0.881 , 141.875 , 0.07633681484960375 , 70.235 , 0.038 , 272.5319829863365
3 , 37.142857142857146 , 0.8 , 0.8 , 21 , 39 , 30 , 99 , 90 , 3 , 8.673 , 47.541 , 57.635 , 47.541 , 57.635 , 1.751 , 0.8 , 141.875 , 0.04216124328615878 , 81.025 , 0.081 , 191.17646190349038
1 , 37.142857142857146 , 0.5 , 0.5 , 18 , 60 , 39 , 138 , 117 , 3 , 26.805 , 81.98 , 106.552 , 81.98 , 106.552 , 2.02 , 0.881 , 141.875 , 0.07633681484960375 , 70.235 , 0.038 , 272.5319829863365
2 , 37.592592592592595 , 0.5 , 0.5 , 36 , 58 , 46 , 152 , 140 , 4 , 7.888 , 56.963 , 65.613 , 56.963 , 65.613 , 1.937 , 0.849 , 143.593 , 0.07052637321401711 , 74.132 , 0.081 , 208.57550174166653
3 , 37.592592592592595 , 0.5 , 0.5 , 36 , 58 , 46 , 152 , 140 , 4 , 7.888 , 56.963 , 65.613 , 56.963 , 65.613 , 1.937 , 0.849 , 143.593 , 0.07052637321401711 , 74.132 , 0.081 , 208.57550174166653
3 , 37.592592592592595 , 0.5 , 0.5 , 36 , 58 , 46 , 152 , 140 , 4 , 7.888 , 56.963 , 65.613 , 56.963 , 65.613 , 1.937 , 0.849 , 143.593 , 0.07052637321401711 , 74.132 , 0.081 , 208.57550174166653
1 , 37.8 , 0.5 , 0.5 , 30 , 54 , 42 , 138 , 126 , 3 , 13.414 , 84.69 , 99.227 , 84.69 , 99.227 , 2.046 , 0.845 , 144.385 , 0.10903585623539436 , 70.569 , 0.05 , 267.9171963652571
