iter, gearRatio, moduleBig, moduleSmall, Ns, NpBig, NpSmall, NrBig, NrSmall, numPlanet, fwSunMM, fwPlanetBigMM, fwPanetSmallMM, fwRingBigMM, fwRingSmallMM,  mass, eff, peakTorque, Cost, Torque_Density, Outer_Bearing_mass, Actuator_width
2 , 36.0 , 0.6 , 0.6 , 18 , 54 , 36 , 126 , 108 , 3 , 16.839 , 54.94 , 71.168 , 54.94 , 71.168 , 1.522 , 0.869 , 123.759 , -0.08013567673319 , 81.313 , 0.05 , 207.6083757112374
4 , 36.416666666666664 , 0.7 , 0.7 , 24 , 38 , 30 , 100 , 92 , 4 , 6.375 , 40.96 , 48.809 , 40.96 , 48.809 , 1.357 , 0.787 , 125.191 , -0.0793508567393485 , 92.256 , 0.05 , 171.26877879704955
4 , 36.416666666666664 , 0.7 , 0.7 , 24 , 38 , 30 , 100 , 92 , 4 , 6.375 , 40.96 , 48.809 , 40.96 , 48.809 , 1.357 , 0.787 , 125.191 , -0.0793508567393485 , 92.256 , 0.05 , 171.26877879704955
4 , 36.416666666666664 , 0.7 , 0.7 , 24 , 38 , 30 , 100 , 92 , 4 , 6.375 , 40.96 , 48.809 , 40.96 , 48.809 , 1.357 , 0.787 , 125.191 , -0.0793508567393485 , 92.256 , 0.05 , 171.26877879704955
6 , 36.416666666666664 , 0.7 , 0.7 , 24 , 38 , 30 , 100 , 92 , 4 , 6.375 , 40.96 , 48.809 , 40.96 , 48.809 , 1.357 , 0.787 , 125.191 , -0.0793508567393485 , 92.256 , 0.05 , 171.26877879704955
4 , 36.75 , 0.6 , 0.6 , 40 , 35 , 30 , 110 , 105 , 5 , 3.543 , 42.093 , 47.369 , 42.093 , 47.369 , 1.366 , 0.72 , 126.337 , -0.03149919576094162 , 92.487 , 0.05 , 170.96213842889244
2 , 36.833333333333336 , 0.5 , 0.5 , 27 , 51 , 39 , 129 , 117 , 3 , 13.956 , 79.887 , 95.098 , 79.887 , 95.098 , 1.66 , 0.842 , 126.624 , -0.01653991908264907 , 76.28 , 0.038 , 256.4843809333463
2 , 36.833333333333336 , 0.5 , 0.5 , 27 , 51 , 39 , 129 , 117 , 3 , 13.956 , 79.887 , 95.098 , 79.887 , 95.098 , 1.66 , 0.842 , 126.624 , -0.01653991908264907 , 76.28 , 0.038 , 256.4843809333463
3 , 37.0 , 0.6 , 0.6 , 30 , 45 , 36 , 120 , 111 , 3 , 8.462 , 61.097 , 71.268 , 61.097 , 71.268 , 1.544 , 0.809 , 127.197 , -0.032843070245885064 , 82.381 , 0.05 , 213.86467181164727
1 , 37.142857142857146 , 0.5 , 0.5 , 18 , 60 , 39 , 138 , 117 , 3 , 24.125 , 73.782 , 95.897 , 73.782 , 95.897 , 1.665 , 0.881 , 127.688 , -0.040967155764190744 , 76.689 , 0.038 , 251.1787846877029
1 , 37.142857142857146 , 0.5 , 0.5 , 18 , 60 , 39 , 138 , 117 , 3 , 24.125 , 73.782 , 95.897 , 73.782 , 95.897 , 1.665 , 0.881 , 127.688 , -0.040967155764190744 , 76.689 , 0.038 , 251.1787846877029
1 , 37.142857142857146 , 0.5 , 0.5 , 18 , 60 , 39 , 138 , 117 , 3 , 24.125 , 73.782 , 95.897 , 73.782 , 95.897 , 1.665 , 0.881 , 127.688 , -0.040967155764190744 , 76.689 , 0.038 , 251.1787846877029
2 , 37.592592592592595 , 0.5 , 0.5 , 36 , 58 , 46 , 152 , 140 , 4 , 7.099 , 51.266 , 59.052 , 51.266 , 59.052 , 1.601 , 0.849 , 129.234 , -0.040328112376181724 , 80.721 , 0.081 , 193.81795156749985
3 , 37.592592592592595 , 0.5 , 0.5 , 36 , 58 , 46 , 152 , 140 , 4 , 7.099 , 51.266 , 59.052 , 51.266 , 59.052 , 1.601 , 0.849 , 129.234 , -0.040328112376181724 , 80.721 , 0.081 , 193.81795156749985
3 , 37.592592592592595 , 0.5 , 0.5 , 36 , 58 , 46 , 152 , 140 , 4 , 7.099 , 51.266 , 59.052 , 51.266 , 59.052 , 1.601 , 0.849 , 129.234 , -0.040328112376181724 , 80.721 , 0.081 , 193.81795156749985
1 , 37.8 , 0.5 , 0.5 , 30 , 54 , 42 , 138 , 126 , 3 , 12.073 , 76.221 , 89.305 , 76.221 , 89.305 , 1.69 , 0.845 , 129.947 , -0.008519987416403363 , 76.892 , 0.05 , 247.02547672873138
1 , 37.8 , 0.5 , 0.5 , 30 , 54 , 42 , 138 , 126 , 3 , 12.073 , 76.221 , 89.305 , 76.221 , 89.305 , 1.69 , 0.845 , 129.947 , -0.008519987416403363 , 76.892 , 0.05 , 247.02547672873138
4 , 37.92307692307692 , 0.6 , 0.6 , 52 , 34 , 30 , 120 , 116 , 4 , 3.235 , 50.455 , 55.59 , 50.455 , 55.59 , 1.55 , 0.681 , 130.37 , 0.055598248227113456 , 84.11 , 0.103 , 190.54507814871428
6 , 38.0 , 0.5 , 0.5 , 72 , 38 , 34 , 148 , 144 , 4 , 3.19 , 57.678 , 62.651 , 57.678 , 62.651 , 1.67 , 0.686 , 130.634 , 0.09144137658026913 , 78.224 , 0.103 , 204.82857849890559
8 , 38.333333333333336 , 0.6 , 0.6 , 36 , 46 , 38 , 128 , 120 , 4 , 4.986 , 44.479 , 50.658 , 44.479 , 50.658 , 1.504 , 0.797 , 131.78 , -0.037648508446809614 , 87.62 , 0.081 , 178.63678618382315
5 , 38.266666666666666 , 0.5 , 0.5 , 45 , 42 , 36 , 129 , 123 , 3 , 7.28 , 86.253 , 96.246 , 86.253 , 96.246 , 1.725 , 0.755 , 131.551 , 0.06341031190824575 , 76.261 , 0.05 , 263.9995124908097
5 , 38.333333333333336 , 0.6 , 0.6 , 36 , 46 , 38 , 128 , 120 , 4 , 4.986 , 44.479 , 50.658 , 44.479 , 50.658 , 1.504 , 0.797 , 131.78 , -0.037648508446809614 , 87.62 , 0.081 , 178.63678618382315
5 , 38.4 , 0.7 , 0.7 , 30 , 36 , 30 , 102 , 96 , 3 , 6.297 , 57.449 , 65.943 , 57.449 , 65.943 , 1.536 , 0.746 , 132.009 , 0.0067592987566125196 , 85.943 , 0.081 , 206.89148641509317
5 , 38.5 , 0.7 , 0.7 , 24 , 42 , 33 , 108 , 99 , 3 , 8.45 , 52.462 , 62.294 , 52.462 , 62.294 , 1.526 , 0.804 , 132.353 , -0.03498914397819031 , 86.732 , 0.081 , 198.2553902554609
6 , 38.63636363636363 , 0.5 , 0.5 , 44 , 50 , 42 , 144 , 136 , 4 , 5.56 , 56.793 , 63.621 , 56.793 , 63.621 , 1.613 , 0.8 , 132.822 , -0.004149949733661895 , 82.345 , 0.081 , 203.91373001209783
7 , 38.63636363636363 , 0.5 , 0.5 , 44 , 50 , 42 , 144 , 136 , 4 , 5.56 , 56.793 , 63.621 , 56.793 , 63.621 , 1.613 , 0.8 , 132.822 , -0.004149949733661895 , 82.345 , 0.081 , 203.91373001209783
4 , 38.78787878787879 , 0.5 , 0.5 , 33 , 48 , 39 , 129 , 120 , 3 , 10.7 , 85.117 , 97.754 , 85.117 , 97.754 , 1.723 , 0.812 , 133.343 , 0.024956467886851685 , 77.39 , 0.05 , 264.3701512575019
4 , 38.86363636363637 , 0.5 , 0.5 , 33 , 57 , 45 , 147 , 135 , 3 , 10.61 , 73.226 , 84.666 , 73.226 , 84.666 , 1.71 , 0.847 , 133.603 , -0.0031891596558154545 , 78.13 , 0.05 , 239.3927664886989
4 , 39.0 , 0.6 , 0.6 , 28 , 42 , 34 , 112 , 104 , 4 , 6.991 , 52.427 , 60.936 , 52.427 , 60.936 , 1.475 , 0.791 , 134.072 , -0.04324181178843972 , 90.896 , 0.05 , 194.86251185556156
1 , 39.08571428571429 , 0.5 , 0.5 , 21 , 54 , 39 , 129 , 114 , 3 , 19.63 , 84.168 , 103.441 , 84.168 , 103.441 , 1.721 , 0.859 , 134.367 , -0.007472767346304865 , 78.075 , 0.038 , 269.1088803763766
3 , 39.111111111111114 , 0.5 , 0.5 , 27 , 60 , 45 , 147 , 132 , 3 , 13.848 , 73.2 , 87.066 , 73.2 , 87.066 , 1.72 , 0.865 , 134.454 , -0.012190353150626998 , 78.171 , 0.05 , 241.76622533032048
4 , 39.111111111111114 , 0.5 , 0.5 , 27 , 60 , 45 , 147 , 132 , 3 , 13.848 , 73.2 , 87.066 , 73.2 , 87.066 , 1.72 , 0.865 , 134.454 , -0.012190353150626998 , 78.171 , 0.05 , 241.76622533032048
2 , 39.51020408163265 , 0.5 , 0.5 , 21 , 66 , 45 , 153 , 132 , 3 , 19.448 , 70.273 , 87.954 , 70.273 , 87.954 , 1.732 , 0.886 , 135.826 , -0.022020807756446215 , 78.421 , 0.05 , 239.72691331482483
3 , 39.51020408163265 , 0.5 , 0.5 , 21 , 66 , 45 , 153 , 132 , 3 , 19.448 , 70.273 , 87.954 , 70.273 , 87.954 , 1.732 , 0.886 , 135.826 , -0.022020807756446215 , 78.421 , 0.05 , 239.72691331482483
3 , 39.666666666666664 , 0.6 , 0.6 , 18 , 51 , 36 , 120 , 105 , 3 , 16.888 , 64.156 , 80.537 , 64.156 , 80.537 , 1.603 , 0.854 , 136.364 , -0.04291285918273691 , 85.068 , 0.05 , 226.19261743826746
3 , 39.666666666666664 , 0.6 , 0.6 , 18 , 51 , 36 , 120 , 105 , 3 , 16.888 , 64.156 , 80.537 , 64.156 , 80.537 , 1.603 , 0.854 , 136.364 , -0.04291285918273691 , 85.068 , 0.05 , 226.19261743826746
3 , 39.666666666666664 , 0.6 , 0.6 , 18 , 51 , 36 , 120 , 105 , 3 , 16.888 , 64.156 , 80.537 , 64.156 , 80.537 , 1.603 , 0.854 , 136.364 , -0.04291285918273691 , 85.068 , 0.05 , 226.19261743826746
4 , 40.0 , 0.7 , 0.7 , 18 , 45 , 33 , 108 , 96 , 3 , 12.492 , 53.758 , 66.619 , 53.758 , 66.619 , 1.511 , 0.831 , 137.51 , -0.05816757502864217 , 91.006 , 0.05 , 201.8770167122647
4 , 40.0 , 0.7 , 0.7 , 18 , 45 , 33 , 108 , 96 , 3 , 12.492 , 53.758 , 66.619 , 53.758 , 66.619 , 1.511 , 0.831 , 137.51 , -0.05816757502864217 , 91.006 , 0.05 , 201.8770167122647
2 , 40.111111111111114 , 0.5 , 0.5 , 18 , 57 , 39 , 132 , 114 , 3 , 24.184 , 83.904 , 106.155 , 83.904 , 106.155 , 1.746 , 0.87 , 137.892 , -0.0065714180673750455 , 78.976 , 0.038 , 271.55867037709845
