iter, gearRatio, moduleBig, moduleSmall, Ns, NpBig, NpSmall, Nr, numPlanet, fwSunMM, fwPlanetBigMM, fwPanetSmallMM, fwRingMM, mass, eff, peakTorque, Cost, Torque_Density, Outer_Bearing_mass, Actuator_width
7 , 6.0 , 0.5 , 0.5 , 30 , 50 , 40 , 120 , 3 , 12.119 , 12.119 , 12.546 , 12.546 , 0.892 , 0.957 , 20.626 , -0.3467568532200554 , 23.123 , 0.05 , 97.1647280315049
8 , 6.099706744868035 , 0.5 , 0.5 , 33 , 47 , 31 , 111 , 3 , 10.712 , 10.712 , 14.834 , 14.834 , 0.894 , 0.953 , 20.969 , -0.3407040730108035 , 23.455 , 0.05 , 98.04580634492385
10 , 6.2 , 0.5 , 0.5 , 24 , 48 , 45 , 117 , 3 , 16.442 , 16.442 , 13.019 , 13.019 , 0.917 , 0.954 , 21.314 , -0.3366689063760756 , 23.243 , 0.05 , 101.96048880363983
7 , 6.3 , 0.5 , 0.5 , 24 , 53 , 55 , 132 , 3 , 16.358 , 16.358 , 11.427 , 11.427 , 0.918 , 0.957 , 21.658 , -0.3382246084752098 , 23.593 , 0.05 , 100.28515399798972
14 , 6.4 , 0.5 , 0.5 , 30 , 54 , 42 , 126 , 3 , 12.073 , 12.073 , 12.783 , 12.783 , 0.951 , 0.958 , 22.002 , -0.3279060345301823 , 23.136 , 0.081 , 99.3559215913009
12 , 6.5 , 0.6 , 0.6 , 21 , 44 , 40 , 105 , 3 , 13.78 , 13.78 , 10.881 , 10.881 , 0.896 , 0.949 , 22.345 , -0.34003265782837 , 24.939 , 0.05 , 97.16089690112545
4 , 6.6 , 0.6 , 0.6 , 24 , 42 , 30 , 96 , 3 , 11.502 , 11.502 , 13.114 , 13.114 , 0.89 , 0.946 , 22.689 , -0.3398459835869502 , 25.493 , 0.05 , 97.11560845852597
11 , 6.700757575757578 , 0.6 , 0.6 , 18 , 43 , 44 , 105 , 3 , 17.047 , 17.047 , 11.036 , 11.036 , 0.916 , 0.946 , 23.036 , -0.3241646420588212 , 25.148 , 0.05 , 100.58234609384625
9 , 6.8 , 0.5 , 0.5 , 30 , 58 , 44 , 132 , 3 , 12.032 , 12.032 , 12.998 , 12.998 , 0.955 , 0.958 , 23.377 , -0.3267636136648555 , 24.479 , 0.081 , 99.52972774051089
7 , 6.9 , 0.5 , 0.5 , 33 , 59 , 40 , 132 , 3 , 10.593 , 10.593 , 13.513 , 13.513 , 0.99 , 0.958 , 23.72 , -0.31528867865606275 , 23.96 , 0.103 , 99.60626583494485
11 , 7.0 , 0.6 , 0.6 , 18 , 45 , 45 , 108 , 3 , 17.003 , 17.003 , 11.257 , 11.257 , 0.92 , 0.946 , 24.064 , -0.330259012496707 , 26.157 , 0.05 , 100.75962795988252
7 , 7.100840336134454 , 0.6 , 0.6 , 21 , 44 , 34 , 99 , 3 , 13.78 , 13.78 , 13.34 , 13.34 , 0.907 , 0.945 , 24.411 , -0.32550625240639874 , 26.914 , 0.05 , 99.61960104647135
4 , 7.200000000000001 , 0.6 , 0.6 , 21 , 42 , 30 , 93 , 3 , 13.816 , 13.816 , 14.957 , 14.957 , 0.913 , 0.942 , 24.752 , -0.33002475659164976 , 27.111 , 0.05 , 101.27340330763975
6 , 7.3 , 0.5 , 0.5 , 24 , 49 , 35 , 108 , 3 , 16.424 , 16.424 , 18.115 , 18.115 , 0.944 , 0.949 , 25.096 , -0.324415110991727 , 26.585 , 0.05 , 107.0391239304096
6 , 7.4 , 0.5 , 0.5 , 21 , 56 , 55 , 132 , 3 , 19.595 , 19.595 , 13.798 , 13.798 , 0.955 , 0.953 , 25.439 , -0.3234499344936054 , 26.638 , 0.05 , 105.89324319938956
6 , 7.5 , 0.5 , 0.5 , 24 , 52 , 38 , 114 , 3 , 16.374 , 16.374 , 17.353 , 17.353 , 0.943 , 0.951 , 25.783 , -0.32562177954962784 , 27.341 , 0.05 , 106.22701117747872
5 , 7.6 , 0.5 , 0.5 , 21 , 55 , 50 , 126 , 3 , 19.612 , 19.612 , 15.099 , 15.099 , 0.958 , 0.952 , 26.127 , -0.32151320462504 , 27.272 , 0.05 , 107.21077109061436
7 , 7.69921875 , 0.5 , 0.5 , 24 , 49 , 32 , 105 , 3 , 16.424 , 16.424 , 20.332 , 20.332 , 0.956 , 0.947 , 26.468 , -0.31126097602720443 , 27.686 , 0.05 , 109.25576198016924
10 , 7.8 , 0.5 , 0.5 , 27 , 51 , 30 , 108 , 3 , 13.956 , 13.956 , 20.521 , 20.521 , 0.945 , 0.948 , 26.814 , -0.3232289059367865 , 28.375 , 0.05 , 106.97728409232495
9 , 7.901960784313725 , 0.6 , 0.6 , 18 , 44 , 34 , 96 , 3 , 17.024 , 17.024 , 15.534 , 15.534 , 0.938 , 0.941 , 27.165 , -0.30116042834301715 , 28.961 , 0.05 , 105.0581931502289
4 , 8.0 , 0.5 , 0.5 , 24 , 56 , 40 , 120 , 3 , 16.315 , 16.315 , 17.564 , 17.564 , 0.949 , 0.951 , 27.502 , -0.3241407021419445 , 28.98 , 0.05 , 106.37908647950397
8 , 8.098765432098766 , 0.5 , 0.5 , 27 , 69 , 54 , 150 , 3 , 13.764 , 13.764 , 13.567 , 13.567 , 1.028 , 0.959 , 27.842 , -0.29095098979002026 , 27.084 , 0.103 , 102.83090547082028
6 , 8.198198198198199 , 0.6 , 0.6 , 18 , 47 , 37 , 102 , 3 , 16.962 , 16.962 , 14.935 , 14.935 , 0.94 , 0.942 , 28.183 , -0.3030819337020539 , 29.982 , 0.05 , 104.39722545481948
7 , 8.297872340425531 , 0.5 , 0.5 , 30 , 70 , 47 , 147 , 3 , 11.934 , 11.934 , 14.552 , 14.552 , 1.016 , 0.959 , 28.526 , -0.28589004148734315 , 28.077 , 0.103 , 101.98635085772725
11 , 8.4 , 0.6 , 0.6 , 27 , 54 , 30 , 111 , 3 , 9.664 , 9.664 , 15.11 , 15.11 , 0.994 , 0.948 , 28.877 , -0.30683143502904675 , 29.051 , 0.103 , 100.27487024067202
7 , 8.5 , 0.5 , 0.5 , 33 , 66 , 36 , 135 , 3 , 10.542 , 10.542 , 17.287 , 17.287 , 1.013 , 0.956 , 29.221 , -0.3060901463352324 , 28.846 , 0.103 , 103.3282982919028
8 , 8.6 , 0.5 , 0.5 , 30 , 56 , 28 , 114 , 3 , 12.052 , 12.052 , 22.304 , 22.304 , 1.001 , 0.948 , 29.565 , -0.30480840577622703 , 29.535 , 0.081 , 108.85562758453658
6 , 8.7 , 0.5 , 0.5 , 24 , 63 , 45 , 132 , 3 , 16.226 , 16.226 , 17.176 , 17.176 , 1.011 , 0.953 , 29.908 , -0.3049599526777785 , 29.583 , 0.081 , 107.90197567537061
3 , 8.8 , 0.5 , 0.5 , 21 , 56 , 40 , 117 , 3 , 19.595 , 19.595 , 20.05 , 20.05 , 0.983 , 0.948 , 30.252 , -0.3107245062083011 , 30.775 , 0.05 , 112.14539946047634
5 , 8.90625 , 0.5 , 0.5 , 24 , 66 , 48 , 138 , 3 , 16.193 , 16.193 , 16.691 , 16.691 , 1.014 , 0.954 , 30.617 , -0.24225643726715163 , 30.194 , 0.081 , 107.3842278904875
7 , 8.999999999999998 , 0.6 , 0.6 , 18 , 48 , 33 , 99 , 3 , 16.942 , 16.942 , 17.652 , 17.652 , 0.955 , 0.939 , 30.94 , -0.3144095984802739 , 32.398 , 0.05 , 107.09457471537027
6 , 9.1 , 0.5 , 0.5 , 24 , 54 , 30 , 108 , 3 , 16.343 , 16.343 , 24.444 , 24.444 , 0.983 , 0.945 , 31.283 , -0.30873491403287273 , 31.824 , 0.05 , 113.28749359031212
9 , 9.2 , 0.5 , 0.5 , 30 , 62 , 31 , 123 , 3 , 11.996 , 11.996 , 21.63 , 21.63 , 1.043 , 0.95 , 31.627 , -0.2927132017696423 , 30.323 , 0.103 , 109.12622309740118
4 , 9.306122448979592 , 0.5 , 0.5 , 21 , 55 , 35 , 111 , 3 , 19.612 , 19.612 , 23.271 , 23.271 , 0.997 , 0.945 , 31.992 , -0.24275425576760096 , 32.088 , 0.05 , 115.38313054411057
6 , 9.4 , 0.5 , 0.5 , 30 , 64 , 32 , 126 , 3 , 11.979 , 11.979 , 21.433 , 21.433 , 1.043 , 0.951 , 32.315 , -0.29310460516370174 , 30.983 , 0.103 , 108.91222007044719
5 , 9.5 , 0.5 , 0.5 , 27 , 68 , 40 , 135 , 3 , 13.773 , 13.773 , 19.052 , 19.052 , 1.049 , 0.954 , 32.659 , -0.29279767166119114 , 31.133 , 0.103 , 108.32460492048884
7 , 9.6 , 0.5 , 0.5 , 33 , 66 , 30 , 129 , 3 , 10.542 , 10.542 , 21.91 , 21.91 , 1.036 , 0.951 , 33.002 , -0.29555232168101836 , 31.855 , 0.103 , 107.95150839931443
4 , 9.696969696969697 , 0.5 , 0.5 , 27 , 63 , 33 , 123 , 3 , 13.818 , 13.818 , 22.49 , 22.49 , 1.019 , 0.95 , 33.336 , -0.26966930329605543 , 32.714 , 0.081 , 110.80801802504052
6 , 9.8 , 0.5 , 0.5 , 30 , 68 , 34 , 132 , 3 , 11.948 , 11.948 , 21.075 , 21.075 , 1.044 , 0.952 , 33.69 , -0.2936657391062514 , 32.27 , 0.103 , 108.5234116675342
7 , 9.896825396825397 , 0.5 , 0.5 , 27 , 59 , 28 , 114 , 3 , 13.859 , 13.859 , 26.11 , 26.11 , 1.035 , 0.945 , 34.023 , -0.2602461166578023 , 32.872 , 0.081 , 114.4684997565758
4 , 10.0 , 0.5 , 0.5 , 24 , 56 , 28 , 108 , 3 , 16.315 , 16.315 , 27.803 , 27.803 , 1.003 , 0.943 , 34.377 , -0.3007481257298767 , 34.274 , 0.05 , 116.61766936202179
7 , 10.096153846153847 , 0.5 , 0.5 , 24 , 66 , 39 , 129 , 3 , 16.193 , 16.193 , 21.434 , 21.434 , 1.035 , 0.95 , 34.708 , -0.25671829585525263 , 33.534 , 0.081 , 112.12680351922785
3 , 10.2 , 0.5 , 0.5 , 30 , 69 , 33 , 132 , 3 , 11.941 , 11.941 , 22.235 , 22.235 , 1.05 , 0.952 , 35.065 , -0.2910566178910988 , 33.395 , 0.103 , 109.67600926249227
4 , 10.29810298102981 , 0.5 , 0.5 , 27 , 73 , 41 , 141 , 3 , 13.733 , 13.733 , 19.868 , 19.868 , 1.058 , 0.954 , 35.402 , -0.27096244903182637 , 33.461 , 0.103 , 109.10049740613104
5 , 10.4 , 0.5 , 0.5 , 24 , 72 , 45 , 141 , 3 , 16.135 , 16.135 , 19.679 , 19.679 , 1.077 , 0.953 , 35.753 , -0.2828413263199426 , 33.197 , 0.103 , 111.3131462186048
4 , 10.5 , 0.5 , 0.5 , 24 , 60 , 30 , 114 , 3 , 16.262 , 16.262 , 27.235 , 27.235 , 1.057 , 0.944 , 36.096 , -0.28385636103499634 , 34.149 , 0.081 , 117.99684671226
5 , 10.603658536585366 , 0.5 , 0.5 , 24 , 70 , 41 , 135 , 3 , 16.153 , 16.153 , 21.398 , 21.398 , 1.082 , 0.951 , 36.453 , -0.24362807397750458 , 33.69 , 0.103 , 113.05072462338643
4 , 10.703448275862069 , 0.5 , 0.5 , 30 , 67 , 29 , 126 , 3 , 11.956 , 11.956 , 25.575 , 25.575 , 1.066 , 0.948 , 36.796 , -0.2492540137125281 , 34.518 , 0.103 , 113.030340616821
6 , 10.799999999999999 , 0.6 , 0.6 , 18 , 63 , 45 , 126 , 3 , 16.716 , 16.716 , 15.873 , 15.873 , 1.072 , 0.945 , 37.128 , -0.2792898487058015 , 34.634 , 0.103 , 108.08910950002095
6 , 10.89 , 0.5 , 0.5 , 30 , 69 , 30 , 129 , 3 , 11.941 , 11.941 , 25.196 , 25.196 , 1.065 , 0.949 , 37.437 , -0.1845700357390751 , 35.152 , 0.103 , 112.63766247681636
1 , 11.0 , 0.5 , 0.5 , 21 , 56 , 28 , 105 , 3 , 19.595 , 19.595 , 31.727 , 31.727 , 1.044 , 0.939 , 37.815 , -0.2847350480258976 , 36.221 , 0.05 , 123.82157890457947
5 , 11.099099099099098 , 0.6 , 0.6 , 18 , 59 , 37 , 114 , 3 , 16.767 , 16.767 , 18.858 , 18.858 , 1.075 , 0.941 , 38.156 , -0.2666996451576249 , 35.494 , 0.103 , 111.12471315456632
7 , 11.2 , 0.6 , 0.6 , 18 , 54 , 30 , 102 , 3 , 16.839 , 16.839 , 22.563 , 22.563 , 1.043 , 0.937 , 38.503 , -0.2834332115769205 , 36.916 , 0.081 , 113.90158538881637
5 , 11.302083333333334 , 0.5 , 0.5 , 24 , 69 , 36 , 129 , 3 , 16.163 , 16.163 , 24.805 , 24.805 , 1.097 , 0.949 , 38.854 , -0.2527307219666619 , 35.418 , 0.103 , 116.46735841841996
9 , 11.410714285714285 , 0.7 , 0.7 , 18 , 53 , 28 , 99 , 3 , 12.383 , 12.383 , 17.813 , 17.813 , 1.037 , 0.935 , 39.227 , -0.1770420598349634 , 37.827 , 0.103 , 105.69612977673681
6 , 11.5 , 0.5 , 0.5 , 24 , 68 , 34 , 126 , 3 , 16.173 , 16.173 , 26.293 , 26.293 , 1.103 , 0.947 , 39.534 , -0.2706991935240429 , 35.842 , 0.103 , 117.965839738239
5 , 11.614617940199336 , 0.5 , 0.5 , 21 , 71 , 43 , 135 , 3 , 19.388 , 19.388 , 23.394 , 23.394 , 1.12 , 0.948 , 39.928 , -0.11959013613587738 , 35.65 , 0.103 , 118.28218918452248
8 , 11.700980392156863 , 0.6 , 0.6 , 18 , 59 , 34 , 111 , 3 , 16.767 , 16.767 , 20.999 , 20.999 , 1.085 , 0.939 , 40.225 , -0.2614368030162508 , 37.074 , 0.103 , 113.26606395247953
2 , 11.801242236024844 , 0.5 , 0.5 , 21 , 74 , 46 , 141 , 3 , 19.355 , 19.355 , 22.514 , 22.514 , 1.122 , 0.949 , 40.57 , -0.253428083277578 , 36.159 , 0.103 , 117.36875050899378
4 , 11.902597402597403 , 0.5 , 0.5 , 21 , 73 , 44 , 138 , 3 , 19.366 , 19.366 , 23.41 , 23.41 , 1.124 , 0.949 , 40.918 , -0.2387566064528538 , 36.404 , 0.103 , 118.27612137431097
6 , 12.0 , 0.5 , 0.5 , 24 , 66 , 30 , 120 , 3 , 16.193 , 16.193 , 30.031 , 30.031 , 1.078 , 0.944 , 41.253 , -0.2768779010484507 , 38.268 , 0.081 , 120.72452566298237
3 , 12.088145896656535 , 0.5 , 0.5 , 21 , 76 , 47 , 144 , 3 , 19.335 , 19.335 , 22.554 , 22.554 , 1.126 , 0.95 , 41.556 , -0.14612190887592447 , 36.906 , 0.103 , 117.3891176498442
5 , 12.19047619047619 , 0.5 , 0.5 , 21 , 75 , 45 , 141 , 3 , 19.345 , 19.345 , 23.427 , 23.427 , 1.128 , 0.949 , 41.908 , -0.16841020525592398 , 37.152 , 0.103 , 118.27166060352855
6 , 12.308970099667775 , 0.5 , 0.5 , 21 , 74 , 43 , 138 , 3 , 19.355 , 19.355 , 24.403 , 24.403 , 1.13 , 0.948 , 42.315 , -0.17266504337352984 , 37.447 , 0.103 , 119.25840135019126
2 , 12.4 , 0.5 , 0.5 , 21 , 63 , 30 , 114 , 3 , 19.488 , 19.488 , 32.682 , 32.682 , 1.112 , 0.941 , 42.628 , -0.26340963712029625 , 38.335 , 0.081 , 126.66965219252012
5 , 12.5 , 0.5 , 0.5 , 21 , 69 , 36 , 126 , 3 , 19.411 , 19.411 , 28.32 , 28.32 , 1.098 , 0.945 , 42.972 , -0.27067784963094027 , 39.137 , 0.081 , 122.23106155308771
5 , 12.597402597402597 , 0.5 , 0.5 , 21 , 76 , 44 , 141 , 3 , 19.335 , 19.335 , 24.392 , 24.392 , 1.134 , 0.949 , 43.307 , -0.23538255156993954 , 38.19 , 0.103 , 119.22640645862265
1 , 12.704081632653061 , 0.5 , 0.5 , 21 , 62 , 28 , 111 , 3 , 19.502 , 19.502 , 35.23 , 35.23 , 1.124 , 0.939 , 43.673 , -0.2173041632881358 , 38.855 , 0.081 , 129.23135660815916
4 , 12.7875 , 0.5 , 0.5 , 24 , 69 , 30 , 123 , 3 , 16.163 , 16.163 , 31.431 , 31.431 , 1.13 , 0.944 , 43.96 , -0.1346722700385875 , 38.903 , 0.103 , 123.09404011798512
4 , 12.892857142857142 , 0.5 , 0.5 , 21 , 74 , 40 , 135 , 3 , 19.355 , 19.355 , 26.657 , 26.657 , 1.14 , 0.947 , 44.322 , -0.18666834319911646 , 38.879 , 0.103 , 121.51179801552777
4 , 13.0 , 0.6 , 0.6 , 18 , 60 , 30 , 108 , 3 , 16.753 , 16.753 , 25.148 , 25.148 , 1.107 , 0.936 , 44.691 , -0.2620473139669516 , 40.371 , 0.103 , 117.40160557826349
5 , 13.090909090909088 , 0.6 , 0.6 , 18 , 63 , 33 , 114 , 3 , 16.716 , 16.716 , 23.345 , 23.345 , 1.103 , 0.938 , 45.003 , -0.17377310238298888 , 40.801 , 0.103 , 115.56059543683232
5 , 13.181184668989546 , 0.5 , 0.5 , 21 , 76 , 41 , 138 , 3 , 19.335 , 19.335 , 26.573 , 26.573 , 1.143 , 0.947 , 45.314 , -0.06916159359054785 , 39.645 , 0.103 , 121.40729450946833
5 , 13.291666666666666 , 0.6 , 0.6 , 18 , 59 , 28 , 105 , 3 , 16.767 , 16.767 , 27.081 , 27.081 , 1.114 , 0.934 , 45.693 , -0.17486453272240565 , 41.017 , 0.103 , 119.34805785824489
8 , 13.370689655172415 , 0.5 , 0.5 , 24 , 70 , 29 , 123 , 3 , 16.153 , 16.153 , 33.364 , 33.364 , 1.141 , 0.943 , 45.965 , 0.037648029541931916 , 40.285 , 0.103 , 125.01760739706238
3 , 13.529411764705882 , 0.5 , 0.5 , 21 , 71 , 34 , 126 , 3 , 19.388 , 19.388 , 31.375 , 31.375 , 1.158 , 0.943 , 46.511 , 0.044119908483158055 , 40.165 , 0.103 , 126.26277372971413
2 , 13.6 , 0.5 , 0.5 , 24 , 72 , 30 , 126 , 3 , 16.135 , 16.135 , 32.832 , 32.832 , 1.14 , 0.944 , 46.753 , -0.25627825672708543 , 41.011 , 0.103 , 124.46683157110388
2 , 13.620689655172416 , 0.6 , 0.6 , 18 , 61 , 29 , 108 , 3 , 16.74 , 16.74 , 26.752 , 26.752 , 1.116 , 0.935 , 46.824 , 0.53480101378411 , 41.957 , 0.103 , 118.9923601116419
4 , 13.812244897959184 , 0.5 , 0.5 , 21 , 73 , 35 , 129 , 3 , 19.366 , 19.366 , 31.099 , 31.099 , 1.16 , 0.944 , 47.483 , -0.12738062664221161 , 40.934 , 0.103 , 125.96518138224971
2 , 13.87192118226601 , 0.5 , 0.5 , 21 , 67 , 29 , 117 , 3 , 19.435 , 19.435 , 36.413 , 36.413 , 1.136 , 0.94 , 47.688 , 0.026258345930012694 , 41.979 , 0.081 , 130.3481820446454
4 , 13.995535714285714 , 0.5 , 0.5 , 24 , 71 , 28 , 123 , 3 , 16.144 , 16.144 , 35.474 , 35.474 , 1.153 , 0.942 , 48.113 , -0.20626669728908592 , 41.729 , 0.103 , 127.11741134118077
5 , 14.095238095238095 , 0.5 , 0.5 , 21 , 75 , 36 , 132 , 3 , 19.345 , 19.345 , 30.842 , 30.842 , 1.162 , 0.945 , 48.456 , -0.20194959014574 , 41.701 , 0.103 , 125.68663168438151
3 , 14.21551724137931 , 0.5 , 0.5 , 24 , 73 , 29 , 126 , 3 , 16.126 , 16.126 , 34.831 , 34.831 , 1.151 , 0.943 , 48.869 , -0.09682864515291362 , 42.458 , 0.103 , 126.45658179112135
6 , 14.285714285714283 , 0.6 , 0.6 , 18 , 62 , 28 , 108 , 3 , 16.728 , 16.728 , 28.502 , 28.502 , 1.126 , 0.934 , 49.111 , -0.11142819207205068 , 43.615 , 0.103 , 120.72974585327219
2 , 14.414746543778802 , 0.5 , 0.5 , 21 , 71 , 31 , 123 , 3 , 19.388 , 19.388 , 35.386 , 35.386 , 1.178 , 0.941 , 49.554 , -0.0943844417901476 , 42.066 , 0.103 , 130.27397456904856
1 , 14.53061224489796 , 0.5 , 0.5 , 21 , 68 , 28 , 117 , 3 , 19.423 , 19.423 , 38.739 , 38.739 , 1.15 , 0.939 , 49.953 , 0.05669281526839276 , 43.437 , 0.081 , 132.6620432739171
2 , 14.648979591836735 , 0.5 , 0.5 , 21 , 76 , 35 , 132 , 3 , 19.335 , 19.335 , 32.408 , 32.408 , 1.171 , 0.944 , 50.359 , 0.24366715396403188 , 43.005 , 0.103 , 127.2423829895032
3 , 14.6875 , 0.5 , 0.5 , 21 , 73 , 32 , 126 , 3 , 19.366 , 19.366 , 34.924 , 34.924 , 1.178 , 0.942 , 50.492 , -0.11718571165248648 , 42.862 , 0.103 , 129.79018047444455
2 , 14.793103448275861 , 0.5 , 0.5 , 21 , 70 , 29 , 120 , 3 , 19.399 , 19.399 , 38.088 , 38.088 , 1.191 , 0.939 , 50.855 , -0.16759951479986274 , 42.699 , 0.103 , 132.9875427202759
4 , 14.875 , 0.5 , 0.5 , 24 , 74 , 28 , 126 , 3 , 16.117 , 16.117 , 37.012 , 37.012 , 1.163 , 0.942 , 51.136 , 0.0026092559121577708 , 43.969 , 0.103 , 128.62840092466422
4 , 14.96103896103896 , 0.5 , 0.5 , 21 , 75 , 33 , 129 , 3 , 19.345 , 19.345 , 34.494 , 34.494 , 1.179 , 0.943 , 51.432 , 0.1472169307174802 , 43.623 , 0.103 , 129.338501166643
2 , 15.057142857142857 , 0.5 , 0.5 , 21 , 72 , 30 , 123 , 3 , 19.377 , 19.377 , 37.483 , 37.483 , 1.19 , 0.94 , 51.763 , 0.19127015805283953 , 43.498 , 0.103 , 132.35983900760726
4 , 15.32258064516129 , 0.5 , 0.5 , 21 , 74 , 31 , 126 , 3 , 19.355 , 19.355 , 36.92 , 36.92 , 1.19 , 0.941 , 52.675 , 0.9879270282411744 , 44.265 , 0.103 , 131.77522026559046
2 , 15.32258064516129 , 0.5 , 0.5 , 21 , 74 , 31 , 126 , 3 , 19.355 , 19.355 , 36.92 , 36.92 , 1.19 , 0.941 , 52.675 , -0.012072971758822049 , 44.265 , 0.103 , 131.77522026559046
2 , 15.32258064516129 , 0.5 , 0.5 , 21 , 74 , 31 , 126 , 3 , 19.355 , 19.355 , 36.92 , 36.92 , 1.19 , 0.941 , 52.675 , 0.5363141250145708 , 44.265 , 0.103 , 131.77522026559046
1 , 15.489795918367347 , 0.5 , 0.5 , 21 , 71 , 28 , 120 , 3 , 19.388 , 19.388 , 40.496 , 40.496 , 1.204 , 0.938 , 53.25 , -0.12933839888349596 , 44.228 , 0.103 , 135.38388476858995
2 , 15.589285714285714 , 0.5 , 0.5 , 21 , 76 , 32 , 129 , 3 , 19.335 , 19.335 , 36.396 , 36.396 , 1.19 , 0.942 , 53.592 , -0.131167416967146 , 45.035 , 0.103 , 131.23034239503406
