Thigh,Calf,Hip motor,Knee motor,Hip ratio,Knee ratio,Gearbox hip,Gearbox knee,Efficiency hip,Efficiency knee,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,ac1,ac2,ac3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.024170201126362253,8.820251141338854,0.23046406544454476,0.0727981814175432,d76147fe,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.02471231501537568,8.820251141338854,0.23046406544454476,0.0727981814175432,d76147fe,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.02838043071325233,8.820251141338854,0.23046406544454476,0.0727981814175432,d76147fe,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.028465912527708616,8.820251141338854,0.23046406544454476,0.0727981814175432,d76147fe,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.028260652988736666,8.820251141338854,0.23046406544454476,0.0727981814175432,d76147fe,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.02450298551454556,9.130367771961673,0.2375856671243613,0.0795308152232877,542ea4a4,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.029469229812309122,9.130367771961673,0.2375856671243613,0.0795308152232877,542ea4a4,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.029512183475980905,9.130367771961673,0.2375856671243613,0.0795308152232877,542ea4a4,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.029324468596143585,9.130367771961673,0.2375856671243613,0.0795308152232877,542ea4a4,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.02929455947820176,9.130367771961673,0.2375856671243613,0.0795308152232877,542ea4a4,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,0.02669927974981784,9.38243560130796,0.24257150809424657,0.09148580993141359,10d4d419,518.6,7.4,29.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,0.033220830754186415,9.38243560130796,0.24257150809424657,0.09148580993141359,10d4d419,518.6,7.4,29.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,0.03380869580229082,9.38243560130796,0.24257150809424657,0.09148580993141359,10d4d419,518.6,7.4,29.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,0.0339889103172429,9.38243560130796,0.24257150809424657,0.09148580993141359,10d4d419,518.6,7.4,29.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,0.0342487135322266,9.38243560130796,0.24257150809424657,0.09148580993141359,10d4d419,518.6,7.4,29.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,0.030872612715320658,9.55024234275833,0.24569449980746488,0.09684713841834214,3c70776f,518.7,3.8,29.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,0.030823519971053214,9.55024234275833,0.24569449980746488,0.09684713841834214,3c70776f,518.7,3.8,29.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,0.034992349101433944,9.55024234275833,0.24569449980746488,0.09684713841834214,3c70776f,518.7,3.8,29.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,0.03502395637926629,9.55024234275833,0.24569449980746488,0.09684713841834214,3c70776f,518.7,3.8,29.2
