Thigh,Calf,Hip motor,Knee motor,Hip ratio,Knee ratio,Gearbox hip,Gearbox knee,Efficiency hip,Efficiency knee,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,ac1,ac2,ac3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.027386524633601538,8.820251141338854,0.23046406544454476,0.0727981814175432,eec0cf3d,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.025742994016216093,8.820251141338854,0.23046406544454476,0.0727981814175432,eec0cf3d,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.02885569619472469,8.820251141338854,0.23046406544454476,0.0727981814175432,eec0cf3d,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.028724643473385016,8.820251141338854,0.23046406544454476,0.0727981814175432,eec0cf3d,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3845417302846151,0.028869569578117347,8.820251141338854,0.23046406544454476,0.0727981814175432,eec0cf3d,726.4,3.5,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.027802262962016846,9.130367771961673,0.2375856671243613,0.0795308152232877,b4b08e0e,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.028347503816841146,9.130367771961673,0.2375856671243613,0.0795308152232877,b4b08e0e,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.030200231588986392,9.130367771961673,0.2375856671243613,0.0795308152232877,b4b08e0e,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.03027444933674633,9.130367771961673,0.2375856671243613,0.0795308152232877,b4b08e0e,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37989319480740086,0.030651680624241028,9.130367771961673,0.2375856671243613,0.0795308152232877,b4b08e0e,617.7,5.1,28.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,0.03298905041607939,9.38243560130796,0.24257150809424657,0.09148580993141359,efb15b71,518.6,7.4,29.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,0.031858109319092505,9.38243560130796,0.24257150809424657,0.09148580993141359,efb15b71,518.6,7.4,29.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,0.03410597193696692,9.38243560130796,0.24257150809424657,0.09148580993141359,efb15b71,518.6,7.4,29.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,0.034099537430075266,9.38243560130796,0.24257150809424657,0.09148580993141359,efb15b71,518.6,7.4,29.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3632368246065512,0.03432115494838112,9.38243560130796,0.24257150809424657,0.09148580993141359,efb15b71,518.6,7.4,29.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,0.03442784219472065,9.823273997512143,0.25139573459744563,0.10309248807115956,206de306,539.9,5.8,27.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,0.03679765924382531,9.823273997512143,0.25139573459744563,0.10309248807115956,206de306,539.9,5.8,27.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,0.03715038103834304,9.823273997512143,0.25139573459744563,0.10309248807115956,206de306,539.9,5.8,27.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,0.037560224972146256,9.823273997512143,0.25139573459744563,0.10309248807115956,206de306,539.9,5.8,27.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3500986652880233,0.03835680035003734,9.823273997512143,0.25139573459744563,0.10309248807115956,206de306,539.9,5.8,27.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,0.03329788063827369,9.55024234275833,0.24569449980746488,0.09684713841834214,b25c31cd,518.7,3.8,29.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,0.03220392807716186,9.55024234275833,0.24569449980746488,0.09684713841834214,b25c31cd,518.7,3.8,29.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,0.035470244540606474,9.55024234275833,0.24569449980746488,0.09684713841834214,b25c31cd,518.7,3.8,29.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,0.03543386706528471,9.55024234275833,0.24569449980746488,0.09684713841834214,b25c31cd,518.7,3.8,29.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35562809677511104,0.03664840500787009,9.55024234275833,0.24569449980746488,0.09684713841834214,b25c31cd,518.7,3.8,29.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,0.02934541180996645,9.712556327106899,0.2492211873961095,0.10076354591528576,2f001406,700.3,4.1,27.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,0.03642015724307515,9.712556327106899,0.2492211873961095,0.10076354591528576,2f001406,700.3,4.1,27.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,0.036429524896093586,9.712556327106899,0.2492211873961095,0.10076354591528576,2f001406,700.3,4.1,27.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,0.03675751486790519,9.712556327106899,0.2492211873961095,0.10076354591528576,2f001406,700.3,4.1,27.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.35328829524734545,0.038343698028235736,9.712556327106899,0.2492211873961095,0.10076354591528576,2f001406,700.3,4.1,27.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.33923513158996266,0.03595963705822352,9.875112605079915,0.25205835245876484,0.11121054355067111,6732e340,607.3,3.3,27.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.33923513158996266,0.03806875244947067,9.875112605079915,0.25205835245876484,0.11121054355067111,6732e340,607.3,3.3,27.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.33923513158996266,0.039179387744030084,9.875112605079915,0.25205835245876484,0.11121054355067111,6732e340,607.3,3.3,27.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.33923513158996266,0.03943468687813051,9.875112605079915,0.25205835245876484,0.11121054355067111,6732e340,607.3,3.3,27.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.33923513158996266,0.0410550696435819,9.875112605079915,0.25205835245876484,0.11121054355067111,6732e340,607.3,3.3,27.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3205817634434413,0.03840111462400647,10.32463540445039,0.2598037961747982,0.1226884823989837,ac342a03,468.6,4.1,28.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3205817634434413,0.04132959743235572,10.32463540445039,0.2598037961747982,0.1226884823989837,ac342a03,468.6,4.1,28.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3205817634434413,0.04214522981797829,10.32463540445039,0.2598037961747982,0.1226884823989837,ac342a03,468.6,4.1,28.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3205817634434413,0.0421249297925729,10.32463540445039,0.2598037961747982,0.1226884823989837,ac342a03,468.6,4.1,28.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3205817634434413,0.045034870349652346,10.32463540445039,0.2598037961747982,0.1226884823989837,ac342a03,468.6,4.1,28.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.4129616171368731,0.016746769134994503,8.385021698627682,0.2179736536334379,0.04679877237023872,ea9ae7b3,679.2,4.3,34.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.4129616171368731,0.017378567480286742,8.385021698627682,0.2179736536334379,0.04679877237023872,ea9ae7b3,679.2,4.3,34.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.4129616171368731,0.01938920439334261,8.385021698627682,0.2179736536334379,0.04679877237023872,ea9ae7b3,679.2,4.3,34.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.4129616171368731,0.019270368134860747,8.385021698627682,0.2179736536334379,0.04679877237023872,ea9ae7b3,679.2,4.3,34.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.4129616171368731,0.019233598522087645,8.385021698627682,0.2179736536334379,0.04679877237023872,ea9ae7b3,679.2,4.3,34.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37776906575255986,0.029142734744376727,9.05063085479372,0.23620275178715522,0.08225835625092236,26075855,583.9,6.3,27.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37776906575255986,0.030620421870298706,9.05063085479372,0.23620275178715522,0.08225835625092236,26075855,583.9,6.3,27.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37776906575255986,0.03187088869387528,9.05063085479372,0.23620275178715522,0.08225835625092236,26075855,583.9,6.3,27.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37776906575255986,0.031687119735533495,9.05063085479372,0.23620275178715522,0.08225835625092236,26075855,583.9,6.3,27.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37776906575255986,0.0319526723661327,9.05063085479372,0.23620275178715522,0.08225835625092236,26075855,583.9,6.3,27.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37406565257858615,0.028488016101883902,9.110601837780425,0.23682633495698266,0.08235905244436549,de23b880,638.4,4.7,30.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37406565257858615,0.030316183341844306,9.110601837780425,0.23682633495698266,0.08235905244436549,de23b880,638.4,4.7,30.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37406565257858615,0.03150531600118455,9.110601837780425,0.23682633495698266,0.08235905244436549,de23b880,638.4,4.7,30.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37406565257858615,0.03116252567223385,9.110601837780425,0.23682633495698266,0.08235905244436549,de23b880,638.4,4.7,30.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37406565257858615,0.03167318196134051,9.110601837780425,0.23682633495698266,0.08235905244436549,de23b880,638.4,4.7,30.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3701213785917504,0.03016034836685364,9.190839853940782,0.23870154304089436,0.08599827947048498,d6870464,659.3,5.0,29.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3701213785917504,0.0322914677070194,9.190839853940782,0.23870154304089436,0.08599827947048498,d6870464,659.3,5.0,29.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3701213785917504,0.032251104108631516,9.190839853940782,0.23870154304089436,0.08599827947048498,d6870464,659.3,5.0,29.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3701213785917504,0.032326542894399714,9.190839853940782,0.23870154304089436,0.08599827947048498,d6870464,659.3,5.0,29.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3701213785917504,0.03254247675164058,9.190839853940782,0.23870154304089436,0.08599827947048498,d6870464,659.3,5.0,29.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37669278845238824,0.023649361809833274,9.148955102615037,0.23571352561915243,0.07269491021493674,87f57f6a,606.8,4.6,40.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37669278845238824,0.02655339414142376,9.148955102615037,0.23571352561915243,0.07269491021493674,87f57f6a,606.8,4.6,40.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37669278845238824,0.02788606419041535,9.148955102615037,0.23571352561915243,0.07269491021493674,87f57f6a,606.8,4.6,40.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37669278845238824,0.027453361288776956,9.148955102615037,0.23571352561915243,0.07269491021493674,87f57f6a,606.8,4.6,40.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.37669278845238824,0.028253228983038864,9.148955102615037,0.23571352561915243,0.07269491021493674,87f57f6a,606.8,4.6,40.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3484590483896179,0.03126139376482489,9.890648376302758,0.25050320414937816,0.0924158528430551,9cc65fa4,635.7,4.6,37.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3484590483896179,0.033500456523065054,9.890648376302758,0.25050320414937816,0.0924158528430551,9cc65fa4,635.7,4.6,37.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3484590483896179,0.0337198985535419,9.890648376302758,0.25050320414937816,0.0924158528430551,9cc65fa4,635.7,4.6,37.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3484590483896179,0.03348607590343877,9.890648376302758,0.25050320414937816,0.0924158528430551,9cc65fa4,635.7,4.6,37.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3484590483896179,0.03482839786686607,9.890648376302758,0.25050320414937816,0.0924158528430551,9cc65fa4,635.7,4.6,37.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3514415021344993,0.030734087128065468,9.802457350833214,0.24942644641929032,0.09371399189136274,fe9a3d34,477.9,5.1,34.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.125,0.3514415021344993,0.03411367584276232,9.802457350833214,0.24942644641929032,0.09371399189136274,fe9a3d34,477.9,5.1,34.5
