thigh_length,calf_length,motor_hip_name,motor_knee_name,gear_hip_ratio,gear_knee_ratio,gearbox_hip,gearbox_knee,torso_distance,ik_height,best_index,best_cost,ac1,ac2,ac3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3003929211038773,5,3.206081310516185,51.8,8.9,22.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.30012426629032407,3,3.378819890717412,70.5,10.0,16.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3056040717084788,2,3.5217144686870108,76.5,9.3,13.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3047586332287444,4,3.2804036649697403,73.1,9.1,10.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.31071360250486435,7,2.5955175605458822,50.5,10.0,10.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.30037405091994035,7,2.863451492465513,59.5,9.8,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3331268695723239,2,2.7538906231643647,51.4,7.0,12.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3006401076529164,1,2.728908839661224,51.0,8.3,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.30721293327400356,1,2.6266998102003134,50.1,9.4,10.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.32568214274345897,3,2.7048562413210453,50.2,7.8,11.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.310444716552654,1,2.703878701075727,50.7,8.6,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.34063041577929076,0,2.615281740796019,52.8,7.9,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.33848374400210424,2,2.5557558725738305,50.7,8.6,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.34530211898475616,5,2.5570237250229715,50.2,7.7,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3508840035722549,2,2.5466511273330106,51.8,8.3,11.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3260764385918868,0,2.5838719610936094,50.4,9.4,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.344546479142062,0,2.5608074380733687,50.7,8.8,10.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3371569031046854,7,2.5074042064361373,50.1,9.2,10.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3498135987793712,1,2.5112403531013663,50.0,8.4,11.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3497170783202595,7,2.459833117559947,50.0,9.6,11.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.36416946641664133,6,2.452041292054873,50.3,8.5,11.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3683766073992431,5,2.3348364411193367,50.2,9.8,10.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3735920836405834,7,2.3756114745073345,51.3,9.4,12.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.41137057759764784,2,2.3221683549908336,53.6,9.2,15.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4682423366733116,4,1.9596749259702955,58.9,7.6,20.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.47776836363152575,4,1.7854135857935176,51.6,7.2,21.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5492140127474573,2,-0.19529156041095425,52.1,6.4,29.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5973355451432031,4,-0.5654885263446946,80.2,3.3,39.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5989542621190758,5,-0.587633359514268,69.5,3.6,41.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5999261296714851,3,-0.6441578000917244,50.6,1.7,37.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5927147128659263,7,-0.5208956190442734,100.4,5.7,46.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5984931972139398,1,-0.3821264304602323,171.9,5.8,47.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5999883515902555,3,-0.6341621110799751,51.2,4.6,30.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5969429920381303,2,-0.6206803701676261,54.8,5.8,30.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.589281057938743,4,-0.6426466020371557,50.1,2.9,38.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5962240942351965,7,-0.6380291481616767,51.1,4.2,30.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5926692024820823,4,-0.6366048507335313,50.4,4.7,38.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5922775827688961,1,-0.6384420718401121,50.1,3.9,35.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5993473859016092,5,-0.6375267941015054,50.2,4.5,35.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5957446706227975,0,-0.6333654455690735,51.9,4.3,34.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5997539388687236,2,-0.6368765914367339,51.0,4.5,35.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5998584417015583,3,-0.6379948781285489,50.6,4.2,33.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.591207772269416,1,-0.6385424582572278,50.0,3.7,37.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5999986452741696,3,-0.6384087400130942,50.1,3.8,36.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5984954165697209,0,-0.6425769743668142,50.0,3.1,37.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5948485720255243,2,-0.6432539152589433,50.3,2.1,40.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5985444848403165,5,-0.6432478944278953,50.1,2.2,41.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.59978286155339,1,-0.6440968494403618,50.0,1.7,41.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5944340421914556,7,-0.6456228376424991,50.1,0.3,43.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.599908134989348,6,-0.6445337952184693,50.0,1.0,44.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5937617077744355,3,-0.6462841681859068,50.0,0.1,41.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5994996814360529,0,-0.6468332251952815,50.0,0.0,39.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5996672986373217,4,-0.6471775354798582,50.0,0.2,35.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5999897146927946,2,-0.6465356250882677,50.1,0.1,39.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.599992655813511,2,-0.646884304742281,50.0,0.4,35.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5987748450831061,5,-0.6474200250162957,50.1,0.0,35.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.599939072758057,2,-0.6480061701866806,50.2,0.0,31.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5999791310257423,4,-0.6465827234890552,50.0,0.4,37.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5994046488614779,0,-0.6467225971107093,51.1,0.1,33.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5997306849990238,3,-0.6473366063808823,50.0,0.0,36.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5979762645510894,1,-0.6476260486032803,50.0,0.1,33.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5999580648249188,3,-0.648242487576297,50.0,0.0,31.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5997747839998316,2,-0.6489804038950956,50.0,0.0,26.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5986875523119557,4,-0.6483676609017596,50.0,0.2,28.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5999779496613952,7,-0.649791396754051,50.0,0.2,20.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5975443904221913,3,-0.6501960180858929,50.0,0.3,16.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5946640181861119,2,-0.6512929394271151,50.2,0.2,10.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5988171225964616,7,-0.650907538885363,50.0,0.0,15.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5967340719298252,0,-0.6517785530395972,50.0,0.0,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5950933977405344,5,-0.6517283047506955,50.0,0.0,10.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.595252641787753,3,-0.6511640722721233,50.0,0.2,11.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5949385540955202,2,-0.6508629671904715,50.1,0.3,12.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5991204769891514,0,-0.6511856888913877,50.0,0.4,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5990076135072393,2,-0.6513984086920658,50.0,0.2,10.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5991079120352543,7,-0.6517785530395972,50.0,0.0,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5991895540970307,6,-0.6516948057064598,50.0,0.0,10.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5986149261368605,4,-0.6517283047506955,50.0,0.0,10.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5964464903034643,7,-0.651675589284951,50.1,0.0,10.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5949886305031089,5,-0.6516613065157851,50.0,0.0,10.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5966969024889399,2,-0.6514603083712442,50.0,0.0,11.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5964595111886701,1,-0.6516135764902886,50.0,0.1,10.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5942873212342024,2,-0.6517785530395972,50.0,0.0,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.595720910128452,0,-0.6517785530395972,50.0,0.0,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5963735220798464,6,-0.6517115552469593,50.0,0.0,10.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5928129824366055,3,-0.6517785530395972,50.0,0.0,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5927818771029365,4,-0.6517785530395972,50.0,0.0,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5931785411666091,0,-0.6517785530395972,50.0,0.0,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5965806576284962,1,-0.6517785530395972,50.0,0.0,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5973689461231384,0,-0.6517785530395972,50.0,0.0,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5962904995516758,0,-0.6517785530395972,50.0,0.0,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5960398773396214,0,-0.6517785530395972,50.0,0.0,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5961227050396625,3,-0.6517785530395972,50.0,0.0,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5966769265400587,0,-0.6517785530395972,50.0,0.0,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5955095844764168,0,-0.6517785530395972,50.0,0.0,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5961508035368559,0,-0.6517785530395972,50.0,0.0,10.0
Time taken (seconds)
2026-03-19 23:27:33
