thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,ac1,ac2,ac3
0.15092236558072442,0.151473552626695,U10,U10,6.0,6.0,SSPG,SSPG,0.0812498088296265,0.5187823272341978,2.5310501312450557,-1.3479885312057198,2.0,176.7,7.7,49.6
0.15002688145473805,0.1503350597919825,U10,U10,6.0,6.0,SSPG,SSPG,0.0849987408396016,0.5074730691226748,2.9332560601515016,-1.0680641716536057,3.0,65.8,7.0,45.4
0.15045276087018505,0.1569707209599379,U10,U10,6.0,6.0,SSPG,SSPG,0.0757264181253966,0.5290541019550404,2.3519948491052123,-1.233879544395036,0.0,123.8,7.6,50.0
0.15151281495622484,0.174441670403974,U10,U10,6.0,6.0,SSPG,SSPG,0.0750368101106324,0.5154458324124264,5.848531476237158,-1.171638273183749,3.0,69.6,5.3,50.0
0.15034754790379157,0.1504186742946283,U10,U10,6.0,6.0,SSPG,SSPG,0.0642816607018652,0.5117939371671603,5.122616020007275,-1.2736512844748629,1.0,73.1,5.3,49.0
0.15771644875916122,0.1501114205108324,U10,U10,6.0,6.0,SSPG,SSPG,0.0793024525911138,0.5010403251002559,4.396865191174814,-1.1504676812000336,0.0,52.5,5.3,44.4
0.1500256911847688,0.1546354478944354,U10,U10,6.0,6.0,SSPG,SSPG,0.0682422618066684,0.5150375606527147,5.0963096423575465,-1.1936651213170824,7.0,112.8,5.7,50.0
0.15081535302358356,0.1500526612321369,U10,U10,6.0,6.0,SSPG,SSPG,0.069904211638771,0.5406828582629926,6.0627789227305176,-1.4360541763087078,3.0,56.6,5.8,48.9
0.1500399188493523,0.1500183301680759,U10,U10,6.0,6.0,SSPG,SSPG,0.0654773043640353,0.5412511868372292,6.828507526999124,-1.444181965849631,2.0,65.8,6.3,48.1
0.15058914992962022,0.1518518419367575,U10,U10,6.0,6.0,SSPG,SSPG,0.075332250914628,0.5539204825595317,5.242113859420952,-1.4340023811020262,5.0,58.7,7.1,49.7
0.15007122447297558,0.1502490142214224,U10,U10,6.0,6.0,SSPG,SSPG,0.0685308358468398,0.5744639915217422,7.271736859854977,-1.403016853683802,3.0,50.1,6.2,50.0
0.15039311013030182,0.1579851140316742,U10,U10,6.0,6.0,SSPG,SSPG,0.0764827694865974,0.5766734417772503,5.22368002193057,-1.2215981669215985,6.0,90.9,7.0,49.3
0.15027441890019683,0.1537519325819991,U10,U10,6.0,6.0,SSPG,SSPG,0.0781381919255791,0.5948385110257801,4.850741093669274,-1.4298963170051198,3.0,119.7,5.4,50.0
0.15000049446375718,0.1539700222653645,U10,U10,6.0,6.0,SSPG,SSPG,0.0749403314610627,0.5953402205189064,4.363036727497995,-1.5178335779764447,3.0,152.7,6.7,50.0
