Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,ori_l,ori_theta,Best X velocity,Average energy,Max height,Max distance,Unique id,ac1,ac2,ac3
0.150276249032675,0.1505703822885818,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0845356451802035,0.2908466313212568,4.788301429581149,-1.542362841271758,30.707135034735938,18.93521225302693,0.0565465827378887,0.4492771043006516,2681ea84,79.7,4.6,49.7
0.150276249032675,0.1505703822885818,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0845356451802035,0.2908466313212568,4.788301429581149,-1.542362841271758,30.152888321891997,18.93521225302693,0.0565465827378887,0.4492771043006516,2681ea84,79.7,4.6,49.7
0.1512233983493351,0.1520315910460624,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0726241833621241,0.2932549893953975,5.779287022704148,-1.4398216396120933,30.56834464514352,17.92676873468485,0.0584747811291725,0.4398782275682169,c0d9b4a8,185.1,4.7,49.7
0.1512233983493351,0.1520315910460624,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0726241833621241,0.2932549893953975,5.779287022704148,-1.4398216396120933,29.13146399826761,17.92676873468485,0.0584747811291725,0.4398782275682169,c0d9b4a8,185.1,4.7,49.7
0.1512233983493351,0.1520315910460624,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0726241833621241,0.2932549893953975,5.779287022704148,-1.4398216396120933,29.122727134143872,17.92676873468485,0.0584747811291725,0.4398782275682169,c0d9b4a8,185.1,4.7,49.7
0.1512233983493351,0.1520315910460624,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0726241833621241,0.2932549893953975,5.779287022704148,-1.4398216396120933,28.699161718578917,17.92676873468485,0.0584747811291725,0.4398782275682169,c0d9b4a8,185.1,4.7,49.7
0.1512233983493351,0.1520315910460624,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0726241833621241,0.2932549893953975,5.779287022704148,-1.4398216396120933,28.482509099084268,17.92676873468485,0.0584747811291725,0.4398782275682169,c0d9b4a8,185.1,4.7,49.7
0.1525786292032969,0.1510988758545591,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.075310157922608,0.293677505057856,4.386217400524748,-1.4377582426762283,25.793209466724527,12.653299925372226,0.0562764723258594,0.3667486730042737,41fa7403,243.9,4.4,49.6
0.1525786292032969,0.1510988758545591,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.075310157922608,0.293677505057856,4.386217400524748,-1.4377582426762283,25.59024847659359,12.653299925372226,0.0562764723258594,0.3667486730042737,41fa7403,243.9,4.4,49.6
0.1525786292032969,0.1510988758545591,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.075310157922608,0.293677505057856,4.386217400524748,-1.4377582426762283,25.61197845781747,12.653299925372226,0.0562764723258594,0.3667486730042737,41fa7403,243.9,4.4,49.6
