Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Torso distance,Push duration,v2_actual,v2_error,v2_energy,v4_actual,v4_error,v4_energy,v6_actual,v6_error,v6_energy,total_tracking_error,total_energy,unique_id,v2_c1,v2_c2,v2_c3,v4_c1,v4_c2,v4_c3,v6_c1,v6_c2,v6_c3
0.25442508245702,0.22378446022798976,U12,VT8020,9.399872859650541,22.6568212865325,CPG,WPG,0.09310430711673819,0.13484949483553615,2.0192333206629494,0.3553987998658411,185.80313925702552,1.3963195025073714,0.7402331810293502,149.77516735228284,1.3056619326054948,0.8334884226848456,171.45806548166533,1.929120403580037,507.0363720909737,d1c13f02,205.6,4.6,33.9,189.2,4.2,32.3,200.6,6.2,29.7
0.1928062406675489,0.26578737451698575,MN8014,VT8020,7.608589071383827,4.463147602214313,CPG,CPG,0.08122248070485641,0.1040434581762035,0.7784465785874438,0.7128605315936025,69.70212597578951,0.23733000505657154,0.9530972543016871,4.172720029224561,0.2948701634110418,0.9610704156041724,35.827590651542,2.627028201499462,109.70243665655607,5ac1e015,239.3,4.8,27.6,189.0,7.1,31.4,233.6,5.8,34.1
0.24895383698296283,0.25498436783118195,MN8014,MN8014,18.744709441036463,8.287192855725136,WPG,CPG,0.10197661253752337,0.11783388120460565,0.21529237032341556,0.9157370840594128,131.3387288560257,6.701837603795983,0.10877875191734222,120.52262540753338,1.6477863561672714,0.7923627075135683,118.46870902137842,1.8168785434903234,370.3300632849375,3bc1d883,204.5,5.4,31.1,258.1,6.1,32.0,184.9,4.9,35.7
0.21492518279045908,0.26260596660810787,MN8014,MN8014,24.116730348717216,4.3218181141092105,WPG,CPG,0.10498332146057203,0.13590452341292972,19.720058692348886,8.667205116247839,119.17205854313653,8.660471485163887,0.017943366420590426,78.66867044694968,22.268879083003483,0.23482934721478027,144.76258330277932,8.91997782988321,342.60331229286555,61f0e013,202.1,4.5,33.3,187.3,2.7,25.3,220.6,7.2,24.1
0.24966109364544614,0.2790147562077643,U12,U12,4.123184906637872,5.8988705054943615,SSPG,SSPG,0.10606873888977761,0.11947374326052075,14.21855826229947,3.3992726574163936,69.778935617008,10.520508285051713,0.002709288748074756,40.90124867840169,11.431145712126504,0.05660764856921349,66.05698912829838,3.4585895947336818,176.7371734237081,8857411d,98.8,3.3,31.2,181.6,4.2,28.4,163.4,5.9,36.6
0.25882454973770086,0.24338257749913952,U12,MN8014,18.862024578477357,5.2277510359806385,WPG,SSPG,0.12430785485703877,0.11612526741784397,1.723192282415322,0.4294987527209002,6.109635942858118,9.625434380088535,0.0014029940361965994,155.17668066232528,4.058175149721913,0.532104582462947,23.017772588561137,0.9630063292200438,184.30408919374455,1d242852,208.4,4.7,25.2,190.8,4.6,32.4,125.1,4.3,34.6
0.2712270287737476,0.23579062926787508,U12,MN8014,16.39253733684493,7.190119350019204,WPG,SSPG,0.09784810931762035,0.1238127051381985,0,1.0,1000000.0,0,1.0,1000000.0,6.501277726369535,0.3210145790413448,203.7541223528646,2.3210145790413446,2000203.754122353,02ef3d14,168.8,4.4,33.2,180.0,4.5,32.0,222.5,5.8,30.7
0.2871466201446262,0.2197763199531868,U12,MN8014,5.370183941355861,7.63391384259741,SSPG,CPG,0.10644851304124589,0.1399469051309324,0,1.0,1000000.0,0,1.0,1000000.0,0,1.0,1000000.0,3.0,3000000.0,7452ca59,232.1,5.1,28.5,200.1,4.9,33.2,171.6,5.0,29.6
0.20504155057312512,0.2804529204639894,U10,MN8014,9.008701739645922,4.005372787332525,CPG,SSPG,0.07991977400436195,0.11829233075540015,0.8614549271094528,0.6851022128138651,11.111017844494654,0.12841340638002507,0.9744822187533763,33.01784109731814,0.28079845252023455,0.9629106408681365,18.99152150378484,2.6224950724353775,63.12038044559763,e5f3eab1,225.5,5.0,24.2,172.0,4.7,30.4,207.1,4.8,34.9
0.21464246451419242,0.27937726423469,MN8014,MN8014,13.488322836531081,4.833668184754516,CPG,SSPG,0.08856720696370048,0.1314815766437355,26.91170067622094,19.204905060972045,197.95777240502738,28.70655130693645,3.499350617990458,270.7252166917977,3.9943106637220747,0.5383342122962739,105.77934958478752,23.242589891258778,574.4623386816126,bdbc388f,137.6,3.4,21.8,210.3,5.9,30.7,214.5,5.5,35.0
0.2256229015241388,0.29907017689665627,U12,VT8020,16.13479043452241,4.2277770471748575,WPG,CPG,0.10386181949950696,0.12660991231036745,0.4287817344888253,0.8358414572377197,113.43274697756492,29.113327273964742,3.6531927948168446,180.68062936028838,10.665315314824724,0.08350885031063592,301.3401448406451,4.5725431023652,595.4535211784985,6843642e,259.0,6.8,27.8,279.0,4.6,27.6,157.4,5.0,34.6
0.2210345261722193,0.25092503095493957,MN8014,MN8014,11.456440218540731,4.175942579904749,CPG,SSPG,0.10484848781873228,0.1302038897214282,20.679760793820325,9.834195942057,124.12274153081407,19.850371255709128,0.9702981387530061,294.9269264462614,17.393386193193084,0.025459099865632367,99.70861233083909,10.829953180675638,518.7582803079146,1cfdb622,202.6,5.0,25.8,209.3,5.0,30.6,180.6,5.7,28.7
0.22578243734559764,0.25965602474171984,MN8014,MN8014,7.537177224147856,4.499453613638583,CPG,SSPG,0.08723933295057577,0.10482587244931096,12.86048057561679,2.471486195185955,53.360554615126716,9.31097116386283,0.0047476073702854395,37.57678553892553,13.185401069700038,0.014634530123758956,53.360554615126716,2.4908683326799994,144.29789476917895,b1e8ec73,221.7,4.1,32.1,164.2,7.3,33.1,231.7,5.3,31.2
0.22289388262559212,0.27920189008697144,U12,MN8014,14.824312040309195,4.005974810229067,WPG,SSPG,0.09978069583051266,0.08568720726477184,17.666258426315824,6.417364100888665,35.31757167640934,15.40535210697641,0.2921783140039433,178.95995826851424,10.251369641391262,0.10021995681200244,20.692013546025482,6.80976237170461,234.96954349094906,a73a3dba,211.0,4.5,26.9,218.2,7.2,29.4,169.4,5.3,33.4
0.24112329654555162,0.27746106570698204,U12,MN8014,12.019279465088495,8.214680089767356,WPG,CPG,0.09322455483008282,0.13551606132157465,6.179168322341424,0.055617517296539576,71.55212165790809,5.725011215796465,0.18275529105066013,60.532889994535786,4.79934792613466,0.46245912325357014,84.53700509578805,0.7008319316007698,216.62201674823194,61e0a902,157.6,3.9,30.4,150.7,5.4,28.5,170.7,6.1,32.0
0.22471321444808046,0.22823293934594058,U12,VT8020,15.119900750919426,4.631403897478491,WPG,SSPG,0.08764357858168269,0.08985758197086213,2.9217817306894944,0.17275964699583812,74.57670423006634,2.7131481971963023,0.530982091960235,60.35032216185985,3.2052610763380813,0.6182927390104247,63.507757575353764,1.3220344779664979,198.43478396727994,0b304b7b,228.4,3.9,28.0,164.4,5.1,31.3,162.7,5.8,37.1
0.20338447366919793,0.3069327634657151,U12,MN8014,12.258403287794021,5.34830845814525,WPG,CPG,0.09815239444042917,0.1132554241667053,0.4175686962890521,0.8399470661292006,99.39623498960327,0.2542691280487456,0.9497927022850376,43.346005346507276,1.259444974770241,0.8391237884505189,96.50954748075596,2.628863556864757,239.2517878168665,5863ac19,187.1,5.8,24.6,150.5,6.0,37.8,236.0,3.9,35.0
0.20095647934047411,0.2681029934028556,MN8014,MN8014,5.959718819182031,4.8168860206196875,SSPG,SSPG,0.07679878369054571,0.10962216066411773,10.717792946503948,1.307726247163612,172.4910307984463,4.519119787559503,0.3004004790312179,51.26984700854802,0.33559489384440205,0.9557545649664105,63.8536872365734,2.5638812911612403,287.6145650435677,030fa7d4,259.6,5.0,27.7,220.6,3.6,30.7,142.8,5.0,31.2
0.19526045599962716,0.28082763940708,U12,MN8014,5.543439155289782,9.425084759417228,SSPG,CPG,0.08125443731417151,0.11404316209640575,3.5188705322184313,0.08774978001323651,230.53210391283395,3.226823581893516,0.45875918790793774,223.036757914428,23.208563940907037,0.29946898654204124,107.06425385198217,0.8459779544632154,560.633115679244,72d7c5c1,250.0,6.7,29.3,230.2,4.4,30.7,173.1,3.7,34.9
0.19700392047817647,0.29482391179981315,U12,MN8014,11.831670005711503,7.078785775192728,CPG,CPG,0.08857008362108341,0.10971375900348299,1.8893549891556856,0.38704449533962504,148.70346988167523,1.5793150685540227,0.7090793471468134,106.48759844330411,2.391072270965153,0.7066002598934393,128.91140359505516,1.8027241023798777,384.10247192003453,c03124a0,235.3,6.2,24.1,161.4,7.0,36.1,243.8,4.6,31.7
0.191259711155631,0.2742695294380129,MN8014,MN8014,10.544065714506887,6.771215810471544,CPG,CPG,0.0749405354768772,0.1137050726512071,0.7416216759741037,0.7253514380213442,99.8374642803208,0.2002401627017187,0.9603529286872445,17.74437850659696,3.0154948685656455,0.6383482810905615,129.8373695089757,2.3240526477991503,247.4192122958935,9006a362,257.7,4.5,24.4,207.1,3.6,38.5,174.7,5.6,36.5
0.25015380072042065,0.2629994856372152,U10,MN8014,17.412218999925276,10.984115146204452,WPG,CPG,0.08364851888313304,0.11362584774108464,19.979384736532396,8.975278683402388,118.58002202588725,6.071868275592776,0.15430218844294466,15.106675551592193,17.13666146334564,0.02029032092865035,79.67916782586829,9.149871192773983,213.36586540334773,70576b64,209.1,3.7,29.3,155.1,5.9,23.1,131.4,3.5,34.3
