thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,best_index,best_cost,ac1,ac2,ac3
0.2782679603584357,0.25442510458248757,U12,MN8014,16.452508024788006,9.399863681165266,WPG,CPG,0.08689213758823383,5,-2.7215749983196744,414.7,5.7,30.5
0.25038992743213384,0.29657500579649293,U12,MN8014,14.105341765363097,5.973162322006116,WPG,SSPG,0.07922571555364004,3,-4.9280189251364135,439.2,5.2,26.2
0.2575850286592389,0.29528622741286403,U12,MN8014,11.722662663588174,4.076205579331369,WPG,SSPG,0.07385880248712046,2,-3.6813731913652497,324.2,5.5,25.9
0.23482758640263274,0.28824425411680593,U12,MN8014,9.896684520346673,4.598153053854494,WPG,SSPG,0.07615164074360445,5,-4.925888116138591,424.7,5.8,30.3
0.22761032848286575,0.32331897662763454,MN8014,MN8014,18.101639459512423,5.943842320065631,WPG,SSPG,0.07804373423881059,1,-7.055435892957284,471.3,4.8,24.6
0.25051942070208116,0.3238109342136283,U12,MN8014,20.19263586771515,6.673022469241756,WPG,CPG,0.0814619995187188,6,-2.827794887888981,381.1,5.2,23.0
0.26164750614680815,0.3270597023733622,MN8014,MN8014,21.794930355894117,5.031909054233817,WPG,SSPG,0.07683579554247244,4,-6.35032240639584,497.8,5.4,22.1
0.22375531132127446,0.34459333131692654,MN8014,MN8014,24.3475548774953,4.005431240055513,WPG,SSPG,0.06184269324254314,3,-7.69575661397165,447.8,6.9,17.5
0.22879179749173506,0.34750074385756163,MN8014,MN8014,23.180881259340048,4.30825658989622,WPG,CPG,0.05464590982935917,0,-8.363785167809333,562.9,4.9,22.4
0.21269468337965447,0.34051863835558005,MN8014,MN8014,23.19576628224179,5.348262657937341,WPG,CPG,0.058664484393669517,2,-9.142206449611962,617.1,4.2,17.8
0.24019990700161897,0.3381352609008032,VT8020,MN8014,25.89758392951902,4.5365954639307935,WPG,SSPG,0.06099282542663753,3,-4.1050592020159336,446.7,7.1,24.6
0.24307642282377778,0.34673875523948633,VT8020,MN8014,20.424826920755606,4.131004879546237,WPG,SSPG,0.05264084230913088,4,-5.048315029602808,423.2,7.5,23.9
0.24606864135564777,0.3464476341206493,MN8014,MN8014,19.49707804695027,4.015248744305246,WPG,SSPG,0.05012456352451022,3,-7.890107578376352,575.2,7.5,22.6
0.2582558729762775,0.346680745714736,MN8014,MN8014,23.27553635929152,4.2169836866216555,WPG,SSPG,0.05501687842099507,4,-7.076040375728482,776.8,7.1,22.3
0.22454429542448756,0.347189439255436,MN8014,MN8014,31.302230829175674,4.711961150791865,WPG,CPG,0.05140260034222082,1,-8.956004503862395,732.6,8.1,24.0
0.22414265139180858,0.3498065515021971,MN8014,VT8020,24.971591037956337,4.059581545285333,WPG,CPG,0.05163382655548909,6,-8.528401961036636,608.5,9.1,17.9
0.20008999610280173,0.34994883771543195,MN8014,MN8014,27.157580865181888,4.693404204266754,WPG,CPG,0.05454435680570752,6,-12.041858134823599,747.8,7.6,15.9
0.1898455696627775,0.3499999277223837,MN8014,VT8020,27.20385378729855,4.281450532431003,WPG,CPG,0.061165921588951774,4,-13.600624008060265,726.7,7.6,15.9
0.18897106752878576,0.3417755451619454,MN8014,MN8014,32.998971034398316,4.008631153405346,WPG,SSPG,0.05552580081630895,1,-14.892687914544176,830.0,7.8,18.5
0.19238896585057558,0.34866145383160363,MN8014,VT8020,25.69780961850904,4.006231575278909,WPG,CPG,0.06362953006959841,3,-13.48681912824172,741.0,7.8,11.5
0.18601956018579466,0.34713438239840794,MN8014,VT8020,30.95289437514304,4.001106181165108,WPG,CPG,0.08148357738256468,7,-14.894342073981576,795.0,6.6,14.8
0.16588956911911482,0.3352217743599948,MN8014,MAD_M6C12,22.67743970610089,6.038132270880952,WPG,SSPG,0.06861669340878321,4,-18.44345042170187,603.2,6.3,21.7
0.1868123715316004,0.33488542815577965,MN8014,MAD_M6C12,24.955898283584155,4.897574385307085,WPG,CPG,0.07059663223468218,0,-18.94648696101239,591.6,6.8,14.1
0.1779329991605779,0.34905443377011863,VT8020,MAD_M6C12,29.25941113564712,4.449066343049287,WPG,SSPG,0.07444845528844486,4,-16.345928196765506,555.5,7.1,18.8
0.18338152956304576,0.3494885847041559,VT8020,MAD_M6C12,28.545804805494306,5.261570331184748,WPG,CPG,0.08173894846764862,3,-17.051220424303068,679.3,8.3,20.8
0.1713367241935599,0.34851893049280125,MN8014,MAD_M6C12,36.4234249712964,6.094645229907167,WPG,SSPG,0.09319937087471937,1,-24.470659542306933,660.0,7.8,25.3
