Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Torso distance,Push duration, best_index, best_cost, v2_c1,v2_c2,v2_c3,v4_c1,v4_c2,v4_c3,v6_c1,v6_c2,v6_c3
0.2448457433615578,0.30851403306467395,VT8020,MAD_M6C12,4.257929028466429,4.115994853443553,CPG,CPG,0.06549149963527623,0.058087859863514384,3,1.6995579684050048,296.3,7.3,24.0,163.7,9.5,44.7,215.1,5.4,46.6
0.24005105181002534,0.30331088189916156,VT8020,MAD_M6C12,4.715756025392771,4.221038983762254,CPG,CPG,0.07137907380626335,0.05665342313232545,7,1.5102826393979234,301.9,7.5,23.7,181.0,9.0,44.7,200.0,5.3,45.6
0.2482959877271923,0.3131980004688908,VT8020,MAD_M6C12,4.015219135330827,4.000879329391704,CPG,CPG,0.07492574261021659,0.06163397046007513,6,1.712065110646805,287.2,7.2,24.8,164.5,8.5,42.9,180.3,5.5,47.0
0.2463474268765814,0.31387966988568017,VT8020,MAD_M6C12,4.239242186986777,4.017820283400361,CPG,CPG,0.07480953727019127,0.056156600714642124,2,1.6591240579710202,280.1,6.9,24.1,162.5,8.3,44.2,196.9,5.6,47.6
0.24275859540770373,0.31393772717637003,VT8020,MAD_M6C12,4.177839604474694,4.001131674357676,CPG,CPG,0.07281149119748097,0.054462306966412403,5,1.6626172140036846,292.0,7.0,24.3,144.2,8.3,44.6,186.3,5.3,47.4
0.2461439531732566,0.3144478809345703,VT8020,MAD_M6C12,4.00186871103895,4.536921536497332,CPG,CPG,0.07244733660587413,0.052254324090192726,5,1.6913711914497354,271.2,7.6,24.1,152.4,8.6,45.0,184.9,5.7,48.4
0.248662651286373,0.31101093204507724,VT8020,MAD_M6C12,4.406368920975332,4.919746938380883,SSPG,CPG,0.07783854284277411,0.05294631431018926,6,1.289934804407848,282.1,6.8,23.9,170.0,8.2,45.9,181.7,5.3,47.0
0.2505352736328061,0.30905252787228854,VT8020,MAD_M6C12,4.4107370895847975,4.188495668677065,SSPG,CPG,0.08153128030969523,0.05230297142682919,2,0.814122068270714,272.3,7.1,23.5,182.1,8.2,45.8,177.2,5.4,46.8
0.25082567338241146,0.3160674738892938,VT8020,MAD_M6C12,4.236393996744069,4.59153488598651,CPG,SSPG,0.07481465499668252,0.05526966316205646,1,1.8505046330242951,280.4,7.0,24.0,178.9,8.3,44.5,189.2,5.4,46.9
0.24453285776215117,0.31668550368951515,VT8020,MAD_M6C12,4.2533561644847975,4.2817907371436235,CPG,CPG,0.07578443704793222,0.053280319003733576,4,0.9917921475691782,267.2,7.0,24.0,155.3,8.3,44.7,170.1,5.8,48.7
0.25016543204283637,0.31317921572523044,VT8020,MAD_M6C12,4.213399448235184,4.241858617366708,CPG,CPG,0.07720882360921147,0.05223389525183732,5,1.039465279786227,283.8,7.1,22.4,151.9,7.6,44.7,184.3,5.4,48.2
0.24402510509710817,0.3186626909152661,VT8020,MAD_M6C12,4.417478795933872,4.002430764954757,SSPG,CPG,0.07199064374336192,0.05223842721346717,1,1.6300106283886466,279.1,7.3,22.2,163.0,8.2,45.0,190.9,5.3,49.0
0.237828766570584,0.31425811519334057,VT8020,MAD_M6C12,4.527448169808862,4.162288818929453,CPG,CPG,0.0750897719437719,0.05209953342834088,4,1.7144433877313208,275.5,6.5,21.9,155.3,8.1,44.8,184.3,5.1,48.0
0.24405954510370143,0.31622526827565356,VT8020,MAD_M6C12,4.310116753632959,4.007470205162415,CPG,CPG,0.07503365706503923,0.05736666252171443,1,1.64796479594902,281.9,6.6,23.5,157.7,8.1,43.8,175.9,5.1,47.0
0.24286659169638608,0.31432781448986435,VT8020,MAD_M6C12,4.236472372731889,4.0956818667283335,CPG,CPG,0.07609942569112647,0.05699785411906249,6,1.7005114259633416,264.6,6.4,23.7,156.2,8.4,44.4,175.0,4.9,46.2
0.24458525280260446,0.31497995335611473,VT8020,MAD_M6C12,4.185815671393865,4.034584043207637,CPG,CPG,0.07479623236921557,0.05532747485610693,3,1.6728672397914293,275.9,6.5,22.7,148.7,8.1,43.1,175.9,4.8,47.5
0.24517961994545806,0.3099197710687621,VT8020,MAD_M6C12,4.125231442836205,4.013841232911012,CPG,CPG,0.07088766167902916,0.05507874914648096,1,1.6811849643175112,274.1,6.8,23.1,136.9,8.2,45.0,184.4,5.0,47.9
0.25524624760896547,0.31320302228452257,VT8020,MAD_M6C12,4.432813022032525,4.090630693163007,SSPG,CPG,0.0738576174076591,0.05408103287956467,1,1.0012908714374293,272.5,6.5,21.5,133.4,7.8,45.8,185.1,4.9,47.5
0.24570430852024977,0.3070152283358139,VT8020,MAD_M6C12,4.397900494138203,4.26408695392564,SSPG,CPG,0.07436634726548287,0.05499690712163329,3,1.7413729783246115,254.8,6.3,23.4,134.2,8.0,45.2,182.4,4.5,48.0
0.2511998514637374,0.31248406250833005,VT8020,MAD_M6C12,4.331442232516383,4.126175153055411,CPG,CPG,0.0772923101471024,0.05316053641093004,5,0.9813186504147405,260.4,6.2,23.7,128.3,7.7,44.4,181.0,4.6,47.5
0.24723466414915224,0.31010996938517027,VT8020,MAD_M6C12,4.3890924190278335,4.022173283156136,SSPG,CPG,0.07495188749485499,0.05229346671684193,0,0.8819226242569124,265.0,6.2,22.3,125.8,8.1,44.1,163.0,4.7,48.1
0.24072134153184832,0.3097117995868154,VT8020,MAD_M6C12,4.314641616762637,4.031236708533742,CPG,CPG,0.07392781279083373,0.05198179523931199,5,1.6745614305404866,274.3,6.5,21.7,147.6,8.2,47.0,174.4,4.6,48.8
0.24268864129547585,0.31070706935171943,VT8020,MAD_M6C12,4.22209399932402,4.436355989299663,CPG,SSPG,0.07309462983958394,0.0508294916677976,7,1.2822411635362703,275.2,6.4,21.0,149.5,8.2,45.6,186.7,4.7,48.3
0.23813677079934448,0.3021574156553488,VT8020,MAD_M6C12,4.557917595647166,4.415961253692829,SSPG,SSPG,0.07325641947451572,0.05138742484508901,3,1.6588698196727534,297.4,6.3,19.5,151.1,8.2,47.1,175.7,4.9,48.0
0.24430262464967945,0.3075561066968802,VT8020,MAD_M6C12,4.525851701028985,4.019456619371056,CPG,CPG,0.0751926742545801,0.05066560926281127,1,0.9820686060189624,295.8,6.2,21.0,160.2,8.1,46.4,178.1,4.6,47.2
0.23812905233276072,0.3016457122709524,VT8020,MAD_M6C12,4.572509477625495,4.226657018346891,SSPG,CPG,0.07361610110942216,0.05129260858768036,1,1.7120862498142673,284.5,6.3,19.7,155.9,7.9,45.2,164.4,4.6,48.0
0.24503726825128838,0.3097345244930545,VT8020,MAD_M6C12,4.578677576768184,4.5669803588568865,SSPG,SSPG,0.07499709194410745,0.05052609636314299,1,1.7301310725606434,276.7,6.1,20.1,147.3,7.8,46.4,160.3,4.4,47.5
0.24637783478810354,0.3055358826820829,VT8020,MAD_M6C12,4.305214956597363,4.397269165631227,CPG,SSPG,0.07743070179042,0.05093857391286851,1,1.124067969904699,271.7,5.9,19.7,147.2,7.7,46.6,165.5,4.6,48.4
0.24242783051845201,0.3077949658984246,VT8020,MAD_M6C12,4.337882713651004,4.450824669919077,CPG,CPG,0.07713103581125208,0.052567272767095205,1,1.0989692873831394,290.1,5.7,19.3,142.0,7.8,47.0,168.5,4.6,48.1
0.24938849719007483,0.31082887243569124,VT8020,MAD_M6C12,4.264209690173536,4.14690365487623,CPG,CPG,0.07619782307884222,0.05201395440283532,0,1.0860994357629907,281.1,5.9,20.0,140.0,7.7,45.8,166.8,4.8,47.9
0.2451097897392776,0.3059326652602506,VT8020,MAD_M6C12,4.431099169574542,4.082569864780302,SSPG,CPG,0.07711893688892733,0.05048858759977743,2,1.0803462174717917,279.6,5.9,18.9,156.6,7.9,46.3,165.7,4.4,47.4
0.24430253716554076,0.3032053282339592,VT8020,MAD_M6C12,4.4532840012512525,4.1322157572520455,CPG,CPG,0.07804823332776334,0.05008395470708158,1,0.5871880445863606,281.5,5.9,20.2,153.5,7.9,46.2,147.3,4.3,48.2
0.24767896710669418,0.3040754316323586,VT8020,MAD_M6C12,4.4864771995249155,4.244376539760351,CPG,CPG,0.07674981876052181,0.05098553796501465,3,0.7514374604456944,286.4,5.6,19.9,147.0,8.0,47.4,168.5,4.4,48.3
0.24623256526995102,0.3012393438687663,VT8020,MAD_M6C12,4.32881029909035,4.264460778916418,CPG,CPG,0.07502311500378928,0.05029022216127116,7,0.7474559060498722,287.5,5.7,20.2,149.0,8.0,47.4,171.1,4.4,47.7
0.2445215018408236,0.3049119729872012,VT8020,MAD_M6C12,4.2569012678544285,4.308672479211435,CPG,CPG,0.07964918774391849,0.05040452997241786,1,0.7951146275586138,281.3,5.6,20.6,149.6,8.5,47.5,177.6,4.5,47.0
0.2373491039592506,0.30348865995260677,VT8020,MAD_M6C12,4.828812190706382,4.292867923967388,SSPG,CPG,0.07449978953766494,0.05012618222054471,1,1.6691663400222123,278.2,5.4,20.3,145.0,8.7,48.4,168.7,4.3,48.2
0.23907966229141298,0.3053264773667346,VT8020,MAD_M6C12,4.910132278529802,4.46394319113889,CPG,CPG,0.07470224505919289,0.05101662545315848,3,1.6733061381756862,279.9,5.4,20.4,147.8,8.5,47.9,178.1,4.5,48.1
0.2380901446237812,0.3111674026099846,VT8020,MAD_M6C12,4.62603796285859,4.107581047462688,SSPG,CPG,0.0751636647998575,0.05040572161957577,7,1.6475243981697072,280.8,5.4,21.0,155.6,8.8,47.6,182.3,4.4,48.9
0.24088244743905535,0.30738461700359626,VT8020,MAD_M6C12,4.430461824744775,4.119174814764966,SSPG,CPG,0.07482584930057253,0.051880927117774964,0,1.6793207530539427,277.7,5.4,21.2,152.3,8.8,47.8,188.2,4.6,47.5
0.23664257381292753,0.3087346390835849,VT8020,MAD_M6C12,4.381694841102145,4.0012817166225005,SSPG,CPG,0.07442986019608774,0.05077967727319913,1,1.6574491015297317,267.8,5.3,20.8,146.4,8.7,47.4,190.6,4.4,47.7
0.2376999358773499,0.30875107778744243,VT8020,MAD_M6C12,4.394702839549695,4.0134916684636766,SSPG,CPG,0.07526789662559574,0.05137772643858235,1,1.617148911653762,275.0,5.3,20.1,158.8,8.9,48.8,194.0,4.3,46.6
0.23644949026455017,0.30937450534278244,VT8020,MAD_M6C12,4.503682677886873,4.0265595899242435,CPG,CPG,0.07675165020575489,0.050646972259825174,6,1.651578278078313,270.1,5.4,19.4,157.3,8.9,48.2,182.8,4.3,47.9
0.24132306537477788,0.3082694593739205,VT8020,MAD_M6C12,4.3277736700551985,4.0007555733652165,CPG,CPG,0.07965350356344965,0.05187424596220387,4,0.8651266539144424,274.5,5.5,19.4,158.4,8.4,48.0,173.1,4.1,47.7
0.2445538827843481,0.3085104422183046,VT8020,MAD_M6C12,4.311381747316925,4.194913576808815,CPG,CPG,0.08317716244622013,0.05041195057365777,7,1.4616850937499481,274.1,5.3,19.4,159.2,8.3,48.5,172.3,4.3,47.8
0.2452908159673936,0.30604083135748816,VT8020,MAD_M6C12,4.329490545992328,4.030551809429774,CPG,CPG,0.08219370346737682,0.050926925943986935,7,1.3198389681112068,264.9,5.5,19.2,155.1,8.4,48.8,171.7,4.3,47.9
0.24206606246147677,0.3035452753692416,VT8020,MAD_M6C12,4.432632835080599,4.096256157786457,SSPG,CPG,0.08246215828364703,0.05054304290572821,6,1.1571763299856992,266.1,5.3,19.0,155.1,8.3,48.4,159.8,4.3,48.0
0.2428258465887084,0.3045609168998221,VT8020,MAD_M6C12,4.299447636023778,4.075710122191379,CPG,CPG,0.0803801760811329,0.051259816097302256,3,0.846620179500457,270.8,5.3,19.5,151.8,8.7,48.9,167.5,4.1,49.0
0.2397258051846708,0.30128617818997483,VT8020,MAD_M6C12,4.223600445359082,4.006884908974678,CPG,CPG,0.08073271767514688,0.05023671789856519,4,1.024344577425266,279.9,5.3,19.7,152.2,8.6,48.9,160.6,4.1,48.9
0.23970854473200717,0.2985231812171312,VT8020,MAD_M6C12,4.4262401270929175,4.01860603856898,SSPG,CPG,0.07924487661731794,0.05022791943846598,1,0.6760147830236618,276.9,5.3,18.5,161.8,8.7,49.0,153.7,4.1,49.2
0.2371002264214203,0.29909777230968104,VT8020,MAD_M6C12,4.176085786067714,4.005873272250676,CPG,CPG,0.08047052773718957,0.05001230173196942,1,0.8372479266405701,267.6,5.3,19.8,169.3,8.7,48.8,161.4,3.9,49.4
0.23859852376729646,0.301218781028037,VT8020,MAD_M6C12,4.257363508808335,4.033470808158758,CPG,CPG,0.0823738382213801,0.050063485823024174,7,0.7849574694182164,276.5,5.3,19.1,164.0,8.8,49.0,165.5,4.0,49.1
0.23947571448879162,0.29687509510914245,VT8020,MAD_M6C12,4.297302567094313,4.060619678517911,CPG,CPG,0.08193388938846882,0.05002698705959454,4,0.6173915456639518,267.9,5.7,19.1,164.4,8.6,48.3,149.8,4.0,48.8
0.2389933370640822,0.29514080446461255,VT8020,MAD_M6C12,4.345077858199867,4.000368014938101,CPG,CPG,0.07868806621019446,0.05000014501836898,4,0.6819032983537623,282.0,5.5,18.7,164.3,8.6,48.9,153.9,4.0,48.7
0.23715699530484902,0.2993373086533275,VT8020,MAD_M6C12,4.2424531401715315,4.003552637493479,CPG,CPG,0.08017189614141314,0.05026690490093122,2,0.7937709855617043,278.2,5.3,19.2,160.5,9.1,49.2,164.7,3.9,48.1
0.23617736698299188,0.29444411024877887,VT8020,MAD_M6C12,4.290670152381456,4.007634699188352,CPG,CPG,0.08130459080943295,0.05000095154598857,5,0.8229420475240733,276.0,5.6,19.1,160.0,8.8,48.7,169.9,3.9,48.4
0.23633557656191762,0.2979074578093961,VT8020,MAD_M6C12,4.165975538651244,4.000399492947294,CPG,CPG,0.08270007769005379,0.0500449557691805,5,0.7519814512074968,274.0,5.5,19.4,165.6,8.9,49.2,169.3,4.0,48.3
0.23864373709267483,0.30004836186786643,VT8020,MAD_M6C12,4.125643459725185,4.077436131185253,CPG,CPG,0.0810182356926489,0.050049419137222294,0,0.8243958993287364,266.2,5.5,20.1,153.7,8.9,48.9,166.6,4.0,48.6
0.23854214955063105,0.2948078330986686,VT8020,MAD_M6C12,4.2871993345823345,4.034348006385255,CPG,CPG,0.0787952154374025,0.05011602146022092,0,0.6974424908254577,281.2,5.4,19.1,156.1,9.1,49.0,169.2,4.0,48.0
0.23818114717267763,0.29730591833342657,VT8020,MAD_M6C12,4.2095899611253875,4.043177586820002,CPG,CPG,0.08090604363284701,0.05000264989674302,1,0.7584896546517813,266.5,5.3,19.1,147.8,9.0,48.5,170.3,3.9,48.2
0.23758869983583103,0.29691379572874665,VT8020,MAD_M6C12,4.236269031316888,4.004125732292312,CPG,CPG,0.08208312464345005,0.050017048167806916,0,0.7175620325175769,274.8,5.3,19.2,150.1,9.1,48.7,174.3,4.1,48.0
0.23831336043926532,0.2939994828897383,VT8020,MAD_M6C12,4.382215832462872,4.020481118097695,SSPG,CPG,0.0807677454983423,0.050180731698142335,2,0.7591820435958371,281.2,5.3,18.6,149.0,9.1,49.2,171.4,4.1,47.7
0.23971085812343446,0.2966331124816806,VT8020,MAD_M6C12,4.381066966273435,4.021999488975912,SSPG,CPG,0.08091370129280492,0.050072339551049144,6,0.958897929745469,273.4,5.4,19.4,156.1,9.0,49.5,175.3,4.1,48.1
0.2389472701567506,0.2957664006347273,VT8020,MAD_M6C12,4.264287318899921,4.072821845450216,CPG,CPG,0.07956875894192539,0.05044668046264148,6,0.7797869621978861,275.0,5.4,18.9,154.4,9.0,49.0,178.3,4.1,47.5
0.24060501587803146,0.29474304978740296,VT8020,MAD_M6C12,4.2305364389709785,4.1442521756809585,CPG,CPG,0.07845376297373653,0.05030331969263042,0,0.6797056047678971,282.8,5.5,19.6,152.8,9.1,48.7,180.6,4.0,46.5
0.23972136047258247,0.29649462786330927,VT8020,MAD_M6C12,4.240301524621777,4.111033956774337,CPG,CPG,0.07771198616324623,0.05040032751568536,1,0.7645193420663161,288.4,5.3,18.7,156.6,9.2,49.3,182.0,4.1,47.4
0.23872112111133806,0.2971918478860479,VT8020,MAD_M6C12,4.290620414078458,4.026312782203017,CPG,CPG,0.07654534681252699,0.05024475441895296,6,0.71088748217989,289.0,5.5,18.5,151.0,9.3,49.0,182.2,4.2,46.8
0.24042283571091572,0.29074930537408017,VT8020,MAD_M6C12,4.40444599165833,4.075666157593845,SSPG,CPG,0.07531147432887234,0.050807633608825786,3,0.6267367257743882,289.4,5.3,18.7,146.3,9.3,48.9,185.8,4.1,46.3
0.23881128648144834,0.29028672015959955,VT8020,MAD_M6C12,4.262204129253214,4.0944896120429135,CPG,CPG,0.07793025788850835,0.05037442521401925,7,0.7656321743576397,282.3,5.1,19.1,145.8,9.1,49.2,177.9,4.0,46.7
0.23991899509338477,0.2930115093244686,VT8020,MAD_M6C12,4.153171026392994,4.070817358186423,CPG,CPG,0.07828021492030986,0.05055250423075664,7,0.8710031088341702,281.8,5.5,18.9,143.2,9.2,49.2,173.2,4.2,46.9
0.23892912791511273,0.29065928736595137,VT8020,MAD_M6C12,4.354602965406755,4.096822208634822,SSPG,CPG,0.07683245742225962,0.050064396517545406,5,0.667864462093811,290.2,5.2,19.1,149.9,9.2,49.3,182.4,4.2,46.1
0.23997224792844843,0.28930226468393794,VT8020,MAD_M6C12,4.475436127510796,4.088925080542351,CPG,CPG,0.08014708954952822,0.05033806583399098,4,0.6851752686256234,290.8,5.2,18.5,151.6,8.9,49.4,177.1,4.3,45.9
0.23978480876697247,0.28939258025686043,VT8020,MAD_M6C12,4.258759050320565,4.115386242981259,CPG,CPG,0.07821728289374613,0.05015069423251419,2,0.7979775241397153,286.4,5.0,19.6,148.4,9.0,48.9,178.4,4.3,46.4
0.23963235312707487,0.29387579544568554,VT8020,MAD_M6C12,4.294375515422027,4.030178288868366,CPG,CPG,0.07826077691347319,0.05020870038300184,4,0.5935095651605817,292.9,5.1,19.4,146.5,8.8,49.2,173.0,4.2,47.0
0.24127860402739743,0.29519585351649735,VT8020,MAD_M6C12,4.27715847838392,4.225937217134295,CPG,CPG,0.07972004637174135,0.05041726952938453,2,0.623397863832968,281.7,5.1,19.7,144.1,8.8,49.3,174.5,4.2,46.0
0.23979759938351225,0.2935281459875122,VT8020,MAD_M6C12,4.307270070634901,4.0823974822709275,CPG,CPG,0.08029825999525973,0.050066552112465176,7,0.837872776935646,287.8,4.9,19.6,150.9,8.9,49.3,173.6,4.1,46.3
0.2376031906164343,0.2951964500789096,VT8020,MAD_M6C12,4.244103675818482,4.045938185613085,CPG,CPG,0.08184123888938405,0.050015696805769824,5,0.6339165398019813,278.1,5.0,19.9,147.6,8.9,49.6,163.9,4.1,47.5
0.23926360399317043,0.29582108847015853,VT8020,MAD_M6C12,4.3102514151647195,4.05161469361841,CPG,CPG,0.08048650752986544,0.05000039628976905,4,0.771667171749395,276.5,5.2,20.2,156.2,9.1,49.4,172.4,4.2,47.8
0.2394513791336943,0.29594681485616825,VT8020,MAD_M6C12,4.279182787338495,4.160850025456945,CPG,CPG,0.08142020678731497,0.05016778567709225,1,0.7563864286552232,274.3,5.4,20.3,152.2,9.1,49.3,173.3,4.0,46.9
0.238668870662399,0.29672707085901884,VT8020,MAD_M6C12,4.342133107928983,4.11757732532027,CPG,CPG,0.08184960180939645,0.0504624176586532,2,0.6997290503265607,280.4,5.3,20.5,152.4,9.0,49.4,169.1,4.3,47.4
0.23930890549756323,0.2992240960145792,VT8020,MAD_M6C12,4.274166063852602,4.137921296571277,CPG,CPG,0.08277306980627572,0.050240881928624886,4,0.6380335076386103,273.8,5.0,20.7,150.5,8.9,49.7,172.2,4.1,47.0
0.24100882268206802,0.298227872308377,VT8020,MAD_M6C12,4.34799059637095,4.137190364123573,CPG,CPG,0.08251551543000135,0.050095893625305886,4,0.6619910909038466,280.6,5.0,21.1,145.4,8.9,49.5,171.6,4.1,46.3
0.24097884264206296,0.29923319423322536,VT8020,MAD_M6C12,4.333494226902152,4.172929641635414,CPG,CPG,0.08411316830971494,0.05010624899741601,2,0.7044894597375488,272.4,4.9,20.4,144.9,9.0,49.6,177.3,4.2,46.3
0.23937115005356158,0.2971575804936755,VT8020,MAD_M6C12,4.289429961446331,4.09463263112358,CPG,CPG,0.08297583856691693,0.050000015787720516,4,0.744714858576216,276.6,4.9,20.6,153.1,8.8,49.5,173.0,4.0,46.3
0.24019644473529073,0.3012407565025429,VT8020,MAD_M6C12,4.198988406407376,4.198322908462946,CPG,CPG,0.08196859803335883,0.05005646154481704,2,0.7026985986697416,275.1,5.0,20.9,151.4,8.9,49.4,178.1,4.2,47.2
0.23905012817088234,0.3002594903016245,VT8020,MAD_M6C12,4.201412942962501,4.096920739309383,CPG,CPG,0.08264292463574133,0.050024586906283856,0,0.7756991443868999,271.4,4.9,20.4,153.9,9.0,49.3,183.3,4.1,46.9
0.24062992557432894,0.3004271714954302,VT8020,MAD_M6C12,4.237594762588829,4.103991360879841,CPG,CPG,0.0821570006825181,0.05003140895578813,7,0.7858812653748708,269.5,4.9,21.3,151.8,8.9,49.6,175.1,4.0,46.9
0.2392906218695599,0.3001041354732047,VT8020,MAD_M6C12,4.285910743538398,4.103827894983195,CPG,CPG,0.08207232053918342,0.050003650176545816,2,0.736626953213255,266.7,4.9,20.7,153.7,8.9,49.5,180.8,4.1,47.1
0.24049723144381158,0.30132147407810594,VT8020,MAD_M6C12,4.327385628843935,4.151654586655372,CPG,CPG,0.08202213261065519,0.0501957844560458,6,0.5392445089731752,272.1,4.8,20.8,153.9,9.0,49.5,186.7,4.2,46.4
