thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,best_index,best_cost,ac1,ac2,ac3
0.2782679603584357,0.25442510458248757,U12,MN8014,16.452508024788006,9.399863681165266,WPG,CPG,0.08689213758823383,5,-14.100920909441312,414.7,5.7,30.5
0.28047586367906296,0.24160421753583916,U10,MN8014,9.864574690078179,16.15470259450628,CPG,WPG,0.08025565509020735,3,-9.087688664099144,349.8,5.6,21.1
0.27153245649252894,0.2618063310396669,U10,U12,12.567528977842702,13.448377463389276,CPG,WPG,0.07431402162591068,0,-15.201795286732082,457.2,5.2,26.3
0.2435638240317578,0.26118587121543113,U8,U12,12.846086510770169,11.308711956879083,WPG,WPG,0.07938068701633538,5,-18.849007757918745,458.3,6.6,23.5
0.24163908727671035,0.27357112031820074,U8,U12,19.686667677609552,16.619592991567743,WPG,WPG,0.09957401418020323,5,-25.960746766101625,750.9,6.0,21.3
0.23115633230333615,0.26000155629436117,U8,MN8014,14.416684432203827,22.001511922929726,WPG,WPG,0.08910303350423068,0,-26.48472881751085,547.2,6.2,20.3
0.22415908603336857,0.2776128811495795,U8,U12,11.283968713327313,20.809584084897306,CPG,WPG,0.09684163845683835,4,-31.666484350890883,640.8,8.2,19.3
0.24245292313307887,0.3069154858730685,U8,U12,24.607045917271435,16.763055756906684,WPG,WPG,0.11037992986574369,0,-28.615627064834992,801.8,6.8,21.8
0.23013086055976037,0.3129750123070278,U8,MN8014,27.798085721038465,23.180962329522426,WPG,WPG,0.11111848753072677,6,-20.145500654286682,846.3,5.3,21.0
0.23328821990347326,0.2994358272140904,U8,U12,22.728968753983942,26.42918932127433,WPG,WPG,0.11846890212127749,6,-41.278726193185506,819.3,6.4,30.7
0.23578162600949734,0.2980691279048452,U8,U12,28.39108546551521,40.09416054073428,WPG,WPG,0.12763836076031584,5,-44.10512228088702,881.8,6.5,32.4
0.22503861745000758,0.2867590591393556,U8,U12,27.88894046394807,23.466119448289724,WPG,WPG,0.13490295614895792,2,-39.315490854178485,979.6,6.4,19.0
0.23459558493738564,0.3097772917830586,U8,U12,27.525272529736448,23.80814508105639,WPG,WPG,0.11532877305395141,1,-41.944304716976845,897.4,7.3,16.9
0.21570259275492734,0.3017972582315137,U8,U12,31.339383659934853,26.775761820033235,WPG,WPG,0.11563363006992909,2,-44.299321847464405,995.6,6.1,15.7
0.24484103457542222,0.2894152643214493,U8,U12,36.17673538089852,27.75660401704562,WPG,WPG,0.14999279209340324,7,-36.92252351135067,693.4,8.0,12.2
0.26444479765097695,0.3412664035059261,U8,U12,32.91399828954138,25.640878611650866,WPG,WPG,0.12964415738345259,2,-28.26460026922758,467.0,7.6,10.9
0.2530028797893788,0.3481198942510181,U8,U12,15.099815248841765,9.618499763763852,WPG,CPG,0.11907504235485823,7,-18.556678000250944,307.1,10.0,12.2
0.25691941819805003,0.3288758634119196,U8,U12,28.95784024627148,16.194564129453454,WPG,WPG,0.1218187398708694,6,-26.17532523541817,562.1,6.9,11.1
0.2201316003102064,0.3477738892208837,U8,U12,22.147611593646655,19.438143749812006,WPG,WPG,0.14951474441581086,3,-37.37113552466386,661.5,10.0,13.5
0.23887815231447967,0.34542160836142943,U8,U12,31.637894453221683,28.85577149429445,WPG,WPG,0.14626499628650474,6,-46.54599074078418,608.6,9.8,18.4
0.2122045257977546,0.33936729237240537,U8,U12,26.73202250082704,32.20073182696531,WPG,WPG,0.1487357685402902,0,-54.760049559918315,838.7,8.3,19.3
0.22519155887478254,0.3313046366510118,U8,MN8014,17.62979005088952,36.58499466443126,WPG,WPG,0.14987261316231792,0,-45.55502481047279,819.6,8.4,24.7
0.16281816708578026,0.3207112636180616,U8,U12,7.851487596091185,31.317833650589396,CPG,WPG,0.12279063796189028,1,-56.83374300819213,902.7,8.1,22.8
0.212432851658923,0.3473117890828587,U8,U12,26.72299389921564,30.514628560717025,WPG,WPG,0.1434798477238008,0,-50.40673006704432,742.6,9.6,14.3
0.15179139505733263,0.34835135966741937,U8,U12,21.053639866062653,26.245007573971396,WPG,WPG,0.12691611075617348,3,-51.339952110118816,992.4,9.9,18.4
0.1557723269139226,0.34602871516018174,U8,U12,4.8908856244622685,26.88572292150183,CPG,WPG,0.14127062493632406,2,-72.83902528675172,974.4,8.0,12.5
0.18110898475035167,0.33317988038152085,U8,U12,20.566170939390073,26.76184710628085,WPG,WPG,0.1333975169800389,6,-45.65086379494062,817.6,9.9,19.1
0.16924562421120434,0.34800327778312995,U8,U12,15.957956256362772,29.656824137350267,WPG,WPG,0.13055762326330217,5,-61.89692791968493,821.0,8.8,20.1
