Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Torso distance,Push duration,target_v1,actual_v1,tracking_err1,energy1,target_v2,actual_v2,tracking_err2,energy2,target_v3,actual_v3,tracking_err3,energy3,total_tracking_error,total_energy,unique_id,ac1,ac2,ac3
0.22857345829034617,0.24963821992119734,MN8014,VT8020,13.857960887398193,7.372993935490725,WPG,CPG,0.10744158788806805,0.12251372972661495,1.5,4.579863736651662,9.485560636341937,70.43016935478094,3.0,5.207410473059131,4.872660996571136,70.43016935477779,4.5,5.198136852899429,0.4873950653763192,70.43016935478197,15.583271068356321,281.72067741912133,0b3e71dc,168.2,4.8,28.9
0.2063530099186903,0.23524446171437308,U12,MN8014,16.78273313824143,5.908863217862489,WPG,SSPG,0.11552391957199312,0.13640340132291834,1.5,6.186869140952508,21.9667423444129,135.32582615298597,3.0,6.665942261681073,13.439132665979338,135.3258261529863,4.5,6.389931559155829,3.5718412982931826,135.325826152985,39.36186979524886,541.3033046119425,d900b388,162.2,3.3,30.3
0.24317295557630064,0.26063949811778764,U12,MN8014,15.150819030588542,21.007711139156623,WPG,WPG,0.09553442153255895,0.08210910795780041,1.5,2.859988461635366,1.8495686157813291,25.2433698163389,3.0,2.854853635037147,0.021067467261929672,17.495897053314355,4.5,2.847765807575368,2.7298778266170767,17.495897053314398,14.908393859239942,79.26972737602364,ac390a4d,207.3,4.2,31.6
0.23642532549393128,0.22721657643177093,U12,MN8014,13.211775571911666,12.63591963347682,WPG,WPG,0.10124918514568934,0.12247214409841337,1.5,6.611537984168433,26.12782056359669,88.2418197480403,3.0,7.8549629473211455,23.570665219861223,88.15250896742745,4.5,7.9407199673413995,11.838553893661802,88.24181974803962,68.60856763790005,352.87796821154757,80aafd38,170.0,4.0,25.6
0.2321473999487554,0.2394013186345082,MN8014,VT8020,19.01232301980869,5.934303697042366,WPG,SSPG,0.0993253905404049,0.11903196344595147,1.5,0,2.25,1000000.0,3.0,0,9.0,1000000.0,4.5,0,20.25,1000000.0,67.5,4000000.0,a8289c24,143.7,4.7,28.5
0.2813914771669877,0.23582249386870152,U12,MN8014,10.477479570404551,5.671754240632988,CPG,SSPG,0.09827016555563903,0.14846546316961218,1.5,0,2.25,1000000.0,3.0,0,9.0,1000000.0,4.5,0,20.25,1000000.0,67.5,4000000.0,ef6329fd,154.4,6.4,24.5
0.2547566796956137,0.24176708755665055,U12,MN8014,21.39941781954196,20.189948914159483,WPG,WPG,0.10562785050478721,0.10567157946941297,1.5,4.176413800866599,7.163190833469195,58.58396461812367,3.0,4.172619859323549,1.3750373344799804,58.58396461812366,4.5,4.150672369035987,0.1220297937549298,58.58396461812367,12.319893637678806,234.33585847249472,ca616e13,168.1,4.7,29.6
0.2255881166646237,0.25297674050070756,U12,MN8014,16.8554551102748,21.43660815011376,WPG,WPG,0.09159887805226906,0.09187274054096203,1.5,3.622476950339037,4.504908404720499,23.861759022759436,3.0,3.8616084475887944,0.7423691169563723,23.86175902275898,4.5,3.8499430060774915,0.42257409534756823,23.86175902275836,9.525882169671455,95.44703609103615,d4b74db5,183.0,3.9,28.4
0.24773472395399543,0.24941455166976662,U12,VT8020,11.36235823489138,11.383410297985568,CPG,WPG,0.09206599374356217,0.11429452103173322,1.5,0.10504067847139173,1.945911508719555,43.26062074144021,3.0,0.14842047437368214,8.131505790971215,41.81118815799122,4.5,0.1481589517685341,18.938520509072347,41.81118815798894,63.60153173786577,170.14361779885775,29414d14,196.3,3.2,29.6
0.25100712234391004,0.2447591005507363,U12,MN8014,23.089615124614465,9.84979447446253,WPG,CPG,0.0960372367081844,0.11251649040841749,1.5,6.000927844415209,20.258351460632138,29.624425320885045,3.0,6.217374708856171,10.351500017187329,144.569378767108,4.5,6.1651700147430795,2.7727911779994674,144.5693787671085,33.593772663381095,348.3876081759866,89d68532,192.7,5.8,24.0
0.23247622829442785,0.23743505373477108,U12,MN8014,9.286402015264525,19.627827321565537,WPG,WPG,0.0985549083986738,0.09682008738691635,1.5,0.11959341739889287,1.9055223332884672,176.58325695533807,3.0,0.11664267541430161,8.313749461241997,176.5832569554711,4.5,0.11601942268298218,19.21928570229285,176.58325695531653,63.90575264011356,706.3330278213732,026e1a2c,273.5,4.0,30.2
0.23278070965667574,0.2440521472362214,MN8014,MN8014,15.021521389121027,18.628343593906227,WPG,WPG,0.1106409568673302,0.1083811156185088,1.5,5.169305234724194,13.463800905574375,40.96778639289844,3.0,5.6184143091076395,6.856093494139637,30.442711102110717,4.5,5.6226140243879,1.2602622477523968,30.44271110211068,21.720451445882215,132.29591969922922,f1e2a3a6,173.2,4.4,25.6
0.21178428085760959,0.26259810247621473,MN8014,VT8020,11.973916370623455,21.10058924829319,CPG,WPG,0.10022314678620953,0.09839753143296381,1.5,11.718809624958006,104.42407015113437,69.1753490613152,3.0,12.831204045911734,96.65257299235125,69.1753490613157,4.5,12.82844858065241,69.36305576057113,69.17534906131452,343.46871183339783,276.7013962452587,c62e4213,193.6,5.5,26.8
