Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Best index,Best Cost,ac1,ac2,ac3
0.255392248128934,0.2758393851192429,U8,U10,9.436546855072418,17.91524476773018,0.1113935333653581,0.11633690773355701,4,-57.86119611684412,210.0,3.7,27.2
0.2454649942767408,0.3276720000682802,U8,U10,9.19888491538692,11.13904039609082,0.11507102756931904,0.12896099764411686,2,-69.8801923532275,159.8,3.9,23.3
0.25386071163547663,0.3136422924986336,U8,U10,5.043663450916673,12.026603740834453,0.10486397867906425,0.12435321051707728,4,-60.74502699139677,189.4,5.3,27.3
0.24655186379017852,0.2821202535712021,U8,U10,9.754821894832576,22.47981786123213,0.11671490664154897,0.11881205190256311,6,-59.17612392016246,197.1,5.9,29.8
0.23743651768459353,0.30175212033600596,U8,U10,8.620637397087318,13.985665934015794,0.1042401522607034,0.1182942885503427,7,-44.27464143420455,185.3,5.4,20.8
0.2285976078655192,0.3109212053530831,U8,U12,10.15242387226953,18.020422719070183,0.10137113555899097,0.11570860884811753,7,-71.48092021109869,220.4,6.5,27.5
0.2309899769643211,0.2814817325736345,U8,U10,8.250666910280806,20.305434028281624,0.095196509614519,0.09978317561227346,3,-76.21001911628647,244.1,5.7,22.7
0.2589478318913272,0.25888416300446015,U8,U10,11.56279521105466,30.149070930884893,0.10734509701205455,0.10072980154113445,5,-66.70264129799224,306.9,5.0,26.2
0.25007600840117017,0.27265845241330683,U8,U10,11.199461484980285,24.355133869387387,0.11208659120479472,0.10491167332218641,0,-52.7156756996432,249.6,5.3,23.8
0.2569040444452892,0.2858037151333918,U8,U10,19.22484391704605,23.17504299111137,0.10046515691752698,0.08003183031648353,3,-56.91468200823036,253.0,4.3,29.2
0.25644423509520736,0.28108200499993086,U8,U10,11.050167114297654,18.504425522607903,0.10479443891619852,0.11674948227497699,2,-58.61158511370345,276.1,4.8,25.9
0.24272152549031206,0.2745260921875042,U8,U10,9.756749563919428,20.131878577894632,0.10206149568454206,0.09909964757881357,2,-53.29689680281028,257.5,4.5,27.3
0.25017203471416277,0.2818172190088083,U8,U10,8.925024095822673,20.033583392186635,0.10504005945737864,0.09143875888850954,6,-75.50042523643032,256.1,4.4,31.2
0.24379005755697825,0.28567425958730047,U8,U12,6.38767167441598,22.79413334475236,0.09568338423436407,0.09403255580593284,1,-68.23813855472899,265.8,4.6,27.7
0.24060007504990033,0.27849950605628193,U8,U12,8.660787399397408,23.941509202121406,0.09996779778557352,0.08669535353050292,7,-79.04877926581003,306.3,4.5,28.9
0.24131434414727065,0.27378810718118224,U8,U10,6.173762451948854,28.293442265708116,0.09262807426297737,0.07570412722525385,3,-76.28517751594262,290.9,5.2,28.5
0.2327402708069786,0.28762903592342925,U8,U10,5.142771678267415,28.191356459593234,0.09493258799472329,0.07665919790925815,1,-83.2136951420419,304.2,5.0,27.7
0.2287222228082847,0.2921165593236972,U8,U10,9.579697782256819,21.79736866800521,0.10341871195438182,0.07734019521237696,7,-85.91368629625029,282.9,5.9,29.5
0.2334062153386174,0.30998301925485827,U8,U10,11.228888586675925,18.096311434826376,0.1011582646570838,0.0863478347587956,4,-94.87295895877381,258.5,5.2,30.7
0.2104400314715944,0.3250220444506619,U8,U10,9.774551235949277,19.640984078510364,0.10663880436034476,0.07677962950244516,3,-107.16246464426915,254.2,5.0,31.5
0.21757959829377732,0.3064607773630272,U8,U10,13.910814670310113,21.00081709256853,0.11279857787259458,0.07237614215003603,4,-106.25395853158233,288.6,6.3,30.7
0.21742074058819033,0.3297544656314041,U8,U10,14.251980923790093,19.54550988572042,0.12239758622136297,0.08780543456908152,1,-110.30251105734975,232.7,6.3,29.1
0.20287365051867043,0.3397765562102324,U8,U12,17.647780044025296,15.60063358379326,0.11246152474536034,0.0806823937824308,2,-127.60623783588484,237.7,6.0,29.0
0.19922061050973083,0.34880885747663143,U8,U12,10.116634941607307,18.98931739599471,0.12091059442702422,0.0778704894905563,5,-114.59173261174027,242.9,6.4,28.9
0.21662563316872754,0.3404661903771463,U8,U12,11.916246551972694,16.20482907808597,0.11597510775996102,0.08633776318664525,6,-132.40822342721987,281.5,6.3,27.8
0.21113537836557747,0.3496413542102472,U8,U12,13.119531778829217,20.7425975860915,0.11482377822943347,0.07768700759260587,6,-142.6766729279832,329.1,6.0,28.3
