thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,best_index,best_cost,ac1,ac2,ac3
0.2303878422956276,0.23286285122014852,U12,MN8014,13.989658857133449,10.33121769840853,CPG,CPG,0.0912811209790892,2,19.020917222481746,165.5,5.0,29.6
0.24556679490642977,0.24337068843705106,U10,U12,6.981354827785906,5.373918175073543,SSPG,SSPG,0.11323044485842439,6,9.239758756333298,62.0,5.4,26.5
0.24583419689879982,0.22820095079383043,U10,MN8014,5.1615990805595375,4.906604182496599,SSPG,CPG,0.11503729562400773,2,7.028153299369973,52.9,5.5,27.1
0.24809109578826022,0.21023094658920838,U12,U12,4.000512765103432,4.054029928312632,CPG,SSPG,0.10044525849858113,1,0.8771300018436048,50.0,5.2,28.3
0.25747007852318715,0.22720070445686455,U12,U12,10.54607732708381,4.644090929095847,CPG,SSPG,0.10436741669818114,2,-0.0013717273201415594,53.5,3.3,30.8
0.26531576639782406,0.232767900525739,U12,U12,7.805441327864364,4.1266945176761745,CPG,SSPG,0.10340239322034578,0,-0.0016308531083936094,55.5,4.1,26.2
0.2617015845470311,0.21847130695617262,U12,MN8014,13.34277918731012,4.031179112519723,WPG,SSPG,0.10110294854018587,4,-0.002468563268705134,52.8,4.4,31.5
0.2610140183722334,0.23709212258094658,U12,U12,13.46315467001205,5.065059772485818,CPG,SSPG,0.10935390581865662,0,0.08297160176228643,59.5,4.1,33.9
0.2592175795727441,0.23072339435806233,U12,U12,12.702835658937548,4.905908035137768,CPG,CPG,0.09197475479679679,1,0.10019944401111605,50.0,3.4,32.2
0.26066967596075485,0.24845379153965663,U12,U12,8.300351455984263,7.315682527903714,CPG,SSPG,0.10548335899845995,2,-0.00013342649069307536,50.6,4.5,33.6
0.27084596427468943,0.23886331090605728,U12,U12,4.513179544143366,4.998282885180125,CPG,SSPG,0.11641459994742345,3,0.023283332039095758,61.6,4.8,30.4
0.2665071649835184,0.24247992687981873,U12,U12,4.154831789557481,4.716630531312172,CPG,CPG,0.11254638267851014,1,-0.0009540803902494771,50.1,6.1,32.7
0.2660285429369964,0.24077514897593028,U12,U12,4.009036663896853,7.57948820151706,CPG,CPG,0.10988941387369759,7,-0.0009289405187687922,50.2,6.3,32.0
0.2637745332743048,0.2215954963984006,U12,U10,4.016876279124921,10.836395120130003,CPG,CPG,0.09957749838920016,3,0.13008913630079108,60.7,6.3,32.7
0.2735419312659096,0.24462182199374405,U12,U12,4.341730042739946,4.669048697835193,CPG,CPG,0.10359987157621885,4,-0.00019244970623779562,52.0,6.0,34.9
0.25822853838623516,0.21589752082644842,U12,U12,5.027647199482382,6.017706520688272,SSPG,SSPG,0.08859632128422688,1,0.02348433272101588,50.6,5.6,34.0
0.26610021106864795,0.24464867022609188,U12,U12,10.107499455559797,7.603373812107652,WPG,CPG,0.09101342313639274,5,-0.0007647755207048126,53.6,5.7,35.6
0.26518500982894305,0.21580966741589225,U12,U12,12.416592022178932,11.0540091229846,CPG,CPG,0.09355255200858986,0,0.0033428821084680723,87.4,5.8,30.4
0.2532339748055703,0.23876884746074117,U12,U12,13.733894472464952,6.788792080696268,WPG,SSPG,0.08208247025377464,4,-0.002825411065816438,53.7,6.2,37.2
0.27685469118043726,0.23466247769519427,MN8014,U12,9.620072105916385,4.655434637035704,CPG,CPG,0.08545144902098753,1,-0.0006579198271242251,65.1,4.9,32.7
0.26039501554356476,0.2453193447910212,U12,U12,8.489630021646743,8.240236456831404,CPG,CPG,0.10176941058628225,3,-0.0007565031750957794,50.2,5.8,36.9
