Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Torso distance,Push duration,X velocity,Average energy,Max height,Max distance,Unique id,ac1,ac2,ac3
0.2378922737158451,0.27176971766202085,U8,U8,9.497320542228758,9.187231875698334,CPG,CPG,0.11625114591153905,0.10950421376857856,-1.051971095447974,13.731657461672121,0.26281859306182126,-0.0496334352472987,2dfd17a5,134.5,4.3,31.7
0.23743651768459353,0.30175212033600596,U8,U10,8.620637397087318,13.985665934015794,CPG,WPG,0.1042401522607034,0.1182942885503427,23.279454482798165,93.9371482128135,0.5007366137968003,1.3676770532817066,64d1b096,185.3,5.4,20.8
0.2304999915592688,0.32124364154141494,U8,U10,11.756600624001631,19.48645335831052,CPG,WPG,0.10903445157000019,0.1151171662275984,21.004448604669566,125.81440361407358,0.6648741951219918,1.2999829790204926,15d7201f,193.1,5.4,29.4
0.2576607196250422,0.2685915495154647,U8,U10,4.9564260763077055,22.29156455214547,CPG,WPG,0.10681923959358236,0.11493871882476701,18.648901130731886,42.93281651273339,0.08852873870384204,0.6976335485020533,347ba544,184.7,6.0,33.8
0.24540658706027735,0.31515068973350013,U8,U10,13.890377485834678,17.19561444053317,WPG,WPG,0.11172704398400417,0.1060706905092007,25.93650939191792,216.43883373207294,0.6170270249064628,1.6660000358421703,a1e7c67a,160.7,5.8,27.0
0.2364483222815818,0.26505716102026966,U8,U10,21.735521324456453,15.39403720176543,WPG,WPG,0.1296778762052463,0.11391631032970112,1.1339141974201432,138.3450716813834,0.6870478719622446,0.077334155954651,63f3c492,212.6,5.8,27.6
0.2491161967962972,0.2989492987170148,U8,U10,18.517099458185083,16.114384391288834,WPG,WPG,0.1308840991367735,0.08799177098058927,20.841749666714197,146.19371628079227,0.7297720830478539,1.4518699887084692,adf739bd,154.7,4.8,25.1
0.26085656996256873,0.26697862654880006,U8,U10,7.922683370395305,21.07639828703557,CPG,WPG,0.10262377541771062,0.11525451842171275,16.344395614460208,195.79419828930327,0.09054068727587603,0.5626210782088673,1367d0fd,182.9,7.0,31.1
0.2638514922838957,0.2736533220440492,U8,U12,9.540147802434454,17.665908712721453,CPG,WPG,0.09485324767225786,0.10346513077752609,10.064620892212368,228.3378698956565,0.05486783875217497,0.6204890572855869,d1147677,168.3,4.8,34.9
0.2720382102427078,0.2795095418065502,U8,U10,4.012305097684671,18.08579145355476,CPG,WPG,0.11218123831836105,0.11070196503781868,14.80685934406377,26.92068721215921,0.06943476896400524,0.5642402495911256,52a6f0bf,161.8,5.1,27.5
