thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,best_index,best_cost,ac1,ac2,ac3
0.2782679603584357,0.25442510458248757,U12,MN8014,16.452508024788006,9.399863681165266,WPG,CPG,0.08689213758823383,5,-8.411247953880494,414.7,5.7,30.5
0.25038992743213384,0.29657500579649293,U12,MN8014,14.105341765363097,5.973162322006116,WPG,SSPG,0.07922571555364004,3,-12.327535901332062,439.2,5.2,26.2
0.26278630212010484,0.30389662612820073,U12,MN8014,17.129142842882175,5.383904617043394,WPG,SSPG,0.08565895266486453,0,-10.049076175699238,458.5,5.8,31.0
0.24452044151547397,0.29977494877661287,U12,MN8014,24.114362745524517,4.850126028707637,WPG,CPG,0.07895647910785794,5,-9.506612648133594,372.7,6.3,36.3
0.25480950874737085,0.3001463023580846,MN8014,MN8014,25.53114440101668,6.455562353931068,WPG,CPG,0.07549865056880803,5,-14.283752913332776,476.5,7.8,42.7
0.23809389034684492,0.2898519328533884,U12,U12,20.855559522018403,4.246021928240876,WPG,CPG,0.061510577818318396,3,-9.633321875116653,576.8,6.1,40.2
0.2519713191540251,0.2983254633229683,MN8014,MN8014,24.702315037738526,4.020007307858191,WPG,SSPG,0.06463567830022764,4,-14.405916661816065,629.8,6.2,45.3
0.23883909142517634,0.30490307585103754,MN8014,MN8014,31.103869449533406,5.656723222985386,WPG,SSPG,0.07904677551379055,4,-19.218903163945313,660.6,4.3,36.1
0.24537071186495185,0.29430058173109985,MN8014,U12,30.220177900085442,5.467529480526555,WPG,SSPG,0.0866901497507358,6,-17.267891333360247,663.3,6.4,37.8
0.24004272138101046,0.27858798096571913,MN8014,U12,27.10452324359449,6.215385001084731,WPG,SSPG,0.0910486830772129,1,-15.329102819848195,738.5,5.0,30.1
0.23331867249827906,0.31243728524123987,MN8014,U12,28.614459346225786,5.082184250841127,WPG,SSPG,0.07219543977857211,6,-16.623982406672013,977.8,6.1,41.1
0.2337106560389307,0.3374938634832092,MN8014,MN8014,32.78947590392191,4.1357352349207135,WPG,SSPG,0.0754181787985008,5,-19.941390626779594,978.9,5.5,44.9
0.21691410981272782,0.3494299188480191,MN8014,VT8020,27.785138508446412,6.646605581898738,WPG,CPG,0.06083629620274069,4,-22.63189358936988,998.4,5.2,36.4
0.23806334970957438,0.2937120608742045,MN8014,MN8014,34.465543503113324,8.248194490984304,WPG,CPG,0.08270967649184335,7,-21.760375590725246,960.9,4.0,43.1
0.18563150105970488,0.33299918199430645,VT8020,MN8014,41.32208276274231,5.367325817963659,WPG,SSPG,0.09291448779811493,5,-25.386978492944465,898.7,5.6,43.5
0.17332123539162853,0.3451570558471586,MN8014,MN8014,37.73184940349869,5.0640786207898145,WPG,SSPG,0.06981619638147715,2,-33.57826101334291,919.1,3.9,35.7
0.16029585596006726,0.349901581153887,VT8020,MAD_M6C12,43.70960558956103,4.104335725924619,WPG,CPG,0.09797943077249463,4,-37.028572796361445,825.5,4.9,46.2
0.15181013076458555,0.3260797891459709,MN8014,MAD_M6C12,40.48566773127622,8.823087582959873,WPG,CPG,0.07908361059392324,3,-42.21319146790553,971.7,5.7,41.1
0.17667906953179288,0.3497937787715582,MN8014,MAD_M6C12,39.6713202162586,15.320913738484311,WPG,CPG,0.09736774286304045,4,-35.206025118392745,998.2,5.3,46.4
0.16879000763335394,0.336473652950143,MN8014,MAD_M6C12,37.91594854900986,6.281761684140488,WPG,CPG,0.0854669209895896,6,-36.80243533037248,968.5,3.7,35.1
0.15722961186098386,0.34877506373619216,U12,MAD_M6C12,26.74242357565688,4.146287097435424,WPG,CPG,0.09489899843844965,1,-41.14902219582878,999.4,2.2,27.3
0.15903962475727276,0.33611664687783555,MN8014,MAD_M6C12,38.61712132568256,6.349434951098933,WPG,CPG,0.10407450103412769,6,-41.25303879452842,900.1,2.2,37.8
0.1500643122828963,0.34921728563974186,MN8014,MAD_M6C12,42.07884011008655,4.0549392279613885,WPG,CPG,0.11032358830214499,0,-57.85560154854525,951.5,4.0,33.3
0.161304862591534,0.3464647052318635,MN8014,MAD_M6C12,38.66432799315714,4.7068678899383976,WPG,CPG,0.09540165867600696,3,-43.349309289316366,968.2,4.6,31.1
0.15337018888702156,0.3450903106229408,MN8014,MAD_M6C12,37.34642363874208,5.311426003629488,WPG,CPG,0.09486477538938881,6,-46.402768698927446,835.4,5.2,31.9
0.15239147645313678,0.32877317925684235,MN8014,MAD_M6C12,45.755476107584684,4.000526574932577,WPG,CPG,0.08122302557727978,4,-40.76620641692921,999.3,4.8,27.8
0.16907856205077662,0.3405661780026199,MN8014,MAD_M6C12,37.41241102122992,4.007551816392193,WPG,CPG,0.07788023705442222,4,-45.73576049106772,998.8,3.8,35.3
0.1573031117022669,0.34322689317445004,MN8014,MAD_M6C12,42.39989328731927,5.689048186387129,WPG,SSPG,0.08020341148637547,2,-48.74560076232599,955.6,3.8,34.2
0.16861547051293546,0.34092188379984,MN8014,MAD_M6C12,39.517512460972654,6.923702146283759,WPG,CPG,0.09141432995067267,1,-38.734004705419096,963.5,4.1,35.8
0.17986701084380036,0.34861839949245105,MN8014,MAD_M6C12,47.54152387874872,6.1109866129135515,WPG,SSPG,0.08397388636550267,3,-39.60507814357534,981.9,4.0,25.1
0.17304573605485335,0.3476244874399095,MN8014,MAD_M6C12,45.43820891415483,10.461484483987947,WPG,CPG,0.08790999724349503,1,-42.44591929632402,1000.0,4.5,33.6
0.15372739049493003,0.33793185530644565,MN8014,MAD_M6C12,46.040922286417704,9.073823265660579,WPG,CPG,0.08866039052595004,3,-49.35150008686543,990.7,3.4,28.2
0.15776514866242836,0.3483631063680507,MN8014,MAD_M6C12,48.15034591098209,4.038868786385964,WPG,CPG,0.09415237358040429,3,-54.44082709931938,921.9,3.2,30.8
0.15731665377409793,0.34935777290671066,MN8014,MAD_M6C12,43.76768275345704,4.0147129864551605,WPG,CPG,0.09141659254564839,1,-49.613093998411415,989.1,4.0,29.5
0.16854507274303665,0.3470363503442965,MN8014,MAD_M6C12,40.86000489814772,4.037183570073682,WPG,CPG,0.09039359900756617,6,-42.647678427782495,999.9,4.8,29.7
0.1528409396057363,0.3477981982697162,MN8014,MAD_M6C12,41.682685199368066,4.429055872300228,WPG,SSPG,0.09441153759425228,0,-53.074513038896,999.0,4.0,31.1
0.15140019761003418,0.3493947225438664,MN8014,MAD_M6C12,41.954086064065784,4.059062516554851,WPG,CPG,0.09814702279616935,1,-54.00728500057541,993.9,4.4,29.5
0.15304206538996548,0.345652375630752,MN8014,MAD_M6C12,42.14020652461403,5.118213840323229,WPG,CPG,0.09948306389538589,1,-53.594159838559776,938.2,4.2,29.6
0.1501217465335633,0.34773000484860844,MN8014,MAD_M6C12,42.20629373186618,6.248748171813604,WPG,CPG,0.08870580060473601,3,-48.870411753814864,966.5,3.8,27.9
0.1574782375126168,0.34999907749201403,MN8014,MAD_M6C12,42.23448824117251,7.308191196238166,WPG,CPG,0.10027167726323266,2,-50.194405778236586,980.6,4.0,28.3
0.16271413245378583,0.34876949392736983,MN8014,MAD_M6C12,42.11034157154954,6.508952940952818,WPG,CPG,0.10027343029612668,4,-51.97622591047714,895.4,4.3,29.3
