Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Torso distance,Push duration,v2_actual,v2_error,v2_energy,v4_actual,v4_error,v4_energy,v6_actual,v6_error,v6_energy,total_tracking_error,total_energy,unique_id,v2_c1,v2_c2,v2_c3,v4_c1,v4_c2,v4_c3,v6_c1,v6_c2,v6_c3
0.25442508245702,0.22378446022798976,U12,VT8020,9.399872859650541,22.6568212865325,CPG,WPG,0.09310430711673819,0.13484949483553615,1.793330458008438,0.41130918206145495,368.48519570822606,1.875367168240405,0.6600965865090593,248.338874601889,1.0746052808718638,0.8618516359267635,425.24129756557994,1.9332574044972777,1042.065367875695,5e4e5a4b,205.6,4.6,33.9,189.2,4.2,32.3,200.6,6.2,29.7
0.25882454973770086,0.24338257749913952,U12,MN8014,18.862024578477357,5.2277510359806385,WPG,SSPG,0.12430785485703877,0.11612526741784397,1.8986290152455245,0.38474007940307786,656.2352022485385,6.462494058203866,0.12513948288242954,177.66965138405288,2.709509817773807,0.671360661863993,132.12988645596002,1.1812402241495006,966.0347400885513,099573eb,208.4,4.7,25.2,190.8,4.6,32.4,125.1,4.3,34.6
0.24966109364544614,0.2790147562077643,U12,U12,4.123184906637872,5.8988705054943615,SSPG,SSPG,0.10606873888977761,0.11947374326052075,8.938556597381835,0.6204891228311991,43.14059849477353,13.383807822024536,0.11450155376394437,178.83137649639534,8.777234163350535,0.17210139847898542,610.9898985500196,0.9070920750741288,832.9618735411884,06ddafb4,98.8,3.3,31.2,181.6,4.2,28.4,163.4,5.9,36.6
0.24895383698296283,0.25498436783118195,MN8014,MN8014,18.744709441036463,8.287192855725136,WPG,CPG,0.10197661253752337,0.11783388120460565,6.700664524977541,0.11569039306068343,1084.0539836464868,7.350598713879767,0.07019327174895545,609.902600978039,21.72964253400266,0.20128039393536779,498.3465821983992,0.3871640587450067,2192.303166822925,46512db7,204.5,5.4,31.1,258.1,6.1,32.0,184.9,4.9,35.7
0.1928062406675489,0.26578737451698575,MN8014,VT8020,7.608589071383827,4.463147602214313,CPG,CPG,0.08122248070485641,0.1040434581762035,0.3094981920629604,0.8800322884104254,136.6178992418668,4.792554652957624,0.27117487042433297,39.120341831632125,15.602536511696446,0.0016135566574547611,237.45324741503467,1.152820715492213,413.1914884885336,9dec2b88,239.3,4.8,27.6,189.0,7.1,31.4,233.6,5.8,34.1
0.21492518279045908,0.26260596660810787,MN8014,MN8014,24.116730348717216,4.3218181141092105,WPG,CPG,0.10498332146057203,0.13590452341292972,18.4808369898312,7.269318637856045,590.4329383557857,9.109596302060835,0.007928187453037402,663.6617217982472,22.846060356016043,0.27360294715665157,858.0852838998218,7.5508497724657335,2112.179944053855,5401b76e,202.1,4.5,33.3,187.3,2.7,25.3,220.6,7.2,24.1
0.2712270287737476,0.23579062926787508,U12,MN8014,16.39253733684493,7.190119350019204,WPG,SSPG,0.09784810931762035,0.1238127051381985,0,1.0,1000000.0,0,1.0,1000000.0,1.652100517962937,0.7918507581447346,32.63856327165092,2.7918507581447347,2000032.6385632716,7410a6e1,168.8,4.4,33.2,180.0,4.5,32.0,222.5,5.8,30.7
0.2871466201446262,0.2197763199531868,U12,MN8014,5.370183941355861,7.63391384259741,SSPG,CPG,0.10644851304124589,0.1399469051309324,0,1.0,1000000.0,0,1.0,1000000.0,0,1.0,1000000.0,3.0,3000000.0,18917eca,232.1,5.1,28.5,200.1,4.9,33.2,171.6,5.0,29.6
0.2220335173344286,0.2829779751105349,U12,MN8014,4.605868278109911,6.4146943867826085,SSPG,CPG,0.07505398384134443,0.1112595289919514,0.8207310079571346,0.6986515723140394,668.9973940054609,8.301503325113828,0.02884890954599384,75.28502183000184,11.134344596572985,0.06641462976908656,166.47080561374642,0.7939151116291198,910.7532214492091,8f84f3f4,186.7,3.6,27.6,202.9,5.5,34.1,194.1,6.9,34.1
0.21276973533303706,0.2895732161780068,U10,MN8014,7.934274843936463,4.000384772417856,CPG,SSPG,0.08938829604521309,0.1297763647360583,2.839614375805913,0.18669064180897899,20.635487207192142,6.586225968513038,0.11653853138054741,467.5057561862428,3.0476940279438067,0.6349227468873339,19.576085843552065,0.9381519200768602,507.717329236987,17f76265,143.0,4.3,27.4,215.8,6.6,27.6,236.6,4.9,39.3
