thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,best_index,best_cost,ac1,ac2,ac3
0.2303878422956276,0.23286285122014852,U12,MN8014,13.989658857133449,10.33121769840853,CPG,CPG,0.0912811209790892,2,24.469088401888406,165.5,5.0,29.6
0.22046201111394811,0.19777074029749409,U10,MN8014,17.47626228392464,13.713096512578296,WPG,WPG,0.10890910295187539,3,10.997338929771745,82.3,4.8,30.8
0.23485866795963184,0.17809212955945553,U10,MN8014,15.70363836368147,21.42564411637252,WPG,WPG,0.10440733570186608,4,9.012411399678838,81.0,6.4,38.4
0.2447553522923115,0.19344421274254528,U10,MN8014,18.39244347828128,14.803497315670457,WPG,WPG,0.10577711718192123,2,0.15245473443581395,50.1,5.6,35.6
0.24323615339864404,0.1589978398436221,U10,MN8014,32.71889586214106,19.494351088006468,WPG,WPG,0.10799612511053894,2,0.21571198542888848,52.7,5.4,31.1
0.2644166068692888,0.1606079975338972,U10,MN8014,26.463964578893368,23.97227596829559,WPG,WPG,0.10285652693825996,6,3.1534761185436766,161.9,5.7,29.2
0.20504001144213294,0.18825792257739257,U10,MN8014,28.89087678386778,16.902105406899203,WPG,WPG,0.1101685284504958,3,7.783587932439331,63.5,5.5,26.2
0.21264555643399743,0.17078238646302765,U8,MN8014,27.432583198867054,7.743494716400583,WPG,CPG,0.12443087508118718,2,7.061463378765639,64.1,5.7,29.3
0.2206127136625999,0.15191458215801465,U8,VT8020,23.36186127051046,15.289297026257966,WPG,WPG,0.10264591699621833,4,5.500243057677821,51.9,7.6,34.0
0.2238166060112442,0.15849894705992737,U8,MN8014,21.351037913708023,11.182270124897304,WPG,CPG,0.114452516793096,6,8.150096946297953,51.8,8.1,33.6
0.22854872084502303,0.15955410872144,U10,VT8020,30.031246097327465,16.370272878549777,WPG,WPG,0.10865603020793133,3,7.851854794421461,57.3,9.7,32.8
0.21214567869142953,0.16462488129406982,U8,MN8014,19.553678885581242,5.365505791209844,WPG,SSPG,0.10159565281078414,5,3.7425479657335328,50.8,8.8,29.9
0.2184628823208915,0.15530740349601127,U8,MN8014,11.740389284716674,7.396797074710848,CPG,CPG,0.09902998125453241,1,3.8467716870389705,50.3,8.4,30.2
0.2568523790663685,0.1628790819486362,U8,MN8014,20.38258708814806,4.102535204086274,WPG,SSPG,0.10102748017347218,3,0.8370382414089746,55.1,9.7,30.9
0.26403782758347316,0.16888380259313962,U8,MN8014,16.482966147121644,8.447723639980028,WPG,CPG,0.09191302694130135,2,0.38441023119048506,63.8,10.0,22.4
0.25320219535081007,0.15213920458901814,U8,U12,10.469591392283755,5.093640407876107,CPG,SSPG,0.08647902956280604,0,0.008467177377229148,54.7,9.6,24.5
0.2641771386910461,0.15230118546971777,U8,MN8014,9.35940995191152,7.212026052655234,CPG,SSPG,0.08565493073068758,7,0.018766166831814986,51.0,8.9,25.8
0.2542955138539982,0.1600772170054879,U10,VT8020,4.825502570091857,7.272296318157636,SSPG,SSPG,0.08113136982236306,0,0.01136064280702346,50.2,9.2,25.4
0.2660614918602653,0.15359504703841656,U8,VT8020,7.354454042861488,5.4719292898225405,CPG,SSPG,0.09631444264421035,5,1.7861532772761926,127.6,9.1,29.0
0.26835933127029304,0.15072939464039842,U8,MN8014,4.186891006473028,4.265756589801719,CPG,CPG,0.07943940456509238,6,0.018429061881343568,77.7,9.7,21.2
0.24622493264157566,0.15688554053702142,U8,MN8014,5.598151829281246,4.00993690637881,CPG,SSPG,0.07278928743347501,4,6.706763466706203,57.3,9.5,14.0
0.24515372553846104,0.16575552094651852,U10,VT8020,4.7802332090760284,4.582463532481681,SSPG,SSPG,0.08483408560450179,6,0.11748064006567639,53.4,7.6,20.3
0.24828647321913297,0.18389920425103418,U8,MN8014,4.473699652209986,8.69082134844533,CPG,CPG,0.09002248312386528,5,2.7509495461754527,50.1,9.7,22.3
0.2504815964364648,0.17901379284277857,U8,MN8014,6.032144137300421,8.675060850074937,SSPG,CPG,0.08849483391445395,6,0.3306648507818454,50.8,8.8,25.2
0.2542851041064601,0.17656376825626272,U8,MN8014,10.885231671156223,10.342155222047229,CPG,CPG,0.095490506709265,6,0.10067826230654821,51.2,8.5,18.7
0.27130423568609197,0.18789326402294856,U8,MN8014,8.499795002020907,17.653293939840207,CPG,WPG,0.07689431009352114,2,0.2721196021558428,73.6,8.4,13.4
0.3062136584132249,0.15088146227464297,U10,U12,4.1859254665985945,23.049755075529074,CPG,WPG,0.08038878667051955,2,0.04259850295584344,92.2,9.3,11.7
0.2658908270942981,0.15335702538151655,U8,MN8014,10.859556440956398,9.088718719342609,CPG,CPG,0.07304614554470486,1,0.014378655371506796,61.6,8.6,12.6
0.25823337591623574,0.17114603275368404,U8,U12,5.598151684788037,14.701200059455923,CPG,WPG,0.0781793993996345,1,0.12645772853299864,63.0,7.9,16.3
0.252359593910504,0.18105147412575182,U8,U12,13.544328211056737,13.47496335511373,WPG,CPG,0.1020434016993929,1,1.286640758298283,62.6,9.0,19.1
0.26617466357032515,0.1777811384452882,U8,U12,7.6838297615963675,19.850341480123397,CPG,WPG,0.08531103010770538,6,0.08827309318023455,57.1,9.2,21.0
0.25032577823943813,0.15097609097728873,U8,U12,15.6230950670168,16.92793986320653,WPG,WPG,0.08229087485877316,4,0.05137784364461909,56.7,7.5,23.1
0.2582523856330122,0.19594908341614425,U10,U12,12.92635982827509,17.084682832724596,WPG,WPG,0.08330966736952965,4,-0.0009669025266143434,107.1,8.7,25.8
0.2586705167626323,0.15465992863498224,U10,U12,11.540616580334252,16.79673478396895,CPG,WPG,0.0778928955739199,3,-0.002517091984490366,130.3,6.7,19.7
0.22422506052584068,0.1508712655670228,U10,MN8014,8.715797266394501,16.6574065229058,CPG,WPG,0.07324771714248728,2,5.03723264324775,62.2,7.0,15.8
0.25782193608221426,0.1607287410876977,U8,U12,7.992460190017437,20.694683615697,CPG,WPG,0.06824221541219856,6,0.15814658260997103,53.8,9.3,11.7
0.2576809834564285,0.17021988298892962,U8,U12,7.364331318508642,9.364795414619874,CPG,CPG,0.07004284327614628,1,0.007277310652280433,57.6,9.1,10.0
0.29330306844523946,0.15410218857617253,U8,U12,4.707551323132857,21.3560868269046,CPG,WPG,0.07697057647896743,2,0.018958435482952278,98.7,8.7,11.4
0.25180005661343147,0.1787783606043848,U8,MN8014,13.656341879148398,16.010585561770018,WPG,WPG,0.07440198800955437,0,0.42824078007547023,69.0,8.0,10.0
0.2498585376784604,0.20007260718203485,U10,U12,6.439001949365727,13.328458552934574,CPG,WPG,0.07293470766618045,6,-0.004855973482995904,58.5,8.0,10.9
0.2691214367640402,0.1597282682879835,U8,U12,8.624883445340258,13.556170376829627,CPG,CPG,0.07766526507184669,2,0.18267458490932525,107.9,6.6,12.3
0.25160857501096995,0.16771847752617797,U8,MN8014,7.289075669437546,12.785492009672573,CPG,WPG,0.06397024780260652,0,-0.003460030889223214,50.7,6.4,11.0
0.2618294088964436,0.1652633465753979,U10,MN8014,14.587445343103145,17.751903785473633,WPG,WPG,0.06770330287774101,2,0.029047138835529947,52.0,5.6,10.6
0.2411773124135725,0.15023038857866394,U8,U12,4.44234035261301,26.869599299374244,CPG,WPG,0.07025265065592826,0,1.0124387001393533,77.4,6.5,10.0
0.26900980854297674,0.15515589414244435,U8,MN8014,12.738382176423395,17.489341785187598,WPG,WPG,0.082598241563518,7,0.004047240060130537,159.7,6.0,14.6
0.2583285395533424,0.15002770750443375,U8,U12,15.344273020708915,23.39210452049798,WPG,WPG,0.0837686698671708,6,0.01151855763121161,51.1,5.6,14.6
0.25579359811421515,0.1653396410796239,U8,MN8014,16.437859730566757,15.623974280480375,WPG,WPG,0.0708551639358419,3,0.058746906070008466,54.9,5.7,11.0
0.263687194256364,0.18226309004445357,U8,MN8014,27.271622060143983,15.704132205677709,WPG,WPG,0.08994930911833375,0,0.021920905070519706,65.5,5.8,21.7
0.2720771912086865,0.18747555759499981,U8,MN8014,21.64262045634723,16.93998946111977,WPG,WPG,0.08354762580308459,2,0.169811540965094,82.8,5.7,14.2
0.27618217369687836,0.1823350711871505,U10,MN8014,23.566281960973104,14.161794080522231,WPG,WPG,0.09400494726311796,1,2.0944556160703454,134.2,5.7,23.4
0.2703804981455374,0.23131527312975586,U8,MN8014,12.847449601458173,21.12472571542324,WPG,WPG,0.08321401565710429,5,0.08862612569647718,62.4,5.4,19.9
0.2605319129103849,0.20347566397667888,U8,MN8014,20.980613375339026,16.16367888107939,WPG,WPG,0.1022023064659886,5,0.2806045720949239,53.0,4.6,25.2
0.2601659179980607,0.220799196898328,U8,U12,23.963824338958325,19.507512058700357,WPG,WPG,0.09605934553763348,1,0.11718788389125834,50.4,5.4,23.0
0.2639869212678629,0.24218229363669103,U8,U12,12.40780245859867,21.12019670657275,CPG,WPG,0.0898048174823115,2,-0.0011824412433864733,51.5,6.6,16.6
0.2640416685790134,0.2431340550152356,U8,U12,14.101602184740518,20.693040285956013,WPG,WPG,0.0870582576603585,3,-0.00048202412270539994,54.1,7.2,16.5
0.25657657402837863,0.24975676866325225,U8,U12,11.696197320227343,23.661957419427328,CPG,WPG,0.0877371098012652,4,-0.0030697900809033185,51.3,7.7,17.6
0.25510997487988907,0.21788089757709353,U10,U12,9.372102232534804,26.513658976458274,CPG,WPG,0.09551883320012641,0,-0.011008671257586925,86.2,8.0,20.4
